ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,3.0,0.0,2021-03-05,0.0,14.0,10,,,,,,,,,,,
0.0,0.0,4.5,0.0,2021-03-06,0.0,14.0,10,,,,,,,,,,,
0.0,0.0,2.0,0.0,2021-03-07,0.0,8.0,10,,,,,,,,,,,
0.0,0.0,-1.5,0.0,2021-03-08,0.0,7.5,10,,,,,,,,,,,
0.0,0.0,-1.0,0.0,2021-03-09,0.0,9.5,10,,,,,,,,,,,
0.0,0.0,0.0,0.0,2021-03-10,0.0,8.5,10,,,,,,,,,,,
0.0,0.0,-2.0,0.0,2021-03-11,0.0,7.0,10,,,,,,,,,,,
,,,,2021-03-05 00:00:00,,,10,0.0,0.9, 0.895, 85.5, 0.0, 0.0,4.1,86.0,0.7, -6999.0,-1.0
,,,,2021-03-05 01:00:00,,,10,0.0,1.2, 1.201, 82.2, 0.0, 0.0,4.1,82.0,0.7, -6999.0,-1.0
,,,,2021-03-05 02:00:00,,,10,0.0,1.4, 1.38, 86.4, 0.0, 0.0,4.1,86.0,0.7, -6999.0,-1.0
,,,,2021-03-05 03:00:00,,,10,0.0,1.2, 1.15, 87.2, 0.0, 0.0,4.1,87.0,0.7, -6999.0,-1.0
,,,,2021-03-05 04:00:00,,,10,0.0,0.3, 0.283, 89.0, 0.0, 0.0,4.1,89.0,0.0, -6999.0,-1.0
,,,,2021-03-05 05:00:00,,,10,0.0,0.5, 0.518, 86.6, 0.0, 0.0,4.1,87.0,0.0, -6999.0,-1.0
,,,,2021-03-05 06:00:00,,,10,0.0,1.0, 1.035, 82.8, 0.0, 0.0,4.1,83.0,0.0, -6999.0,-1.0
,,,,2021-03-05 07:00:00,,,10,0.0,1.3, 1.281, 78.72, 0.0, 0.0,1.8,79.0,0.7, -6999.0,-2.0
,,,,2021-03-05 08:00:00,,,10,0.0,1.8, 1.77, 76.92, 0.0, 0.0,2.2,77.0,0.7, -6999.0,-2.0
,,,,2021-03-05 09:00:00,,,10,0.0,2.1, 2.064, 72.26, 0.0, 0.0,2.2,72.0,0.7, -6999.0,-2.0
,,,,2021-03-05 10:00:00,,,10,0.0,2.2, 2.207, 71.48, 0.0, 0.0,2.3,71.0,0.7, -6999.0,-3.0
,,,,2021-03-05 11:00:00,,,10,0.0,3.5, 3.509, 61.65, 0.0, 0.0,3.6,62.0,0.7, -6999.0,-3.0
,,,,2021-03-05 12:00:00,,,10,0.0,3.9, 3.947, 58.58, 0.0, 0.0,3.9,59.0,0.7, -6999.0,-3.0
,,,,2021-03-05 13:00:00,,,10,0.0,4.2, 4.177, 58.02, 0.0, 0.0,4.3,58.0,0.7, -6999.0,-3.0
,,,,2021-03-05 14:00:00,,,10,0.0,4.8, 4.777, 53.58, 0.0, 0.0,4.9,54.0,0.7, -6999.0,-4.0
,,,,2021-03-05 15:00:00,,,10,0.0,5.3, 5.341, 47.65, 0.0, 0.0,5.3,48.0,0.7, -6999.0,-5.0
,,,,2021-03-05 16:00:00,,,10,0.0,5.1, 5.12, 54.49, 0.0, 0.0,5.5,54.0,0.7, -6999.0,-3.0
,,,,2021-03-05 17:00:00,,,10,0.0,3.1, 3.095, 65.63, 0.0, 0.0,5.5,66.0,0.7, -6999.0,-3.0
,,,,2021-03-05 18:00:00,,,10,0.0,3.3, 3.293, 57.55, 0.0, 0.0,5.5,58.0,0.7, -6999.0,-4.0
,,,,2021-03-05 19:00:00,,,10,0.0,2.7, 2.724, 60.66, 0.0, 0.0,3.3,61.0,2.7, -6999.0,-4.0
,,,,2021-03-05 20:00:00,,,10,0.0,1.6, 1.555, 63.41, 0.0, 0.0,3.3,63.0,1.5, -6999.0,-5.0
,,,,2021-03-05 21:00:00,,,10,0.0,1.7, 1.738, 58.96, 0.0, 0.0,3.3,59.0,1.5, -6999.0,-5.0
,,,,2021-03-05 22:00:00,,,10,0.0,1.2, 1.174, 56.66, 0.0, 0.0,3.3,57.0,1.0, -6999.0,-6.0
,,,,2021-03-05 23:00:00,,,10,0.0,0.6, 0.581, 61.16, 0.0, 0.0,3.3,61.0,0.5, -6999.0,-6.0
,,,,2021-03-06 00:00:00,,,10,0.0,0.5, 0.494, 59.28, 0.0, 0.0,3.3,59.0,-0.1, -6999.0,-7.0
,,,,2021-03-06 01:00:00,,,10,0.0,0.0, -0.047, 64.68, 0.0, 0.0,3.3,65.0,-0.2, -6999.0,-5.0
,,,,2021-03-06 02:00:00,,,10,0.0,0.2, 0.231, 59.28, 0.0, 0.0,3.3,59.0,-0.2, -6999.0,-7.0
,,,,2021-03-06 03:00:00,,,10,0.0,-1.7, -1.705, 68.59, 0.0, 0.0,3.3,69.0,-1.9, -6999.0,-6.0
,,,,2021-03-06 04:00:00,,,10,0.0,-1.8, -1.848, 68.99, 0.0, 0.0,3.3,69.0,-1.9, -6999.0,-6.0
,,,,2021-03-06 05:00:00,,,10,0.0,-1.1, -1.135, 64.42, 0.0, 0.0,3.3,64.0,-2.7, -6999.0,-7.0
,,,,2021-03-06 06:00:00,,,10,0.0,-1.9, -1.923, 69.22, 0.0, 0.0,3.3,69.0,-2.7, -6999.0,-6.0
,,,,2021-03-06 07:00:00,,,10,0.0,-1.6, -1.616, 68.75, 0.0, 0.0,-1.5,69.0,-2.7, -6999.0,-6.0
,,,,2021-03-06 08:00:00,,,10,0.0,-1.1, -1.068, 66.76, 0.0, 0.0,-1.1,67.0,-2.7, -6999.0,-6.0
,,,,2021-03-06 09:00:00,,,10,0.0,-0.5, -0.506, 62.9, 0.0, 0.0,0.0,63.0,-2.7, -6999.0,-6.0
,,,,2021-03-06 10:00:00,,,10,0.0,1.2, 1.154, 54.84, 0.0, 0.0,1.0,55.0,-2.7, -6999.0,-7.0
,,,,2021-03-06 11:00:00,,,10,0.0,2.1, 2.081, 50.6, 0.0, 0.0,2.3,51.0,-2.7, -6999.0,-7.0
,,,,2021-03-06 12:00:00,,,10,0.0,3.1, 3.096, 44.97, 0.0, 0.0,3.2,45.0,-2.7, -6999.0,-8.0
,,,,2021-03-06 13:00:00,,,10,0.0,3.0, 3.029, 44.46, 0.0, 0.0,3.4,44.0,-2.7, -6999.0,-8.0
,,,,2021-03-06 14:00:00,,,10,0.0,2.3, 2.3, 48.64, 0.0, 0.0,3.9,49.0,-2.7, -6999.0,-7.0
,,,,2021-03-06 15:00:00,,,10,0.0,3.0, 2.967, 45.04, 0.0, 0.0,3.9,45.0,-2.7, -6999.0,-8.0
,,,,2021-03-06 16:00:00,,,10,0.0,2.0, 2.007, 47.31, 0.0, 0.0,3.9,47.0,-2.7, -6999.0,-8.0
,,,,2021-03-06 17:00:00,,,10,0.0,1.6, 1.589, 49.78, 0.0, 0.0,3.9,50.0,-2.7, -6999.0,-8.0
,,,,2021-03-06 18:00:00,,,10,0.0,0.3, 0.251, 60.43, 0.0, 0.0,3.9,60.0,-2.7, -6999.0,-7.0
,,,,2021-03-06 19:00:00,,,10,0.0,-1.9, -1.876, 68.01, 0.0, 0.0,0.3,68.0,-2.9, -6999.0,-6.0
,,,,2021-03-06 20:00:00,,,10,0.0,-3.2, -3.191, 75.79, 0.0, 0.0,0.3,76.0,-4.0, -6999.0,-7.0
,,,,2021-03-06 21:00:00,,,10,0.0,-3.5, -3.537, 74.21, 0.0, 0.0,0.3,74.0,-4.0, -6999.0,-7.0
,,,,2021-03-06 22:00:00,,,10,0.0,-4.1, -4.106, 82.3, 0.0, 0.0,0.3,82.0,-4.2, -6999.0,-6.0
,,,,2021-03-06 23:00:00,,,10,0.0,-3.9, -3.939, 82.0, 0.0, 0.0,0.3,82.0,-4.2, -6999.0,-6.0
,,,,2021-03-07 00:00:00,,,10,0.0,-3.3, -3.342, 81.3, 0.0, 0.0,0.3,81.0,-4.2, -6999.0,-6.0
,,,,2021-03-07 01:00:00,,,10,0.0,-3.2, -3.211, 76.54, 0.0, 0.0,0.3,77.0,-4.2, -6999.0,-6.0
,,,,2021-03-07 02:00:00,,,10,0.0,-4.4, -4.388, 77.54, 0.0, 0.0,0.3,78.0,-4.4, -6999.0,-7.0
,,,,2021-03-07 03:00:00,,,10,0.0,-3.6, -3.636, 73.8, 0.0, 0.0,0.3,74.0,-4.6, -6999.0,-7.0
,,,,2021-03-07 04:00:00,,,10,0.0,-2.4, -2.387, 72.39, 0.0, 0.0,0.3,72.0,-4.6, -6999.0,-6.0
,,,,2021-03-07 05:00:00,,,10,0.0,-2.8, -2.766, 75.52, 0.0, 0.0,0.3,76.0,-4.6, -6999.0,-6.0
,,,,2021-03-07 06:00:00,,,10,0.0,-2.8, -2.77, 77.21, 0.0, 0.0,0.3,77.0,-4.6, -6999.0,-6.0
,,,,2021-03-07 07:00:00,,,10,0.0,-2.9, -2.917, 78.5, 0.0, 0.0,-2.7,79.0,-3.1, -6999.0,-6.0
,,,,2021-03-07 08:00:00,,,10,0.0,-2.4, -2.396, 76.76, 0.0, 0.0,-2.4,77.0,-3.1, -6999.0,-6.0
,,,,2021-03-07 09:00:00,,,10,0.0,-2.6, -2.646, 84.8, 0.1, 0.0,-2.0,85.0,-3.1, -6999.0,-5.0
,,,,2021-03-07 10:00:00,,,10,0.2,-2.2, -2.174, 89.7, 0.2, 0.0,-2.0,90.0,-3.2, -6999.0,-4.0
,,,,2021-03-07 11:00:00,,,10,0.2,-1.5, -1.538, 87.3, 0.0, 0.0,-1.4,87.0,-3.2, -6999.0,-3.0
,,,,2021-03-07 12:00:00,,,10,0.6,-2.3, -2.302, 99.9, 0.4, 0.0,-1.4,100.0,-3.2, -6999.0,-2.0
,,,,2021-03-07 13:00:00,,,10,1.2,-2.2, -2.213, 99.9, 0.6, 0.0,-1.4,100.0,-3.2, -6999.0,-2.0
,,,,2021-03-07 14:00:00,,,10,1.2,-2.2, -2.248, 99.9, 0.1, 0.0,-1.4,100.0,-3.2, -6999.0,-2.0
,,,,2021-03-07 15:00:00,,,10,1.2,-2.1, -2.119, 99.9, 0.1, 0.0,-1.4,100.0,-3.2, -6999.0,-2.0
,,,,2021-03-07 16:00:00,,,10,1.4,0.0, 0.031, 56.88, 0.2, 0.0,0.0,57.0,-3.2, -6999.0,-8.0
,,,,2021-03-07 17:00:00,,,10,1.4,-1.6, -1.613, 57.22, 0.0, 0.0,0.2,57.0,-3.2, -6999.0,-8.0
,,,,2021-03-07 18:00:00,,,10,1.4,-3.0, -3.033, 57.48, 0.0, 0.0,0.2,57.0,-3.2, -6999.0,-10.0
,,,,2021-03-07 19:00:00,,,10,1.4,-3.4, -3.438, 68.31, 0.0, 0.0,-3.0,68.0,-4.5, -6999.0,-8.0
,,,,2021-03-07 20:00:00,,,10,1.4,-5.4, -5.358, 65.78, 0.0, 0.0,-2.8,66.0,-5.6, -6999.0,-10.0
,,,,2021-03-07 21:00:00,,,10,1.4,-4.1, -4.102, 61.42, 0.0, 0.0,-2.8,61.0,-5.6, -6999.0,-10.0
,,,,2021-03-07 22:00:00,,,10,1.4,-4.4, -4.436, 63.57, 0.0, 0.0,-2.8,64.0,-5.6, -6999.0,-10.0
,,,,2021-03-07 23:00:00,,,10,1.4,-5.5, -5.51, 68.43, 0.0, 0.0,-2.8,68.0,-7.8, -6999.0,-10.0
,,,,2021-03-08 00:00:00,,,10,1.4,-6.5, -6.549, 73.06, 0.0, 0.0,-2.8,73.0,-7.8, -6999.0,-10.0
,,,,2021-03-08 01:00:00,,,10,1.4,-7.8, -7.772, 76.72, 0.0, 0.0,-2.8,77.0,-8.3, -6999.0,-11.0
,,,,2021-03-08 02:00:00,,,10,1.4,-8.8, -8.83, 80.3, 0.0, 0.0,-2.8,80.0,-9.0, -6999.0,-11.0
,,,,2021-03-08 03:00:00,,,10,1.4,-8.0, -8.02, 75.37, 0.0, 0.0,-2.8,75.0,-9.1, -6999.0,-11.0
,,,,2021-03-08 04:00:00,,,10,1.4,-9.0, -8.99, 76.79, 0.0, 0.0,-2.8,77.0,-9.4, -6999.0,-12.0
,,,,2021-03-08 05:00:00,,,10,1.4,-9.2, -9.23, 74.46, 0.0, 0.0,-2.8,74.0,-9.8, -6999.0,-12.0
,,,,2021-03-08 06:00:00,,,10,1.4,-9.2, -9.16, 72.07, 0.0, 0.0,-2.8,72.0,-9.9, -6999.0,-13.0
,,,,2021-03-08 07:00:00,,,10,1.4,-9.0, -9.01, 73.78, 0.0, 0.0,-9.1,74.0,-10.0, -6999.0,-13.0
,,,,2021-03-08 08:00:00,,,10,1.4,-5.3, -5.274, 60.96, 0.0, 0.0,-5.3,61.0,-10.0, -6999.0,-11.0
,,,,2021-03-08 09:00:00,,,10,1.4,-2.0, -2.043, 52.16, 0.0, 0.0,-1.8,52.0,-10.0, -6999.0,-9.0
,,,,2021-03-08 10:00:00,,,10,1.2,-2.1, -2.124, 54.73, 0.0, 0.0,-1.8,55.0,-10.0, -6999.0,-9.0
,,,,2021-03-08 11:00:00,,,10,1.2,-0.5, -0.511, 48.96, 0.0, 0.0,-0.6,49.0,-10.0, -6999.0,-9.0
,,,,2021-03-08 12:00:00,,,10,0.8,-0.2, -0.184, 45.56, 0.0, 0.0,0.1,46.0,-10.0, -6999.0,-9.0
