wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
28.0, 74.0, 5.9,0.0, -2.8,6.7, 1.3,1.6, 16.0, 0.0, 0.0,68.0,2021-03-05 00:00:00,10,,,,,,,,,,,,,,,,
352.0, 68.0, 6.7,0.0, -3.7,2.8, 1.6,2.6, 28.0, 0.0, 0.0,69.0,2021-03-05 01:00:00,10,,,,,,,,,,,,,,,,
93.0, 69.0, 2.8,0.0, -2.5,3.4, 2.6,2.2, 352.0, 0.0, 0.0,69.0,2021-03-05 02:00:00,10,,,,,,,,,,,,,,,,
76.0, 69.0, 3.4,0.0, -2.9,5.9, 2.2,4.0, 93.0, 0.0, 0.0,57.0,2021-03-05 03:00:00,10,,,,,,,,,,,,,,,,
36.0, 57.0, 5.9,0.0, -3.7,7.9, 4.0,6.5, 76.0, 0.0, 0.0,44.0,2021-03-05 04:00:00,10,,,,,,,,,,,,,,,,
58.0, 44.0, 7.9,0.0, -4.9,7.7, 6.5,6.4, 36.0, 0.0, 0.0,38.0,2021-03-05 05:00:00,10,,,,,,,,,,,,,,,,
93.0, 38.0, 7.7,0.0, -6.9,8.3, 6.4,6.4, 58.0, 0.0, 0.0,44.0,2021-03-05 06:00:00,10,,,,,,,,,,,,,,,,
150.0, 44.0, 8.3,0.0, -5.0,8.0, 6.4,7.1, 93.0, 0.0, 0.0,35.0,2021-03-05 07:00:00,10,,,,,,,,,,,,,,,,
161.0, 35.0, 8.0,0.0, -7.3,8.9, 7.1,7.0, 150.0, 0.0, 0.0,41.0,2021-03-05 08:00:00,10,,,,,,,,,,,,,,,,
148.0, 41.0, 8.9,0.0, -5.3,9.9, 7.0,6.5, 161.0, 0.0, 0.0,45.0,2021-03-05 09:00:00,10,,,,,,,,,,,,,,,,
162.0, 45.0, 9.9,0.0, -4.6,12.1, 6.5,7.2, 148.0, 0.0, 0.0,40.0,2021-03-05 10:00:00,10,,,,,,,,,,,,,,,,
146.0, 40.0, 12.1,0.0, -5.5,10.9, 7.2,8.1, 162.0, 0.0, 0.0,39.0,2021-03-05 11:00:00,10,,,,,,,,,,,,,,,,
150.0, 39.0, 10.9,0.0, -5.0,13.9, 8.1,8.0, 146.0, 0.0, 0.0,38.0,2021-03-05 12:00:00,10,,,,,,,,,,,,,,,,
160.0, 38.0, 13.9,0.0, -5.5,13.8, 8.0,7.9, 150.0, 0.0, 0.0,39.0,2021-03-05 13:00:00,10,,,,,,,,,,,,,,,,
152.0, 39.0, 13.8,0.0, -5.2,13.0, 7.9,11.4, 160.0, 0.0, 0.0,27.0,2021-03-05 14:00:00,10,,,,,,,,,,,,,,,,
156.0, 27.0, 13.0,0.0, -6.9,10.7, 11.4,8.4, 152.0, 0.0, 0.0,37.0,2021-03-05 15:00:00,10,,,,,,,,,,,,,,,,
152.0, 37.0, 10.7,0.0, -5.4,7.4, 8.4,7.4, 156.0, 0.0, 0.0,37.0,2021-03-05 16:00:00,10,,,,,,,,,,,,,,,,
173.0, 37.0, 7.4,0.0, -6.3,10.4, 7.4,6.7, 152.0, 0.0, 0.0,41.0,2021-03-05 17:00:00,10,,,,,,,,,,,,,,,,
189.0, 41.0, 10.4,0.0, -5.6,12.8, 6.7,6.1, 173.0, 0.0, 0.0,46.0,2021-03-05 18:00:00,10,,,,,,,,,,,,,,,,
154.0, 46.0, 12.8,0.0, -4.6,13.0, 6.1,4.4, 189.0, 0.0, 0.0,71.0,2021-03-05 19:00:00,10,,,,,,,,,,,,,,,,
160.0, 71.0, 13.0,0.2, -0.4,10.3, 4.4,3.4, 154.0, 0.0, 0.0,69.0,2021-03-05 20:00:00,10,,,,,,,,,,,,,,,,
61.0, 69.0, 10.3,0.0, -1.7,3.5, 3.4,2.0, 160.0, 0.2, 0.2,83.0,2021-03-05 21:00:00,10,,,,,,,,,,,,,,,,
260.0, 83.0, 3.5,0.0, -0.6,6.5, 2.0,3.0, 61.0, 0.0, 0.2,68.0,2021-03-05 22:00:00,10,,,,,,,,,,,,,,,,
114.0, None, None,0.0, None,5.5, None,2.0, None, None, None,75.0,2021-03-05 23:00:00,10,,,,,,,,,,,,,,,,
143.0, 75.0, 5.5,0.0, -2.0,4.3, 2.0,2.1, 114.0, 0.0, 0.2,76.0,2021-03-06 00:00:00,10,,,,,,,,,,,,,,,,
57.0, 76.0, 4.3,0.0, -1.7,3.6, 2.1,1.1, 143.0, 0.0, 0.2,85.0,2021-03-06 01:00:00,10,,,,,,,,,,,,,,,,
10.0, 85.0, 3.6,0.0, -1.1,3.7, 1.1,0.4, 57.0, 0.0, 0.2,88.0,2021-03-06 02:00:00,10,,,,,,,,,,,,,,,,
334.0, 88.0, 3.7,0.0, -1.4,3.7, 0.4,-0.2, 10.0, 0.0, 0.2,90.0,2021-03-06 03:00:00,10,,,,,,,,,,,,,,,,
347.0, 90.0, 3.7,0.0, -1.6,4.7, -0.2,-0.4, 334.0, 0.0, 0.2,91.0,2021-03-06 04:00:00,10,,,,,,,,,,,,,,,,
15.0, 91.0, 4.7,0.0, -1.7,4.1, -0.4,-0.9, 347.0, 0.0, 0.2,93.0,2021-03-06 05:00:00,10,,,,,,,,,,,,,,,,
172.0, 93.0, 4.1,0.0, -1.9,5.0, -0.9,-0.3, 15.0, 0.0, 0.2,80.0,2021-03-06 06:00:00,10,,,,,,,,,,,,,,,,
208.0, 80.0, 5.0,0.0, -3.3,5.1, -0.3,0.9, 172.0, 0.0, 0.2,73.0,2021-03-06 07:00:00,10,,,,,,,,,,,,,,,,
190.0, 73.0, 5.1,0.0, -3.4,6.2, 0.9,2.3, 208.0, 0.0, 0.2,63.0,2021-03-06 08:00:00,10,,,,,,,,,,,,,,,,
186.0, 63.0, 6.2,0.0, -4.0,9.1, 2.3,3.4, 190.0, 0.0, 0.2,62.0,2021-03-06 09:00:00,10,,,,,,,,,,,,,,,,
