ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
5.0,0.0,0.5,5.0,2021-03-05,162.0,6.5,10,,,,,
0.0,0.0,-4.0,0.0,2021-03-06,166.0,2.0,10,,,,,
5.6,0.0,-5.0,5.6,2021-03-07,162.0,1.0,10,,,,,
0.0,0.0,-11.0,0.0,2021-03-08,166.0,1.0,10,,,,,
0.6,0.0,-10.0,0.6,2021-03-09,164.0,1.0,10,,,,,
0.6,0.0,-8.0,0.6,2021-03-10,163.0,-1.5,10,,,,,
0.0,0.0,-11.0,0.0,2021-03-11,162.0,0.0,10,,,,,
,,,,2021-03-05 00:00:00,,,10,11.0,-1.3,145.0,77.0,0.0
,,,,2021-03-05 01:00:00,,,10,9.6,-1.2,143.0,76.0,0.0
,,,,2021-03-05 02:00:00,,,10,8.5,-1.3,132.0,78.0,0.0
,,,,2021-03-05 03:00:00,,,10,12.1,-1.3,138.0,80.0,0.0
,,,,2021-03-05 04:00:00,,,10,13.0,-1.4,141.0,78.0,0.0
,,,,2021-03-05 05:00:00,,,10,13.0,-1.4,140.0,78.0,0.0
,,,,2021-03-05 06:00:00,,,10,11.8,-1.4,146.0,77.0,0.0
,,,,2021-03-05 07:00:00,,,10,12.4,-0.9,147.0,74.0,0.0
,,,,2021-03-05 08:00:00,,,10,13.1,-0.6,148.0,72.0,0.0
,,,,2021-03-05 09:00:00,,,10,15.3,0.0,154.0,70.0,0.0
,,,,2021-03-05 10:00:00,,,10,17.0,0.9,154.0,64.0,0.0
,,,,2021-03-05 11:00:00,,,10,19.1,1.3,169.0,62.0,0.0
,,,,2021-03-05 12:00:00,,,10,11.6,0.9,150.0,65.0,0.0
,,,,2021-03-05 13:00:00,,,10,27.2,1.4,174.0,59.0,0.0
,,,,2021-03-05 14:00:00,,,10,17.0,3.2,162.0,55.0,0.0
,,,,2021-03-05 15:00:00,,,10,21.1,1.3,172.0,62.0,0.0
,,,,2021-03-05 16:00:00,,,10,26.8,1.0,184.0,60.0,0.0
,,,,2021-03-05 17:00:00,,,10,21.2,-0.6,206.0,74.0,0.0
,,,,2021-03-05 18:00:00,,,10,18.2,-2.3,211.0,98.0,0.0
,,,,2021-03-05 19:00:00,,,10,14.5,-3.2,213.0,100.0,0.0
,,,,2021-03-05 20:00:00,,,10,9.8,-3.1,211.0,100.0,0.0
,,,,2021-03-05 21:00:00,,,10,8.6,-3.7,216.0,100.0,0.0
,,,,2021-03-05 22:00:00,,,10,13.4,-3.1,198.0,100.0,0.0
,,,,2021-03-05 23:00:00,,,10,9.7,-3.8,211.0,100.0,0.0
,,,,2021-03-06 00:00:00,,,10,10.2,-3.1,205.0,100.0,0.0
,,,,2021-03-06 01:00:00,,,10,6.5,-3.2,246.0,100.0,0.0
,,,,2021-03-06 02:00:00,,,10,10.7,-4.8,283.0,100.0,0.0
,,,,2021-03-06 03:00:00,,,10,10.3,-5.9,278.0,100.0,0.0
,,,,2021-03-06 04:00:00,,,10,11.2,-6.1,275.0,100.0,0.0
,,,,2021-03-06 05:00:00,,,10,9.1,-5.7,265.0,100.0,0.0
,,,,2021-03-06 06:00:00,,,10,8.9,-6.2,271.0,100.0,0.0
,,,,2021-03-06 07:00:00,,,10,10.2,-6.2,276.0,100.0,0.0
,,,,2021-03-06 08:00:00,,,10,9.3,-5.0,270.0,99.0,0.0
,,,,2021-03-06 09:00:00,,,10,6.3,-3.3,272.0,93.0,0.0
,,,,2021-03-06 10:00:00,,,10,6.8,0.0,279.0,81.0,0.0
,,,,2021-03-06 11:00:00,,,10,4.7,-1.2,286.0,83.0,0.0
,,,,2021-03-06 12:00:00,,,10,5.5,-2.0,267.0,83.0,0.0
,,,,2021-03-06 13:00:00,,,10,4.2,-2.4,273.0,88.0,0.0
,,,,2021-03-06 14:00:00,,,10,6.5,0.3,251.0,74.0,0.0
,,,,2021-03-06 15:00:00,,,10,8.9,-1.5,229.0,73.0,0.0
,,,,2021-03-06 16:00:00,,,10,3.7,-2.9,245.0,84.0,0.0
,,,,2021-03-06 17:00:00,,,10,4.1,-5.1,259.0,91.0,0.0
