WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
282.8, None,80.2, None,2022-10-22 00:00:00, None,43
264.7, None,76.8, None,2022-10-22 01:00:00, None,43
271.2, None,76.9, None,2022-10-22 02:00:00, None,43
316.0, None,84.1, None,2022-10-22 03:00:00, None,43
89.0, None,88.6, None,2022-10-22 04:00:00, None,43
58.8, None,90.7, None,2022-10-22 05:00:00, None,43
165.1, None,91.1, None,2022-10-22 06:00:00, None,43
222.9, None,92.0, None,2022-10-22 07:00:00, None,43
83.3, None,93.2, None,2022-10-22 08:00:00, None,43
90.3, None,94.1, None,2022-10-22 09:00:00, None,43
247.5, None,89.7, None,2022-10-22 10:00:00, None,43
259.2, None,67.2, None,2022-10-22 11:00:00, None,43
254.4, None,55.2, None,2022-10-22 12:00:00, None,43
254.1, None,48.4, None,2022-10-22 13:00:00, None,43
253.9, None,46.3, None,2022-10-22 14:00:00, None,43
252.1, None,46.4, None,2022-10-22 15:00:00, None,43
253.8, None,46.9, None,2022-10-22 16:00:00, None,43
253.0, None,47.4, None,2022-10-22 17:00:00, None,43
258.4, None,51.7, None,2022-10-22 18:00:00, None,43
231.5, None,64.3, None,2022-10-22 19:00:00, None,43
258.1, None,71.2, None,2022-10-22 20:00:00, None,43
251.0, None,75.3, None,2022-10-22 21:00:00, None,43
131.8, None,78.6, None,2022-10-22 22:00:00, None,43
75.4, None,80.2, None,2022-10-22 23:00:00, None,43
81.9, None,82.3, None,2022-10-23 00:00:00, None,43
241.9, None,83.2, None,2022-10-23 01:00:00, None,43
84.3, None,85.1, None,2022-10-23 02:00:00, None,43
84.3, None,86.4, None,2022-10-23 03:00:00, None,43
92.8, None,86.7, None,2022-10-23 04:00:00, None,43
86.0, None,86.6, None,2022-10-23 05:00:00, None,43
66.6, None,86.5, None,2022-10-23 06:00:00, None,43
69.4, None,86.7, None,2022-10-23 07:00:00, None,43
73.4, None,86.7, None,2022-10-23 08:00:00, None,43
72.5, None,86.9, None,2022-10-23 09:00:00, None,43
61.9, None,90.3, None,2022-10-23 10:00:00, None,43
79.2, None,89.8, None,2022-10-23 11:00:00, None,43
94.7, None,85.3, None,2022-10-23 12:00:00, None,43
112.0, None,75.4, None,2022-10-23 13:00:00, None,43
85.5, None,87.1, None,2022-10-23 14:00:00, None,43
111.6, None,86.7, None,2022-10-23 15:00:00, None,43
89.1, None,81.3, None,2022-10-23 16:00:00, None,43
105.0, None,75.4, None,2022-10-23 17:00:00, None,43
100.3, None,71.6, None,2022-10-23 18:00:00, None,43
104.9, None,75.5, None,2022-10-23 19:00:00, None,43
113.0, None,74.3, None,2022-10-23 20:00:00, None,43
108.7, None,77.3, None,2022-10-23 21:00:00, None,43
114.9, None,79.9, None,2022-10-23 22:00:00, None,43
104.2, None,82.4, None,2022-10-23 23:00:00, None,43
114.0, None,82.1, None,2022-10-24 00:00:00, None,43
107.3, None,82.2, None,2022-10-24 01:00:00, None,43
68.3, None,83.9, None,2022-10-24 02:00:00, None,43
76.7, None,85.1, None,2022-10-24 03:00:00, None,43
66.4, None,86.7, None,2022-10-24 04:00:00, None,43
62.2, None,86.3, None,2022-10-24 05:00:00, None,43
76.0, None,87.0, None,2022-10-24 06:00:00, None,43
70.0, None,88.3, None,2022-10-24 07:00:00, None,43
72.0, None,88.2, None,2022-10-24 08:00:00, None,43
186.4, None,88.4, None,2022-10-24 09:00:00, None,43
4.0, None,79.3, None,2022-10-24 10:00:00, None,43
252.8, None,68.4, None,2022-10-24 11:00:00, None,43
221.1, None,64.2, None,2022-10-24 12:00:00, None,43
233.4, None,67.4, None,2022-10-24 13:00:00, None,43
253.3, None,61.3, None,2022-10-24 14:00:00, None,43
245.3, None,57.6, None,2022-10-24 15:00:00, None,43
248.5, None,57.4, None,2022-10-24 16:00:00, None,43
251.1, None,49.4, None,2022-10-24 17:00:00, None,43
254.4, None,48.6, None,2022-10-24 18:00:00, None,43
258.8, None,53.7, None,2022-10-24 19:00:00, None,43
253.0, None,56.0, None,2022-10-24 20:00:00, None,43
256.1, None,60.5, None,2022-10-24 21:00:00, None,43
68.3, None,70.2, None,2022-10-24 22:00:00, None,43
73.9, None,77.7, None,2022-10-24 23:00:00, None,43
262.9, None,79.2, None,2022-10-25 00:00:00, None,43
52.3, None,78.7, None,2022-10-25 01:00:00, None,43
70.2, None,81.6, None,2022-10-25 02:00:00, None,43
71.0, None,82.9, None,2022-10-25 03:00:00, None,43
74.3, None,83.9, None,2022-10-25 04:00:00, None,43
67.6, None,84.2, None,2022-10-25 05:00:00, None,43
74.5, None,83.3, None,2022-10-25 06:00:00, None,43
73.2, None,86.3, None,2022-10-25 07:00:00, None,43
81.5, None,91.0, None,2022-10-25 08:00:00, None,43
111.3, None,92.1, None,2022-10-25 09:00:00, None,43
102.8, None,91.3, None,2022-10-25 10:00:00, None,43
96.8, None,92.1, None,2022-10-25 11:00:00, None,43
94.1, None,93.5, None,2022-10-25 12:00:00, None,43
93.7, None,94.1, None,2022-10-25 13:00:00, None,43
103.5, None,94.2, None,2022-10-25 14:00:00, None,43
101.2, None,93.4, None,2022-10-25 15:00:00, None,43
118.4, None,93.0, None,2022-10-25 16:00:00, None,43
244.8, None,93.8, None,2022-10-25 17:00:00, None,43
209.8, None,94.3, None,2022-10-25 18:00:00, None,43
264.2, None,94.5, None,2022-10-25 19:00:00, None,43
249.4, None,94.7, None,2022-10-25 20:00:00, None,43
266.4, None,95.1, None,2022-10-25 21:00:00, None,43
291.1, None,94.8, None,2022-10-25 22:00:00, None,43
76.0, None,94.6, None,2022-10-25 23:00:00, None,43
75.6, None,94.6, None,2022-10-26 00:00:00, None,43
69.2, None,94.4, None,2022-10-26 01:00:00, None,43
71.4, None,94.0, None,2022-10-26 02:00:00, None,43
79.0, None,93.5, None,2022-10-26 03:00:00, None,43
77.8, None,93.2, None,2022-10-26 04:00:00, None,43
58.1, None,93.0, None,2022-10-26 05:00:00, None,43
74.9, None,92.7, None,2022-10-26 06:00:00, None,43
76.2, None,93.0, None,2022-10-26 07:00:00, None,43
70.0, None,93.1, None,2022-10-26 08:00:00, None,43
64.1, None,92.2, None,2022-10-26 09:00:00, None,43
62.3, None,80.1, None,2022-10-26 10:00:00, None,43
74.8, None,64.8, None,2022-10-26 11:00:00, None,43
72.6, None,57.7, None,2022-10-26 12:00:00, None,43
86.9, None,54.8, None,2022-10-26 13:00:00, None,43
113.7, None,53.0, None,2022-10-26 14:00:00, None,43
129.2, None,54.1, None,2022-10-26 15:00:00, None,43
113.9, None,56.9, None,2022-10-26 16:00:00, None,43
80.4, None,59.2, None,2022-10-26 17:00:00, None,43
82.6, None,61.3, None,2022-10-26 18:00:00, None,43
96.1, None,62.8, None,2022-10-26 19:00:00, None,43
90.8, None,64.8, None,2022-10-26 20:00:00, None,43
79.8, None,65.6, None,2022-10-26 21:00:00, None,43
75.5, None,67.5, None,2022-10-26 22:00:00, None,43
50.7, None,64.4, None,2022-10-26 23:00:00, None,43
66.2, None,65.2, None,2022-10-27 00:00:00, None,43
96.6, None,61.0, None,2022-10-27 01:00:00, None,43
117.7, None,65.7, None,2022-10-27 02:00:00, None,43
88.2, None,73.0, None,2022-10-27 03:00:00, None,43
78.3, None,75.7, None,2022-10-27 04:00:00, None,43
214.2, None,82.4, None,2022-10-27 05:00:00, None,43
211.5, None,85.0, None,2022-10-27 06:00:00, None,43
230.4, None,82.6, None,2022-10-27 07:00:00, None,43
207.0, None,77.6, None,2022-10-27 08:00:00, None,43
163.5, None,76.1, None,2022-10-27 09:00:00, None,43
153.2, None,70.4, None,2022-10-27 10:00:00, None,43
114.0, None,66.2, None,2022-10-27 11:00:00, None,43
186.5, None,66.6, None,2022-10-27 12:00:00, None,43
199.8, None,67.0, None,2022-10-27 13:00:00, None,43
260.5, None,64.7, None,2022-10-27 14:00:00, None,43
140.9, None,67.1, None,2022-10-27 15:00:00, None,43
193.9, None,58.9, None,2022-10-27 16:00:00, None,43
142.5, None,61.4, None,2022-10-27 17:00:00, None,43
113.0, None,69.6, None,2022-10-27 18:00:00, None,43
117.2, None,76.7, None,2022-10-27 19:00:00, None,43
111.9, None,82.8, None,2022-10-27 20:00:00, None,43
104.9, None,87.4, None,2022-10-27 21:00:00, None,43
252.2, None,89.1, None,2022-10-27 22:00:00, None,43
120.2, None,90.2, None,2022-10-27 23:00:00, None,43
166.3, None,85.9, None,2022-10-28 00:00:00, None,43
117.9, None,85.1, None,2022-10-28 01:00:00, None,43
169.8, None,88.0, None,2022-10-28 02:00:00, None,43
174.5, None,83.1, None,2022-10-28 03:00:00, None,43
114.9, None,83.1, None,2022-10-28 04:00:00, None,43
102.3, None,87.9, None,2022-10-28 05:00:00, None,43
164.7, None,80.8, None,2022-10-28 06:00:00, None,43
161.6, None,71.2, None,2022-10-28 07:00:00, None,43
146.7, None,71.7, None,2022-10-28 08:00:00, None,43
260.5, None,79.7, None,2022-10-28 09:00:00, None,43
158.5, None,74.8, None,2022-10-28 10:00:00, None,43
125.2, None,62.6, None,2022-10-28 11:00:00, None,43
123.5, None,56.0, None,2022-10-28 12:00:00, None,43
145.1, None,48.5, None,2022-10-28 13:00:00, None,43
150.2, None,46.1, None,2022-10-28 14:00:00, None,43
134.3, None,48.9, None,2022-10-28 15:00:00, None,43
156.3, None,50.1, None,2022-10-28 16:00:00, None,43
159.9, None,56.5, None,2022-10-28 17:00:00, None,43
153.7, None,70.6, None,2022-10-28 18:00:00, None,43
125.5, None,82.1, None,2022-10-28 19:00:00, None,43
189.4, None,80.4, None,2022-10-28 20:00:00, None,43
262.3, None,82.0, None,2022-10-28 21:00:00, None,43
271.2, None,74.8, None,2022-10-28 22:00:00, None,43
256.7, None,70.0, None,2022-10-28 23:00:00, None,43
