BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,82.7, None,2022-10-22 00:00:00, None,43
None, None, None,83.0, None,2022-10-22 01:00:00, None,43
None, None, None,83.9, None,2022-10-22 02:00:00, None,43
None, None, None,81.9, None,2022-10-22 03:00:00, None,43
None, None, None,83.2, None,2022-10-22 04:00:00, None,43
None, None, None,87.1, None,2022-10-22 05:00:00, None,43
None, None, None,89.7, None,2022-10-22 06:00:00, None,43
None, None, None,96.4, None,2022-10-22 07:00:00, None,43
None, None, None,99.9, None,2022-10-22 08:00:00, None,43
None, None, None,96.0, None,2022-10-22 09:00:00, None,43
None, None, None,82.9, None,2022-10-22 10:00:00, None,43
None, None, None,77.6, None,2022-10-22 11:00:00, None,43
None, None, None,70.6, None,2022-10-22 12:00:00, None,43
None, None, None,66.8, None,2022-10-22 13:00:00, None,43
None, None, None,62.0, None,2022-10-22 14:00:00, None,43
None, None, None,60.0, None,2022-10-22 15:00:00, None,43
None, None, None,60.4, None,2022-10-22 16:00:00, None,43
None, None, None,62.4, None,2022-10-22 17:00:00, None,43
None, None, None,65.1, None,2022-10-22 18:00:00, None,43
None, None, None,75.2, None,2022-10-22 19:00:00, None,43
None, None, None,83.5, None,2022-10-22 20:00:00, None,43
None, None, None,90.8, None,2022-10-22 21:00:00, None,43
None, None, None,94.2, None,2022-10-22 22:00:00, None,43
None, None, None,94.8, None,2022-10-22 23:00:00, None,43
None, None, None,96.0, None,2022-10-23 00:00:00, None,43
None, None, None,98.3, None,2022-10-23 01:00:00, None,43
None, None, None,99.7, None,2022-10-23 02:00:00, None,43
None, None, None,99.7, None,2022-10-23 03:00:00, None,43
None, None, None,99.8, None,2022-10-23 04:00:00, None,43
None, None, None,99.9, None,2022-10-23 05:00:00, None,43
None, None, None,99.9, None,2022-10-23 06:00:00, None,43
None, None, None,99.9, None,2022-10-23 07:00:00, None,43
None, None, None,99.9, None,2022-10-23 08:00:00, None,43
None, None, None,99.9, None,2022-10-23 09:00:00, None,43
None, None, None,99.9, None,2022-10-23 10:00:00, None,43
None, None, None,91.2, None,2022-10-23 11:00:00, None,43
None, None, None,77.3, None,2022-10-23 12:00:00, None,43
None, None, None,67.9, None,2022-10-23 13:00:00, None,43
None, None, None,59.6, None,2022-10-23 14:00:00, None,43
None, None, None,56.8, None,2022-10-23 15:00:00, None,43
None, None, None,64.1, None,2022-10-23 16:00:00, None,43
None, None, None,70.5, None,2022-10-23 17:00:00, None,43
None, None, None,72.5, None,2022-10-23 18:00:00, None,43
None, None, None,72.8, None,2022-10-23 19:00:00, None,43
None, None, None,96.8, None,2022-10-23 20:00:00, None,43
None, None, None,99.4, None,2022-10-23 21:00:00, None,43
None, None, None,97.6, None,2022-10-23 22:00:00, None,43
None, None, None,95.7, None,2022-10-23 23:00:00, None,43
None, None, None,95.7, None,2022-10-24 00:00:00, None,43
None, None, None,95.4, None,2022-10-24 01:00:00, None,43
None, None, None,93.2, None,2022-10-24 02:00:00, None,43
None, None, None,94.3, None,2022-10-24 03:00:00, None,43
None, None, None,97.9, None,2022-10-24 04:00:00, None,43
None, None, None,98.8, None,2022-10-24 05:00:00, None,43
None, None, None,99.4, None,2022-10-24 06:00:00, None,43
None, None, None,99.8, None,2022-10-24 07:00:00, None,43
None, None, None,99.9, None,2022-10-24 08:00:00, None,43
None, None, None,99.9, None,2022-10-24 09:00:00, None,43
None, None, None,99.3, None,2022-10-24 10:00:00, None,43
None, None, None,94.5, None,2022-10-24 11:00:00, None,43
None, None, None,94.3, None,2022-10-24 12:00:00, None,43
None, None, None,98.5, None,2022-10-24 13:00:00, None,43
None, None, None,99.4, None,2022-10-24 14:00:00, None,43
None, None, None,97.4, None,2022-10-24 15:00:00, None,43
None, None, None,95.6, None,2022-10-24 16:00:00, None,43
None, None, None,97.0, None,2022-10-24 17:00:00, None,43
None, None, None,98.2, None,2022-10-24 18:00:00, None,43
None, None, None,99.8, None,2022-10-24 19:00:00, None,43
None, None, None,99.9, None,2022-10-24 20:00:00, None,43
None, None, None,99.8, None,2022-10-24 21:00:00, None,43
None, None, None,97.5, None,2022-10-24 22:00:00, None,43
None, None, None,97.3, None,2022-10-24 23:00:00, None,43
None, None, None,96.3, None,2022-10-25 00:00:00, None,43
None, None, None,98.4, None,2022-10-25 01:00:00, None,43
None, None, None,99.5, None,2022-10-25 02:00:00, None,43
None, None, None,97.4, None,2022-10-25 03:00:00, None,43
None, None, None,98.6, None,2022-10-25 04:00:00, None,43
None, None, None,97.7, None,2022-10-25 05:00:00, None,43
None, None, None,99.4, None,2022-10-25 06:00:00, None,43
None, None, None,99.9, None,2022-10-25 07:00:00, None,43
None, None, None,99.8, None,2022-10-25 08:00:00, None,43
None, None, None,95.0, None,2022-10-25 09:00:00, None,43
None, None, None,86.6, None,2022-10-25 10:00:00, None,43
None, None, None,85.9, None,2022-10-25 11:00:00, None,43
None, None, None,87.5, None,2022-10-25 12:00:00, None,43
None, None, None,88.9, None,2022-10-25 13:00:00, None,43
None, None, None,89.4, None,2022-10-25 14:00:00, None,43
None, None, None,89.3, None,2022-10-25 15:00:00, None,43
None, None, None,92.2, None,2022-10-25 16:00:00, None,43
None, None, None,93.9, None,2022-10-25 17:00:00, None,43
None, None, None,94.2, None,2022-10-25 18:00:00, None,43
None, None, None,94.6, None,2022-10-25 19:00:00, None,43
None, None, None,96.2, None,2022-10-25 20:00:00, None,43
None, None, None,96.3, None,2022-10-25 21:00:00, None,43
None, None, None,97.9, None,2022-10-25 22:00:00, None,43
None, None, None,99.5, None,2022-10-25 23:00:00, None,43
None, None, None,99.9, None,2022-10-26 00:00:00, None,43
None, None, None,99.9, None,2022-10-26 01:00:00, None,43
None, None, None,99.9, None,2022-10-26 02:00:00, None,43
None, None, None,99.9, None,2022-10-26 03:00:00, None,43
None, None, None,99.9, None,2022-10-26 04:00:00, None,43
None, None, None,99.9, None,2022-10-26 05:00:00, None,43
None, None, None,99.9, None,2022-10-26 06:00:00, None,43
None, None, None,99.9, None,2022-10-26 07:00:00, None,43
None, None, None,99.9, None,2022-10-26 08:00:00, None,43
None, None, None,99.9, None,2022-10-26 09:00:00, None,43
None, None, None,99.9, None,2022-10-26 10:00:00, None,43
None, None, None,93.3, None,2022-10-26 11:00:00, None,43
None, None, None,78.2, None,2022-10-26 12:00:00, None,43
None, None, None,76.9, None,2022-10-26 13:00:00, None,43
None, None, None,77.3, None,2022-10-26 14:00:00, None,43
None, None, None,79.7, None,2022-10-26 15:00:00, None,43
None, None, None,79.9, None,2022-10-26 16:00:00, None,43
None, None, None,77.0, None,2022-10-26 17:00:00, None,43
None, None, None,77.4, None,2022-10-26 18:00:00, None,43
None, None, None,71.3, None,2022-10-26 19:00:00, None,43
None, None, None,77.6, None,2022-10-26 20:00:00, None,43
None, None, None,77.0, None,2022-10-26 21:00:00, None,43
None, None, None,70.8, None,2022-10-26 22:00:00, None,43
None, None, None,66.7, None,2022-10-26 23:00:00, None,43
None, None, None,61.8, None,2022-10-27 00:00:00, None,43
None, None, None,59.9, None,2022-10-27 01:00:00, None,43
None, None, None,62.7, None,2022-10-27 02:00:00, None,43
None, None, None,60.9, None,2022-10-27 03:00:00, None,43
None, None, None,55.7, None,2022-10-27 04:00:00, None,43
None, None, None,50.7, None,2022-10-27 05:00:00, None,43
None, None, None,47.8, None,2022-10-27 06:00:00, None,43
None, None, None,60.1, None,2022-10-27 07:00:00, None,43
None, None, None,72.0, None,2022-10-27 08:00:00, None,43
None, None, None,72.7, None,2022-10-27 09:00:00, None,43
None, None, None,67.1, None,2022-10-27 10:00:00, None,43
None, None, None,46.1, None,2022-10-27 11:00:00, None,43
None, None, None,39.6, None,2022-10-27 12:00:00, None,43
None, None, None,35.9, None,2022-10-27 13:00:00, None,43
None, None, None,38.0, None,2022-10-27 14:00:00, None,43
None, None, None,39.7, None,2022-10-27 15:00:00, None,43
None, None, None,43.7, None,2022-10-27 16:00:00, None,43
None, None, None,47.1, None,2022-10-27 17:00:00, None,43
None, None, None,49.9, None,2022-10-27 18:00:00, None,43
None, None, None,51.5, None,2022-10-27 19:00:00, None,43
None, None, None,46.2, None,2022-10-27 20:00:00, None,43
None, None, None,48.0, None,2022-10-27 21:00:00, None,43
None, None, None,50.7, None,2022-10-27 22:00:00, None,43
None, None, None,52.7, None,2022-10-27 23:00:00, None,43
None, None, None,55.2, None,2022-10-28 00:00:00, None,43
None, None, None,61.9, None,2022-10-28 01:00:00, None,43
None, None, None,55.0, None,2022-10-28 02:00:00, None,43
None, None, None,54.1, None,2022-10-28 03:00:00, None,43
None, None, None,58.2, None,2022-10-28 04:00:00, None,43
None, None, None,64.5, None,2022-10-28 05:00:00, None,43
None, None, None,60.3, None,2022-10-28 06:00:00, None,43
None, None, None,63.0, None,2022-10-28 07:00:00, None,43
None, None, None,56.0, None,2022-10-28 08:00:00, None,43
None, None, None,49.7, None,2022-10-28 09:00:00, None,43
None, None, None,45.1, None,2022-10-28 10:00:00, None,43
None, None, None,39.7, None,2022-10-28 11:00:00, None,43
None, None, None,36.8, None,2022-10-28 12:00:00, None,43
None, None, None,35.5, None,2022-10-28 13:00:00, None,43
None, None, None,34.9, None,2022-10-28 14:00:00, None,43
None, None, None,38.3, None,2022-10-28 15:00:00, None,43
None, None, None,41.9, None,2022-10-28 16:00:00, None,43
None, None, None,45.0, None,2022-10-28 17:00:00, None,43
None, None, None,50.6, None,2022-10-28 18:00:00, None,43
