CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
1.411,71.14,2022-05-28 00:00:00,-3.0,22
0.029,76.3,2022-05-28 01:00:00,-3.0,22
2.591,70.82,2022-05-28 02:00:00,-2.0,22
4.159,66.22,2022-05-28 03:00:00,-1.0,22
4.035,67.37,2022-05-28 04:00:00,-2.0,22
3.738,69.81,2022-05-28 05:00:00,-1.0,22
3.708,69.33,2022-05-28 06:00:00,-1.0,22
4.054,68.63,2022-05-28 07:00:00,-1.0,22
5.196,65.33,2022-05-28 08:00:00,-1.0,22
7.003,55.75,2022-05-28 09:00:00,-1.0,22
9.53,43.91,2022-05-28 10:00:00,-2.0,22
9.39,43.15,2022-05-28 11:00:00,-3.0,22
10.39,40.08,2022-05-28 12:00:00,-3.0,22
11.29,37.72,2022-05-28 13:00:00,-3.0,22
11.73,33.66,2022-05-28 14:00:00,-3.0,22
12.69,33.56,2022-05-28 15:00:00,-3.0,22
12.65,33.58,2022-05-28 16:00:00,-3.0,22
11.92,37.09,2022-05-28 17:00:00,-2.0,22
12.17,35.05,2022-05-28 18:00:00,-3.0,22
12.5,33.79,2022-05-28 19:00:00,-3.0,22
11.69,39.01,2022-05-28 20:00:00,-2.0,22
9.43,53.14,2022-05-28 21:00:00,0.0,22
7.727,61.03,2022-05-28 22:00:00,1.0,22
7.647,62.15,2022-05-28 23:00:00,1.0,22
7.645,61.38,2022-05-29 00:00:00,1.0,22
7.999,60.5,2022-05-29 01:00:00,1.0,22
7.987,62.88,2022-05-29 02:00:00,1.0,22
7.617,65.5,2022-05-29 03:00:00,2.0,22
6.906,71.11,2022-05-29 04:00:00,2.0,22
6.171,76.06,2022-05-29 05:00:00,2.0,22
7.619,67.66,2022-05-29 08:00:00,2.0,22
8.08,65.01,2022-05-29 09:00:00,2.0,22
9.21,59.18,2022-05-29 10:00:00,2.0,22
10.4,52.7,2022-05-29 11:00:00,1.0,22
10.43,51.14,2022-05-29 12:00:00,0.0,22
12.09,44.66,2022-05-29 13:00:00,1.0,22
12.4,41.01,2022-05-29 14:00:00,-1.0,22
13.09,40.53,2022-05-29 15:00:00,0.0,22
14.06,36.38,2022-05-29 16:00:00,-1.0,22
13.73,36.5,2022-05-29 17:00:00,-1.0,22
13.66,38.87,2022-05-29 18:00:00,0.0,22
13.86,37.44,2022-05-29 19:00:00,0.0,22
13.08,41.03,2022-05-29 20:00:00,0.0,22
10.37,62.22,2022-05-29 21:00:00,4.0,22
7.9,72.68,2022-05-29 22:00:00,3.0,22
6.58,74.71,2022-05-29 23:00:00,3.0,22
6.111,75.01,2022-05-30 00:00:00,2.0,22
4.312,80.6,2022-05-30 01:00:00,1.0,22
5.244,76.46,2022-05-30 02:00:00,1.0,22
6.148,77.62,2022-05-30 03:00:00,3.0,22
8.09,69.64,2022-05-30 04:00:00,3.0,22
8.05,68.44,2022-05-30 05:00:00,2.0,22
8.1,67.59,2022-05-30 06:00:00,3.0,22
8.28,66.53,2022-05-30 07:00:00,2.0,22
9.24,60.91,2022-05-30 08:00:00,2.0,22
10.75,55.25,2022-05-30 09:00:00,2.0,22
11.49,50.48,2022-05-30 10:00:00,1.0,22
13.42,42.61,2022-05-30 11:00:00,1.0,22
14.82,38.89,2022-05-30 12:00:00,1.0,22
15.14,34.67,2022-05-30 13:00:00,0.0,22
15.55,35.88,2022-05-30 14:00:00,0.0,22
15.93,33.02,2022-05-30 15:00:00,0.0,22
15.44,38.01,2022-05-30 16:00:00,1.0,22
15.84,37.17,2022-05-30 17:00:00,1.0,22
14.99,42.06,2022-05-30 18:00:00,2.0,22
15.59,37.85,2022-05-30 19:00:00,1.0,22
14.79,41.98,2022-05-30 20:00:00,2.0,22
10.87,62.99,2022-05-30 21:00:00,4.0,22
9.1,73.0,2022-05-30 22:00:00,5.0,22
8.31,75.73,2022-05-30 23:00:00,5.0,22
6.494,79.64,2022-05-31 00:00:00,3.0,22
4.168,85.0,2022-05-31 01:00:00,2.0,22
3.142,85.2,2022-05-31 02:00:00,1.0,22
2.448,87.1,2022-05-31 03:00:00,1.0,22
2.323,85.2,2022-05-31 04:00:00,0.0,22
3.415,85.4,2022-05-31 05:00:00,1.0,22
4.761,83.6,2022-05-31 06:00:00,3.0,22
6.659,79.52,2022-05-31 07:00:00,3.0,22
9.43,69.67,2022-05-31 08:00:00,4.0,22
12.59,50.47,2022-05-31 09:00:00,2.0,22
14.6,43.71,2022-05-31 10:00:00,3.0,22
16.18,43.01,2022-05-31 11:00:00,4.0,22
13.98,54.49,2022-05-31 12:00:00,5.0,22
14.01,51.84,2022-05-31 13:00:00,4.0,22
10.21,88.6,2022-05-31 14:00:00,8.0,22
11.98,78.98,2022-05-31 15:00:00,8.0,22
11.52,79.93,2022-05-31 16:00:00,9.0,22
9.76,91.7,2022-05-31 17:00:00,9.0,22
9.95,92.0,2022-05-31 18:00:00,9.0,22
10.14,92.3,2022-05-31 19:00:00,9.0,22
10.09,93.2,2022-05-31 20:00:00,9.0,22
9.1,94.3,2022-05-31 21:00:00,8.0,22
8.69,96.2,2022-05-31 22:00:00,8.0,22
8.3,95.6,2022-05-31 23:00:00,8.0,22
8.2,97.7,2022-06-01 00:00:00,8.0,22
7.94,97.7,2022-06-01 01:00:00,7.0,22
7.785,97.6,2022-06-01 02:00:00,7.0,22
7.761,97.4,2022-06-01 03:00:00,8.0,22
7.7,97.3,2022-06-01 04:00:00,7.0,22
7.47,97.8,2022-06-01 05:00:00,7.0,22
7.361,97.8,2022-06-01 06:00:00,7.0,22
7.362,97.8,2022-06-01 07:00:00,7.0,22
7.75,95.9,2022-06-01 08:00:00,7.0,22
9.1,91.1,2022-06-01 09:00:00,8.0,22
11.17,78.98,2022-06-01 10:00:00,8.0,22
12.43,74.18,2022-06-01 11:00:00,8.0,22
13.85,65.32,2022-06-01 12:00:00,8.0,22
14.84,57.94,2022-06-01 13:00:00,7.0,22
16.95,44.39,2022-06-01 14:00:00,5.0,22
17.09,47.6,2022-06-01 15:00:00,6.0,22
17.58,37.45,2022-06-01 16:00:00,3.0,22
18.21,42.85,2022-06-01 17:00:00,5.0,22
17.21,38.51,2022-06-01 18:00:00,3.0,22
15.78,45.57,2022-06-01 19:00:00,4.0,22
14.67,51.23,2022-06-01 20:00:00,4.0,22
13.49,54.57,2022-06-01 21:00:00,5.0,22
