CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-3.678, 99.7, -2.0, 100.0, None, 20.32, None, 259.1, 15.09, -3.7, -3.8, None, None, -4.0,2022-05-28 00:00:00,22
-3.736, 92.1, -2.0, 92.0, None, 12.61, None, 242.0, 20.06, -3.7, -4.0, None, None, -5.0,2022-05-28 01:00:00,22
-4.679, 95.9, -2.0, 96.0, None, 14.8, None, 245.1, 21.69, -4.7, -4.7, None, None, -6.0,2022-05-28 03:00:00,22
-4.848, 93.6, -2.0, 94.0, None, 13.04, None, 250.8, 16.56, -4.8, -4.8, None, None, -6.0,2022-05-28 04:00:00,22
-5.053, 87.4, -2.0, 87.0, None, 8.37, None, 243.6, 14.52, -5.1, -5.2, None, None, -7.0,2022-05-28 05:00:00,22
-4.997, 87.1, -2.0, 87.0, None, 12.54, None, 246.7, 8.92, -5.0, -5.3, None, None, -7.0,2022-05-28 06:00:00,22
None, None, -4.0, 93.0, None, None, None, None, None, -4.1, -5.3, None, None, -5.0,2022-05-28 07:00:00,22
-4.136, 95.8, -3.6, 96.0, None, 13.21, None, 123.9, 8.77, -4.1, -5.3, None, None, -5.0,2022-05-28 08:00:00,22
-2.535, 79.16, -2.3, 79.0, None, 26.73, None, 140.3, 8.42, -2.5, -5.3, None, None, -6.0,2022-05-28 09:00:00,22
-3.497, 71.44, -2.3, 71.0, None, 16.27, None, 228.8, 9.42, -3.5, -5.3, None, None, -7.0,2022-05-28 10:00:00,22
-3.113, 76.05, -2.3, 76.0, None, 18.92, None, 230.2, 9.2, -3.1, -5.3, None, None, -6.0,2022-05-28 11:00:00,22
-2.25, 70.15, -2.0, 70.0, None, 17.01, None, 237.0, 11.18, -2.3, -5.3, None, None, -6.0,2022-05-28 12:00:00,22
-1.648, 69.42, -1.3, 69.0, None, 21.91, None, 234.7, 13.3, -1.6, -5.3, None, None, -6.0,2022-05-28 13:00:00,22
-1.311, 66.61, -1.0, 67.0, None, 20.6, None, 255.9, 11.79, -1.3, -5.3, None, None, -6.0,2022-05-28 14:00:00,22
