pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, None, None, 0.7, -0.1, 0.0, None, None, None, 4.7, None, None, None, None,2022-05-28 04:00:00, None, None, None, None,22
None, 0.523, None, None, None, None, None, None, None, None, None, 0.5, -0.1, 0.0, None, None, None, 4.7, None, None, None, None,2022-05-28 05:00:00, None, None, None, None,22
None, 0.797, None, None, None, None, None, None, None, None, None, 0.8, -0.1, 0.0, None, None, None, 4.7, None, None, None, None,2022-05-28 06:00:00, None, None, None, None,22
None, None, None, None, None, None, None, None, None, None, None, 7.8, 0.8, 0.3, None, None, None, 8.9, None, None, None, None,2022-05-28 16:00:00, None, None, None, None,22
None, 8.05, None, None, None, None, None, None, None, None, None, 8.1, 0.8, 0.0, None, None, None, 8.9, None, None, None, None,2022-05-28 17:00:00, None, None, None, None,22
None, 7.87, None, None, None, None, None, None, None, None, None, 7.9, 0.8, 0.0, None, None, None, 8.9, None, None, None, None,2022-05-28 18:00:00, None, None, None, None,22
None, 6.708, None, None, None, None, None, None, None, None, None, 6.7, 6.7, -0.9, None, None, None, 7.9, None, None, None, None,2022-05-28 19:00:00, None, None, None, None,22
None, 5.792, None, None, None, None, None, None, None, None, None, 5.8, 5.8, -0.4, None, None, None, 7.9, None, None, None, None,2022-05-28 20:00:00, None, None, None, None,22
None, 3.589, None, None, None, None, None, None, None, None, None, 3.6, 3.6, -0.7, None, None, None, 7.9, None, None, None, None,2022-05-28 21:00:00, None, None, None, None,22
None, 3.704, None, None, None, None, None, None, None, None, None, 3.7, 3.2, 0.2, None, None, None, 7.9, None, None, None, None,2022-05-28 22:00:00, None, None, None, None,22
None, 3.876, None, None, None, None, None, None, None, None, None, 3.9, 3.2, 0.2, None, None, None, 7.9, None, None, None, None,2022-05-28 23:00:00, None, None, None, None,22
None, 3.886, None, None, None, None, None, None, None, None, None, 3.9, 3.2, 0.1, None, None, None, 7.9, None, None, None, None,2022-05-29 00:00:00, None, None, None, None,22
None, 3.392, None, None, None, None, None, None, None, None, None, 3.4, 3.2, -0.2, None, None, None, 7.9, None, None, None, None,2022-05-29 01:00:00, None, None, None, None,22
None, 2.797, None, None, None, None, None, None, None, None, None, 2.8, 2.8, -0.1, None, None, None, 7.9, None, None, None, None,2022-05-29 04:00:00, None, None, None, None,22
None, None, None, None, None, None, None, None, None, None, None, 2.8, 2.2, None, None, None, None, 7.9, None, None, None, None,2022-05-29 06:00:00, None, None, None, None,22
None, 4.35, None, None, None, None, None, None, None, None, None, 4.4, 2.8, None, None, None, None, 4.4, None, None, None, None,2022-05-29 08:00:00, None, None, None, None,22
None, 4.083, None, None, None, None, None, None, None, None, None, 4.1, 2.8, -0.5, None, None, None, 4.5, None, None, None, None,2022-05-29 09:00:00, None, None, None, None,22
None, 4.757, None, None, None, None, None, None, None, None, None, 4.8, 2.8, 0.0, None, None, None, 5.4, None, None, None, None,2022-05-29 10:00:00, None, None, None, None,22
None, 4.508, None, None, None, None, None, None, None, None, None, 4.5, 2.8, -0.3, None, None, None, 5.4, None, None, None, None,2022-05-29 11:00:00, None, None, None, None,22
None, 4.556, None, None, None, None, None, None, None, None, None, 4.6, 2.8, -0.3, None, None, None, 5.4, None, None, None, None,2022-05-29 12:00:00, None, None, None, None,22
None, 5.498, None, None, None, None, None, None, None, None, None, 5.5, 2.8, 0.4, None, None, None, 5.9, None, None, None, None,2022-05-29 13:00:00, None, None, None, None,22
None, 4.508, None, None, None, None, None, None, None, None, None, 4.5, 2.8, -0.5, None, None, None, 5.9, None, None, None, None,2022-05-29 14:00:00, None, None, None, None,22
None, 5.136, None, None, None, None, None, None, None, None, None, 5.1, 2.8, 0.2, None, None, None, 5.9, None, None, None, None,2022-05-29 15:00:00, None, None, None, None,22
None, 5.202, None, None, None, None, None, None, None, None, None, 5.2, 2.8, -0.1, None, None, None, 5.9, None, None, None, None,2022-05-29 16:00:00, None, None, None, None,22
None, 6.501, None, None, None, None, None, None, None, None, None, 6.5, 2.8, 0.0, None, None, None, 6.5, None, None, None, None,2022-05-29 17:00:00, None, None, None, None,22
None, 5.553, None, None, None, None, None, None, None, None, None, 5.6, 2.8, -0.3, None, None, None, 6.9, None, None, None, None,2022-05-29 18:00:00, None, None, None, None,22
None, 4.897, None, None, None, None, None, None, None, None, None, 4.9, 4.8, -0.4, None, None, None, 5.6, None, None, None, None,2022-05-29 19:00:00, None, None, None, None,22
None, 4.11, None, None, None, None, None, None, None, None, None, 4.1, 4.1, 0.0, None, None, None, 5.6, None, None, None, None,2022-05-29 20:00:00, None, None, None, None,22
None, 3.079, None, None, None, None, None, None, None, None, None, 3.1, 3.1, -0.2, None, None, None, 5.6, None, None, None, None,2022-05-29 21:00:00, None, None, None, None,22
None, 3.042, None, None, None, None, None, None, None, None, None, 3.0, 2.8, 0.4, None, None, None, 5.6, None, None, None, None,2022-05-29 22:00:00, None, None, None, None,22
None, 2.588, None, None, None, None, None, None, None, None, None, 2.6, 2.6, -0.2, None, None, None, 5.6, None, None, None, None,2022-05-29 23:00:00, None, None, None, None,22
None, 2.343, None, None, None, None, None, None, None, None, None, 2.3, 2.2, 0.3, None, None, None, 5.6, None, None, None, None,2022-05-30 00:00:00, None, None, None, None,22
None, 2.192, None, None, None, None, None, None, None, None, None, 2.2, 2.2, 0.2, None, None, None, 5.6, None, None, None, None,2022-05-30 01:00:00, None, None, None, None,22
None, 2.145, None, None, None, None, None, None, None, None, None, 2.1, 2.0, 0.3, None, None, None, 5.6, None, None, None, None,2022-05-30 02:00:00, None, None, None, None,22
None, 1.928, None, None, None, None, None, None, None, None, None, 1.9, 1.9, 0.9, None, None, None, 5.6, None, None, None, None,2022-05-30 03:00:00, None, None, None, None,22
None, None, None, None, None, None, None, None, None, None, None, 1.8, 1.7, 1.2, None, None, None, 5.6, None, None, None, None,2022-05-30 04:00:00, None, None, None, None,22
None, None, None, None, None, None, None, None, None, None, None, 4.9, 4.9, None, None, None, None, 7.4, None, None, None, None,2022-05-30 21:00:00, None, None, None, None,22
None, None, None, None, None, None, None, None, None, None, None, 13.2, 3.9, 0.0, None, None, None, 13.2, None, None, None, None,2022-05-31 14:00:00, None, None, None, None,22
None, 14.17, None, None, None, None, None, None, None, None, None, 14.2, 3.9, -0.3, None, None, None, 14.2, None, None, None, None,2022-05-31 15:00:00, None, None, None, None,22
None, 15.44, None, None, None, None, None, None, None, None, None, 15.4, 3.9, 0.0, None, None, None, 15.6, None, None, None, None,2022-05-31 16:00:00, None, None, None, None,22
None, 16.49, None, None, None, None, None, None, None, None, None, 16.5, 3.9, 0.0, None, None, None, 16.6, None, None, None, None,2022-05-31 17:00:00, None, None, None, None,22
None, 16.36, None, None, None, None, None, None, None, None, None, 16.4, 3.9, -0.5, None, None, None, 16.8, None, None, None, None,2022-05-31 18:00:00, None, None, None, None,22
None, 12.69, None, None, None, None, None, None, None, None, None, 12.7, 12.4, -2.1, None, None, None, 16.6, None, None, None, None,2022-05-31 19:00:00, None, None, None, None,22
None, 8.43, None, None, None, None, None, None, None, None, None, 8.4, 8.4, -1.8, None, None, None, 16.6, None, None, None, None,2022-05-31 20:00:00, None, None, None, None,22
None, 8.41, None, None, None, None, None, None, None, None, None, 8.4, 8.0, 1.2, None, None, None, 16.6, None, None, None, None,2022-05-31 21:00:00, None, None, None, None,22
None, 7.77, None, None, None, None, None, None, None, None, None, 7.8, 7.8, 0.2, None, None, None, 16.6, None, None, None, None,2022-05-31 22:00:00, None, None, None, None,22
None, 7.77, None, None, None, None, None, None, None, None, None, 7.8, 7.6, 0.5, None, None, None, 16.6, None, None, None, None,2022-05-31 23:00:00, None, None, None, None,22
None, 8.46, None, None, None, None, None, None, None, None, None, 8.5, 7.6, 0.5, None, None, None, 16.6, None, None, None, None,2022-06-01 00:00:00, None, None, None, None,22
None, 8.16, None, None, None, None, None, None, None, None, None, 8.2, 7.6, -0.2, None, None, None, 16.6, None, None, None, None,2022-06-01 01:00:00, None, None, None, None,22
None, 7.5, None, None, None, None, None, None, None, None, None, 7.5, 7.3, -0.1, None, None, None, 16.6, None, None, None, None,2022-06-01 02:00:00, None, None, None, None,22
