RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
80.9, None, None, None, 4.281, 298.6, -2.0, 0.6, -2.0, None, None, None, None, 0.0, None, 0.116, None, None, 0.699, None, 5.9, 81.0, None, 44.24, None, 0.7, -0.1, 0.0,2022-05-28 00:00:00,22
83.8, None, None, None, 8.3, 284.8, -2.0, 0.4, -2.0, None, None, None, None, 0.0, None, 0.113, None, None, 0.416, None, 5.9, 84.0, None, 27.77, None, 0.4, -0.2, 0.0,2022-05-28 01:00:00,22
84.2, None, None, None, 12.22, 270.1, -2.0, 0.2, -2.0, None, None, None, None, 0.0, None, 0.098, None, None, 0.243, None, 5.9, 84.0, None, 14.68, None, 0.2, 0.0, 0.0,2022-05-28 02:00:00,22
82.8, None, None, None, 8.69, 270.6, -2.0, 0.0, -2.0, None, None, None, None, 0.0, None, 0.146, None, None, 0.039, None, 5.9, 83.0, None, 24.51, None, 0.0, 0.1, 0.0,2022-05-28 03:00:00,22
81.9, None, None, None, 8.89, 260.0, -3.0, -0.2, -3.0, None, None, None, None, 0.0, None, 0.004, None, None, -0.16, None, 5.9, 82.0, None, 32.24, None, -0.2, 0.0, 0.0,2022-05-28 04:00:00,22
84.9, None, None, None, 2.312, 311.4, -3.0, -0.8, -3.0, None, None, None, None, 0.0, None, 0.057, None, None, -0.759, None, 5.9, 85.0, None, 68.21, None, -0.8, 0.0, 0.0,2022-05-28 05:00:00,22
83.4, None, None, None, 1.666, 20.05, -3.0, -1.0, -3.0, None, None, None, None, 0.0, None, -0.018, None, None, -0.832, None, 5.9, 83.0, None, 73.6, None, -0.8, -0.1, 0.0,2022-05-28 06:00:00,22
74.15, None, None, None, 1.456, 117.0, -3.0, -1.0, -3.0, None, None, None, None, 0.0, None, 0.07, None, None, 0.594, None, 0.6, 74.0, None, 69.21, None, 0.6, -0.1, 0.0,2022-05-28 07:00:00,22
61.84, None, None, None, 2.474, 105.9, -4.0, -1.0, -4.0, None, None, None, None, 0.0, None, 0.045, None, None, 2.541, None, 2.7, 62.0, None, 37.49, None, 2.5, -0.2, 0.0,2022-05-28 08:00:00,22
56.79, None, None, None, 3.406, 192.7, -4.0, -1.0, -4.0, None, None, None, None, 0.0, None, -0.096, None, None, 3.825, None, 3.8, 57.0, None, 67.72, None, 3.8, -0.1, 0.0,2022-05-28 09:00:00,22
