AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
5.9, 5.0, 368.0,2023-05-21 00:00:00, 5.0, 14.5,21
5.8, None, 368.0,2023-05-21 00:15:00, None, None,21
5.8, None, 368.0,2023-05-21 00:30:00, None, None,21
5.9, None, 368.0,2023-05-21 00:45:00, None, None,21
6.0, None, 368.0,2023-05-21 01:00:00, None, None,21
6.1, None, 368.0,2023-05-21 01:15:00, None, None,21
6.3, None, 368.0,2023-05-21 01:30:00, None, None,21
6.2, None, 368.0,2023-05-21 01:45:00, None, None,21
6.1, None, 368.0,2023-05-21 02:00:00, None, None,21
6.2, None, 367.0,2023-05-21 02:15:00, None, None,21
6.3, None, 367.0,2023-05-21 02:30:00, None, None,21
5.9, None, 367.0,2023-05-21 02:45:00, None, None,21
6.1, None, 368.0,2023-05-21 03:00:00, None, None,21
6.5, None, 367.0,2023-05-21 03:15:00, None, None,21
5.5, None, 367.0,2023-05-21 03:30:00, None, None,21
5.6, None, 367.0,2023-05-21 03:45:00, None, None,21
5.4, None, 367.0,2023-05-21 04:00:00, None, None,21
5.8, None, 367.0,2023-05-21 04:15:00, None, None,21
5.3, None, 367.0,2023-05-21 04:30:00, None, None,21
5.1, None, 367.0,2023-05-21 04:45:00, None, None,21
5.0, None, 367.0,2023-05-21 05:00:00, None, None,21
5.3, None, 367.0,2023-05-21 05:15:00, None, None,21
6.0, None, 367.0,2023-05-21 05:30:00, None, None,21
5.7, None, 367.0,2023-05-21 05:45:00, None, None,21
6.0, None, 367.0,2023-05-21 06:00:00, None, None,21
7.6, None, 367.0,2023-05-21 06:15:00, None, None,21
8.2, None, 367.0,2023-05-21 06:30:00, None, None,21
8.9, None, 367.0,2023-05-21 06:45:00, None, None,21
9.5, None, 367.0,2023-05-21 07:00:00, None, None,21
10.6, None, 367.0,2023-05-21 07:15:00, None, None,21
10.7, None, 367.0,2023-05-21 07:30:00, None, None,21
11.2, None, 367.0,2023-05-21 07:45:00, None, None,21
11.9, None, 367.0,2023-05-21 08:00:00, None, None,21
12.1, None, 367.0,2023-05-21 08:15:00, None, None,21
11.9, None, 367.0,2023-05-21 08:30:00, None, None,21
11.7, None, 367.0,2023-05-21 08:45:00, None, None,21
12.7, None, 367.0,2023-05-21 09:00:00, None, None,21
12.3, None, 366.0,2023-05-21 09:15:00, None, None,21
12.5, None, 367.0,2023-05-21 09:30:00, None, None,21
12.4, None, 366.0,2023-05-21 09:45:00, None, None,21
12.7, None, 366.0,2023-05-21 10:00:00, None, None,21
12.2, None, 366.0,2023-05-21 10:15:00, None, None,21
12.3, None, 365.0,2023-05-21 10:30:00, None, None,21
12.4, None, 363.0,2023-05-21 10:45:00, None, None,21
12.8, None, 363.0,2023-05-21 11:00:00, None, None,21
12.7, None, 362.0,2023-05-21 11:15:00, None, None,21
14.1, None, 362.0,2023-05-21 11:30:00, None, None,21
13.8, None, 361.0,2023-05-21 11:45:00, None, None,21
13.4, None, 361.0,2023-05-21 12:00:00, None, None,21
13.8, None, 358.0,2023-05-21 12:15:00, None, None,21
13.3, None, 357.0,2023-05-21 12:30:00, None, None,21
11.8, None, 357.0,2023-05-21 12:45:00, None, None,21
11.2, None, 355.0,2023-05-21 13:00:00, None, None,21
12.2, None, 355.0,2023-05-21 13:15:00, None, None,21
12.9, None, 353.0,2023-05-21 13:30:00, None, None,21
12.7, None, 352.0,2023-05-21 13:45:00, None, None,21
14.4, None, 351.0,2023-05-21 14:00:00, None, None,21
14.2, None, 351.0,2023-05-21 14:15:00, None, None,21
14.9, None, 350.0,2023-05-21 14:30:00, None, None,21
14.8, None, 350.0,2023-05-21 14:45:00, None, None,21
14.5, None, 350.0,2023-05-21 15:00:00, None, None,21
14.2, None, 349.0,2023-05-21 15:15:00, None, None,21
13.8, None, 349.0,2023-05-21 15:30:00, None, None,21
12.0, None, 346.0,2023-05-21 15:45:00, None, None,21
12.9, None, 345.0,2023-05-21 16:00:00, None, None,21
12.5, None, 345.0,2023-05-21 16:15:00, None, None,21
11.6, None, 344.0,2023-05-21 16:30:00, None, None,21
10.4, None, 343.0,2023-05-21 16:45:00, None, None,21
10.2, None, 342.0,2023-05-21 17:00:00, None, None,21
10.1, None, 341.0,2023-05-21 17:15:00, None, None,21
10.0, None, 341.0,2023-05-21 17:30:00, None, None,21
9.5, None, 341.0,2023-05-21 17:45:00, None, None,21
10.0, None, 341.0,2023-05-21 18:00:00, None, None,21
9.5, None, 340.0,2023-05-21 18:15:00, None, None,21
9.3, None, 340.0,2023-05-21 18:30:00, None, None,21
9.0, None, 340.0,2023-05-21 18:45:00, None, None,21
8.9, None, 339.0,2023-05-21 19:00:00, None, None,21
8.3, None, 339.0,2023-05-21 19:15:00, None, None,21
7.7, None, 339.0,2023-05-21 19:30:00, None, None,21
6.8, None, 339.0,2023-05-21 19:45:00, None, None,21
6.1, None, 339.0,2023-05-21 20:00:00, None, None,21
6.3, None, 339.0,2023-05-21 20:15:00, None, None,21
6.0, None, 338.0,2023-05-21 20:30:00, None, None,21
5.9, None, 338.0,2023-05-21 20:45:00, None, None,21
5.6, None, 338.0,2023-05-21 21:00:00, None, None,21
5.1, None, 338.0,2023-05-21 21:15:00, None, None,21
4.7, None, 338.0,2023-05-21 21:30:00, None, None,21
4.7, None, 336.0,2023-05-21 21:45:00, None, None,21
5.7, None, 336.0,2023-05-21 22:00:00, None, None,21
5.7, None, 336.0,2023-05-21 22:15:00, None, None,21
5.0, None, 336.0,2023-05-21 22:30:00, None, None,21
4.8, None, 336.0,2023-05-21 22:45:00, None, None,21
5.2, None, 335.0,2023-05-21 23:00:00, None, None,21
4.9, None, 335.0,2023-05-21 23:15:00, None, None,21
4.7, None, 335.0,2023-05-21 23:30:00, None, None,21
5.8, None, 334.0,2023-05-21 23:45:00, None, None,21
6.1, 4.8, 335.0,2023-05-22 00:00:00, 2.6, 11.5,21
6.0, None, 334.0,2023-05-22 00:15:00, None, None,21
5.8, None, 334.0,2023-05-22 00:30:00, None, None,21
5.7, None, 335.0,2023-05-22 00:45:00, None, None,21
5.3, None, 335.0,2023-05-22 01:00:00, None, None,21
4.9, None, 334.0,2023-05-22 01:15:00, None, None,21
4.3, None, 335.0,2023-05-22 01:30:00, None, None,21
4.0, None, 335.0,2023-05-22 01:45:00, None, None,21
3.7, None, 335.0,2023-05-22 02:00:00, None, None,21
3.5, None, 335.0,2023-05-22 02:15:00, None, None,21
3.5, None, 334.0,2023-05-22 02:30:00, None, None,21
3.5, None, 334.0,2023-05-22 02:45:00, None, None,21
3.3, None, 334.0,2023-05-22 03:00:00, None, None,21
3.2, None, 334.0,2023-05-22 03:15:00, None, None,21
3.3, None, 334.0,2023-05-22 03:30:00, None, None,21
2.6, None, 334.0,2023-05-22 03:45:00, None, None,21
2.6, None, 334.0,2023-05-22 04:00:00, None, None,21
2.6, None, 334.0,2023-05-22 04:15:00, None, None,21
2.6, None, 334.0,2023-05-22 04:30:00, None, None,21
2.7, None, 334.0,2023-05-22 04:45:00, None, None,21
2.8, None, 334.0,2023-05-22 05:00:00, None, None,21
2.7, None, 334.0,2023-05-22 05:15:00, None, None,21
