AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
6.3, 5.3, 233.0,2023-05-21 00:00:00, 3.6, 16.4,21
6.5, None, 235.5,2023-05-21 00:15:00, None, None,21
6.4, None, 233.0,2023-05-21 00:30:00, None, None,21
6.4, None, 233.0,2023-05-21 00:45:00, None, None,21
6.3, None, 232.0,2023-05-21 01:00:00, None, None,21
6.0, None, 232.0,2023-05-21 01:15:00, None, None,21
7.5, None, 234.5,2023-05-21 01:30:00, None, None,21
8.4, None, 232.0,2023-05-21 01:45:00, None, None,21
8.0, None, 234.5,2023-05-21 02:00:00, None, None,21
7.0, None, 232.0,2023-05-21 02:15:00, None, None,21
6.7, None, 232.0,2023-05-21 02:30:00, None, None,21
6.5, None, 233.4,2023-05-21 02:45:00, None, None,21
6.8, None, 230.9,2023-05-21 03:00:00, None, None,21
6.5, None, 230.9,2023-05-21 03:15:00, None, None,21
6.7, None, 230.9,2023-05-21 03:30:00, None, None,21
6.0, None, 233.4,2023-05-21 03:45:00, None, None,21
5.6, None, 233.4,2023-05-21 04:00:00, None, None,21
5.7, None, 230.9,2023-05-21 04:15:00, None, None,21
6.0, None, 230.9,2023-05-21 04:30:00, None, None,21
6.5, None, 232.4,2023-05-21 04:45:00, None, None,21
6.6, None, 232.4,2023-05-21 05:00:00, None, None,21
6.6, None, 232.4,2023-05-21 05:15:00, None, None,21
7.3, None, 232.4,2023-05-21 05:30:00, None, None,21
8.5, None, 229.9,2023-05-21 05:45:00, None, None,21
9.4, None, 231.3,2023-05-21 06:00:00, None, None,21
11.6, None, 231.3,2023-05-21 06:15:00, None, None,21
12.9, None, 228.9,2023-05-21 06:30:00, None, None,21
12.4, None, 228.9,2023-05-21 06:45:00, None, None,21
12.8, None, 228.9,2023-05-21 07:00:00, None, None,21
13.0, None, 228.9,2023-05-21 07:15:00, None, None,21
13.8, None, 231.3,2023-05-21 07:30:00, None, None,21
13.7, None, 228.9,2023-05-21 07:45:00, None, None,21
14.3, None, 228.9,2023-05-21 08:00:00, None, None,21
14.2, None, 231.3,2023-05-21 08:15:00, None, None,21
14.2, None, 228.9,2023-05-21 08:30:00, None, None,21
14.8, None, 228.9,2023-05-21 08:45:00, None, None,21
14.5, None, 231.3,2023-05-21 09:00:00, None, None,21
14.7, None, 231.3,2023-05-21 09:15:00, None, None,21
15.5, None, 228.9,2023-05-21 09:30:00, None, None,21
15.2, None, 228.9,2023-05-21 09:45:00, None, None,21
15.4, None, 227.9,2023-05-21 10:00:00, None, None,21
15.0, None, 226.8,2023-05-21 10:15:00, None, None,21
14.9, None, 225.8,2023-05-21 10:30:00, None, None,21
14.9, None, 224.8,2023-05-21 10:45:00, None, None,21
14.9, None, 224.8,2023-05-21 11:00:00, None, None,21
15.1, None, 223.7,2023-05-21 11:15:00, None, None,21
15.9, None, 225.1,2023-05-21 11:30:00, None, None,21
16.1, None, 221.7,2023-05-21 11:45:00, None, None,21
16.4, None, 224.0,2023-05-21 12:00:00, None, None,21
16.3, None, 219.6,2023-05-21 12:15:00, None, None,21
14.7, None, 221.9,2023-05-21 12:30:00, None, None,21
14.2, None, 218.6,2023-05-21 12:45:00, None, None,21
12.3, None, 219.9,2023-05-21 13:00:00, None, None,21
12.5, None, 218.8,2023-05-21 13:15:00, None, None,21
13.1, None, 217.8,2023-05-21 13:30:00, None, None,21
13.5, None, 214.4,2023-05-21 13:45:00, None, None,21
13.0, None, 213.4,2023-05-21 14:00:00, None, None,21
12.7, None, 212.4,2023-05-21 14:15:00, None, None,21
15.3, None, 214.7,2023-05-21 14:30:00, None, None,21
14.1, None, 213.6,2023-05-21 14:45:00, None, None,21
15.4, None, 211.4,2023-05-21 15:00:00, None, None,21
15.4, None, 210.3,2023-05-21 15:15:00, None, None,21
14.1, None, 212.6,2023-05-21 15:30:00, None, None,21
12.5, None, 209.3,2023-05-21 15:45:00, None, None,21
12.5, None, 209.3,2023-05-21 16:00:00, None, None,21
12.8, None, 209.3,2023-05-21 16:15:00, None, None,21
12.7, None, 210.5,2023-05-21 16:30:00, None, None,21
12.3, None, 210.5,2023-05-21 16:45:00, None, None,21
12.1, None, 209.4,2023-05-21 17:00:00, None, None,21
12.9, None, 207.2,2023-05-21 17:15:00, None, None,21
12.9, None, 206.2,2023-05-21 17:30:00, None, None,21
12.3, None, 206.2,2023-05-21 17:45:00, None, None,21
12.3, None, 206.2,2023-05-21 18:00:00, None, None,21
12.0, None, 205.2,2023-05-21 18:15:00, None, None,21
10.8, None, 207.4,2023-05-21 18:30:00, None, None,21
11.4, None, 206.3,2023-05-21 18:45:00, None, None,21
11.5, None, 204.1,2023-05-21 19:00:00, None, None,21
9.3, None, 204.1,2023-05-21 19:15:00, None, None,21
7.2, None, 204.1,2023-05-21 19:30:00, None, None,21
6.6, None, 206.3,2023-05-21 19:45:00, None, None,21
6.6, None, 206.3,2023-05-21 20:00:00, None, None,21
6.0, None, 206.3,2023-05-21 20:15:00, None, None,21
5.8, None, 206.3,2023-05-21 20:30:00, None, None,21
5.4, None, 206.3,2023-05-21 20:45:00, None, None,21
5.3, None, 206.3,2023-05-21 21:00:00, None, None,21
5.1, None, 203.1,2023-05-21 21:15:00, None, None,21
4.8, None, 203.2,2023-05-21 21:30:00, None, None,21
4.6, None, 201.0,2023-05-21 21:45:00, None, None,21
4.5, None, 200.0,2023-05-21 22:00:00, None, None,21
4.5, None, 200.0,2023-05-21 22:15:00, None, None,21
4.4, None, 199.0,2023-05-21 22:30:00, None, None,21
4.3, None, 199.0,2023-05-21 22:45:00, None, None,21
3.9, None, 199.0,2023-05-21 23:00:00, None, None,21
3.7, None, 200.1,2023-05-21 23:15:00, None, None,21
3.6, None, 198.0,2023-05-21 23:30:00, None, None,21
3.6, None, 199.0,2023-05-21 23:45:00, None, None,21
3.6, 23.1, 199.0,2023-05-22 00:00:00, 0.4, 8.0,21
3.5, None, 196.9,2023-05-22 00:15:00, None, None,21
3.7, None, 195.9,2023-05-22 00:30:00, None, None,21
3.7, None, 198.0,2023-05-22 00:45:00, None, None,21
3.8, None, 198.0,2023-05-22 01:00:00, None, None,21
3.7, None, 195.9,2023-05-22 01:15:00, None, None,21
3.9, None, 198.0,2023-05-22 01:30:00, None, None,21
3.9, None, 198.0,2023-05-22 01:45:00, None, None,21
4.1, None, 194.9,2023-05-22 02:00:00, None, None,21
3.7, None, 196.9,2023-05-22 02:15:00, None, None,21
4.3, None, 196.9,2023-05-22 02:30:00, None, None,21
4.4, None, 196.9,2023-05-22 02:45:00, None, None,21
5.2, None, 196.9,2023-05-22 03:00:00, None, None,21
4.9, None, 196.9,2023-05-22 03:15:00, None, None,21
4.6, None, 194.9,2023-05-22 03:30:00, None, None,21
5.5, None, 196.9,2023-05-22 03:45:00, None, None,21
5.1, None, 194.9,2023-05-22 04:00:00, None, None,21
4.5, None, 196.9,2023-05-22 04:15:00, None, None,21
5.6, None, 195.9,2023-05-22 04:30:00, None, None,21
4.9, None, 193.8,2023-05-22 04:45:00, None, None,21
4.8, None, 193.8,2023-05-22 05:00:00, None, None,21
5.1, None, 195.9,2023-05-22 05:15:00, None, None,21
5.2, None, 193.8,2023-05-22 05:30:00, None, None,21
5.3, None, 193.8,2023-05-22 05:45:00, None, None,21
5.0, None, 195.9,2023-05-22 06:00:00, None, None,21
5.1, None, 193.8,2023-05-22 06:15:00, None, None,21
5.2, None, 195.9,2023-05-22 06:30:00, None, None,21
5.3, None, 195.9,2023-05-22 06:45:00, None, None,21
5.5, None, 195.9,2023-05-22 07:00:00, None, None,21
5.8, None, 195.9,2023-05-22 07:15:00, None, None,21
6.1, None, 193.8,2023-05-22 07:30:00, None, None,21
5.9, None, 193.8,2023-05-22 07:45:00, None, None,21
4.6, None, 193.8,2023-05-22 08:00:00, None, None,21
4.3, None, 198.0,2023-05-22 08:15:00, None, None,21
3.9, None, 196.9,2023-05-22 08:30:00, None, None,21
4.7, None, 199.0,2023-05-22 08:45:00, None, None,21
5.0, None, 196.9,2023-05-22 09:00:00, None, None,21
5.3, None, 199.0,2023-05-22 09:15:00, None, None,21
