pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 17.7, 17.69, 2.6, -0.4, 19.8, None,2022-10-13 18:00:00, None,41
None, 16.7, 16.65, 16.7, 0.0, 17.7, None,2022-10-13 19:00:00, None,41
None, 16.0, 15.96, 15.8, -3.0, 17.7, None,2022-10-13 20:00:00, None,41
None, 15.5, 15.5, 15.3, -0.6, 17.7, None,2022-10-13 21:00:00, None,41
None, 14.8, 14.78, 14.8, -0.2, 17.7, None,2022-10-13 22:00:00, None,41
None, 14.9, 14.93, 14.6, -0.1, 17.7, None,2022-10-13 23:00:00, None,41
None, 14.3, 14.3, 14.3, -0.4, 17.7, None,2022-10-14 00:00:00, None,41
None, 14.1, 14.14, 14.2, -0.1, 17.7, None,2022-10-14 01:00:00, None,41
None, 12.8, 12.8, 12.8, -0.8, 17.7, None,2022-10-14 02:00:00, None,41
None, 12.8, 12.79, 12.7, -0.1, 17.7, None,2022-10-14 03:00:00, None,41
None, 12.7, 12.66, 12.3, -0.5, 17.7, None,2022-10-14 04:00:00, None,41
None, 12.8, 12.81, 12.3, 0.6, 17.7, None,2022-10-14 05:00:00, None,41
None, 11.9, 11.94, 11.9, -0.7, 17.7, None,2022-10-14 06:00:00, None,41
None, 12.1, 12.09, 11.9, -0.1, 12.6, None,2022-10-14 07:00:00, None,41
None, 11.9, 11.89, 11.5, 0.0, 12.6, None,2022-10-14 08:00:00, None,41
None, 12.3, 12.31, 11.5, 0.9, 12.6, None,2022-10-14 09:00:00, None,41
None, 12.7, 12.65, 11.5, 1.5, 13.0, None,2022-10-14 10:00:00, None,41
None, 13.6, 13.56, 11.5, 1.2, 13.5, None,2022-10-14 11:00:00, None,41
None, 17.8, 17.84, 11.5, 6.5, 17.8, None,2022-10-14 12:00:00, None,41
None, 17.9, 17.85, 11.5, 2.0, 18.6, None,2022-10-14 13:00:00, None,41
None, 19.6, 19.55, 11.5, 0.5, 19.4, None,2022-10-14 14:00:00, None,41
None, 19.8, 19.75, 11.5, 0.5, 20.5, None,2022-10-14 15:00:00, None,41
None, 21.2, 21.18, 11.5, -0.1, 22.0, None,2022-10-14 16:00:00, None,41
None, 21.3, 21.28, 11.5, -0.1, 22.4, None,2022-10-14 17:00:00, None,41
None, 17.1, 17.09, 11.5, -2.3, 22.4, None,2022-10-14 18:00:00, None,41
None, 15.9, 15.92, 15.9, -4.6, 17.1, None,2022-10-14 19:00:00, None,41
None, 15.4, 15.41, 15.5, -2.2, 17.1, None,2022-10-14 20:00:00, None,41
None, 14.9, 14.87, 14.9, -0.7, 17.1, None,2022-10-14 21:00:00, None,41
None, 15.6, 15.62, 14.8, 1.3, 17.1, None,2022-10-14 22:00:00, None,41
None, 15.4, 15.36, 14.8, -0.5, 17.1, None,2022-10-14 23:00:00, None,41
