pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 15.18, 51.51, 19.9, None, 16.86, 10.17, 223.5, 5.0, None, 15.2, 15.0, 1023.6, None, 5.0, 935.0, None, None, 52.0,2022-10-08 00:00:00, None, 935.0,41
None, 14.48, 54.0, 19.9, None, 18.08, 7.612, 229.3, 5.0, None, 14.5, 14.4, 1023.3, None, 5.0, 935.0, None, None, 54.0,2022-10-08 01:00:00, None, 935.0,41
None, 14.47, 54.35, 19.9, None, 18.05, 9.27, 227.4, 5.0, None, 14.5, 14.0, 1023.3, None, 5.0, 935.0, None, None, 54.0,2022-10-08 02:00:00, None, 935.0,41
None, 13.68, 57.16, 19.9, None, 18.81, 9.62, 221.2, 5.0, None, 13.7, 13.6, 1023.3, None, 5.0, 935.0, None, None, 57.0,2022-10-08 03:00:00, None, 935.0,41
None, 13.92, 56.68, 19.9, None, 17.62, 8.72, 222.4, 5.0, None, 13.9, 13.6, 1023.0, None, 5.0, 935.0, None, None, 57.0,2022-10-08 04:00:00, None, 935.0,41
None, 13.28, 59.04, 19.9, None, 20.69, 7.618, 233.4, 6.0, None, 13.3, 13.2, 1023.0, None, 6.0, 935.0, None, None, 59.0,2022-10-08 05:00:00, None, 935.0,41
None, 12.74, 61.14, 19.9, None, 20.34, 7.763, 248.5, 5.0, None, 12.7, 12.7, 1023.3, None, 5.0, 935.0, None, None, 61.0,2022-10-08 06:00:00, None, 935.0,41
None, 11.84, 63.86, 13.0, None, 33.06, 5.408, 250.7, 5.0, None, 11.8, 11.9, 1023.5, None, 5.0, 935.0, None, None, 64.0,2022-10-08 07:00:00, None, 935.0,41
None, 8.64, 78.11, 13.0, None, 70.44, 2.473, 267.8, 5.0, None, 8.6, 8.6, 1023.8, None, 5.0, 935.0, None, None, 78.0,2022-10-08 08:00:00, None, 935.0,41
None, 9.98, 73.53, 13.0, None, 71.32, 3.138, 16.18, 6.0, None, 10.0, 8.5, 1023.8, None, 6.0, 935.0, None, None, 74.0,2022-10-08 09:00:00, None, 935.0,41
None, 13.23, 61.61, 13.2, None, 52.23, 2.829, 251.9, 6.0, None, 13.2, 8.5, 1024.6, None, 6.0, 936.0, None, None, 62.0,2022-10-08 10:00:00, None, 936.0,41
None, 12.85, 63.68, 14.4, None, 41.4, 5.165, 293.5, 6.0, None, 12.9, 8.5, 1023.6, None, 6.0, 935.0, None, None, 64.0,2022-10-08 11:00:00, None, 935.0,41
None, 14.7, 57.05, 14.8, None, 28.38, 5.398, 323.5, 6.0, None, 14.7, 8.5, 1024.6, None, 6.0, 936.0, None, None, 57.0,2022-10-08 12:00:00, None, 936.0,41
None, 16.27, 51.45, 16.3, None, 29.89, 6.492, 318.3, 6.0, None, 16.3, 8.5, 1023.4, None, 6.0, 935.0, None, None, 51.0,2022-10-08 13:00:00, None, 935.0,41
None, 18.16, 40.06, 18.3, None, 37.65, 6.178, 289.5, 4.0, None, 18.2, 8.5, 1023.2, None, 4.0, 935.0, None, None, 40.0,2022-10-08 14:00:00, None, 935.0,41
None, 18.87, 36.45, 18.9, None, 35.78, 6.581, 292.4, 4.0, None, 18.9, 8.5, 1023.2, None, 4.0, 935.0, None, None, 36.0,2022-10-08 15:00:00, None, 935.0,41
None, 18.58, 38.18, 19.2, None, 31.27, 5.094, 308.6, 4.0, None, 18.6, 8.5, 1023.3, None, 4.0, 935.0, None, None, 38.0,2022-10-08 16:00:00, None, 935.0,41
None, 18.58, 36.44, 19.2, None, 40.32, 3.204, 299.4, 3.0, None, 18.6, 8.5, 1022.2, None, 3.0, 934.0, None, None, 36.0,2022-10-08 17:00:00, None, 934.0,41
None, 15.17, 45.92, 19.2, None, 22.3, 3.546, 180.6, 4.0, None, 15.2, 8.5, 1023.7, None, 4.0, 935.0, None, None, 46.0,2022-10-08 18:00:00, None, 935.0,41
None, 12.49, 54.53, 15.3, None, 6.01, 5.102, 159.2, 4.0, None, 12.5, 12.2, 1024.0, None, 4.0, 935.0, None, None, 55.0,2022-10-08 19:00:00, None, 935.0,41
None, 13.34, 53.65, 15.3, None, 8.29, 6.359, 160.1, 4.0, None, 13.3, 10.9, 1023.1, None, 4.0, 934.0, None, None, 54.0,2022-10-08 20:00:00, None, 934.0,41
None, 11.49, 62.74, 15.3, None, 7.017, 8.46, 158.3, 5.0, None, 11.5, 10.9, 1023.1, None, 5.0, 934.0, None, None, 63.0,2022-10-08 21:00:00, None, 934.0,41
None, 11.85, 60.73, 15.3, None, 6.882, 10.43, 156.4, 5.0, None, 11.9, 10.9, 1022.8, None, 5.0, 934.0, None, None, 61.0,2022-10-08 22:00:00, None, 934.0,41
None, 10.98, 62.97, 15.3, None, 6.223, 11.69, 157.9, 4.0, None, 11.0, 10.6, 1022.9, None, 4.0, 934.0, None, None, 63.0,2022-10-08 23:00:00, None, 934.0,41
None, 10.38, 63.55, 15.3, None, 5.057, 10.68, 162.7, 4.0, None, 10.4, 10.4, 1021.7, None, 4.0, 933.0, None, None, 64.0,2022-10-09 00:00:00, None, 933.0,41
None, 10.96, 59.43, 15.3, None, 7.054, 10.27, 159.9, 3.0, None, 11.0, 10.0, 1021.5, None, 3.0, 933.0, None, None, 59.0,2022-10-09 01:00:00, None, 933.0,41
None, 9.68, 64.07, 15.3, None, 7.444, 9.91, 166.0, 3.0, None, 9.7, 9.6, 1021.5, None, 3.0, 933.0, None, None, 64.0,2022-10-09 02:00:00, None, 933.0,41
None, 9.99, 63.7, 15.3, None, 4.895, 10.23, 159.6, 3.0, None, 10.0, 9.2, 1020.3, None, 3.0, 932.0, None, None, 64.0,2022-10-09 03:00:00, None, 932.0,41
None, 10.7, 61.35, 15.3, None, 4.008, 11.02, 159.9, 4.0, None, 10.7, 9.2, 1020.3, None, 4.0, 932.0, None, None, 61.0,2022-10-09 04:00:00, None, 932.0,41
None, 11.7, 56.77, 15.3, None, 10.32, 8.32, 171.0, 4.0, None, 11.7, 9.2, 1019.1, None, 4.0, 931.0, None, None, 57.0,2022-10-09 05:00:00, None, 931.0,41
