pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 9.61, 82.3, 17.3, 82.0, 7.0, 9.6, 9.7, 1029.0, 0.0, 7.0, 930.0, None,2022-10-08 00:00:00, None, 930.0,41
0.0, 7.969, 88.2, 17.3, 88.0, 6.0, 8.0, 8.0, 1028.9, 0.0, 6.0, 930.0, None,2022-10-08 01:00:00, None, 930.0,41
0.0, 8.76, 90.2, 17.3, 90.0, 7.0, 8.8, 7.3, 1028.5, 0.0, 7.0, 930.0, None,2022-10-08 02:00:00, None, 930.0,41
0.0, 7.134, 93.0, 17.3, 93.0, 6.0, 7.1, 7.1, 1028.6, 0.0, 6.0, 930.0, None,2022-10-08 03:00:00, None, 930.0,41
0.0, 6.803, 95.0, 17.3, 95.0, 6.0, 6.8, 6.5, 1029.7, 0.0, 6.0, 931.0, None,2022-10-08 04:00:00, None, 931.0,41
0.0, 4.909, 95.7, 17.3, 96.0, 4.0, 4.9, 4.8, 1029.9, 0.0, 4.0, 931.0, None,2022-10-08 05:00:00, None, 931.0,41
0.0, 4.975, 97.3, 17.3, 97.0, 4.0, 5.0, 4.3, 1030.0, 0.0, 4.0, 931.0, None,2022-10-08 06:00:00, None, 931.0,41
0.0, 4.244, 97.9, 5.1, 98.0, 4.0, 4.2, 4.2, 1029.2, 0.0, 4.0, 930.0, None,2022-10-08 07:00:00, None, 930.0,41
0.0, 4.059, 98.1, 5.1, 98.0, 4.0, 4.1, 4.1, 1030.4, 0.0, 4.0, 931.0, None,2022-10-08 08:00:00, None, 931.0,41
0.0, 3.791, 98.4, 5.1, 98.0, 3.0, 3.8, 3.7, 1030.6, 0.0, 3.0, 931.0, None,2022-10-08 09:00:00, None, 931.0,41
0.0, 4.683, 98.5, 5.1, 99.0, 4.0, 4.7, 3.7, 1030.6, 0.0, 4.0, 931.0, None,2022-10-08 10:00:00, None, 931.0,41
0.0, 5.251, 98.5, 5.3, 99.0, 5.0, 5.3, 3.7, 1030.6, 0.0, 5.0, 931.0, None,2022-10-08 11:00:00, None, 931.0,41
0.0, 6.45, 98.0, 6.4, 98.0, 6.0, 6.5, 3.7, 1030.6, 0.0, 6.0, 931.0, None,2022-10-08 12:00:00, None, 931.0,41
