time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2017-02-19,0.0,2.3,-9.5,8
2017-02-20,0.0,2.1,-7.1,8
2017-02-21,1.7,-0.8,-8.4,8
2017-02-22,0.0,-0.6,-15.3,8
2017-02-23,1.0,-6.7,-20.5,8
2017-02-24,0.0,-3.2,-19.6,8
2017-02-25,0.3,-5.9,-18.9,8
