pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.556, None, None, None, 7.1, 11.5, None, 4.825, 353.5, -6999.0, 4.8, 7.6, 7.2, -0.1, 354.0, 12.4, None, None, -6999.0, None,2020-08-19 00:00:00, None, None, None, None,34
None, 6.923, None, None, None, 7.4, 12.54, None, 4.758, 356.9, -6999.0, 4.8, 6.9, 6.6, -0.1, 357.0, 12.4, None, None, -6999.0, None,2020-08-19 01:00:00, None, None, None, None,34
None, 6.815, None, None, None, 6.9, 14.3, None, 4.213, 355.2, -6999.0, 4.2, 6.8, 6.5, -0.1, 355.0, 12.4, None, None, -6999.0, None,2020-08-19 02:00:00, None, None, None, None,34
None, 6.758, None, None, None, 7.4, 14.1, None, 3.309, 351.0, -6999.0, 3.3, 6.8, 6.2, 0.0, 351.0, 12.4, None, None, -6999.0, None,2020-08-19 03:00:00, None, None, None, None,34
None, 7.197, None, None, None, 6.1, 14.08, None, 2.979, 346.4, -6999.0, 3.0, 7.2, 6.2, 0.0, 346.0, 12.4, None, None, -6999.0, None,2020-08-19 04:00:00, None, None, None, None,34
None, 7.171, None, None, None, 4.9, 12.79, None, 2.197, 340.3, -6999.0, 2.2, 7.2, 6.2, 0.0, 340.0, 12.4, None, None, -6999.0, None,2020-08-19 05:00:00, None, None, None, None,34
None, 7.257, None, None, None, 4.1, 36.61, None, 1.363, 329.5, -6999.0, 1.4, 7.3, 6.2, 0.0, 330.0, 12.4, None, None, -6999.0, None,2020-08-19 06:00:00, None, None, None, None,34
None, 8.03, None, None, None, 6.8, 30.14, None, 1.42, 329.6, -6999.0, 1.4, 8.0, 7.2, 0.0, 330.0, 8.2, None, None, -6999.0, None,2020-08-19 07:00:00, None, None, None, None,34
None, 8.79, None, None, None, 7.4, 61.18, None, 1.671, 297.8, -6999.0, 1.7, 8.8, 7.2, 0.1, 298.0, 9.3, None, None, -6999.0, None,2020-08-19 08:00:00, None, None, None, None,34
None, 10.73, None, None, None, None, 63.55, None, 1.236, 297.7, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 09:00:00, None, None, None, None,34
None, 9.23, None, None, None, 13.9, 62.46, None, 2.263, 347.4, -6999.0, 2.3, 9.2, 7.2, 0.3, 347.0, 11.5, None, None, -6999.0, None,2020-08-19 10:00:00, None, None, None, None,34
None, 12.01, None, None, None, 7.7, 72.4, None, 2.513, 9.85, -6999.0, 2.5, 12.0, 7.2, 0.0, 10.0, 12.0, None, None, -6999.0, None,2020-08-19 11:00:00, None, None, None, None,34
None, 11.41, None, None, None, 9.3, 75.78, None, 2.324, 314.8, -6999.0, 2.3, 11.4, 7.2, 0.1, 315.0, 12.2, None, None, -6999.0, None,2020-08-19 12:00:00, None, None, None, None,34
None, 10.61, None, None, None, 13.6, 44.23, None, 4.124, 13.64, -6999.0, 4.1, 10.6, 7.2, 0.1, 14.0, 12.2, None, None, -6999.0, None,2020-08-19 13:00:00, None, None, None, None,34
None, 10.84, None, None, None, 20.1, 35.07, None, 5.694, 9.53, -6999.0, 5.7, 10.8, 7.2, 0.0, 10.0, 12.2, None, None, -6999.0, None,2020-08-19 14:00:00, None, None, None, None,34
None, 10.24, None, None, None, 15.6, 37.03, None, 5.24, 6.879, -6999.0, 5.2, 10.2, 7.2, 0.1, 7.0, 12.2, None, None, -6999.0, None,2020-08-19 15:00:00, None, None, None, None,34
None, 10.92, None, None, None, 17.8, 27.48, None, 6.137, 3.048, -6999.0, 6.1, 10.9, 7.2, -0.1, 3.0, 12.2, None, None, -6999.0, None,2020-08-19 16:00:00, None, None, None, None,34
None, 10.94, None, None, None, 19.5, 24.91, None, 7.058, 12.49, -6999.0, 7.1, 10.9, 7.2, 0.2, 12.0, 12.2, None, None, -6999.0, None,2020-08-19 17:00:00, None, None, None, None,34
None, 10.75, None, None, None, 15.7, 37.86, None, 5.157, 359.8, -6999.0, 5.2, 10.8, 7.2, 0.3, 360.0, 12.2, None, None, -6999.0, None,2020-08-19 18:00:00, None, None, None, None,34
None, 11.12, None, None, None, 13.7, 44.24, None, 3.668, 348.4, -6999.0, 3.7, 11.1, 10.3, 0.2, 348.0, 11.2, None, None, -6999.0, None,2020-08-19 19:00:00, None, None, None, None,34
None, 11.13, None, None, None, 15.6, 42.62, None, 5.117, 0.718, -6999.0, 5.1, 11.1, 10.3, 0.3, 1.0, 11.6, None, None, -6999.0, None,2020-08-19 20:00:00, None, None, None, None,34
None, 10.63, None, None, None, 13.1, 60.77, None, 2.192, 322.4, -6999.0, 2.2, 10.6, 10.3, 0.3, 322.0, 11.6, None, None, -6999.0, None,2020-08-19 21:00:00, None, None, None, None,34
