RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
16.14, None, None, 16.3, 6.95, 267.5, -11.0, 14.4, -11.0, None, 268.0, None, None, -6999.0, None, None, None, 14.38, None, 20.9, None, None, 21.84, 7.0, 14.4, 0.0, -6999.0, 16.0,2020-08-19 00:00:00, -6999.0,34
16.31, None, None, 20.7, 6.506, 280.1, -11.0, 13.5, -11.0, None, 280.0, None, None, -6999.0, None, None, None, 13.81, None, 20.9, None, None, 22.64, 6.5, 13.8, 0.0, -6999.0, 16.0,2020-08-19 01:00:00, -6999.0,34
16.21, None, None, 16.3, 7.91, 265.8, -11.0, 13.5, -11.0, None, 266.0, None, None, -6999.0, None, None, None, 13.93, None, 20.9, None, None, 16.86, 7.9, 13.9, 0.0, -6999.0, 16.0,2020-08-19 02:00:00, -6999.0,34
16.49, None, None, 15.2, 5.061, 259.4, -12.0, 13.0, -12.0, None, 259.0, None, None, -6999.0, None, None, None, 12.99, None, 20.9, None, None, 19.86, 5.1, 13.0, 0.0, -6999.0, 16.0,2020-08-19 03:00:00, -6999.0,34
16.52, None, None, 16.1, 4.416, 258.7, -12.0, 12.7, -12.0, None, 259.0, None, None, -6999.0, None, None, None, 13.11, None, 20.9, None, None, 25.13, 4.4, 13.1, 0.0, -6999.0, 17.0,2020-08-19 04:00:00, -6999.0,34
16.29, None, None, 18.2, 9.13, 239.9, -11.0, 12.7, -11.0, None, 240.0, None, None, -6999.0, None, None, None, 13.87, None, 20.9, None, None, 14.85, 9.1, 13.9, 0.0, -6999.0, 16.0,2020-08-19 05:00:00, -6999.0,34
16.41, None, None, 12.0, 5.713, 218.4, -12.0, 12.7, -12.0, None, 218.0, None, None, -6999.0, None, None, None, 13.25, None, 20.9, None, None, 22.12, 5.7, 13.3, 0.0, -6999.0, 16.0,2020-08-19 06:00:00, -6999.0,34
16.39, None, None, 7.4, 3.159, 264.0, -11.0, 13.0, -11.0, None, 264.0, None, None, -6999.0, None, None, None, 13.55, None, 13.7, None, None, 28.16, 3.2, 13.6, 0.0, -6999.0, 16.0,2020-08-19 07:00:00, -6999.0,34
16.01, None, None, 9.7, 2.869, 254.3, -11.0, 13.0, -11.0, None, 254.0, None, None, -6999.0, None, None, None, 14.8, None, 15.7, None, None, 33.49, 2.9, 14.8, 0.0, -6999.0, 16.0,2020-08-19 08:00:00, -6999.0,34
15.57, None, None, 11.4, 0.848, 212.6, -10.0, 13.0, -10.0, None, 213.0, None, None, -6999.0, None, None, None, 16.26, None, 16.8, None, None, 54.69, 0.8, 16.3, 0.0, -6999.0, 16.0,2020-08-19 09:00:00, -6999.0,34
