pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 18.46, 15.29, None, None, None, -6999.0, None, -6999.0, None, None, -8.0, -6999.0, 18.5, 18.4, 0.4, -8.0, None, -6999.0, 23.3, 15.0, None,2020-08-19 00:00:00, -6999.0, None, None, -6999.0,34
None, None, 16.34, 16.11, None, None, None, -6999.0, None, -6999.0, None, None, -9.0, -6999.0, 16.3, 16.3, 0.7, -9.0, None, -6999.0, 23.3, 16.0, None,2020-08-19 01:00:00, -6999.0, None, None, -6999.0,34
None, None, 15.92, 16.23, None, None, None, -6999.0, None, -6999.0, None, None, -10.0, -6999.0, 15.9, 15.8, 0.1, -10.0, None, -6999.0, 23.3, 16.0, None,2020-08-19 02:00:00, -6999.0, None, None, -6999.0,34
None, None, 15.95, 16.1, None, None, None, -6999.0, None, -6999.0, None, None, -10.0, -6999.0, 16.0, 15.8, -0.3, -10.0, None, -6999.0, 23.3, 16.0, None,2020-08-19 03:00:00, -6999.0, None, None, -6999.0,34
None, None, 15.58, 16.21, None, None, None, -6999.0, None, -6999.0, None, None, -10.0, -6999.0, 15.6, 15.6, 0.1, -10.0, None, -6999.0, 23.3, 16.0, None,2020-08-19 04:00:00, -6999.0, None, None, -6999.0,34
None, None, 14.92, 16.53, None, None, None, -6999.0, None, -6999.0, None, None, -10.0, -6999.0, 14.9, 14.9, 0.2, -10.0, None, -6999.0, 23.3, 17.0, None,2020-08-19 05:00:00, -6999.0, None, None, -6999.0,34
None, None, 14.59, 16.63, None, None, None, -6999.0, None, -6999.0, None, None, -10.0, -6999.0, 14.6, 14.6, 0.0, -10.0, None, -6999.0, 23.3, 17.0, None,2020-08-19 06:00:00, -6999.0, None, None, -6999.0,34
None, None, 14.62, 16.93, None, None, None, -6999.0, None, -6999.0, None, None, -10.0, -6999.0, 14.6, 14.2, -0.2, -10.0, None, -6999.0, 14.6, 17.0, None,2020-08-19 07:00:00, -6999.0, None, None, -6999.0,34
None, None, 19.01, 16.1, None, None, None, -6999.0, None, -6999.0, None, None, -7.0, -6999.0, 19.0, 14.2, -0.3, -7.0, None, -6999.0, 19.0, 16.0, None,2020-08-19 08:00:00, -6999.0, None, None, -6999.0,34
None, None, 20.49, 15.35, None, None, None, -6999.0, None, -6999.0, None, None, -7.0, -6999.0, 20.5, 14.2, -0.6, -7.0, None, -6999.0, 20.7, 15.0, None,2020-08-19 09:00:00, -6999.0, None, None, -6999.0,34
None, None, 20.94, 15.4, None, None, None, -6999.0, None, -6999.0, None, None, -6.0, -6999.0, 20.9, 14.2, -0.7, -6.0, None, -6999.0, 20.9, 15.0, None,2020-08-19 10:00:00, -6999.0, None, None, -6999.0,34
None, None, 21.69, 15.11, None, None, None, -6999.0, None, -6999.0, None, None, -6.0, -6999.0, 21.7, 14.2, -1.6, -6.0, None, -6999.0, 21.7, 15.0, None,2020-08-19 11:00:00, -6999.0, None, None, -6999.0,34
None, None, 22.88, 14.76, None, None, None, -6999.0, None, -6999.0, None, None, -5.0, -6999.0, 22.9, 14.2, -2.2, -5.0, None, -6999.0, 22.9, 15.0, None,2020-08-19 12:00:00, -6999.0, None, None, -6999.0,34
None, None, 23.77, 14.0, None, None, None, -6999.0, None, -6999.0, None, None, -5.0, -6999.0, 23.8, 14.2, -1.0, -5.0, None, -6999.0, 23.9, 14.0, None,2020-08-19 13:00:00, -6999.0, None, None, -6999.0,34
