pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,20.47,37.35, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 00:00:00, None,34
None,17.45,58.74, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 01:00:00, None,34
None,16.06,66.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 02:00:00, None,34
None,15.89,65.94, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 03:00:00, None,34
None,15.25,63.84, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 04:00:00, None,34
None,14.03,71.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 05:00:00, None,34
None,13.38,69.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 06:00:00, None,34
None,13.62,67.65, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 07:00:00, None,34
None,15.15,63.63, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 08:00:00, None,34
None,16.11,60.45, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 09:00:00, None,34
None,17.83,56.07, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 10:00:00, None,34
None,19.91,47.78, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 11:00:00, None,34
None,20.57,42.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 12:00:00, None,34
None,21.63,35.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 13:00:00, None,34
None,22.85,26.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-08-19 14:00:00, None,34
