pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 17.19, 59.6, 27.2, 9.7, 36.59, 3.391, 144.1, 9.0, 3.4, 17.2, 17.2, 9.0, 0.0, 144.0, None, 60.0,2020-08-19 00:00:00, None,34
0.0, 13.63, 72.05, 27.2, 9.7, 66.89, 2.369, 161.9, 8.0, 2.4, 13.6, 13.6, 8.0, 0.0, 162.0, None, 72.0,2020-08-19 01:00:00, None,34
0.0, 13.1, 73.27, 27.2, 6.2, 66.02, 1.696, 166.3, 8.0, 1.7, 13.1, 12.9, 8.0, 0.0, 166.0, None, 73.0,2020-08-19 02:00:00, None,34
0.0, 12.74, 76.36, 27.2, 4.8, 72.29, 1.121, 263.5, 9.0, 1.1, 12.7, 12.3, 9.0, 0.0, 264.0, None, 76.0,2020-08-19 03:00:00, None,34
0.0, 12.16, 79.97, 27.2, 4.6, 72.33, 0.968, 310.6, 10.0, 1.0, 12.2, 11.8, 10.0, 0.0, 311.0, None, 80.0,2020-08-19 04:00:00, None,34
0.0, 12.76, 73.22, 27.2, 8.1, 58.52, 1.895, 144.7, 8.0, 1.9, 12.8, 11.8, 8.0, 0.0, 145.0, None, 73.0,2020-08-19 05:00:00, None,34
0.0, 13.95, 72.03, 27.2, 6.6, 38.29, 1.658, 151.9, 9.0, 1.7, 14.0, 11.8, 9.0, 0.0, 152.0, None, 72.0,2020-08-19 06:00:00, None,34
0.0, 13.11, 71.09, 14.0, 7.5, 77.58, 2.122, 33.81, 8.0, 2.1, 13.1, 11.6, 8.0, 0.0, 34.0, None, 71.0,2020-08-19 07:00:00, None,34
0.0, 15.48, 64.04, 15.5, 5.6, 56.39, 2.349, 324.9, 9.0, 2.3, 15.5, 11.6, 9.0, 0.0, 325.0, None, 64.0,2020-08-19 08:00:00, None,34
0.0, 19.21, 45.15, 19.2, 14.8, 51.35, 3.574, 38.27, 7.0, 3.6, 19.2, 11.6, 7.0, 0.0, 38.0, None, 45.0,2020-08-19 09:00:00, None,34
