CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
17.61,45.32,2020-08-19 00:00:00,6.0,34
15.94,66.19,2020-08-19 01:00:00,10.0,34
13.17,77.05,2020-08-19 02:00:00,9.0,34
11.14,82.5,2020-08-19 03:00:00,8.0,34
9.36,84.4,2020-08-19 04:00:00,7.0,34
8.17,88.6,2020-08-19 05:00:00,7.0,34
8.27,86.6,2020-08-19 06:00:00,6.0,34
9.8,83.0,2020-08-19 07:00:00,7.0,34
13.74,68.99,2020-08-19 08:00:00,8.0,34
16.37,59.83,2020-08-19 09:00:00,9.0,34
17.84,56.78,2020-08-19 10:00:00,9.0,34
19.31,48.83,2020-08-19 11:00:00,8.0,34
20.39,46.74,2020-08-19 12:00:00,9.0,34
21.08,39.44,2020-08-19 13:00:00,7.0,34
22.78,28.24,2020-08-19 14:00:00,3.0,34
22.78,28.92,2020-08-19 15:00:00,4.0,34
23.53,27.06,2020-08-19 16:00:00,4.0,34
23.4,25.28,2020-08-19 17:00:00,2.0,34
22.51,29.18,2020-08-19 18:00:00,3.0,34
21.09,36.29,2020-08-19 19:00:00,5.0,34
19.24,45.66,2020-08-19 20:00:00,7.0,34
16.61,63.55,2020-08-19 21:00:00,10.0,34
15.71,65.97,2020-08-19 22:00:00,9.0,34
15.3,63.68,2020-08-19 23:00:00,9.0,34
14.62,65.74,2020-08-20 00:00:00,8.0,34
14.25,67.0,2020-08-20 01:00:00,8.0,34
14.08,71.65,2020-08-20 02:00:00,9.0,34
14.98,61.34,2020-08-20 03:00:00,8.0,34
13.88,65.33,2020-08-20 04:00:00,7.0,34
13.55,65.7,2020-08-20 05:00:00,7.0,34
12.07,85.4,2020-08-20 06:00:00,9.0,34
11.65,91.7,2020-08-20 07:00:00,11.0,34
11.55,96.3,2020-08-20 08:00:00,11.0,34
11.94,96.7,2020-08-20 09:00:00,11.0,34
12.65,93.3,2020-08-20 10:00:00,12.0,34
14.48,83.0,2020-08-20 11:00:00,12.0,34
16.17,71.56,2020-08-20 12:00:00,11.0,34
17.01,63.55,2020-08-20 13:00:00,10.0,34
18.23,57.92,2020-08-20 14:00:00,10.0,34
19.79,49.83,2020-08-20 15:00:00,9.0,34
20.87,46.47,2020-08-20 16:00:00,9.0,34
19.64,50.26,2020-08-20 17:00:00,9.0,34
20.11,45.52,2020-08-20 18:00:00,8.0,34
19.22,47.63,2020-08-20 19:00:00,8.0,34
17.95,51.12,2020-08-20 20:00:00,8.0,34
17.08,54.67,2020-08-20 21:00:00,8.0,34
15.38,62.62,2020-08-20 22:00:00,8.0,34
15.86,62.3,2020-08-20 23:00:00,9.0,34
15.69,64.36,2020-08-21 00:00:00,9.0,34
16.32,62.37,2020-08-21 01:00:00,9.0,34
15.99,63.47,2020-08-21 02:00:00,9.0,34
16.43,62.47,2020-08-21 03:00:00,9.0,34
16.12,64.28,2020-08-21 04:00:00,9.0,34
15.57,67.72,2020-08-21 05:00:00,9.0,34
15.4,67.91,2020-08-21 06:00:00,10.0,34
15.67,66.02,2020-08-21 07:00:00,9.0,34
15.92,65.33,2020-08-21 08:00:00,10.0,34
16.53,64.89,2020-08-21 09:00:00,10.0,34
18.45,58.4,2020-08-21 10:00:00,10.0,34
18.53,50.57,2020-08-21 11:00:00,8.0,34
19.15,44.54,2020-08-21 12:00:00,6.0,34
20.39,41.27,2020-08-21 13:00:00,7.0,34
20.57,42.44,2020-08-21 14:00:00,7.0,34
16.23,68.82,2020-08-21 15:00:00,11.0,34
17.68,45.93,2020-08-21 16:00:00,6.0,34
16.32,45.67,2020-08-21 17:00:00,4.0,34
17.58,43.41,2020-08-21 18:00:00,5.0,34
16.73,45.26,2020-08-21 19:00:00,5.0,34
15.76,45.34,2020-08-21 20:00:00,4.0,34
14.01,54.77,2020-08-21 21:00:00,5.0,34
9.99,71.51,2020-08-21 22:00:00,5.0,34
8.49,80.2,2020-08-21 23:00:00,5.0,34
8.79,75.94,2020-08-22 00:00:00,5.0,34
9.91,68.5,2020-08-22 01:00:00,4.0,34
12.24,58.3,2020-08-22 02:00:00,5.0,34
11.46,61.58,2020-08-22 03:00:00,5.0,34
11.49,60.88,2020-08-22 04:00:00,4.0,34
10.26,65.73,2020-08-22 05:00:00,4.0,34
5.768,84.8,2020-08-22 06:00:00,3.0,34
6.095,84.7,2020-08-22 07:00:00,4.0,34
13.16,55.65,2020-08-22 08:00:00,4.0,34
14.93,44.54,2020-08-22 09:00:00,3.0,34
15.67,41.1,2020-08-22 10:00:00,2.0,34
16.53,38.82,2020-08-22 11:00:00,2.0,34
17.05,34.82,2020-08-22 12:00:00,2.0,34
16.62,37.14,2020-08-22 13:00:00,2.0,34
19.07,32.03,2020-08-22 14:00:00,2.0,34
18.66,31.01,2020-08-22 15:00:00,2.0,34
18.54,32.42,2020-08-22 16:00:00,2.0,34
18.82,33.6,2020-08-22 17:00:00,3.0,34
19.28,33.78,2020-08-22 18:00:00,3.0,34
18.11,36.6,2020-08-22 19:00:00,3.0,34
13.65,51.87,2020-08-22 20:00:00,4.0,34
10.95,60.75,2020-08-22 21:00:00,4.0,34
9.19,66.2,2020-08-22 22:00:00,3.0,34
7.564,71.97,2020-08-22 23:00:00,3.0,34
5.663,78.8,2020-08-23 00:00:00,2.0,34
5.047,83.1,2020-08-23 01:00:00,2.0,34
4.202,87.2,2020-08-23 02:00:00,2.0,34
3.726,84.7,2020-08-23 03:00:00,1.0,34
3.148,85.2,2020-08-23 04:00:00,1.0,34
3.242,86.8,2020-08-23 05:00:00,1.0,34
3.621,85.1,2020-08-23 06:00:00,2.0,34
3.849,88.8,2020-08-23 07:00:00,2.0,34
10.18,66.29,2020-08-23 08:00:00,4.0,34
11.55,62.76,2020-08-23 09:00:00,5.0,34
12.28,62.64,2020-08-23 10:00:00,5.0,34
14.14,55.33,2020-08-23 11:00:00,5.0,34
15.13,51.21,2020-08-23 12:00:00,5.0,34
16.29,47.7,2020-08-23 13:00:00,5.0,34
16.72,48.89,2020-08-23 14:00:00,6.0,34
17.01,46.14,2020-08-23 15:00:00,5.0,34
17.55,45.2,2020-08-23 16:00:00,6.0,34
17.48,45.93,2020-08-23 17:00:00,6.0,34
17.42,46.87,2020-08-23 18:00:00,6.0,34
16.96,51.37,2020-08-23 19:00:00,7.0,34
14.94,67.78,2020-08-23 20:00:00,9.0,34
13.88,68.66,2020-08-23 21:00:00,8.0,34
13.15,70.81,2020-08-23 22:00:00,8.0,34
12.97,67.29,2020-08-23 23:00:00,7.0,34
12.71,62.99,2020-08-24 00:00:00,6.0,34
12.13,62.82,2020-08-24 01:00:00,5.0,34
11.74,62.25,2020-08-24 02:00:00,5.0,34
11.67,62.41,2020-08-24 03:00:00,5.0,34
10.97,71.4,2020-08-24 04:00:00,6.0,34
9.57,82.3,2020-08-24 05:00:00,7.0,34
9.0,89.0,2020-08-24 06:00:00,7.0,34
9.07,93.7,2020-08-24 07:00:00,8.0,34
9.18,94.8,2020-08-24 08:00:00,8.0,34
9.65,90.8,2020-08-24 09:00:00,8.0,34
10.7,82.0,2020-08-24 10:00:00,8.0,34
11.75,74.83,2020-08-24 11:00:00,7.0,34
12.4,68.77,2020-08-24 12:00:00,7.0,34
12.73,68.49,2020-08-24 13:00:00,7.0,34
14.78,58.1,2020-08-24 14:00:00,6.0,34
15.57,48.39,2020-08-24 15:00:00,5.0,34
15.98,44.47,2020-08-24 16:00:00,4.0,34
16.5,48.14,2020-08-24 17:00:00,6.0,34
16.79,45.96,2020-08-24 18:00:00,5.0,34
15.59,50.66,2020-08-24 19:00:00,5.0,34
11.29,68.72,2020-08-24 20:00:00,6.0,34
8.25,80.5,2020-08-24 21:00:00,5.0,34
6.481,86.4,2020-08-24 22:00:00,5.0,34
5.095,88.5,2020-08-24 23:00:00,3.0,34
3.934,90.9,2020-08-25 00:00:00,3.0,34
3.311,91.6,2020-08-25 01:00:00,2.0,34
2.519,92.7,2020-08-25 02:00:00,2.0,34
2.786,92.7,2020-08-25 03:00:00,2.0,34
1.944,92.5,2020-08-25 04:00:00,1.0,34
1.139,93.8,2020-08-25 05:00:00,0.0,34
0.467,94.4,2020-08-25 06:00:00,-1.0,34
0.94,93.3,2020-08-25 07:00:00,0.0,34
6.261,88.6,2020-08-25 08:00:00,5.0,34
11.58,72.93,2020-08-25 09:00:00,7.0,34
13.5,59.95,2020-08-25 10:00:00,6.0,34
15.29,53.09,2020-08-25 11:00:00,6.0,34
17.02,45.22,2020-08-25 12:00:00,5.0,34
17.96,41.58,2020-08-25 13:00:00,4.0,34
17.92,40.21,2020-08-25 14:00:00,4.0,34
18.31,37.53,2020-08-25 15:00:00,3.0,34
19.42,33.82,2020-08-25 16:00:00,3.0,34
21.37,29.72,2020-08-25 17:00:00,3.0,34
19.27,41.62,2020-08-25 18:00:00,6.0,34
18.17,46.3,2020-08-25 19:00:00,7.0,34
15.24,58.04,2020-08-25 20:00:00,6.0,34
13.05,66.57,2020-08-25 21:00:00,7.0,34
10.46,73.23,2020-08-25 22:00:00,6.0,34
9.02,76.35,2020-08-25 23:00:00,5.0,34
