air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
18.6,18.6, 998.0, 82.0,23.1,64.0, 8.8,2020-08-19 00:00:00, 3.4,12.0, 991.0,34
17.7,17.7, 997.0, 87.0,23.1,68.0, 11.5,2020-08-19 01:00:00, 4.6,12.0, 990.0,34
17.7,17.5, 997.0, 84.0,23.1,68.0, 13.8,2020-08-19 02:00:00, 8.1,12.0, 990.0,34
17.6,17.3, 997.0, 117.0,23.1,69.0, 13.8,2020-08-19 03:00:00, 5.0,12.0, 990.0,34
16.8,16.8, 997.0, 103.0,23.1,73.0, 13.9,2020-08-19 04:00:00, 6.9,12.0, 990.0,34
16.3,16.3, 997.0, 114.0,23.1,75.0, 11.3,2020-08-19 05:00:00, 8.1,12.0, 990.0,34
16.5,16.3, 997.0, 122.0,23.1,74.0, 15.5,2020-08-19 06:00:00, 12.9,12.0, 990.0,34
16.4,16.4, 997.0, 131.0,16.9,74.0, 16.4,2020-08-19 07:00:00, 14.6,12.0, 990.0,34
17.2,16.3, 997.0, 135.0,17.5,71.0, 16.2,2020-08-19 08:00:00, 8.6,12.0, 990.0,34
18.6,16.3, 997.0, 126.0,18.6,65.0, 19.2,2020-08-19 09:00:00, 10.0,12.0, 990.0,34
19.8,16.3, 997.0, 112.0,19.7,60.0, 17.4,2020-08-19 10:00:00, 10.3,12.0, 990.0,34
21.5,16.3, 997.0, 128.0,21.8,54.0, 16.2,2020-08-19 11:00:00, 6.3,12.0, 990.0,34
22.2,16.3, 997.0, 202.0,22.6,54.0, 19.2,2020-08-19 12:00:00, 9.7,12.0, 990.0,34
22.8,16.3, 996.0, 204.0,23.2,53.0, 20.7,2020-08-19 13:00:00, 10.9,13.0, 989.0,34
23.7,16.3, 996.0, 213.0,23.8,49.0, 21.8,2020-08-19 14:00:00, 10.5,12.0, 989.0,34
24.3,16.3, 995.0, 191.0,24.7,48.0, 18.8,2020-08-19 15:00:00, 9.6,13.0, 988.0,34
24.0,16.3, 995.0, 190.0,24.7,47.0, 19.0,2020-08-19 16:00:00, 10.4,12.0, 988.0,34
24.1,16.3, 994.0, 194.0,25.2,47.0, 16.2,2020-08-19 17:00:00, 9.2,12.0, 987.0,34
23.8,16.3, 994.0, 213.0,25.2,48.0, 12.5,2020-08-19 18:00:00, 5.8,12.0, 987.0,34
22.4,22.5, 993.0, 198.0,24.1,52.0, 16.4,2020-08-19 19:00:00, 10.2,12.0, 986.0,34
21.9,21.9, 993.0, 197.0,24.1,58.0, 15.9,2020-08-19 20:00:00, 9.0,13.0, 986.0,34
20.8,20.3, 993.0, 213.0,24.1,63.0, 11.6,2020-08-19 21:00:00, 7.0,13.0, 986.0,34
21.1,20.3, 994.0, 245.0,24.1,59.0, 9.0,2020-08-19 22:00:00, 4.3,13.0, 987.0,34
20.9,20.3, 994.0, 19.0,24.1,59.0, 10.0,2020-08-19 23:00:00, 5.1,13.0, 987.0,34
19.3,19.3, 993.0, 193.0,24.1,69.0, 18.4,2020-08-20 00:00:00, 11.3,13.0, 986.0,34
19.8,19.2, 993.0, 194.0,24.1,64.0, 14.5,2020-08-20 01:00:00, 9.9,13.0, 986.0,34
17.4,17.4, 994.0, 195.0,24.1,79.0, 21.0,2020-08-20 02:00:00, 12.1,14.0, 987.0,34
16.9,16.8, 994.0, 170.0,24.1,78.0, 13.3,2020-08-20 03:00:00, 7.0,13.0, 987.0,34
16.6,16.5, 994.0, 167.0,24.1,84.0, 15.6,2020-08-20 04:00:00, 8.9,14.0, 987.0,34
16.6,16.4, 994.0, 130.0,24.1,77.0, 12.4,2020-08-20 05:00:00, 8.9,13.0, 987.0,34
16.7,16.4, 994.0, 130.0,24.1,85.0, 11.6,2020-08-20 06:00:00, 3.9,14.0, 987.0,34
16.2,15.9, 995.0, 143.0,16.7,84.0, 16.8,2020-08-20 07:00:00, 9.4,14.0, 988.0,34
16.8,15.9, 994.0, 135.0,16.8,80.0, 22.8,2020-08-20 08:00:00, 12.1,13.0, 987.0,34
17.1,15.9, 994.0, 110.0,17.2,80.0, 18.9,2020-08-20 09:00:00, 8.6,14.0, 987.0,34
17.7,15.9, 994.0, 88.0,17.6,78.0, 17.4,2020-08-20 10:00:00, 10.2,14.0, 987.0,34
19.2,15.9, 994.0, 135.0,19.3,73.0, 15.1,2020-08-20 11:00:00, 7.0,14.0, 987.0,34
20.0,15.9, 994.0, 143.0,20.7,70.0, 13.4,2020-08-20 12:00:00, 3.1,14.0, 987.0,34
19.4,15.9, 994.0, 45.0,20.7,71.0, 15.5,2020-08-20 13:00:00, 8.9,14.0, 987.0,34
20.2,15.9, 993.0, 44.0,20.7,68.0, 20.7,2020-08-20 14:00:00, 13.3,14.0, 986.0,34
20.8,15.9, 993.0, 57.0,20.8,65.0, 25.1,2020-08-20 15:00:00, 19.2,14.0, 986.0,34
21.3,15.9, 993.0, 65.0,21.3,66.0, 20.7,2020-08-20 16:00:00, 13.3,15.0, 986.0,34
21.7,15.9, 992.0, 103.0,21.9,62.0, 17.9,2020-08-20 17:00:00, 8.7,14.0, 985.0,34
21.4,15.9, 992.0, 145.0,22.4,61.0, 16.2,2020-08-20 18:00:00, 7.6,13.0, 985.0,34
20.7,20.6, 991.0, 113.0,21.5,73.0, 19.2,2020-08-20 19:00:00, 8.1,16.0, 984.0,34
19.8,19.8, 991.0, 48.0,21.5,82.0, 16.5,2020-08-20 20:00:00, 11.3,17.0, 984.0,34
20.0,19.4, 991.0, 60.0,21.5,74.0, 21.4,2020-08-20 21:00:00, 16.1,15.0, 984.0,34
20.2,19.4, 990.0, 79.0,21.5,70.0, 28.1,2020-08-20 22:00:00, 21.0,15.0, 983.0,34
19.7,19.2, 991.0, 97.0,21.5,75.0, 25.8,2020-08-20 23:00:00, 19.8,15.0, 984.0,34
19.1,19.0, 990.0, 110.0,21.5,80.0, 25.4,2020-08-21 00:00:00, 17.4,15.0, 983.0,34
19.1,19.0, 990.0, 103.0,21.5,80.0, 24.6,2020-08-21 01:00:00, 16.9,15.0, 983.0,34
19.3,18.9, 991.0, 119.0,21.5,76.0, 26.1,2020-08-21 02:00:00, 13.2,15.0, 984.0,34
