RelativeHumidity,AirTemperature,time,Rain,week_of_year
79.0,14.5,2019-07-16 00:00:00,0.0,29
76.0,15.3,2019-07-16 00:15:00,0.0,29
76.0,15.3,2019-07-16 00:30:00,0.0,29
76.0,15.5,2019-07-16 00:45:00,0.0,29
74.0,15.9,2019-07-16 01:00:00,0.0,29
72.0,16.4,2019-07-16 01:15:00,0.0,29
70.0,16.7,2019-07-16 01:30:00,0.0,29
70.0,16.8,2019-07-16 01:45:00,0.0,29
72.0,16.5,2019-07-16 02:00:00,0.0,29
76.0,15.7,2019-07-16 02:15:00,0.0,29
74.0,15.8,2019-07-16 02:30:00,0.0,29
73.0,16.1,2019-07-16 02:45:00,0.0,29
74.0,16.2,2019-07-16 03:00:00,0.0,29
74.0,16.0,2019-07-16 03:15:00,0.0,29
75.0,15.8,2019-07-16 03:30:00,0.0,29
78.0,15.4,2019-07-16 03:45:00,0.0,29
79.0,15.2,2019-07-16 04:00:00,0.0,29
79.0,15.1,2019-07-16 04:15:00,0.0,29
79.0,15.1,2019-07-16 04:30:00,0.0,29
80.0,15.1,2019-07-16 04:45:00,0.0,29
79.0,15.2,2019-07-16 05:00:00,0.0,29
79.0,15.4,2019-07-16 05:15:00,0.0,29
76.0,16.1,2019-07-16 05:30:00,0.0,29
75.0,16.5,2019-07-16 05:45:00,0.0,29
75.0,16.9,2019-07-16 06:00:00,0.0,29
74.0,17.0,2019-07-16 06:15:00,0.0,29
73.0,17.2,2019-07-16 06:30:00,0.0,29
72.0,17.9,2019-07-16 06:45:00,0.0,29
71.0,18.2,2019-07-16 07:00:00,0.0,29
71.0,17.9,2019-07-16 07:15:00,0.0,29
71.0,18.4,2019-07-16 07:30:00,0.0,29
75.0,17.9,2019-07-16 07:45:00,0.0,29
75.0,18.0,2019-07-16 08:00:00,0.0,29
72.0,18.5,2019-07-16 08:15:00,0.0,29
70.0,18.6,2019-07-16 08:30:00,0.0,29
71.0,18.9,2019-07-16 08:45:00,0.0,29
67.0,19.4,2019-07-16 09:00:00,0.0,29
63.0,20.3,2019-07-16 09:15:00,0.0,29
67.0,20.0,2019-07-16 09:30:00,0.0,29
61.0,20.8,2019-07-16 09:45:00,0.0,29
65.0,20.1,2019-07-16 10:00:00,0.0,29
59.0,21.0,2019-07-16 10:15:00,0.0,29
62.0,20.9,2019-07-16 10:30:00,0.0,29
54.0,22.4,2019-07-16 10:45:00,0.0,29
53.0,23.0,2019-07-16 11:00:00,0.0,29
54.0,22.7,2019-07-16 11:15:00,0.0,29
55.0,22.6,2019-07-16 11:30:00,0.0,29
53.0,22.8,2019-07-16 11:45:00,0.0,29
53.0,22.7,2019-07-16 12:00:00,0.0,29
52.0,23.7,2019-07-16 12:15:00,0.0,29
52.0,22.8,2019-07-16 12:30:00,0.0,29
49.0,22.8,2019-07-16 12:45:00,0.0,29
50.0,22.9,2019-07-16 13:00:00,0.0,29
45.0,23.1,2019-07-16 13:15:00,0.0,29
40.0,24.2,2019-07-16 13:30:00,0.0,29
41.0,24.1,2019-07-16 13:45:00,0.0,29
38.0,25.0,2019-07-16 14:00:00,0.0,29
42.0,24.1,2019-07-16 14:15:00,0.0,29
43.0,23.6,2019-07-16 14:30:00,0.0,29
39.0,24.3,2019-07-16 14:45:00,0.0,29
45.0,23.5,2019-07-16 15:00:00,0.0,29
41.0,24.6,2019-07-16 15:15:00,0.0,29
47.0,23.5,2019-07-16 15:30:00,0.0,29
48.0,23.2,2019-07-16 15:45:00,0.0,29
51.0,22.2,2019-07-16 16:00:00,0.0,29
49.0,22.7,2019-07-16 16:15:00,0.0,29
50.0,22.8,2019-07-16 16:30:00,0.0,29
49.0,22.5,2019-07-16 16:45:00,0.0,29
47.0,22.3,2019-07-16 17:00:00,0.0,29
47.0,21.8,2019-07-16 17:15:00,0.0,29
48.0,20.6,2019-07-16 17:30:00,0.0,29
52.0,19.8,2019-07-16 17:45:00,0.0,29
54.0,19.3,2019-07-16 18:00:00,0.0,29
56.0,18.8,2019-07-16 18:15:00,0.0,29
57.0,18.7,2019-07-16 18:30:00,0.0,29
58.0,18.7,2019-07-16 18:45:00,0.0,29
59.0,18.5,2019-07-16 19:00:00,0.0,29
62.0,17.9,2019-07-16 19:15:00,0.0,29
63.0,17.4,2019-07-16 19:30:00,0.0,29
65.0,17.1,2019-07-16 19:45:00,0.0,29
66.0,16.8,2019-07-16 20:00:00,0.0,29
68.0,16.5,2019-07-16 20:15:00,0.0,29
70.0,16.2,2019-07-16 20:30:00,0.0,29
70.0,16.1,2019-07-16 20:45:00,0.0,29
69.0,16.0,2019-07-16 21:00:00,0.0,29
69.0,16.0,2019-07-16 21:15:00,0.0,29
69.0,15.9,2019-07-16 21:30:00,0.0,29
70.0,15.8,2019-07-16 21:45:00,0.0,29
71.0,15.7,2019-07-16 22:00:00,0.0,29
70.0,15.6,2019-07-16 22:15:00,0.0,29
70.0,15.7,2019-07-16 22:30:00,0.0,29
71.0,15.6,2019-07-16 22:45:00,0.0,29
72.0,15.4,2019-07-16 23:00:00,0.0,29
73.0,15.3,2019-07-16 23:15:00,0.0,29
73.0,15.2,2019-07-16 23:30:00,0.0,29
72.0,15.2,2019-07-16 23:45:00,0.0,29
73.0,15.1,2019-07-17 00:00:00,0.0,29
73.0,15.0,2019-07-17 00:15:00,0.0,29
72.0,14.9,2019-07-17 00:30:00,0.0,29
72.0,14.9,2019-07-17 00:45:00,0.0,29
72.0,15.0,2019-07-17 01:00:00,0.0,29
73.0,14.8,2019-07-17 01:15:00,0.0,29
74.0,14.8,2019-07-17 01:30:00,0.0,29
79.0,14.4,2019-07-17 01:45:00,0.0,29
82.0,14.1,2019-07-17 02:00:00,0.0,29
83.0,13.9,2019-07-17 02:15:00,0.0,29
84.0,13.8,2019-07-17 02:30:00,0.0,29
86.0,13.6,2019-07-17 02:45:00,0.0,29
84.0,13.6,2019-07-17 03:00:00,0.0,29
86.0,13.6,2019-07-17 03:15:00,0.0,29
88.0,13.4,2019-07-17 03:30:00,0.0,29
86.0,13.6,2019-07-17 03:45:00,0.0,29
89.0,13.3,2019-07-17 04:00:00,0.0,29
91.0,13.2,2019-07-17 04:15:00,0.0,29
91.0,13.1,2019-07-17 04:30:00,0.0,29
92.0,13.0,2019-07-17 04:45:00,0.0,29
93.0,13.0,2019-07-17 05:00:00,0.0,29
93.0,13.1,2019-07-17 05:15:00,0.0,29
95.0,12.9,2019-07-17 05:30:00,0.254,29
97.0,12.8,2019-07-17 05:45:00,0.254,29
97.0,12.9,2019-07-17 06:00:00,0.0,29
98.0,13.1,2019-07-17 06:15:00,0.254,29
98.0,13.1,2019-07-17 06:30:00,0.254,29
98.0,13.2,2019-07-17 06:45:00,0.255,29
98.0,13.3,2019-07-17 07:00:00,0.254,29
98.0,13.2,2019-07-17 07:15:00,0.0,29
98.0,13.1,2019-07-17 07:30:00,0.0,29
98.0,13.2,2019-07-17 07:45:00,0.508,29
98.0,13.4,2019-07-17 08:00:00,0.254,29
98.0,13.5,2019-07-17 08:15:00,0.762,29
98.0,13.8,2019-07-17 08:30:00,0.508,29
98.0,13.7,2019-07-17 08:45:00,0.763,29
98.0,13.7,2019-07-17 09:00:00,1.27,29
98.0,13.6,2019-07-17 09:15:00,1.017,29
99.0,13.5,2019-07-17 09:30:00,0.508,29
99.0,13.5,2019-07-17 09:45:00,0.508,29
99.0,13.9,2019-07-17 10:00:00,0.762,29
99.0,14.0,2019-07-17 10:15:00,0.508,29
99.0,14.0,2019-07-17 10:30:00,0.509,29
99.0,14.1,2019-07-17 10:45:00,0.254,29
99.0,13.9,2019-07-17 11:00:00,0.254,29
99.0,13.8,2019-07-17 11:15:00,0.508,29
99.0,13.8,2019-07-17 11:30:00,0.0,29
99.0,13.9,2019-07-17 11:45:00,0.254,29
99.0,14.0,2019-07-17 12:00:00,0.0,29
98.0,14.1,2019-07-17 12:15:00,0.254,29
98.0,14.1,2019-07-17 12:30:00,0.0,29
99.0,14.1,2019-07-17 12:45:00,0.254,29
99.0,14.3,2019-07-17 13:00:00,0.0,29
99.0,14.3,2019-07-17 13:15:00,0.254,29
99.0,14.5,2019-07-17 13:30:00,0.0,29
98.0,14.6,2019-07-17 13:45:00,0.0,29
97.0,15.1,2019-07-17 14:00:00,0.0,29
95.0,15.7,2019-07-17 14:15:00,0.0,29
94.0,15.9,2019-07-17 14:30:00,0.0,29
87.0,16.4,2019-07-17 14:45:00,0.0,29
87.0,16.2,2019-07-17 15:00:00,0.0,29
88.0,15.7,2019-07-17 15:15:00,0.0,29
83.0,16.1,2019-07-17 15:30:00,0.0,29
86.0,16.0,2019-07-17 15:45:00,0.0,29
87.0,15.8,2019-07-17 16:00:00,0.0,29
91.0,15.3,2019-07-17 16:15:00,0.0,29
90.0,15.1,2019-07-17 16:30:00,0.0,29
87.0,15.3,2019-07-17 16:45:00,0.0,29
89.0,14.7,2019-07-17 17:00:00,0.0,29
87.0,14.4,2019-07-17 17:15:00,0.0,29
88.0,14.3,2019-07-17 17:30:00,0.0,29
86.0,14.2,2019-07-17 17:45:00,0.0,29
84.0,14.1,2019-07-17 18:00:00,0.0,29
86.0,13.9,2019-07-17 18:15:00,0.0,29
89.0,13.6,2019-07-17 18:30:00,0.0,29
86.0,13.4,2019-07-17 18:45:00,0.0,29
83.0,13.5,2019-07-17 19:00:00,0.0,29
82.0,13.8,2019-07-17 19:15:00,0.0,29
85.0,13.3,2019-07-17 19:30:00,0.0,29
85.0,13.0,2019-07-17 19:45:00,0.0,29
89.0,12.5,2019-07-17 20:00:00,0.0,29
86.0,12.5,2019-07-17 20:15:00,0.0,29
84.0,12.4,2019-07-17 20:30:00,0.0,29
85.0,12.5,2019-07-17 20:45:00,0.0,29
89.0,12.1,2019-07-17 21:00:00,0.0,29
91.0,11.9,2019-07-17 21:15:00,0.0,29
91.0,11.8,2019-07-17 21:30:00,0.0,29
91.0,11.5,2019-07-17 21:45:00,0.0,29
88.0,11.4,2019-07-17 22:00:00,0.0,29
90.0,11.2,2019-07-17 22:15:00,0.0,29
92.0,11.1,2019-07-17 22:30:00,0.0,29
93.0,10.9,2019-07-17 22:45:00,0.0,29
89.0,11.1,2019-07-17 23:00:00,0.0,29
88.0,11.1,2019-07-17 23:15:00,0.0,29
87.0,11.1,2019-07-17 23:30:00,0.0,29
90.0,11.0,2019-07-17 23:45:00,0.0,29
92.0,10.8,2019-07-18 00:00:00,0.0,29
92.0,10.7,2019-07-18 00:15:00,0.0,29
90.0,10.7,2019-07-18 00:30:00,0.0,29
91.0,10.7,2019-07-18 00:45:00,0.0,29
92.0,10.6,2019-07-18 01:00:00,0.0,29
91.0,10.6,2019-07-18 01:15:00,0.0,29
91.0,10.5,2019-07-18 01:30:00,0.0,29
90.0,10.5,2019-07-18 01:45:00,0.0,29
92.0,10.5,2019-07-18 02:00:00,0.0,29
93.0,10.4,2019-07-18 02:15:00,0.0,29
94.0,10.3,2019-07-18 02:30:00,0.0,29
92.0,10.3,2019-07-18 02:45:00,0.0,29
92.0,10.3,2019-07-18 03:00:00,0.0,29
94.0,10.2,2019-07-18 03:15:00,0.0,29
96.0,10.0,2019-07-18 03:30:00,0.0,29
97.0,9.9,2019-07-18 03:45:00,0.0,29
95.0,9.9,2019-07-18 04:00:00,0.0,29
94.0,9.9,2019-07-18 04:15:00,0.0,29
92.0,10.1,2019-07-18 04:30:00,0.0,29
93.0,10.0,2019-07-18 04:45:00,0.0,29
92.0,10.0,2019-07-18 05:00:00,0.0,29
93.0,10.0,2019-07-18 05:15:00,0.0,29
92.0,10.3,2019-07-18 05:30:00,0.0,29
93.0,10.4,2019-07-18 05:45:00,0.0,29
94.0,10.4,2019-07-18 06:00:00,0.0,29
91.0,10.7,2019-07-18 06:15:00,0.0,29
91.0,10.9,2019-07-18 06:30:00,0.0,29
90.0,11.0,2019-07-18 06:45:00,0.0,29
88.0,11.3,2019-07-18 07:00:00,0.0,29
88.0,11.6,2019-07-18 07:15:00,0.0,29
89.0,11.8,2019-07-18 07:30:00,0.0,29
87.0,11.9,2019-07-18 07:45:00,0.0,29
87.0,12.1,2019-07-18 08:00:00,0.0,29
84.0,12.3,2019-07-18 08:15:00,0.0,29
81.0,12.6,2019-07-18 08:30:00,0.0,29
80.0,13.3,2019-07-18 08:45:00,0.0,29
80.0,13.4,2019-07-18 09:00:00,0.0,29
80.0,13.8,2019-07-18 09:15:00,0.0,29
71.0,14.8,2019-07-18 09:30:00,0.0,29
72.0,14.7,2019-07-18 09:45:00,0.0,29
73.0,15.0,2019-07-18 10:00:00,0.0,29
68.0,15.9,2019-07-18 10:15:00,0.0,29
65.0,15.8,2019-07-18 10:30:00,0.0,29
63.0,16.1,2019-07-18 10:45:00,0.0,29
62.0,15.4,2019-07-18 11:00:00,0.0,29
61.0,16.1,2019-07-18 11:15:00,0.0,29
60.0,15.9,2019-07-18 11:30:00,0.0,29
62.0,16.3,2019-07-18 11:45:00,0.0,29
62.0,16.9,2019-07-18 12:00:00,0.0,29
57.0,17.2,2019-07-18 12:15:00,0.0,29
55.0,17.4,2019-07-18 12:30:00,0.0,29
52.0,17.9,2019-07-18 12:45:00,0.0,29
52.0,17.5,2019-07-18 13:00:00,0.0,29
51.0,18.3,2019-07-18 13:15:00,0.0,29
50.0,17.9,2019-07-18 13:30:00,0.0,29
47.0,17.7,2019-07-18 13:45:00,0.0,29
44.0,17.8,2019-07-18 14:00:00,0.0,29
48.0,18.1,2019-07-18 14:15:00,0.0,29
48.0,18.2,2019-07-18 14:30:00,0.0,29
49.0,17.3,2019-07-18 14:45:00,0.0,29
53.0,17.8,2019-07-18 15:00:00,0.0,29
52.0,17.4,2019-07-18 15:15:00,0.0,29
50.0,18.3,2019-07-18 15:30:00,0.0,29
53.0,17.4,2019-07-18 15:45:00,0.0,29
51.0,17.2,2019-07-18 16:00:00,0.0,29
50.0,17.2,2019-07-18 16:15:00,0.0,29
52.0,17.4,2019-07-18 16:30:00,0.0,29
56.0,17.1,2019-07-18 16:45:00,0.0,29
56.0,16.8,2019-07-18 17:00:00,0.0,29
58.0,16.3,2019-07-18 17:15:00,0.0,29
55.0,15.9,2019-07-18 17:30:00,0.0,29
58.0,15.9,2019-07-18 17:45:00,0.0,29
55.0,15.7,2019-07-18 18:00:00,0.0,29
60.0,15.0,2019-07-18 18:15:00,0.0,29
66.0,14.5,2019-07-18 18:30:00,0.0,29
71.0,13.9,2019-07-18 18:45:00,0.0,29
73.0,13.0,2019-07-18 19:00:00,0.0,29
73.0,12.8,2019-07-18 19:15:00,0.0,29
75.0,12.4,2019-07-18 19:30:00,0.0,29
77.0,12.1,2019-07-18 19:45:00,0.0,29
80.0,11.8,2019-07-18 20:00:00,0.0,29
84.0,11.4,2019-07-18 20:15:00,0.0,29
86.0,11.2,2019-07-18 20:30:00,0.0,29
87.0,11.0,2019-07-18 20:45:00,0.0,29
86.0,10.9,2019-07-18 21:00:00,0.0,29
86.0,10.8,2019-07-18 21:15:00,0.0,29
80.0,10.8,2019-07-18 21:30:00,0.0,29
77.0,10.8,2019-07-18 21:45:00,0.0,29
77.0,10.6,2019-07-18 22:00:00,0.0,29
80.0,10.4,2019-07-18 22:15:00,0.0,29
83.0,10.2,2019-07-18 22:30:00,0.0,29
85.0,9.9,2019-07-18 22:45:00,0.0,29
87.0,9.7,2019-07-18 23:00:00,0.0,29
87.0,9.7,2019-07-18 23:15:00,0.0,29
