CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None,7.306,93.3, None, None, None, None, 4.451, None, 1.584, 227.9, None, None, None, None, None, None, None, None, None,2019-07-09 00:00:00, None, None,28
None,6.986,96.0, None, None, None, None, 52.25, None, 0.697, 231.7, None, None, None, None, None, None, None, None, None,2019-07-09 01:00:00, None, None,28
None,6.963,96.1, None, None, None, None, 31.24, None, 3.165, 175.3, None, None, None, None, None, None, None, None, None,2019-07-09 02:00:00, None, None,28
None,6.934,91.3, None, None, None, None, 23.75, None, 1.332, 210.1, None, None, None, None, None, None, None, None, None,2019-07-09 03:00:00, None, None,28
None,7.094,89.1, None, None, None, None, 7.556, None, 2.065, 225.2, None, None, None, None, None, None, None, None, None,2019-07-09 04:00:00, None, None,28
None,7.258,89.1, None, None, None, None, 7.103, None, 2.267, 221.2, None, None, None, None, None, None, None, None, None,2019-07-09 05:00:00, None, None,28
None,7.881,80.1, None, None, None, None, 8.93, None, 1.597, 222.0, None, None, None, None, None, None, None, None, None,2019-07-09 06:00:00, None, None,28
None,10.43,67.51, None, None, None, None, 2.262, None, 0.571, 216.1, None, None, None, None, None, None, None, None, None,2019-07-09 07:00:00, None, None,28
None,11.8,71.03, None, None, None, None, 68.31, None, 1.132, 12.74, None, None, None, None, None, None, None, None, None,2019-07-09 08:00:00, None, None,28
None,12.17,62.98, None, None, None, None, 16.92, None, 4.729, 33.54, None, None, None, None, None, None, None, None, None,2019-07-09 09:00:00, None, None,28
None,13.21,58.93, None, None, None, None, 19.45, None, 6.957, 41.57, None, None, None, None, None, None, None, None, None,2019-07-09 10:00:00, None, None,28
None,15.39,55.65, None, None, None, None, 58.06, None, 3.492, 28.27, None, None, None, None, None, None, None, None, None,2019-07-09 11:00:00, None, None,28
None,16.64,51.11, None, None, None, None, 46.29, None, 1.751, 262.4, None, None, None, None, None, None, None, None, None,2019-07-09 12:00:00, None, None,28
None,17.65,51.12, None, None, None, None, 46.93, None, 1.944, 262.5, None, None, None, None, None, None, None, None, None,2019-07-09 13:00:00, None, None,28
None,18.53,45.59, None, None, None, None, 42.46, None, 2.393, 254.7, None, None, None, None, None, None, None, None, None,2019-07-09 14:00:00, None, None,28
