CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 8.6, 73.24, None, None, None, None, 36.1, None, 5.02, 305.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 00:00:00, None, None, None,28
None, 8.34, 75.46, None, None, None, None, 35.91, None, 3.356, 274.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 01:00:00, None, None, None,28
None, 9.12, 69.25, None, None, None, None, 48.56, None, 1.838, 205.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 02:00:00, None, None, None,28
None, 8.86, 71.45, None, None, None, None, 28.84, None, 4.48, 302.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 03:00:00, None, None, None,28
None, 8.39, 74.39, None, None, None, None, 46.9, None, 2.446, 312.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 04:00:00, None, None, None,28
None, 8.38, 72.17, None, None, None, None, 32.68, None, 2.0, 313.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 05:00:00, None, None, None,28
None, 8.6, 70.76, None, None, None, None, 10.37, None, 5.008, 302.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 06:00:00, None, None, None,28
None, 8.96, 69.97, None, None, None, None, 74.21, None, 2.173, 259.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 07:00:00, None, None, None,28
None, 9.77, 63.84, None, None, None, None, 41.34, None, 0.719, 264.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 08:00:00, None, None, None,28
None, 11.81, 63.9, None, None, None, None, 60.21, None, 0.741, 223.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 09:00:00, None, None, None,28
None, 11.61, 61.89, None, None, None, None, 55.19, None, 1.975, 208.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 10:00:00, None, None, None,28
None, 13.41, 61.79, None, None, None, None, 59.08, None, 1.775, 210.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 11:00:00, None, None, None,28
None, 13.69, 57.15, None, None, None, None, 34.14, None, 2.894, 217.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 12:00:00, None, None, None,28
None, 13.67, 60.99, None, None, None, None, 45.3, None, 3.246, 235.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 13:00:00, None, None, None,28
None, 15.35, 53.71, None, None, None, None, 56.47, None, 2.926, 244.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 14:00:00, None, None, None,28
None, 16.89, 47.01, None, None, None, None, 65.1, None, 2.895, 234.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 15:00:00, None, None, None,28
None, 15.31, 52.67, None, None, None, None, 60.25, None, 3.148, 260.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 16:00:00, None, None, None,28
None, 15.18, 53.19, None, None, None, None, 66.53, None, 2.5, 188.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 17:00:00, None, None, None,28
None, 15.48, 52.65, None, None, None, None, 60.71, None, 2.993, 189.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 18:00:00, None, None, None,28
None, 14.78, 52.75, None, None, None, None, 53.7, None, 3.26, 165.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 19:00:00, None, None, None,28
None, 14.57, 52.73, None, None, None, None, 44.65, None, 3.222, 174.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 20:00:00, None, None, None,28
