ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
3.0,0.0,-7.5,3.0,2022-01-08,35.0,-0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,-5.0,0.0,2022-01-09,37.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,-4.0,0.0,2022-01-10,29.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2,4.2,0.0,0.0,2022-01-11,26.0,4.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,1.0,0.0,2022-01-12,17.0,4.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,2.0,0.0,2022-01-13,15.0,4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,2.0,0.0,2022-01-14,13.0,5.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 00:00:00,,,2,33.0, 72.0, 10.6, 0.0, -10.2, 5.4, -6.0, -5.9, 357.0, 0.0, 0.0, 65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 01:00:00,,,2,352.0, 65.0, 5.4, 0.0, -11.4, 4.1, -5.9, -6.2, 33.0, 0.0, 0.0, 72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 02:00:00,,,2,315.0, 72.0, 4.1, 0.0, -10.4, 3.3, -6.2, -6.3, 352.0, 0.0, 0.0, 79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 03:00:00,,,2,11.0, 79.0, 3.3, 0.0, -9.3, 4.6, -6.3, -7.0, 315.0, 0.0, 0.0, 80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 04:00:00,,,2,, 80.0, 4.6, None, -9.9, None, -7.0, None, 11.0, 0.0, 0.0, None,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 05:00:00,,,2,348.0, None, None, 0.0, None, 8.7, None, -8.1, None, None, None, 70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 06:00:00,,,2,11.0, 70.0, 8.7, 0.0, -12.6, 4.6, -8.1, -7.9, 348.0, 0.0, None, 74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 07:00:00,,,2,260.0, 74.0, 4.6, 0.0, -11.7, 4.1, -7.9, -9.7, 11.0, 0.0, None, 82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 08:00:00,,,2,196.0, 82.0, 4.1, 0.0, -12.2, 2.0, -9.7, -7.4, 260.0, 0.0, None, 73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 09:00:00,,,2,21.0, 73.0, 2.0, 0.0, -11.4, 6.7, -7.4, -6.5, 196.0, 0.0, None, 67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 10:00:00,,,2,11.0, 67.0, 6.7, 0.0, -11.6, 5.5, -6.5, -6.3, 21.0, 0.0, None, 67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 11:00:00,,,2,44.0, 67.0, 5.5, 0.0, -11.4, 2.2, -6.3, -5.1, 11.0, 0.0, None, 61.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 12:00:00,,,2,101.0, 61.0, 2.2, 0.0, -11.4, 3.3, -5.1, -4.8, 44.0, 0.0, None, 66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 13:00:00,,,2,90.0, 66.0, 3.3, 0.0, -10.2, 3.1, -4.8, -4.8, 101.0, 0.0, None, 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2022-01-08 14:00:00,,,2,182.0, 63.0, 3.1, 0.0, -10.8, 1.9, -4.8, -5.5, 90.0, 0.0, None, 72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
