pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -0.938, 97.0, -0.5, None, 45.77, 0.0, 273.3, -2.0, None, -0.9, -1.1, 1018.0, 0.0, -2.0, 948.0, None, -2.0, 97.0,2022-03-12 00:00:00, 34.0, 34.41, 948.0,11
None, -0.823, 97.0, -0.5, None, 42.85, 0.0, 276.9, -1.0, None, -0.8, -1.1, 1018.0, 0.1, -1.0, 948.0, None, -2.0, 97.0,2022-03-12 01:00:00, 32.0, 32.36, 948.0,11
None, -0.847, 97.1, -0.5, None, 27.65, 0.0, 258.6, -1.0, None, -0.8, -1.1, 1017.0, 0.1, -1.0, 947.0, None, 1.0, 97.0,2022-03-12 02:00:00, 33.0, 32.72, 947.0,11
None, -0.744, 96.9, -0.5, None, 40.56, 0.0, 256.2, -1.0, None, -0.7, -1.1, 1017.1, 0.0, -1.0, 947.0, None, 1.0, 97.0,2022-03-12 03:00:00, 33.0, 33.29, 947.0,11
None, -0.716, 97.3, -0.5, None, 13.55, 0.0, 220.9, -1.0, None, -0.7, -1.1, 1017.1, 0.2, -1.0, 947.0, None, 2.0, 97.0,2022-03-12 04:00:00, 35.0, 34.61, 947.0,11
None, -0.823, 96.8, -0.5, None, 30.61, 0.0, 243.8, -1.0, None, -0.8, -1.1, 1016.0, 0.0, -1.0, 946.0, None, 1.0, 97.0,2022-03-12 05:00:00, 35.0, 35.24, 946.0,11
None, -0.672, 97.3, -0.5, None, 17.55, 0.0, 240.3, -1.0, None, -0.7, -1.1, 1016.0, 0.1, -1.0, 946.0, None, -1.0, 97.0,2022-03-12 06:00:00, 35.0, 34.54, 946.0,11
None, -0.379, 97.2, -0.3, None, 9.52, 0.0, 243.9, -1.0, None, -0.4, -0.7, 1016.0, 0.1, -1.0, 946.0, None, 0.0, 97.0,2022-03-12 07:00:00, 35.0, 34.58, 946.0,11
None, -0.018, 97.3, 0.0, None, 13.27, 0.0, 213.6, 0.0, None, 0.0, -0.7, 1016.0, 0.0, 0.0, 946.0, None, 1.0, 97.0,2022-03-12 08:00:00, 35.0, 35.0, 946.0,11
None, 0.232, 96.9, 0.3, None, 10.72, 0.0, 213.0, 0.0, None, 0.2, -0.7, 1016.0, 0.1, 0.0, 946.0, None, 2.0, 97.0,2022-03-12 09:00:00, 36.0, 36.19, 946.0,11
None, 0.918, 96.0, 0.9, None, 5.706, 0.396, 226.1, 0.0, None, 0.9, -0.7, 1015.9, 0.1, 0.0, 946.0, None, 2.0, 96.0,2022-03-12 10:00:00, 38.0, 37.82, 946.0,11
2.9, 1.56, 94.6, 1.6, None, 35.59, 0.0, 214.3, 1.0, None, 1.6, -0.7, 1015.9, 0.1, 1.0, 946.0, None, 0.0, 95.0,2022-03-12 11:00:00, 38.0, 37.78, 946.0,11
3.3, 1.49, 96.0, 1.7, None, 43.25, 0.007, 118.5, 1.0, None, 1.5, -0.7, 1014.8, 0.4, 1.0, 945.0, None, -2.0, 96.0,2022-03-12 12:00:00, 36.0, 36.29, 945.0,11
None, 2.99, 93.9, 3.0, None, 64.21, 0.274, 166.9, 2.0, None, 3.0, -0.7, 1013.6, -0.3, 2.0, 944.0, None, 0.0, 94.0,2022-03-12 13:00:00, 36.0, 36.26, 944.0,11
None, 3.612, 89.3, 3.8, None, 33.63, 0.008, 123.6, 2.0, None, 3.6, -0.7, 1011.4, -0.1, 2.0, 942.0, None, -3.0, 89.0,2022-03-12 14:00:00, 33.0, 33.31, 942.0,11
None, 3.781, 90.3, 4.1, None, 56.94, 0.032, 121.1, 2.0, None, 3.8, -0.7, 1011.4, 0.1, 2.0, 942.0, None, 0.0, 90.0,2022-03-12 15:00:00, 33.0, 33.44, 942.0,11
None, 3.156, 94.4, 4.1, None, 36.42, 0.012, 59.63, 2.0, None, 3.2, -0.7, 1009.3, 0.3, 2.0, 940.0, None, 1.0, 94.0,2022-03-12 16:00:00, 34.0, 33.79, 940.0,11
None, 2.518, 95.8, 4.1, None, 30.41, 0.002, 78.54, 2.0, None, 2.5, -0.7, 1009.4, 0.2, 2.0, 940.0, None, -1.0, 96.0,2022-03-12 17:00:00, 33.0, 33.11, 940.0,11
None, 1.377, 96.4, 4.1, None, 23.71, 0.843, 354.5, 1.0, None, 1.4, -0.7, 1008.4, 0.3, 1.0, 939.0, None, 0.0, 96.0,2022-03-12 18:00:00, 33.0, 32.68, 939.0,11
None, 0.616, 96.6, 1.5, None, 46.92, 1.331, 325.5, 0.0, None, 0.6, 0.6, 1008.4, 0.1, 0.0, 939.0, None, 0.0, 97.0,2022-03-12 19:00:00, 33.0, 32.77, 939.0,11
None, 0.193, 97.1, 1.5, None, 56.53, 0.103, 266.9, 0.0, None, 0.2, 0.2, 1008.4, -0.1, 0.0, 939.0, None, 0.0, 97.0,2022-03-12 20:00:00, 33.0, 32.77, 939.0,11
None, 0.193, 97.8, 1.5, None, 61.0, 0.164, 333.1, 0.0, None, 0.2, 0.0, 1007.3, 0.0, 0.0, 938.0, None, 0.0, 98.0,2022-03-12 21:00:00, 33.0, 32.81, 938.0,11
None, 0.019, 98.4, 1.5, None, 72.38, 0.726, 296.8, 0.0, None, 0.0, -0.1, 1007.3, 0.1, 0.0, 938.0, None, 0.0, 98.0,2022-03-12 22:00:00, 33.0, 32.86, 938.0,11
None, 0.345, 98.7, 1.5, None, 69.6, 0.489, 344.8, 0.0, None, 0.3, -0.1, 1006.1, -0.1, 0.0, 937.0, None, 0.0, 99.0,2022-03-12 23:00:00, 33.0, 32.93, 937.0,11
None, 0.415, 98.6, 1.5, None, 49.18, 0.14, 313.7, 0.0, None, 0.4, -0.1, 1006.1, -0.1, 0.0, 937.0, None, 0.0, 99.0,2022-03-13 00:00:00, 33.0, 33.08, 937.0,11
None, 0.354, 98.4, 1.5, None, 34.32, 0.04, 215.4, 0.0, None, 0.4, -0.1, 1006.0, 0.0, 0.0, 937.0, None, 0.0, 98.0,2022-03-13 01:00:00, 33.0, 33.08, 937.0,11
None, 0.357, 98.6, None, None, 37.69, 1.204, 8.32, None, None, None, None, None, None, 0.0, 936.0, None, None, None,2022-03-13 03:00:00, None, 33.2, None,11
None, 0.502, 98.5, 1.5, None, 45.56, 0.051, 11.86, 0.0, None, 0.5, -0.1, 1004.9, 0.0, 0.0, 936.0, None, 0.0, 99.0,2022-03-13 04:00:00, 33.0, 33.33, 936.0,11
None, 0.549, 98.5, 1.5, None, 35.13, 0.041, 270.9, 0.0, None, 0.5, -0.1, 1003.9, 0.0, 0.0, 935.0, None, 0.0, 99.0,2022-03-13 05:00:00, 33.0, 33.39, 935.0,11
None, 0.459, 98.5, 1.5, None, 16.77, 1.311, 224.4, 0.0, None, 0.5, -0.1, 1005.0, 0.1, 0.0, 936.0, None, 0.0, 99.0,2022-03-13 06:00:00, 33.0, 33.48, 936.0,11
None, 0.492, 98.5, 0.6, None, 34.32, 0.718, 231.2, 0.0, None, 0.5, 0.3, 1005.1, 0.1, 0.0, 936.0, None, 0.0, 99.0,2022-03-13 07:00:00, 33.0, 33.44, 936.0,11
None, 0.69, 98.2, 0.7, None, 31.81, 0.726, 231.0, 0.0, None, 0.7, 0.3, 1006.2, -0.1, 0.0, 937.0, None, 1.0, 98.0,2022-03-13 08:00:00, 34.0, 33.71, 937.0,11
None, 0.902, 97.4, 1.0, None, 51.54, 0.348, 207.1, 0.0, None, 0.9, 0.3, 1007.3, 0.0, 0.0, 938.0, None, 0.0, 97.0,2022-03-13 09:00:00, 34.0, 33.57, 938.0,11
None, 2.186, 90.1, 2.3, None, 35.08, 0.379, 171.8, 1.0, None, 2.2, 0.3, 1008.3, -0.4, 1.0, 939.0, None, -1.0, 90.0,2022-03-13 10:00:00, 33.0, 32.96, 939.0,11
None, 3.831, 81.8, 4.1, None, 37.83, 1.716, 174.6, 1.0, None, 3.8, 0.3, 1008.2, -0.6, 1.0, 939.0, None, -2.0, 82.0,2022-03-13 11:00:00, 31.0, 31.4, 939.0,11
None, 5.581, 74.37, 6.0, None, 47.41, 2.417, 170.8, 1.0, None, 5.6, 0.3, 1008.0, 0.0, 1.0, 939.0, None, -1.0, 74.0,2022-03-13 12:00:00, 31.0, 30.72, 939.0,11
None, 7.13, 67.85, 7.3, None, 41.76, 2.721, 154.0, 2.0, None, 7.1, 0.3, 1007.9, -0.2, 2.0, 939.0, None, -1.0, 68.0,2022-03-13 13:00:00, 29.0, 29.33, 939.0,11
None, 8.12, 61.58, 8.2, None, 45.73, 2.006, 119.8, 1.0, None, 8.1, 0.3, 1007.8, -0.3, 1.0, 939.0, None, 0.0, 62.0,2022-03-13 14:00:00, 29.0, 29.0, 939.0,11
None, 9.88, 53.98, 10.3, None, 35.08, 3.638, 114.0, 1.0, None, 9.9, 0.3, 1008.7, 0.0, 1.0, 940.0, None, -2.0, 54.0,2022-03-13 15:00:00, 27.0, 27.42, 940.0,11
None, 9.29, 54.96, 10.3, None, 62.64, 2.886, 195.8, 1.0, None, 9.3, 0.3, 1009.9, 0.4, 1.0, 941.0, None, 0.0, 55.0,2022-03-13 16:00:00, 28.0, 27.53, 941.0,11
None, 6.101, 75.1, 10.3, None, 62.14, 2.548, 342.2, 2.0, None, 6.1, 0.3, 1010.1, 1.0, 2.0, 941.0, None, -1.0, 75.0,2022-03-13 17:00:00, 27.0, 26.84, 941.0,11
None, 5.17, 80.0, 10.3, None, 54.48, 1.719, 37.28, 2.0, None, 5.2, 0.3, 1011.2, 0.2, 2.0, 942.0, None, 0.0, 80.0,2022-03-13 18:00:00, 26.0, 26.45, 942.0,11
None, 4.093, 82.6, 5.4, None, 39.3, 0.709, 17.87, 1.0, None, 4.1, 4.1, 1012.4, 0.3, 1.0, 943.0, None, 0.0, 83.0,2022-03-13 19:00:00, 26.0, 26.22, 943.0,11
None, 3.868, 81.4, 5.4, None, 23.87, 0.752, 7.019, 1.0, None, 3.9, 3.6, 1013.5, 0.1, 1.0, 944.0, None, -1.0, 81.0,2022-03-13 20:00:00, 26.0, 25.5, 944.0,11
None, 3.394, 83.4, 5.4, None, 59.43, 0.995, 355.7, 1.0, None, 3.4, 2.9, 1013.5, -0.1, 1.0, 944.0, None, 1.0, 83.0,2022-03-13 21:00:00, 26.0, 26.41, 944.0,11
None, 2.982, 86.4, 5.4, None, 66.26, 1.123, 309.2, 1.0, None, 3.0, 2.8, 1014.5, 0.0, 1.0, 945.0, None, 1.0, 86.0,2022-03-13 22:00:00, 27.0, 26.81, 945.0,11
None, 3.019, 87.5, 5.4, None, 55.21, 1.071, 295.3, 1.0, None, 3.0, 2.7, 1014.4, 0.0, 1.0, 945.0, None, -1.0, 88.0,2022-03-13 23:00:00, 26.0, 25.59, 945.0,11
None, 2.6, 90.3, 5.4, None, 65.12, 0.575, 335.4, 1.0, None, 2.6, 2.3, 1014.3, 0.0, 1.0, 945.0, None, 0.0, 90.0,2022-03-14 00:00:00, 26.0, 25.5, 945.0,11
None, 2.614, 94.2, 5.4, None, 61.72, 0.394, 337.1, 2.0, None, 2.6, 2.3, 1014.2, 0.2, 2.0, 945.0, None, 0.0, 94.0,2022-03-14 01:00:00, 26.0, 25.73, 945.0,11
None, 2.414, 96.6, 5.4, None, 66.06, 0.231, 182.6, 2.0, None, 2.4, 2.0, 1015.2, 0.1, 2.0, 946.0, None, 0.0, 97.0,2022-03-14 02:00:00, 26.0, 25.95, 946.0,11
None, 2.301, 96.9, 5.4, None, 64.15, 0.116, 275.7, 2.0, None, 2.3, 2.0, 1015.0, 0.1, 2.0, 946.0, None, 0.0, 97.0,2022-03-14 03:00:00, 26.0, 25.87, 946.0,11
None, 2.629, 98.0, 5.4, None, 46.65, 0.477, 292.3, 2.0, None, 2.6, 2.0, 1016.1, 0.8, 2.0, 947.0, None, 0.0, 98.0,2022-03-14 04:00:00, 26.0, 25.92, 947.0,11
None, 2.138, 97.6, 5.4, None, 62.07, 0.495, 336.9, 2.0, None, 2.1, 1.7, 1016.4, 0.2, 2.0, 947.0, None, 0.0, 98.0,2022-03-14 05:00:00, 26.0, 25.77, 947.0,11
None, 2.301, 98.3, 5.4, None, 57.8, 0.385, 300.4, 2.0, None, 2.3, 1.7, 1016.5, 0.1, 2.0, 947.0, None, 0.0, 98.0,2022-03-14 06:00:00, 26.0, 25.54, 947.0,11
None, 2.162, 98.2, 2.5, None, 58.17, 0.219, 302.1, 2.0, None, 2.2, 1.9, 1017.6, 0.0, 2.0, 948.0, None, 0.0, 98.0,2022-03-14 07:00:00, 25.0, 25.2, 948.0,11
None, 2.578, 98.3, 2.5, None, 51.91, 0.067, 264.4, 3.0, None, 2.6, 1.9, 1017.6, 0.0, 3.0, 948.0, None, 0.0, 98.0,2022-03-14 08:00:00, 25.0, 25.29, 948.0,11
