pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
3.9,-1.4,-1.8, 1021.3, 0.2, 0.0, -1.1,95.0,2022-03-12 00:00:00, -2.0, 915.0,11
4.6,-1.5,-1.8, 1021.2, 0.7, 0.0, -1.1,96.0,2022-03-12 01:00:00, -2.0, 915.0,11
4.8,-1.5,-1.8, 1020.0, 0.2, 0.0, -1.1,96.0,2022-03-12 02:00:00, -2.0, 914.0,11
4.8,-1.5,-1.8, 1019.0, 0.0, 0.0, -1.1,96.0,2022-03-12 03:00:00, -2.0, 913.0,11
5.1,-1.6,-1.8, 1019.1, 0.3, 0.0, -1.1,96.0,2022-03-12 04:00:00, -2.0, 913.0,11
5.1,-1.8,-1.8, 1019.3, 0.1, 0.0, -1.1,97.0,2022-03-12 05:00:00, -2.0, 913.0,11
5.1,-1.9,-1.9, 1018.3, 0.0, 0.0, -1.1,97.0,2022-03-12 06:00:00, -2.0, 912.0,11
5.1,-1.4,-1.9, 1019.4, 0.0, 0.0, -1.4,97.0,2022-03-12 07:00:00, -2.0, 913.0,11
5.3,-0.7,-1.9, 1019.4, 0.2, 0.0, -0.7,96.0,2022-03-12 08:00:00, -1.0, 913.0,11
5.3,0.0,-1.9, 1019.2, 0.0, 0.0, 0.0,94.0,2022-03-12 09:00:00, -1.0, 913.0,11
5.5,1.4,-1.9, 1020.2, 0.2, 0.0, 1.3,90.0,2022-03-12 10:00:00, 0.0, 914.0,11
5.5,2.1,-1.9, 1019.0, 0.0, 0.0, 2.1,87.0,2022-03-12 11:00:00, 0.0, 913.0,11
5.5,3.5,-1.9, 1017.7, 0.0, 0.0, 3.6,75.0,2022-03-12 12:00:00, 0.0, 912.0,11
5.5,5.0,-1.9, 1016.4, 0.0, 0.0, 5.0,71.0,2022-03-12 13:00:00, 0.0, 911.0,11
5.5,5.8,-1.9, 1015.2, 0.0, 0.0, 6.0,64.0,2022-03-12 14:00:00, 0.0, 910.0,11
5.5,6.3,-1.9, 1014.0, 0.0, 0.0, 6.7,58.0,2022-03-12 15:00:00, -1.0, 909.0,11
5.5,6.4,-1.9, 1014.0, 0.0, 0.0, 6.7,49.0,2022-03-12 16:00:00, -3.0, 909.0,11
5.5,3.8,-1.9, 1012.1, 0.0, 0.0, 7.1,68.0,2022-03-12 17:00:00, -1.0, 907.0,11
5.2,0.3,-1.9, 1012.5, 0.0, 0.0, 7.1,84.0,2022-03-12 18:00:00, -2.0, 907.0,11
4.2,-1.3,-1.3, 1012.7, 0.0, 0.0, 0.3,88.0,2022-03-12 19:00:00, -3.0, 907.0,11
3.1,-2.1,-2.2, 1011.6, 0.0, 0.0, 0.3,92.0,2022-03-12 20:00:00, -3.0, 906.0,11
2.0,-2.3,-2.3, 1012.6, 0.0, 0.0, 0.3,93.0,2022-03-12 21:00:00, -3.0, 907.0,11
2.0,-1.6,-2.3, 1010.2, 0.0, 0.0, 0.3,91.0,2022-03-12 22:00:00, -3.0, 905.0,11
1.8,-1.6,-2.3, 1010.1, 0.0, 0.0, 0.3,92.0,2022-03-12 23:00:00, -3.0, 905.0,11
