max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-2.6, None, None, None, None,-2.9, -3.0, 0.0, None,-1.0,2022-03-12 00:00:00,347.0, None,11
-2.6, None, None, None, None,-2.9, -3.0, 0.0, None,0.0,2022-03-12 01:00:00,346.0, None,11
-2.6, None, None, None, None,-3.0, -3.0, 0.0, None,-1.0,2022-03-12 02:00:00,346.0, None,11
-2.6, None, None, None, None,-3.1, -3.1, 0.0, None,0.0,2022-03-12 03:00:00,346.0, None,11
-2.6, None, None, None, None,-3.0, -3.2, 0.0, None,0.0,2022-03-12 04:00:00,346.0, None,11
-2.6, None, None, None, None,-3.2, -3.3, 0.0, None,-1.0,2022-03-12 05:00:00,345.0, None,11
-2.6, None, None, None, None,-3.3, -3.4, 0.0, None,0.0,2022-03-12 06:00:00,345.0, None,11
-3.1, None, None, None, None,-3.3, -3.4, 0.0, None,2.0,2022-03-12 07:00:00,346.0, None,11
-2.9, None, None, None, None,-2.9, -3.4, 0.0, None,0.0,2022-03-12 08:00:00,346.0, None,11
-2.8, None, None, None, None,-3.1, -3.4, 0.0, None,0.0,2022-03-12 09:00:00,346.0, None,11
-2.1, None, None, None, None,-2.2, -3.4, 0.0, None,0.0,2022-03-12 10:00:00,346.0, None,11
-1.8, None, None, None, None,-2.1, -3.4, 0.0, None,-1.0,2022-03-12 11:00:00,346.0, None,11
-1.2, None, None, None, None,-1.6, -3.4, 0.0, None,-1.0,2022-03-12 12:00:00,345.0, None,11
-0.8, None, None, None, None,-0.9, -3.4, 0.0, None,-1.0,2022-03-12 13:00:00,344.0, None,11
-0.6, None, None, None, None,-0.8, -3.4, 0.0, None,0.0,2022-03-12 14:00:00,344.0, None,11
-0.4, None, None, None, None,-0.9, -3.4, 0.0, None,0.0,2022-03-12 15:00:00,343.0, None,11
-0.4, None, None, None, None,-1.2, -3.4, 0.0, None,0.0,2022-03-12 16:00:00,343.0, None,11
-0.4, None, None, None, None,-2.0, -3.4, 0.0, None,0.0,2022-03-12 17:00:00,343.0, None,11
-0.4, None, None, None, None,-2.6, -3.4, 0.0, None,0.0,2022-03-12 18:00:00,343.0, None,11
-2.6, None, None, None, None,-3.4, -3.4, 0.0, None,0.0,2022-03-12 19:00:00,342.0, None,11
-2.6, None, None, None, None,-3.9, -4.1, 0.0, None,0.0,2022-03-12 20:00:00,342.0, None,11
-2.6, None, None, None, None,-4.1, -4.2, 0.0, None,0.0,2022-03-12 21:00:00,342.0, None,11
-2.6, None, None, None, None,-4.5, -4.5, 0.0, None,0.0,2022-03-12 22:00:00,342.0, None,11
-2.6, None, None, None, None,-4.4, -4.6, 0.0, None,0.0,2022-03-12 23:00:00,342.0, None,11
-2.6, None, None, None, None,-4.4, -4.7, 0.0, None,0.0,2022-03-13 00:00:00,342.0, None,11
-2.6, None, None, None, None,-4.3, -4.7, 0.0, None,0.0,2022-03-13 01:00:00,342.0, None,11
-2.6, None, None, None, None,-4.7, -4.9, None, None,0.0,2022-03-13 04:00:00,341.0, None,11
-2.6, None, None, None, None,-4.5, -4.9, 0.0, None,0.0,2022-03-13 05:00:00,341.0, None,11
-2.6, None, None, None, None,-5.0, -5.2, 0.0, None,0.0,2022-03-13 06:00:00,341.0, None,11
-4.1, None, None, None, None,-5.3, -5.6, 0.0, None,0.0,2022-03-13 08:00:00,341.0, None,11
-4.1, None, None, None, None,-5.3, -5.9, 0.0, None,0.0,2022-03-13 09:00:00,341.0, None,11
-4.1, None, None, None, None,-4.2, -5.9, 0.0, None,0.0,2022-03-13 10:00:00,341.0, None,11
-2.9, None, None, None, None,-3.4, -5.9, 0.0, None,0.0,2022-03-13 11:00:00,340.0, None,11
-1.5, None, None, None, None,-1.7, -5.9, 0.0, None,0.0,2022-03-13 12:00:00,340.0, None,11
-0.5, None, None, None, None,-0.9, -5.9, 0.0, None,0.0,2022-03-13 13:00:00,340.0, None,11
-0.5, None, None, None, None,-1.4, -5.9, 0.0, None,0.0,2022-03-13 14:00:00,340.0, None,11
0.8, None, None, None, None,-0.4, -5.9, 0.0, None,-1.0,2022-03-13 15:00:00,340.0, None,11
0.8, None, None, None, None,-0.8, -5.9, 0.0, None,0.0,2022-03-13 16:00:00,340.0, None,11
0.8, None, None, None, None,-1.1, -5.9, 0.0, None,0.0,2022-03-13 17:00:00,340.0, None,11
0.8, None, None, None, None,-1.5, -5.9, 0.0, None,0.0,2022-03-13 18:00:00,341.0, None,11
-1.1, None, None, None, None,-2.0, -2.0, 0.0, None,0.0,2022-03-13 19:00:00,340.0, None,11
-1.1, None, None, None, None,-2.4, -2.7, 0.0, None,-1.0,2022-03-13 20:00:00,340.0, None,11
-1.1, None, None, None, None,-2.6, -2.7, 0.0, None,3.0,2022-03-13 21:00:00,343.0, None,11
-1.1, None, None, None, None,-2.5, -2.7, 0.0, None,2.0,2022-03-13 22:00:00,345.0, None,11
-1.1, None, None, None, None,-2.7, -2.7, 0.0, None,2.0,2022-03-13 23:00:00,347.0, None,11
-1.1, None, None, None, None,-2.3, -2.7, 0.0, None,3.0,2022-03-14 00:00:00,350.0, None,11
-1.1, None, None, None, None,-2.2, -2.7, 0.0, None,0.0,2022-03-14 01:00:00,350.0, None,11
-1.1, None, None, None, None,-2.5, -2.7, 0.0, None,6.0,2022-03-14 02:00:00,356.0, None,11
-1.1, None, None, None, None,-2.7, -2.7, 0.0, None,-1.0,2022-03-14 03:00:00,356.0, None,11
-1.1, None, None, None, None,-2.8, -2.9, 0.0, None,3.0,2022-03-14 04:00:00,358.0, None,11
-1.1, None, None, None, None,-2.7, -2.9, 0.0, None,-1.0,2022-03-14 05:00:00,357.0, None,11
-1.1, None, None, None, None,-2.8, -2.9, 0.0, None,5.0,2022-03-14 06:00:00,362.0, None,11
-2.7, None, None, None, None,-2.8, -2.9, 0.0, None,-1.0,2022-03-14 07:00:00,362.0, None,11
-2.6, None, None, None, None,-2.6, -2.9, 0.0, None,1.0,2022-03-14 08:00:00,363.0, None,11
-2.4, None, None, None, None,-2.4, -2.9, 0.0, None,0.0,2022-03-14 09:00:00,363.0, None,11
-2.0, None, None, None, None,-2.1, -2.9, 0.0, None,1.0,2022-03-14 10:00:00,364.0, None,11
-1.5, None, None, None, None,-1.5, -2.9, 0.0, None,0.0,2022-03-14 11:00:00,364.0, None,11
0.0, None, None, None, None,-0.1, -2.9, 0.0, None,-2.0,2022-03-14 12:00:00,362.0, None,11
0.4, None, None, None, None,0.3, -2.9, 0.0, None,4.0,2022-03-14 13:00:00,366.0, None,11
0.9, None, None, None, None,-0.2, -2.9, 0.0, None,-1.0,2022-03-14 14:00:00,365.0, None,11
0.9, None, None, None, None,-0.3, -2.9, 0.0, None,3.0,2022-03-14 15:00:00,368.0, None,11
0.9, None, None, None, None,-0.2, -2.9, 0.0, None,1.0,2022-03-14 16:00:00,369.0, None,11
0.9, None, None, None, None,-0.2, -2.9, 0.0, None,-1.0,2022-03-14 17:00:00,368.0, None,11
0.9, None, None, None, None,-0.1, -2.9, 0.0, None,-1.0,2022-03-14 18:00:00,367.0, None,11
0.0, None, None, None, None,-0.6, -0.6, 0.0, None,0.0,2022-03-14 19:00:00,367.0, None,11
0.0, None, None, None, None,-1.0, -1.1, 0.0, None,1.0,2022-03-14 20:00:00,367.0, None,11
0.0, None, None, None, None,-1.4, -1.5, 0.0, None,1.0,2022-03-14 21:00:00,368.0, None,11
0.0, None, None, None, None,-1.0, -1.5, 0.0, None,2.0,2022-03-14 22:00:00,370.0, None,11
0.0, None, None, None, None,-1.1, -1.5, 0.0, None,1.0,2022-03-14 23:00:00,372.0, None,11
0.0, None, None, None, None,-1.1, -1.5, 0.0, None,3.0,2022-03-15 00:00:00,375.0, None,11
0.0, None, None, None, None,-1.1, -1.5, 0.0, None,1.0,2022-03-15 01:00:00,376.0, None,11
0.0, None, None, None, None,-1.5, -1.5, 0.0, None,2.0,2022-03-15 02:00:00,378.0, None,11
0.0, None, None, None, None,-1.6, -1.7, 0.0, None,2.0,2022-03-15 03:00:00,380.0, None,11
0.0, None, None, None, None,-1.7, -1.8, 0.0, None,0.0,2022-03-15 04:00:00,380.0, None,11
0.0, None, None, None, None,-1.7, -1.8, 0.0, None,-1.0,2022-03-15 05:00:00,379.0, None,11
0.0, None, None, None, None,-1.9, -1.9, 0.0, None,-1.0,2022-03-15 06:00:00,378.0, None,11
-1.8, None, None, None, None,-2.0, -2.0, 0.0, None,0.0,2022-03-15 07:00:00,378.0, None,11
-1.8, None, None, None, None,-2.2, -2.3, 0.0, None,-1.0,2022-03-15 08:00:00,377.0, None,11
-1.8, None, None, None, None,-2.0, -2.3, 0.0, None,2.0,2022-03-15 09:00:00,378.0, None,11
-1.8, None, None, None, None,-2.0, -2.3, 0.0, None,1.0,2022-03-15 10:00:00,379.0, None,11
-1.2, None, None, None, None,-1.3, -2.3, 0.0, None,0.0,2022-03-15 11:00:00,379.0, None,11
-0.4, None, None, None, None,-0.4, -2.3, 0.0, None,-1.0,2022-03-15 12:00:00,378.0, None,11
0.0, None, None, None, None,0.0, -2.3, 0.0, None,0.0,2022-03-15 13:00:00,378.0, None,11
1.2, None, None, None, None,1.2, -2.3, 0.0, None,1.0,2022-03-15 14:00:00,379.0, None,11
1.3, None, None, None, None,1.2, -2.3, 0.0, None,-1.0,2022-03-15 15:00:00,378.0, None,11
1.6, None, None, None, None,-0.8, -2.3, 0.0, None,0.0,2022-03-15 16:00:00,378.0, None,11
1.6, None, None, None, None,-0.9, -2.3, 0.0, None,-1.0,2022-03-15 17:00:00,377.0, None,11
1.6, None, None, None, None,-1.4, -2.3, 0.0, None,3.0,2022-03-15 18:00:00,380.0, None,11
-1.1, None, None, None, None,-1.7, -1.7, 0.0, None,1.0,2022-03-15 19:00:00,381.0, None,11
-1.1, None, None, None, None,-2.0, -2.0, 0.0, None,3.0,2022-03-15 20:00:00,384.0, None,11
-1.1, None, None, None, None,-1.9, -2.1, 0.0, None,0.0,2022-03-15 21:00:00,384.0, None,11
-1.1, None, None, None, None,-1.6, -2.1, 0.0, None,0.0,2022-03-15 22:00:00,384.0, None,11
-1.1, None, None, None, None,-1.5, -2.1, 0.0, None,1.0,2022-03-15 23:00:00,384.0, None,11
-1.1, None, None, None, None,-1.8, -2.1, 0.0, None,-2.0,2022-03-16 00:00:00,382.0, None,11
-1.1, None, None, None, None,-1.7, -2.1, 0.0, None,1.0,2022-03-16 01:00:00,383.0, None,11
-1.1, None, None, None, None,-1.8, -2.1, 0.0, None,0.0,2022-03-16 02:00:00,383.0, None,11
-1.1, None, None, None, None,-1.9, -2.1, 0.0, None,-1.0,2022-03-16 03:00:00,382.0, None,11
-1.1, None, None, None, None,-2.1, -2.1, 0.0, None,-1.0,2022-03-16 04:00:00,381.0, None,11
-1.1, None, None, None, None,-2.3, -2.3, 0.0, None,1.0,2022-03-16 05:00:00,382.0, None,11
-1.1, None, None, None, None,-2.5, -2.6, 0.0, None,-1.0,2022-03-16 06:00:00,381.0, None,11
-2.4, None, None, None, None,-2.5, -2.6, 0.0, None,-2.0,2022-03-16 07:00:00,380.0, None,11
-2.4, None, None, None, None,-2.4, -2.6, 0.0, None,0.0,2022-03-16 08:00:00,380.0, None,11
-2.1, None, None, None, None,-2.1, -2.6, 0.0, None,1.0,2022-03-16 09:00:00,381.0, None,11
-1.0, None, None, None, None,-1.2, -2.6, 0.0, None,0.0,2022-03-16 10:00:00,382.0, None,11
-0.7, None, None, None, None,-0.9, -2.6, 0.0, None,-1.0,2022-03-16 11:00:00,381.0, None,11
-0.3, None, None, None, None,-0.5, -2.6, 0.0, None,-1.0,2022-03-16 12:00:00,379.0, None,11
-0.2, None, None, None, None,-0.3, -2.6, 0.0, None,2.0,2022-03-16 13:00:00,382.0, None,11
-0.2, None, None, None, None,-0.8, -2.6, 0.0, None,0.0,2022-03-16 14:00:00,382.0, None,11
-0.2, None, None, None, None,-1.3, -2.6, 0.0, None,0.0,2022-03-16 15:00:00,382.0, None,11
-0.2, None, None, None, None,-0.9, -2.6, 0.0, None,0.0,2022-03-16 16:00:00,382.0, None,11
-0.2, None, None, None, None,-0.9, -2.6, 0.0, None,0.0,2022-03-16 17:00:00,382.0, None,11
-0.2, None, None, None, None,-1.3, -2.6, 0.0, None,1.0,2022-03-16 18:00:00,383.0, None,11
-1.1, None, None, None, None,-1.2, -1.4, 0.0, None,0.0,2022-03-16 19:00:00,383.0, None,11
-1.1, None, None, None, None,-1.6, -1.6, 0.0, None,0.0,2022-03-16 20:00:00,383.0, None,11
-1.1, None, None, None, None,-1.8, -1.9, 0.0, None,2.0,2022-03-16 21:00:00,385.0, None,11
-1.1, None, None, None, None,-1.9, -1.9, 0.0, None,0.0,2022-03-16 22:00:00,385.0, None,11
-1.1, None, None, None, None,-1.8, -1.9, 0.0, None,0.0,2022-03-16 23:00:00,385.0, None,11
-1.1, None, None, None, None,-1.9, -1.9, 0.0, None,-2.0,2022-03-17 00:00:00,383.0, None,11
-1.1, None, None, None, None,-2.1, -2.1, 0.0, None,3.0,2022-03-17 01:00:00,386.0, None,11
-1.1, None, None, None, None,-2.2, -2.3, 0.0, None,1.0,2022-03-17 02:00:00,387.0, None,11
-1.1, None, None, None, None,-2.4, -2.4, 0.0, None,1.0,2022-03-17 03:00:00,388.0, None,11
-1.1, None, None, None, None,-2.4, -2.6, 0.0, None,0.0,2022-03-17 04:00:00,388.0, None,11
-1.1, None, None, None, None,-2.6, -2.8, 0.0, None,1.0,2022-03-17 05:00:00,389.0, None,11
-1.1, None, None, None, None,-3.2, -3.3, 0.0, None,0.0,2022-03-17 06:00:00,389.0, None,11
-2.6, None, None, None, None,-2.7, -3.2, 0.0, None,0.0,2022-03-17 07:00:00,389.0, None,11
-2.6, None, None, None, None,-2.7, -3.2, 0.0, None,0.0,2022-03-17 08:00:00,389.0, None,11
-1.8, None, None, None, None,-1.9, -3.2, 0.0, None,0.0,2022-03-17 09:00:00,389.0, None,11
-1.3, None, None, None, None,-1.4, -3.2, 0.0, None,-1.0,2022-03-17 10:00:00,388.0, None,11
-0.3, None, None, None, None,-0.4, -3.2, 0.0, None,1.0,2022-03-17 11:00:00,389.0, None,11
0.2, None, None, None, None,0.2, -3.2, 0.0, None,1.0,2022-03-17 12:00:00,390.0, None,11
0.3, None, None, None, None,-0.4, -3.2, 0.0, None,1.0,2022-03-17 13:00:00,391.0, None,11
0.4, None, None, None, None,0.0, -3.2, 0.0, None,1.0,2022-03-17 14:00:00,392.0, None,11
0.4, None, None, None, None,-1.1, -3.2, 0.0, None,-1.0,2022-03-17 15:00:00,391.0, None,11
0.4, None, None, None, None,-0.4, -3.2, 0.0, None,3.0,2022-03-17 16:00:00,393.0, None,11
0.4, None, None, None, None,-0.7, -3.2, 0.0, None,2.0,2022-03-17 17:00:00,395.0, None,11
0.4, None, None, None, None,-0.7, -3.2, 0.0, None,0.0,2022-03-17 18:00:00,395.0, None,11
-0.6, None, None, None, None,-1.5, -1.6, 0.0, None,0.0,2022-03-17 19:00:00,395.0, None,11
-0.6, None, None, None, None,-2.1, -2.1, 0.0, None,0.0,2022-03-17 20:00:00,395.0, None,11
-0.6, None, None, None, None,-2.4, -2.4, 0.0, None,-1.0,2022-03-17 21:00:00,394.0, None,11
-0.6, None, None, None, None,-2.4, -2.5, 0.0, None,1.0,2022-03-17 22:00:00,395.0, None,11
-0.6, None, None, None, None,-2.8, -2.8, 0.0, None,-2.0,2022-03-17 23:00:00,393.0, None,11
-0.6, None, None, None, None,-3.1, -3.1, 0.0, None,-1.0,2022-03-18 00:00:00,391.0, None,11
-0.6, None, None, None, None,-2.9, -3.1, 0.0, None,2.0,2022-03-18 01:00:00,393.0, None,11
-0.6, None, None, None, None,-3.0, -3.1, 0.0, None,0.0,2022-03-18 02:00:00,393.0, None,11
-0.6, None, None, None, None,-3.4, -3.5, 0.0, None,-1.0,2022-03-18 03:00:00,393.0, None,11
-0.6, None, None, None, None,-3.4, -3.9, 0.0, None,0.0,2022-03-18 04:00:00,393.0, None,11
-0.6, None, None, None, None,-3.3, -3.9, 0.0, None,0.0,2022-03-18 05:00:00,392.0, None,11
-0.6, None, None, None, None,-3.3, -3.9, 0.0, None,-1.0,2022-03-18 06:00:00,392.0, None,11
-3.1, None, None, None, None,-3.2, -3.3, 0.0, None,-2.0,2022-03-18 07:00:00,390.0, None,11
-3.1, None, None, None, None,-3.1, -3.3, 0.0, None,1.0,2022-03-18 08:00:00,391.0, None,11
-3.0, None, None, None, None,-3.1, -3.3, 0.0, None,-2.0,2022-03-18 09:00:00,389.0, None,11
-2.2, None, None, None, None,-2.5, -3.3, 0.0, None,5.0,2022-03-18 10:00:00,394.0, None,11
-1.3, None, None, None, None,-1.3, -3.3, 0.0, None,-1.0,2022-03-18 11:00:00,393.0, None,11
-1.3, None, None, None, None,-2.0, -3.3, 0.0, None,2.0,2022-03-18 12:00:00,395.0, None,11
-0.4, None, None, None, None,-1.0, -3.3, 0.0, None,0.0,2022-03-18 13:00:00,395.0, None,11
-0.4, None, None, None, None,-0.8, -3.3, 0.0, None,1.0,2022-03-18 14:00:00,397.0, None,11
-0.4, None, None, None, None,-0.7, -3.3, 0.0, None,2.0,2022-03-18 15:00:00,398.0, None,11
-0.4, None, None, None, None,-1.1, -3.3, 0.0, None,1.0,2022-03-18 16:00:00,399.0, None,11
-0.4, None, None, None, None,-1.4, -3.3, 0.0, None,2.0,2022-03-18 17:00:00,401.0, None,11
-0.4, None, None, None, None,-1.7, -3.3, 0.0, None,1.0,2022-03-18 18:00:00,403.0, None,11
-1.7, None, None, None, None,-2.0, -2.0, 0.0, None,1.0,2022-03-18 19:00:00,404.0, None,11
-1.7, None, None, None, None,-2.2, -2.2, 0.0, None,0.0,2022-03-18 20:00:00,403.0, None,11
-1.7, None, None, None, None,-1.9, -2.3, 0.0, None,0.0,2022-03-18 21:00:00,403.0, None,11
-1.7, None, None, None, None,-2.1, -2.3, 0.0, None,1.0,2022-03-18 22:00:00,404.0, None,11
-1.7, None, None, None, None,-2.2, -2.3, 0.0, None,2.0,2022-03-18 23:00:00,407.0, None,11
