pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 2.6, 2.55, 2.6, 1.8, 2.9, None,2022-03-12 01:00:00, None,11
None, 2.1, 2.1, 2.1, 1.3, 2.9, None,2022-03-12 03:00:00, None,11
None, 1.9, 1.917, 1.9, 0.9, 2.9, None,2022-03-12 04:00:00, None,11
None, 1.6, 1.558, 1.6, 1.0, 2.9, None,2022-03-12 05:00:00, None,11
None, 1.3, 1.26, 1.3, 1.4, 2.9, None,2022-03-12 06:00:00, None,11
None, 1.1, 1.12, 1.0, 1.4, 1.3, None,2022-03-12 07:00:00, None,11
None, 1.4, 1.393, 1.0, 1.6, 1.4, None,2022-03-12 08:00:00, None,11
None, 2.4, 2.354, 1.0, 0.5, 2.5, None,2022-03-12 10:00:00, None,11
None, 3.3, 3.345, 1.0, 0.2, 3.4, None,2022-03-12 11:00:00, None,11
None, 4.2, 4.239, 1.0, 0.2, 4.6, None,2022-03-12 12:00:00, None,11
None, 5.2, 5.223, 1.0, 0.0, 5.2, None,2022-03-12 13:00:00, None,11
None, 6.4, 6.416, 1.0, 0.1, 6.4, None,2022-03-12 14:00:00, None,11
None, 6.5, 6.459, 1.0, 0.0, 6.8, None,2022-03-12 15:00:00, None,11
None, 6.5, 6.493, 1.0, 0.0, 6.9, None,2022-03-12 16:00:00, None,11
None, 5.4, 5.384, 1.0, -0.3, 6.9, None,2022-03-12 17:00:00, None,11
None, 4.9, 4.942, 1.0, -0.2, 6.9, None,2022-03-12 18:00:00, None,11
None, 5.0, 4.973, 4.7, 0.1, 5.3, None,2022-03-12 19:00:00, None,11
None, 4.7, 4.65, 4.6, 0.5, 5.3, None,2022-03-12 20:00:00, None,11
None, 4.6, 4.609, 4.5, 0.0, 5.3, None,2022-03-12 21:00:00, None,11
None, 4.5, 4.525, 4.5, 0.1, 5.3, None,2022-03-12 22:00:00, None,11
None, 4.4, 4.396, 4.4, 0.1, 5.3, None,2022-03-12 23:00:00, None,11
None, 4.3, 4.272, 4.2, 0.1, 5.3, None,2022-03-13 00:00:00, None,11
None, 4.1, 4.133, 4.1, -0.1, 5.3, None,2022-03-13 01:00:00, None,11
None, 4.1, 4.098, 4.0, 0.0, 5.3, None,2022-03-13 03:00:00, None,11
None, 9.5, 9.45, 4.3, 0.2, 9.4, None,2022-03-13 15:00:00, None,11
None, 7.9, 7.897, 4.3, -0.2, 9.5, None,2022-03-13 17:00:00, None,11
None, 6.5, 6.492, 6.5, 0.0, 7.1, None,2022-03-13 19:00:00, None,11
None, 5.8, 5.845, 5.8, 1.3, 7.1, None,2022-03-13 21:00:00, None,11
None, 5.8, 5.791, 5.7, 3.3, 7.1, None,2022-03-13 23:00:00, None,11
None, 6.1, 6.075, 5.5, 1.1, 7.1, None,2022-03-14 01:00:00, None,11
None, 6.1, 6.051, 5.5, 2.2, 7.2, None,2022-03-14 03:00:00, None,11
None, 5.5, 5.475, 5.4, 1.8, 7.2, None,2022-03-14 04:00:00, None,11
None, 5.4, 5.43, 5.3, 1.5, 7.2, None,2022-03-14 05:00:00, None,11
None, 5.0, 5.037, 5.0, 1.4, 7.2, None,2022-03-14 06:00:00, None,11
None, 5.0, 5.001, 4.8, 0.9, 5.0, None,2022-03-14 07:00:00, None,11
None, 5.1, 5.087, 4.8, 1.2, 5.1, None,2022-03-14 08:00:00, None,11
None, 5.0, 5.003, 4.8, 0.3, 5.1, None,2022-03-14 09:00:00, None,11
None, 5.6, 5.642, 4.8, 0.8, 5.7, None,2022-03-14 10:00:00, None,11
None, 5.9, 5.913, 4.8, 0.8, 6.1, None,2022-03-14 11:00:00, None,11
None, 6.1, 6.057, 4.8, 2.1, 6.1, None,2022-03-14 12:00:00, None,11
None, 6.1, 6.111, 4.8, 0.4, 6.2, None,2022-03-14 13:00:00, None,11
None, 6.3, 6.342, 4.8, 0.4, 6.4, None,2022-03-14 14:00:00, None,11
None, 6.6, 6.557, 4.8, 0.3, 6.7, None,2022-03-14 15:00:00, None,11
None, 6.0, 6.04, 4.8, 0.1, 6.7, None,2022-03-14 16:00:00, None,11
None, 6.1, 6.102, 4.8, 1.4, 6.7, None,2022-03-14 17:00:00, None,11
None, 6.1, 6.082, 4.8, 1.7, 6.7, None,2022-03-14 18:00:00, None,11
None, 5.5, 5.532, 5.5, 1.5, 6.1, None,2022-03-14 19:00:00, None,11
None, 5.3, 5.26, 5.2, 0.8, 6.1, None,2022-03-14 20:00:00, None,11
