AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
2.7, 0.0,0.0,5.1, 0.0,2018-06-11 00:00:00,24.0,97.0,24
2.7, None,0.0,7.0, None,2018-06-11 00:15:00,28.0,98.0,24
2.3, None,0.0,6.3, None,2018-06-11 00:30:00,38.0,97.0,24
1.9, None,0.0,5.7, None,2018-06-11 00:45:00,41.0,97.0,24
1.7, 1.0,0.0,3.3, 0.0,2018-06-11 01:00:00,26.0,98.0,24
1.4, None,0.0,3.6, None,2018-06-11 01:15:00,34.0,97.0,24
1.4, None,0.0,3.2, None,2018-06-11 01:30:00,24.0,98.0,24
1.0, None,0.0,3.5, None,2018-06-11 01:45:00,27.0,98.0,24
1.3, 0.0,0.0,2.7, 0.0,2018-06-11 02:00:00,320.0,98.0,24
1.2, None,0.0,4.5, None,2018-06-11 02:15:00,35.0,98.0,24
1.9, None,0.0,6.4, None,2018-06-11 02:30:00,22.0,99.0,24
1.0, None,0.0,3.0, None,2018-06-11 02:45:00,19.0,98.0,24
0.9, 0.0,0.0,3.2, 0.0,2018-06-11 03:00:00,321.0,98.0,24
0.6, None,0.0,2.8, None,2018-06-11 03:15:00,65.0,98.0,24
0.7, None,0.0,2.7, None,2018-06-11 03:30:00,40.0,98.0,24
0.6, None,0.0,2.9, None,2018-06-11 03:45:00,16.0,98.0,24
0.7, 0.0,0.0,1.1, 0.0,2018-06-11 04:00:00,29.0,99.0,24
0.6, None,0.0,1.8, None,2018-06-11 04:15:00,16.0,99.0,24
0.6, None,0.0,2.5, None,2018-06-11 04:30:00,50.0,98.0,24
0.5, None,0.0,2.8, None,2018-06-11 04:45:00,27.0,98.0,24
0.7, 0.0,0.0,1.3, 0.0,2018-06-11 05:00:00,351.0,98.0,24
0.8, None,0.0,0.4, None,2018-06-11 05:15:00,3.0,98.0,24
1.6, None,0.0,1.3, None,2018-06-11 05:30:00,282.0,98.0,24
2.8, None,0.0,1.9, None,2018-06-11 05:45:00,51.0,96.0,24
4.3, 0.0,0.0,1.1, 0.0,2018-06-11 06:00:00,245.0,93.0,24
5.7, None,0.0,2.0, None,2018-06-11 06:15:00,62.0,86.0,24
7.5, None,0.0,0.1, None,2018-06-11 06:30:00,300.0,86.0,24
8.7, None,0.0,1.7, None,2018-06-11 06:45:00,241.0,81.0,24
9.7, -1.0,0.0,1.2, 0.0,2018-06-11 07:00:00,205.0,76.0,24
10.5, None,0.0,2.2, None,2018-06-11 07:15:00,199.0,72.0,24
12.0, None,0.0,1.9, None,2018-06-11 07:30:00,189.0,65.0,24
12.0, None,0.0,3.2, None,2018-06-11 07:45:00,203.0,64.0,24
11.9, -1.0,0.0,4.7, 0.0,2018-06-11 08:00:00,293.0,56.0,24
12.2, None,0.0,5.9, None,2018-06-11 08:15:00,98.0,54.0,24
12.8, None,0.0,6.8, None,2018-06-11 08:30:00,132.0,54.0,24
12.9, None,0.0,6.5, None,2018-06-11 08:45:00,137.0,50.0,24
13.3, -1.0,0.0,6.3, 0.0,2018-06-11 09:00:00,250.0,52.0,24
11.7, None,0.0,8.3, None,2018-06-11 09:15:00,229.0,53.0,24
13.9, None,0.0,5.5, None,2018-06-11 09:30:00,147.0,44.0,24
12.8, None,0.0,6.1, None,2018-06-11 09:45:00,259.0,52.0,24
13.6, 0.0,0.0,9.2, 0.0,2018-06-11 10:00:00,164.0,51.0,24
12.8, None,0.0,7.1, None,2018-06-11 10:15:00,181.0,59.0,24
12.4, None,0.0,5.9, None,2018-06-11 10:30:00,152.0,58.0,24
13.4, None,0.0,9.7, None,2018-06-11 10:45:00,189.0,56.0,24
13.6, 0.0,0.0,6.9, 0.0,2018-06-11 11:00:00,215.0,51.0,24
13.8, None,0.0,12.4, None,2018-06-11 11:15:00,208.0,50.0,24
14.9, None,0.0,13.0, None,2018-06-11 11:30:00,239.0,47.0,24
13.8, None,0.0,14.1, None,2018-06-11 11:45:00,244.0,50.0,24
