AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
6.1,0.0, 7.4,2018-06-11 00:00:00, 298.0,81.0,24
6.0,0.0, 6.1,2018-06-11 00:15:00, 294.0,83.0,24
5.5,0.0, 4.7,2018-06-11 00:30:00, 267.0,87.0,24
5.4,0.0, 5.9,2018-06-11 00:45:00, 252.0,85.0,24
5.0,0.0, 9.4,2018-06-11 01:00:00, 212.0,91.0,24
4.7,0.0, 9.4,2018-06-11 01:15:00, 229.0,92.0,24
5.3,0.0, 7.0,2018-06-11 01:30:00, 234.0,86.0,24
5.4,0.0, 8.8,2018-06-11 01:45:00, 231.0,85.0,24
5.5,0.0, 4.1,2018-06-11 02:00:00, 263.0,83.0,24
5.6,0.0, 6.5,2018-06-11 02:15:00, 286.0,83.0,24
5.5,0.0, 6.7,2018-06-11 02:30:00, 293.0,82.0,24
5.4,0.0, 5.9,2018-06-11 02:45:00, 277.0,82.0,24
5.6,0.0, 7.4,2018-06-11 03:00:00, 303.0,81.0,24
5.5,0.0, 7.5,2018-06-11 03:15:00, 307.0,83.0,24
5.2,0.0, 7.0,2018-06-11 03:30:00, 332.0,83.0,24
5.2,0.0, 5.3,2018-06-11 03:45:00, 294.0,83.0,24
5.6,0.0, 7.2,2018-06-11 04:00:00, 308.0,81.0,24
5.8,0.0, 5.9,2018-06-11 04:15:00, 323.0,79.0,24
5.6,0.0, 4.6,2018-06-11 04:30:00, 326.0,82.0,24
5.6,0.0, 3.4,2018-06-11 04:45:00, 285.0,82.0,24
5.4,0.0, 5.0,2018-06-11 05:00:00, 267.0,83.0,24
5.5,0.0, 6.1,2018-06-11 05:15:00, 320.0,81.0,24
6.2,0.0, 7.7,2018-06-11 05:30:00, 347.0,79.0,24
6.8,0.0, 8.4,2018-06-11 05:45:00, 6.0,77.0,24
8.0,0.0, 7.2,2018-06-11 06:00:00, 7.0,72.0,24
7.9,0.0, 9.1,2018-06-11 06:15:00, 11.0,73.0,24
8.6,0.0, 8.0,2018-06-11 06:30:00, 20.0,71.0,24
9.7,0.0, 5.6,2018-06-11 06:45:00, 7.0,68.0,24
10.0,0.0, 6.1,2018-06-11 07:00:00, 22.0,68.0,24
11.2,0.0, 3.6,2018-06-11 07:15:00, 86.0,60.0,24
10.4,0.0, 5.3,2018-06-11 07:30:00, 30.0,61.0,24
10.5,0.0, 3.0,2018-06-11 07:45:00, 61.0,62.0,24
9.7,0.0, 2.7,2018-06-11 08:00:00, 203.0,67.0,24
9.4,0.0, 3.8,2018-06-11 08:15:00, 194.0,65.0,24
10.4,0.0, 4.0,2018-06-11 08:30:00, 167.0,62.0,24
12.1,0.0, 4.5,2018-06-11 08:45:00, 91.0,57.0,24
12.4,0.0, 6.9,2018-06-11 09:00:00, 251.0,57.0,24
11.1,0.0, 4.7,2018-06-11 09:15:00, 213.0,61.0,24
12.6,0.0, 6.5,2018-06-11 09:30:00, 172.0,56.0,24
12.5,0.0, 6.3,2018-06-11 09:45:00, 142.0,54.0,24
12.9,0.0, 9.0,2018-06-11 10:00:00, 153.0,55.0,24
12.5,0.0, 10.4,2018-06-11 10:15:00, 151.0,55.0,24
12.1,0.0, 7.3,2018-06-11 10:30:00, 175.0,59.0,24
13.1,0.0, 9.7,2018-06-11 10:45:00, 190.0,56.0,24
12.3,0.0, 12.8,2018-06-11 11:00:00, 183.0,59.0,24
12.1,0.0, 10.6,2018-06-11 11:15:00, 197.0,58.0,24
12.6,0.0, 8.5,2018-06-11 11:30:00, 229.0,57.0,24
12.6,0.0, 10.5,2018-06-11 11:45:00, 202.0,56.0,24
13.7,0.0, 12.6,2018-06-11 12:00:00, 187.0,52.0,24
14.6,0.0, 12.3,2018-06-11 12:15:00, 213.0,49.0,24
15.6,0.0, 11.6,2018-06-11 12:30:00, 212.0,45.0,24
15.7,0.0, 15.6,2018-06-11 12:45:00, 238.0,43.0,24
15.5,0.0, 18.1,2018-06-11 13:00:00, 232.0,42.0,24
15.6,0.0, 17.4,2018-06-11 13:15:00, 222.0,43.0,24
16.3,0.0, 14.0,2018-06-11 13:30:00, 225.0,42.0,24
17.0,0.0, 14.5,2018-06-11 13:45:00, 219.0,39.0,24
16.5,0.0, 17.2,2018-06-11 14:00:00, 232.0,41.0,24
16.9,0.0, 19.1,2018-06-11 14:15:00, 234.0,38.0,24
14.6,0.0, 18.8,2018-06-11 14:30:00, 231.0,44.0,24
13.9,0.0, 16.4,2018-06-11 14:45:00, 230.0,45.0,24
14.0,0.0, 14.1,2018-06-11 15:00:00, 217.0,45.0,24
14.2,0.0, 15.0,2018-06-11 15:15:00, 210.0,43.0,24
14.7,0.0, 13.0,2018-06-11 15:30:00, 209.0,43.0,24
15.7,0.0, 12.4,2018-06-11 15:45:00, 218.0,41.0,24
16.0,0.0, 12.4,2018-06-11 16:00:00, 205.0,41.0,24
14.8,0.0, 16.1,2018-06-11 16:15:00, 211.0,43.0,24
14.3,0.0, 13.3,2018-06-11 16:30:00, 212.0,44.0,24
14.9,0.0, 11.9,2018-06-11 16:45:00, 218.0,42.0,24
15.7,0.0, 15.7,2018-06-11 17:00:00, 236.0,40.0,24
16.2,0.0, 11.1,2018-06-11 17:15:00, 213.0,38.0,24
16.1,0.0, 12.5,2018-06-11 17:30:00, 220.0,37.0,24
15.8,0.0, 14.7,2018-06-11 17:45:00, 225.0,38.0,24
15.9,0.0, 14.5,2018-06-11 18:00:00, 233.0,37.0,24
15.1,0.0, 13.0,2018-06-11 18:15:00, 222.0,39.0,24
14.6,0.0, 13.3,2018-06-11 18:30:00, 226.0,43.0,24
14.5,0.0, 13.4,2018-06-11 18:45:00, 216.0,46.0,24
14.1,0.0, 11.6,2018-06-11 19:00:00, 227.0,46.0,24
