wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
358.0, 79.0, 5.9, 0.0, -6.9, 8.1, -3.8, -4.4, 5.0, 0.0, 0.0, 88.0,2022-11-12 00:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, 88.0, 8.1, 0.0, -6.1, 5.9, -4.4, -4.3, 358.0, 0.0, 0.0, 82.0,2022-11-12 01:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, 82.0, 5.9, 0.0, -6.9, 5.0, -4.3, -4.2, 343.0, 0.0, 0.0, 82.0,2022-11-12 02:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, 82.0, None, 0.0, -6.8, 4.6, -4.2, -4.4, 3.0, 0.0, 0.0, 84.0,2022-11-12 03:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, 84.0, 4.6, 0.0, -6.7, 2.7, -4.4, -4.5, 356.0, 0.0, 0.0, 84.0,2022-11-12 04:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0, 84.0, 2.7, 0.0, -6.8, 3.2, -4.5, -4.4, 327.0, 0.0, 0.0, 85.0,2022-11-12 05:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0, 85.0, 3.2, 0.0, -6.5, 6.5, -4.4, -4.5, 325.0, 0.0, 0.0, 83.0,2022-11-12 06:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, 83.0, 6.5, 0.0, -6.9, 2.5, -4.5, -5.3, 11.0, 0.0, 0.0, 86.0,2022-11-12 07:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, 86.0, 2.5, 0.0, -7.3, 2.1, -5.3, -2.7, 311.0, 0.0, 0.0, 77.0,2022-11-12 08:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0, 77.0, 2.1, 0.0, -6.2, 4.2, -2.7, -2.0, 189.0, 0.0, 0.0, 75.0,2022-11-12 09:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0, 75.0, 4.2, 0.2, -5.8, 4.4, -2.0, -0.7, 69.0, 0.0, 0.0, 72.0,2022-11-12 10:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0, 72.0, 4.4, 0.4, -5.1, 3.6, -0.7, -0.1, 60.0, 0.2, 0.2, 70.0,2022-11-12 11:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0, 70.0, 3.6, 0.4, -4.9, 6.2, -0.1, -1.0, 55.0, 0.4, 0.6, 71.0,2022-11-12 12:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0, None, None, 0.4, None, 5.0, None, -0.8, None, None, None, 69.0,2022-11-12 13:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, 69.0, None, 0.2, -5.8, 4.8, -0.8, -1.2, 14.0, 0.4, 1.4, 68.0,2022-11-12 14:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, 68.0, 4.8, 0.0, -6.3, 2.6, -1.2, -1.4, 13.0, 0.2, 1.6, 71.0,2022-11-12 15:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,
