air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
3.7,-0.6,2022-12-24 00:00:00,4.2,52
3.3,-0.6,2022-12-24 01:00:00,4.3,52
3.7,-0.6,2022-12-24 02:00:00,5.2,52
4.1,-0.6,2022-12-24 03:00:00,5.2,52
4.5,-0.6,2022-12-24 04:00:00,5.7,52
6.8,-0.6,2022-12-24 05:00:00,6.8,52
5.4,-0.6,2022-12-24 06:00:00,6.8,52
5.0,4.3,2022-12-24 07:00:00,6.6,52
4.7,4.3,2022-12-24 08:00:00,6.6,52
6.1,4.3,2022-12-24 09:00:00,6.8,52
5.8,4.2,2022-12-24 10:00:00,6.8,52
7.2,4.2,2022-12-24 11:00:00,7.8,52
6.5,4.2,2022-12-24 12:00:00,7.8,52
7.5,4.2,2022-12-24 13:00:00,7.8,52
8.3,4.2,2022-12-24 14:00:00,8.4,52
8.9,4.2,2022-12-24 15:00:00,9.0,52
9.5,4.2,2022-12-24 16:00:00,9.8,52
8.3,4.2,2022-12-24 17:00:00,9.8,52
8.5,4.2,2022-12-24 18:00:00,9.8,52
8.5,8.2,2022-12-24 19:00:00,9.1,52
8.5,8.2,2022-12-24 20:00:00,9.1,52
8.6,8.2,2022-12-24 21:00:00,9.1,52
7.7,7.7,2022-12-24 22:00:00,9.1,52
8.2,7.3,2022-12-24 23:00:00,9.1,52
8.5,7.3,2022-12-25 00:00:00,9.1,52
7.9,7.3,2022-12-25 01:00:00,9.1,52
8.4,7.3,2022-12-25 02:00:00,9.1,52
8.4,7.3,2022-12-25 03:00:00,9.1,52
7.8,7.3,2022-12-25 04:00:00,9.1,52
8.4,7.3,2022-12-25 05:00:00,9.3,52
7.5,7.0,2022-12-25 06:00:00,9.3,52
6.5,6.2,2022-12-25 07:00:00,7.8,52
6.6,6.2,2022-12-25 08:00:00,7.8,52
6.4,6.1,2022-12-25 09:00:00,7.8,52
6.8,6.1,2022-12-25 10:00:00,7.8,52
7.0,6.1,2022-12-25 11:00:00,7.8,52
7.1,6.1,2022-12-25 12:00:00,7.8,52
7.5,6.1,2022-12-25 13:00:00,7.8,52
7.8,6.1,2022-12-25 14:00:00,8.1,52
7.1,6.1,2022-12-25 15:00:00,8.5,52
7.2,6.1,2022-12-25 16:00:00,8.5,52
8.0,6.1,2022-12-25 17:00:00,8.5,52
7.7,6.1,2022-12-25 18:00:00,8.5,52
