pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
17.5, None, -0.761, 99.8, None, None, None, 20.74, 1.0, 9.66, 273.4, -1.0, -0.8, -7.8, 0.3, -1.0, -0.6, 100.0, None,2022-12-24 00:00:00, 79.0, 78.62,52
17.6, None, -0.442, 99.9, None, None, None, 21.22, 0.0, 12.36, 280.7, 0.0, -0.4, -7.8, 0.3, 0.0, -0.4, 100.0, None,2022-12-24 01:00:00, 79.0, 78.85,52
17.5, None, -0.339, 99.9, None, None, None, 21.09, 0.0, 11.71, 274.7, 0.0, -0.3, -7.8, 0.2, 0.0, -0.2, 100.0, None,2022-12-24 02:00:00, 79.0, 78.62,52
17.6, None, -0.373, 99.9, None, None, None, 20.71, 0.0, 10.68, 288.2, 0.0, -0.4, -7.8, 0.3, 0.0, -0.1, 100.0, None,2022-12-24 03:00:00, 78.0, 78.44,52
17.3, None, -0.679, 99.9, None, None, None, 39.89, -1.0, 7.988, 277.4, -1.0, -0.7, -7.8, 0.1, -1.0, -0.1, 100.0, None,2022-12-24 04:00:00, 78.0, 77.93,52
16.7, None, -3.135, 99.2, None, None, None, 32.82, 0.0, 5.534, 126.4, -3.0, -3.1, -7.8, 0.0, -3.0, -0.1, 99.0, None,2022-12-24 05:00:00, 78.0, 78.06,52
16.1, None, -3.002, 98.9, None, None, None, 33.33, 0.0, 5.074, 125.7, -3.0, -3.0, -7.8, 0.2, -3.0, -0.1, 99.0, None,2022-12-24 06:00:00, 78.0, 78.18,52
15.2, None, -2.132, 99.2, None, None, None, 23.25, 0.0, 4.27, 116.6, -2.0, -2.1, -3.3, 0.2, -2.0, -2.2, 99.0, None,2022-12-24 07:00:00, 78.0, 77.9,52
16.1, None, -1.768, 99.4, None, None, None, 23.5, 0.0, 4.767, 113.2, -2.0, -1.8, -3.3, 2.0, -2.0, -1.6, 99.0, None,2022-12-24 08:00:00, 78.0, 77.73,52
17.0, None, -0.424, 100.0, None, None, None, 0.0, 0.0, 0.658, 90.1, 0.0, -0.4, -3.3, 2.3, 0.0, -0.4, 100.0, None,2022-12-24 09:00:00, 78.0, 77.64,52
