air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-10.4, -10.4, -12.5, -10.4, None,2022-12-24 00:00:00, None,52
-10.0, -10.0, -12.5, -10.0, None,2022-12-24 01:00:00, None,52
-9.3, -9.25, -12.5, -9.3, None,2022-12-24 02:00:00, None,52
-8.2, -8.2, -12.5, -8.2, None,2022-12-24 03:00:00, None,52
-7.3, -7.304, -12.5, -7.3, None,2022-12-24 04:00:00, None,52
-7.0, -6.995, -12.5, -7.0, None,2022-12-24 05:00:00, None,52
-5.9, -5.874, -12.5, -5.9, None,2022-12-24 06:00:00, None,52
-4.0, -4.049, -5.9, -4.1, None,2022-12-24 07:00:00, None,52
-3.9, -3.859, -5.9, -3.8, None,2022-12-24 08:00:00, None,52
-4.3, -4.291, -5.9, -3.8, None,2022-12-24 09:00:00, None,52
-3.7, -3.702, -5.9, -3.7, None,2022-12-24 10:00:00, None,52
-2.7, -2.736, -5.9, -2.8, None,2022-12-24 11:00:00, None,52
-2.1, -2.099, -5.9, -2.1, None,2022-12-24 12:00:00, None,52
-0.4, -0.412, -5.9, -0.4, None,2022-12-24 13:00:00, None,52
0.8, 0.763, -5.9, 0.8, None,2022-12-24 14:00:00, None,52
1.0, 0.979, -5.9, 1.0, None,2022-12-24 15:00:00, None,52
0.6, 0.608, -5.9, 1.0, None,2022-12-24 16:00:00, None,52
1.1, 1.075, -5.9, 1.1, None,2022-12-24 17:00:00, None,52
0.9, 0.926, -5.9, 1.1, None,2022-12-24 18:00:00, None,52
0.3, 0.305, 0.3, 1.0, None,2022-12-24 19:00:00, None,52
-1.4, -1.394, -1.4, 1.0, None,2022-12-24 20:00:00, None,52
-1.2, -1.197, -1.4, 1.0, None,2022-12-24 21:00:00, None,52
-1.0, -0.952, -1.4, 1.0, None,2022-12-24 22:00:00, None,52
-1.3, -1.292, -1.4, 1.0, None,2022-12-24 23:00:00, None,52
-1.2, -1.245, -1.5, 1.0, None,2022-12-25 00:00:00, None,52
-1.1, -1.127, -1.5, 1.0, None,2022-12-25 01:00:00, None,52
-0.9, -0.884, -1.5, 1.0, None,2022-12-25 02:00:00, None,52
-2.2, -2.243, -2.2, 1.0, None,2022-12-25 03:00:00, None,52
-3.2, -3.235, -3.2, 1.0, None,2022-12-25 04:00:00, None,52
-3.9, -3.945, -3.9, 1.0, None,2022-12-25 05:00:00, None,52
-3.7, -3.666, -4.1, 1.0, None,2022-12-25 06:00:00, None,52
-4.1, -4.096, -4.1, -3.7, None,2022-12-25 07:00:00, None,52
-3.6, -3.586, -4.1, -3.6, None,2022-12-25 08:00:00, None,52
-2.6, -2.64, -4.1, -2.7, None,2022-12-25 09:00:00, None,52
-1.5, -1.454, -4.1, -1.5, None,2022-12-25 10:00:00, None,52
1.1, 1.089, -4.1, 1.1, None,2022-12-25 11:00:00, None,52
2.2, 2.247, -4.1, 2.2, None,2022-12-25 12:00:00, None,52
2.7, 2.682, -4.1, 2.8, None,2022-12-25 13:00:00, None,52
2.3, 2.288, -4.1, 2.8, None,2022-12-25 14:00:00, None,52
2.0, 1.99, -4.1, 2.8, None,2022-12-25 15:00:00, None,52
1.6, 1.629, -4.1, 2.8, None,2022-12-25 16:00:00, None,52
1.3, 1.33, -4.1, 2.8, None,2022-12-25 17:00:00, None,52
1.4, 1.39, -4.1, 2.8, None,2022-12-25 18:00:00, None,52
1.4, 1.394, 1.4, 1.4, None,2022-12-25 19:00:00, None,52
1.3, 1.33, 1.3, 1.4, None,2022-12-25 20:00:00, None,52
1.4, 1.351, 1.3, 1.4, None,2022-12-25 21:00:00, None,52
1.8, 1.802, 1.3, 1.8, None,2022-12-25 22:00:00, None,52
1.8, 1.755, 1.3, 1.9, None,2022-12-25 23:00:00, None,52
1.6, 1.614, 1.3, 1.9, None,2022-12-26 00:00:00, None,52
1.4, 1.437, 1.3, 1.9, None,2022-12-26 01:00:00, None,52
1.2, 1.186, 1.2, 1.9, None,2022-12-26 02:00:00, None,52
1.2, 1.159, 1.1, 1.9, None,2022-12-26 03:00:00, None,52
1.0, 0.989, 1.0, 1.9, None,2022-12-26 04:00:00, None,52
0.6, 0.648, 0.6, 1.9, None,2022-12-26 05:00:00, None,52
1.1, 1.075, 0.6, 1.9, None,2022-12-26 06:00:00, None,52
1.4, 1.373, 1.1, 1.4, None,2022-12-26 07:00:00, None,52
1.7, 1.672, 1.1, 1.7, None,2022-12-26 08:00:00, None,52
2.1, 2.096, 1.1, 2.1, None,2022-12-26 09:00:00, None,52
2.5, 2.503, 1.1, 2.5, None,2022-12-26 10:00:00, None,52
2.6, 2.641, 1.1, 2.6, None,2022-12-26 11:00:00, None,52
3.3, 3.271, 1.1, 3.3, None,2022-12-26 12:00:00, None,52
3.6, 3.569, 1.1, 3.6, None,2022-12-26 13:00:00, None,52
3.9, 3.851, 1.1, 3.8, None,2022-12-26 14:00:00, None,52
6.7, 6.747, 1.1, 6.7, None,2022-12-26 15:00:00, None,52
4.2, 4.21, 1.1, 6.8, None,2022-12-26 16:00:00, None,52
2.2, 2.216, 1.1, 6.8, None,2022-12-26 17:00:00, None,52
1.7, 1.727, 1.1, 6.8, None,2022-12-26 18:00:00, None,52
0.6, 0.638, 0.6, 1.7, None,2022-12-26 19:00:00, None,52
1.2, 1.183, 0.5, 1.7, None,2022-12-26 20:00:00, None,52
1.8, 1.798, 0.5, 1.8, None,2022-12-26 21:00:00, None,52
1.3, 1.281, 0.5, 1.8, None,2022-12-26 22:00:00, None,52
0.8, 0.797, 0.5, 1.8, None,2022-12-26 23:00:00, None,52
0.6, 0.648, 0.5, 1.8, None,2022-12-27 00:00:00, None,52
0.6, 0.566, 0.5, 1.8, None,2022-12-27 01:00:00, None,52
0.5, 0.458, 0.5, 1.8, None,2022-12-27 02:00:00, None,52
0.5, 0.501, 0.5, 1.8, None,2022-12-27 03:00:00, None,52
0.5, 0.522, 0.5, 1.8, None,2022-12-27 04:00:00, None,52
0.4, 0.35, 0.4, 1.8, None,2022-12-27 05:00:00, None,52
0.2, 0.181, 0.2, 1.8, None,2022-12-27 06:00:00, None,52
0.1, 0.138, 0.1, 0.2, None,2022-12-27 07:00:00, None,52
0.3, 0.283, 0.1, 0.3, None,2022-12-27 08:00:00, None,52
0.6, 0.55, 0.1, 0.5, None,2022-12-27 09:00:00, None,52
1.4, 1.443, 0.1, 1.4, None,2022-12-27 10:00:00, None,52
2.3, 2.341, 0.1, 2.3, None,2022-12-27 11:00:00, None,52
2.8, 2.784, 0.1, 2.8, None,2022-12-27 12:00:00, None,52
3.0, 2.95, 0.1, 3.0, None,2022-12-27 13:00:00, None,52
3.8, 3.842, 0.1, 3.8, None,2022-12-27 14:00:00, None,52
3.8, 3.795, 0.1, 4.0, None,2022-12-27 15:00:00, None,52
2.9, 2.865, 0.1, 4.0, None,2022-12-27 16:00:00, None,52
2.2, 2.201, 0.1, 4.0, None,2022-12-27 17:00:00, None,52
2.1, 2.093, 0.1, 4.0, None,2022-12-27 18:00:00, None,52
1.9, 1.861, 1.9, 2.1, None,2022-12-27 19:00:00, None,52
