CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -9.68, 92.2, None, None, None, None, 35.76, -1.0, 3.442, 137.3, -11.0, None, -9.7, -15.1, None, None, None, -6.6, None, None, 92.0, None,2022-12-24 00:00:00, 114.0, None, 113.7,52
None, -5.242, 99.8, None, None, None, None, 44.64, 1.0, 2.007, 253.0, -5.0, None, -5.2, -15.1, None, None, None, -5.0, None, None, 100.0, None,2022-12-24 01:00:00, 114.0, None, 114.1,52
None, -4.644, 99.8, None, None, None, None, 46.51, 0.0, 1.668, 192.1, -5.0, None, -4.6, -15.1, None, None, None, -4.5, None, None, 100.0, None,2022-12-24 02:00:00, 114.0, None, 114.1,52
None, -7.137, 95.8, None, None, None, None, 23.64, -1.0, 3.868, 142.2, -8.0, None, -7.1, -15.1, None, None, None, -4.5, None, None, 96.0, None,2022-12-24 03:00:00, 113.0, None, 113.3,52
None, -6.824, 96.7, None, None, None, None, 18.21, 0.0, 6.937, 138.5, -7.0, None, -6.8, -15.1, None, None, None, -4.5, None, None, 97.0, None,2022-12-24 04:00:00, 113.0, None, 113.4,52
None, -6.606, 97.9, None, None, None, None, 13.59, 0.0, 8.84, 136.5, -7.0, None, -6.6, -15.1, None, None, None, -4.5, None, None, 98.0, None,2022-12-24 05:00:00, 113.0, None, 113.2,52
None, -6.059, 98.7, None, None, None, None, 16.24, -1.0, 8.0, 137.0, -6.0, None, -6.1, -15.1, None, None, None, -4.5, None, None, 99.0, None,2022-12-24 06:00:00, 113.0, None, 112.6,52
None, -5.684, 99.3, None, None, None, None, 16.91, 0.0, 9.72, 149.4, -6.0, None, -5.7, -6.1, None, None, None, -5.4, None, None, 99.0, None,2022-12-24 07:00:00, 113.0, None, 112.9,52
None, -5.327, 99.8, None, None, None, None, 18.67, 2.0, 7.953, 145.1, -5.0, None, -5.3, -6.1, None, None, None, -5.2, None, None, 100.0, None,2022-12-24 08:00:00, 114.0, None, 114.3,52
None, -5.706, 98.7, None, None, None, None, 19.47, 1.0, 6.682, 140.2, -6.0, None, -5.7, -6.1, None, None, None, -5.2, None, None, 99.0, None,2022-12-24 09:00:00, 115.0, None, 115.0,52
None, -5.136, 99.9, None, None, None, None, 19.39, 1.0, 9.74, 148.0, -5.0, None, -5.1, -6.1, None, None, None, -4.9, None, None, 100.0, None,2022-12-24 10:00:00, 115.0, None, 115.2,52
None, -5.352, 99.7, None, None, None, None, 26.6, 1.0, 8.39, 141.9, -5.0, None, -5.4, -6.1, None, None, None, -4.9, None, None, 100.0, None,2022-12-24 11:00:00, 116.0, None, 115.8,52
None, -5.789, 99.1, None, None, None, None, 22.86, 2.0, 12.19, 150.2, -6.0, None, -5.8, -6.1, None, None, None, -4.9, None, None, 99.0, None,2022-12-24 12:00:00, 117.0, None, 117.2,52
None, -5.513, 99.3, None, None, None, None, 26.81, 3.0, 12.19, 155.1, -6.0, None, -5.5, -6.1, None, None, None, -4.9, None, None, 99.0, None,2022-12-24 13:00:00, 119.0, None, 119.2,52
None, -5.439, 99.8, None, None, None, None, 26.88, 3.0, 12.42, 159.8, -5.0, None, -5.4, -6.1, None, None, None, -4.9, None, None, 100.0, None,2022-12-24 14:00:00, 122.0, None, 121.7,52
None, -5.453, 99.7, None, None, None, None, 32.38, 2.0, 13.38, 161.8, -5.0, None, -5.5, -6.1, None, None, None, -4.9, None, None, 100.0, None,2022-12-24 15:00:00, 123.0, None, 123.4,52
None, -5.72, 99.5, None, None, None, None, 27.71, 1.0, 12.87, 168.2, -6.0, None, -5.7, -6.1, None, None, None, -4.9, None, None, 100.0, None,2022-12-24 16:00:00, 124.0, None, 124.0,52
None, -5.774, 99.0, None, None, None, None, 25.58, 0.0, 13.9, 171.2, -6.0, None, -5.8, -6.1, None, None, None, -4.9, None, None, 99.0, None,2022-12-24 17:00:00, 124.0, None, 123.7,52
None, -6.142, 98.4, None, None, None, None, 24.4, 0.0, 14.42, 173.7, -6.0, None, -6.1, -6.3, None, None, None, -4.9, None, None, 98.0, None,2022-12-24 18:00:00, 124.0, None, 123.8,52
None, -6.568, 97.4, None, None, None, None, 26.26, 0.0, 8.72, 187.9, -7.0, None, -6.6, -6.6, None, None, None, -6.1, None, None, 97.0, None,2022-12-24 19:00:00, 124.0, None, 123.7,52
None, -7.15, 96.0, None, None, None, None, 29.2, 0.0, 4.895, 168.2, -7.0, None, -7.2, -7.3, None, None, None, -6.1, None, None, 96.0, None,2022-12-24 20:00:00, 124.0, None, 123.9,52
None, -7.159, 96.7, None, None, None, None, 30.35, 2.0, 6.168, 171.2, -7.0, None, -7.2, -7.5, None, None, None, -6.1, None, None, 97.0, None,2022-12-24 21:00:00, 126.0, None, 125.8,52
None, -7.509, 95.9, None, None, None, None, 39.28, -2.0, 5.519, 166.5, -8.0, None, -7.5, -7.6, None, None, None, -6.1, None, None, 96.0, None,2022-12-24 22:00:00, 124.0, None, 123.8,52
None, -6.971, 96.4, None, None, None, None, 44.2, -1.0, 4.873, 148.4, -7.0, None, -7.0, -7.6, None, None, None, -5.8, None, None, 96.0, None,2022-12-24 23:00:00, 123.0, None, 123.3,52
None, -6.336, 97.4, None, None, None, None, 55.16, -1.0, 3.199, 178.7, -7.0, None, -6.3, -7.6, None, None, None, -5.8, None, None, 97.0, None,2022-12-25 00:00:00, 123.0, None, 122.7,52
None, -5.71, 99.2, None, None, None, None, 30.97, 0.0, 5.158, 280.7, -6.0, None, -5.7, -7.6, None, None, None, -5.3, None, None, 99.0, None,2022-12-25 01:00:00, 123.0, None, 122.8,52
None, -4.986, 99.8, None, None, None, None, 12.95, 0.0, 9.32, 309.9, -5.0, None, -5.0, -7.6, None, None, None, -4.9, None, None, 100.0, None,2022-12-25 02:00:00, 123.0, None, 122.6,52
None, -6.153, 97.4, None, None, None, None, 30.69, -1.0, 5.274, 297.5, -7.0, None, -6.2, -7.6, None, None, None, -4.9, None, None, 97.0, None,2022-12-25 03:00:00, 122.0, None, 122.0,52
None, -5.369, 99.7, None, None, None, None, 50.32, 1.0, 3.445, 255.7, -5.0, None, -5.4, -7.6, None, None, None, -4.9, None, None, 100.0, None,2022-12-25 04:00:00, 123.0, None, 122.9,52
None, -4.532, 99.9, None, None, None, None, 33.48, 0.0, 5.295, 283.5, -5.0, None, -4.5, -7.6, None, None, None, -4.5, None, None, 100.0, None,2022-12-25 05:00:00, 123.0, None, 122.5,52
None, -4.443, 99.9, None, None, None, None, 19.34, 0.0, 6.326, 297.3, -4.0, None, -4.4, -7.6, None, None, None, -4.4, None, None, 100.0, None,2022-12-25 06:00:00, 122.0, None, 122.3,52
None, -4.183, 99.8, None, None, None, None, 18.67, 0.0, 8.3, 295.4, -4.0, None, -4.2, -4.6, None, None, None, -4.1, None, None, 100.0, None,2022-12-25 07:00:00, 122.0, None, 121.8,52
None, -4.378, 99.9, None, None, None, None, 28.81, 0.0, 7.922, 287.1, -4.0, None, -4.4, -4.6, None, None, None, -4.1, None, None, 100.0, None,2022-12-25 08:00:00, 122.0, None, 121.6,52
None, -4.18, 99.8, None, None, None, None, 23.62, 0.0, 4.684, 305.5, -4.0, None, -4.2, -4.6, None, None, None, -4.1, None, None, 100.0, None,2022-12-25 09:00:00, 122.0, None, 121.5,52
None, -3.549, 99.8, None, None, None, None, 44.61, 0.0, 2.424, 235.9, -4.0, None, -3.5, -4.6, None, None, None, -3.5, None, None, 100.0, None,2022-12-25 10:00:00, 121.0, None, 121.3,52
None, -3.257, 99.9, None, None, None, None, 23.69, 0.0, 2.395, 201.5, -3.0, None, -3.3, -4.6, None, None, None, -3.2, None, None, 100.0, None,2022-12-25 11:00:00, 121.0, None, 121.0,52
None, -3.062, 99.8, None, None, None, None, 29.98, 0.0, 2.606, 210.9, -3.0, None, -3.1, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 12:00:00, 121.0, None, 121.1,52
None, -3.019, 99.8, None, None, None, None, 36.0, 0.0, 4.006, 203.9, -3.0, None, -3.0, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 13:00:00, 121.0, None, 121.1,52
None, -3.363, 99.8, None, None, None, None, 28.11, 0.0, 3.941, 161.7, -3.0, None, -3.4, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 14:00:00, 121.0, None, 120.7,52
None, -3.645, 99.8, None, None, None, None, 27.12, -1.0, 5.398, 168.2, -4.0, None, -3.6, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 15:00:00, 120.0, None, 119.9,52
None, -3.813, 99.8, None, None, None, None, 14.19, 2.0, 6.255, 142.8, -4.0, None, -3.8, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 16:00:00, 121.0, None, 121.0,52
None, -3.603, 99.9, None, None, None, None, 14.55, 1.0, 5.088, 125.3, -4.0, None, -3.6, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 17:00:00, 122.0, None, 121.6,52
None, -3.073, 99.8, None, None, None, None, 13.44, 0.0, 5.255, 116.8, -3.0, None, -3.1, -4.6, None, None, None, -2.5, None, None, 100.0, None,2022-12-25 18:00:00, 121.0, None, 121.4,52
None, -2.588, 99.8, None, None, None, None, 17.85, 0.0, 4.815, 135.9, -3.0, None, -2.6, -3.1, None, None, None, -2.6, None, None, 100.0, None,2022-12-25 19:00:00, 121.0, None, 121.2,52
None, -2.307, 99.8, None, None, None, None, 17.38, 0.0, 4.563, 133.7, -2.0, None, -2.3, -3.1, None, None, None, -2.3, None, None, 100.0, None,2022-12-25 20:00:00, 121.0, None, 121.2,52
None, -1.912, 99.8, None, None, None, None, 26.08, 0.0, 5.259, 157.3, -2.0, None, -1.9, -3.1, None, None, None, -1.9, None, None, 100.0, None,2022-12-25 21:00:00, 121.0, None, 121.2,52
None, -1.902, 99.8, None, None, None, None, 25.95, 0.0, 5.459, 138.8, -2.0, None, -1.9, -3.1, None, None, None, -1.9, None, None, 100.0, None,2022-12-25 22:00:00, 121.0, None, 121.1,52
None, -1.662, 99.8, None, None, None, None, 32.62, 0.0, 4.824, 153.9, -2.0, None, -1.7, -3.1, None, None, None, -1.6, None, None, 100.0, None,2022-12-25 23:00:00, 121.0, None, 121.0,52
None, -1.393, 99.8, None, None, None, None, 26.54, 0.0, 6.011, 156.5, -1.0, None, -1.4, -3.1, None, None, None, -1.3, None, None, 100.0, None,2022-12-26 00:00:00, 121.0, None, 120.8,52
None, -1.322, 99.8, None, None, None, None, 27.17, 0.0, 5.129, 152.5, -1.0, None, -1.3, -3.1, None, None, None, -1.3, None, None, 100.0, None,2022-12-26 01:00:00, 121.0, None, 120.7,52
None, -1.03, 99.9, None, None, None, None, 25.13, 0.0, 6.072, 156.2, -1.0, None, -1.0, -3.1, None, None, None, -1.0, None, None, 100.0, None,2022-12-26 02:00:00, 120.0, None, 120.2,52
None, -0.658, 99.9, None, None, None, None, 24.86, 0.0, 7.148, 159.0, 0.0, None, -0.7, -3.1, None, None, None, -0.7, None, None, 100.0, None,2022-12-26 03:00:00, 120.0, None, 120.4,52
None, -0.103, 99.8, None, None, None, None, 23.04, 1.0, 7.562, 160.2, 0.0, None, -0.1, -3.1, None, None, None, -0.1, None, None, 100.0, None,2022-12-26 04:00:00, 121.0, None, 121.0,52
None, -0.134, 99.8, None, None, None, None, 27.46, 0.0, 7.623, 169.3, 0.0, None, -0.1, -3.1, None, None, None, -0.1, None, None, 100.0, None,2022-12-26 05:00:00, 121.0, None, 121.0,52
None, -0.132, 99.9, None, None, None, None, 23.02, 0.0, 9.75, 174.1, 0.0, None, -0.1, -3.1, None, None, None, -0.1, None, None, 100.0, None,2022-12-26 06:00:00, 121.0, None, 120.7,52
None, -0.128, 99.8, None, None, None, None, 26.71, -1.0, 9.62, 163.1, 0.0, None, -0.1, -0.2, None, None, None, -0.1, None, None, 100.0, None,2022-12-26 07:00:00, 120.0, None, 119.5,52
None, -0.034, 99.8, None, None, None, None, 27.38, 1.0, 14.08, 175.5, 0.0, None, 0.0, -0.2, None, None, None, 0.0, None, None, 100.0, None,2022-12-26 08:00:00, 120.0, None, 119.8,52
None, -0.189, 99.8, None, None, None, None, 23.19, 0.0, 15.4, 172.0, 0.0, None, -0.2, -0.2, None, None, None, 0.0, None, None, 100.0, None,2022-12-26 09:00:00, 120.0, None, 119.5,52
None, -0.211, 99.9, None, None, None, None, 29.26, 0.0, 14.88, 170.4, 0.0, None, -0.2, -0.2, None, None, None, 0.0, None, None, 100.0, None,2022-12-26 10:00:00, 120.0, None, 119.6,52
None, -0.197, 99.8, None, None, None, None, 26.44, 0.0, 17.29, 182.7, 0.0, None, -0.2, -0.2, None, None, None, 0.0, None, None, 100.0, None,2022-12-26 11:00:00, 119.0, None, 119.3,52
