pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, -0.4, -0.411, -3.2, 0.7, -0.4, None,2022-12-24 00:00:00, None,52
None, 0.1, 0.119, -3.2, 0.9, 0.1, None,2022-12-24 01:00:00, None,52
None, 0.2, 0.209, -3.2, 2.4, 0.3, None,2022-12-24 02:00:00, None,52
None, 0.4, 0.351, -3.2, 3.8, 0.6, None,2022-12-24 03:00:00, None,52
None, 0.4, 0.366, -3.2, 4.0, 0.6, None,2022-12-24 04:00:00, None,52
None, 0.7, 0.665, -3.2, 2.4, 0.8, None,2022-12-24 05:00:00, None,52
None, 0.9, 0.854, -3.2, 3.1, 1.2, None,2022-12-24 06:00:00, None,52
None, 1.5, 1.517, 0.9, 4.4, 1.7, None,2022-12-24 07:00:00, None,52
None, 1.8, 1.785, 0.9, 6.3, 2.0, None,2022-12-24 08:00:00, None,52
None, 2.2, 2.223, 0.9, 7.3, 2.3, None,2022-12-24 09:00:00, None,52
None, 2.4, 2.391, 0.9, 6.8, 2.5, None,2022-12-24 10:00:00, None,52
None, 2.6, 2.647, 0.9, 5.1, 2.6, None,2022-12-24 11:00:00, None,52
None, 2.9, 2.868, 0.9, 3.9, 2.9, None,2022-12-24 12:00:00, None,52
None, 2.8, 2.761, 0.9, 5.1, 3.0, None,2022-12-24 13:00:00, None,52
65.5, 2.6, 2.623, 0.9, 0.4, 3.1, None,2022-12-24 14:00:00, None,52
67.4, 3.3, 3.32, 0.9, 2.9, 4.2, None,2022-12-24 15:00:00, None,52
67.2, 4.6, 4.636, 0.9, 1.5, 4.5, None,2022-12-24 16:00:00, None,52
67.8, 4.4, 4.365, 0.9, 1.2, 6.5, None,2022-12-24 17:00:00, None,52
None, 3.2, 3.211, 0.9, -1.7, 6.5, None,2022-12-24 18:00:00, None,52
None, 2.9, 2.9, 2.8, -1.1, 3.5, None,2022-12-24 19:00:00, None,52
None, 3.1, 3.074, 2.7, 0.6, 3.5, None,2022-12-24 20:00:00, None,52
None, 2.9, 2.949, 2.6, -0.4, 3.5, None,2022-12-24 21:00:00, None,52
None, 2.7, 2.66, 2.5, -0.3, 3.5, None,2022-12-24 22:00:00, None,52
