pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
2.2, -15.8, -15.83, 86.2, 0.0, 0.0, -15.1, 86.0, -16.7,2022-12-24 00:00:00, None, -18.0,52
1.8, -15.6, -15.63, 86.1, 0.0, 0.0, -15.1, 86.0, -16.7,2022-12-24 01:00:00, None, -17.0,52
1.3, -15.4, -15.43, 86.2, 0.0, 0.0, -15.1, 86.0, -16.7,2022-12-24 02:00:00, None, -17.0,52
1.6, -14.3, -14.28, 87.0, 0.3, 0.0, -14.2, 87.0, -16.7,2022-12-24 03:00:00, None, -16.0,52
1.6, -15.4, -15.44, 86.3, 0.1, 0.0, -14.2, 86.0, -16.7,2022-12-24 04:00:00, None, -17.0,52
1.4, -15.3, -15.32, 86.4, 0.0, 0.0, -14.2, 86.0, -16.7,2022-12-24 05:00:00, None, -17.0,52
1.2, -15.5, -15.53, 86.4, 0.0, 0.0, -14.2, 86.0, -16.7,2022-12-24 06:00:00, None, -17.0,52
1.0, -15.1, -15.07, 86.5, 0.1, 0.0, -14.9, 87.0, -15.6,2022-12-24 07:00:00, None, -17.0,52
0.8, -13.8, -13.76, 88.4, 0.1, 0.0, -13.8, 88.0, -15.6,2022-12-24 08:00:00, None, -15.0,52
0.8, -15.1, -15.09, 86.0, 0.1, 0.0, -13.6, 86.0, -15.6,2022-12-24 09:00:00, None, -17.0,52
0.8, -14.2, -14.24, 86.8, 0.1, 0.0, -13.6, 87.0, -15.6,2022-12-24 10:00:00, None, -16.0,52
1.4, -13.8, -13.79, 86.9, 0.6, 1.0, -13.6, 87.0, -15.6,2022-12-24 11:00:00, None, -15.0,52
2.0, -12.5, -12.48, 88.4, 0.6, 1.0, -12.6, 88.0, -15.6,2022-12-24 12:00:00, None, -14.0,52
2.4, -11.0, -10.99, 88.5, 0.4, 0.0, -11.0, 89.0, -15.6,2022-12-24 13:00:00, None, -12.0,52
2.6, -12.2, -12.21, 88.9, 0.2, 0.0, -11.0, 89.0, -15.6,2022-12-24 14:00:00, None, -14.0,52
2.3, -11.3, -11.28, 88.9, 0.1, 0.0, -11.0, 89.0, -15.6,2022-12-24 15:00:00, None, -13.0,52
2.3, -11.0, -11.01, 89.6, 0.1, 0.0, -10.7, 90.0, -15.6,2022-12-24 16:00:00, None, -12.0,52
2.3, -11.1, -11.06, 89.7, 0.2, 0.0, -10.7, 90.0, -15.6,2022-12-24 17:00:00, None, -12.0,52
2.9, -10.8, -10.76, 90.9, 0.6, 1.0, -10.7, 91.0, -15.6,2022-12-24 18:00:00, None, -12.0,52
3.3, -10.0, -10.04, 91.9, 0.4, 0.0, -9.7, 92.0, -10.8,2022-12-24 19:00:00, None, -11.0,52
3.3, -9.9, -9.87, 89.4, 0.1, 0.0, -9.3, 89.0, -10.8,2022-12-24 20:00:00, None, -11.0,52
3.3, -9.7, -9.66, 92.0, 0.0, 0.0, -9.3, 92.0, -10.8,2022-12-24 21:00:00, None, -10.0,52
3.3, -9.3, -9.26, 90.8, 0.0, 0.0, -8.6, 91.0, -10.8,2022-12-24 22:00:00, None, -10.0,52
3.3, -9.3, -9.33, 91.2, 0.0, 0.0, -8.6, 91.0, -10.8,2022-12-24 23:00:00, None, -10.0,52
3.3, -5.4, -5.428, 99.9, 0.1, 0.0, -5.5, 100.0, -10.8,2022-12-25 00:00:00, None, -6.0,52
3.3, -4.6, -4.61, 99.7, 0.0, 0.0, -4.7, 100.0, -10.8,2022-12-25 01:00:00, None, -5.0,52
3.3, -7.8, -7.8, 93.9, 0.0, 0.0, -4.2, 94.0, -10.8,2022-12-25 02:00:00, None, -8.0,52
3.0, -9.6, -9.55, 92.5, 0.0, 0.0, -4.2, 93.0, -10.8,2022-12-25 03:00:00, None, -11.0,52
3.0, -8.1, -8.06, 93.8, 0.0, 0.0, -2.2, 94.0, -10.8,2022-12-25 04:00:00, None, -9.0,52
3.0, -6.1, -6.063, 99.9, 0.0, 0.0, -2.2, 100.0, -10.8,2022-12-25 05:00:00, None, -6.0,52
3.0, -6.8, -6.845, 93.4, 0.0, 0.0, -2.2, 93.0, -10.8,2022-12-25 06:00:00, None, -7.0,52
3.0, -4.3, -4.273, 96.2, 0.0, 0.0, -4.2, 96.0, -6.8,2022-12-25 07:00:00, None, -5.0,52
3.0, -2.9, -2.897, 96.1, 0.0, 0.0, -2.9, 96.0, -6.8,2022-12-25 08:00:00, None, -3.0,52
3.0, -2.5, -2.491, 97.6, 0.0, 0.0, -2.4, 98.0, -6.8,2022-12-25 09:00:00, None, -3.0,52
3.2, -3.8, -3.793, 96.2, 0.2, 0.0, -2.3, 96.0, -6.8,2022-12-25 10:00:00, None, -4.0,52
3.1, -3.9, -3.879, 94.7, 0.5, 1.0, -2.3, 95.0, -6.8,2022-12-25 11:00:00, None, -4.0,52
2.9, -4.2, -4.175, 96.8, 0.4, 0.0, -2.3, 97.0, -6.8,2022-12-25 12:00:00, None, -4.0,52
3.0, -4.5, -4.485, 92.3, 0.5, 1.0, -2.3, 92.0, -6.8,2022-12-25 13:00:00, None, -5.0,52
3.3, -4.6, -4.616, 96.4, 0.5, 1.0, -2.3, 96.0, -6.8,2022-12-25 14:00:00, None, -5.0,52
