pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
6.4, -20.91, 79.07, None, None, None, 1.0, -23.0, -20.9, -22.2, 1035.5, 0.1, -23.0, 889.0, -20.5, 79.0, None,2022-12-24 00:00:00, 43.0, 43.27, 889.0,52
6.4, -21.01, 80.5, None, None, None, 0.0, -23.0, -21.0, -22.2, 1036.6, 0.0, -23.0, 890.0, -20.5, 81.0, None,2022-12-24 01:00:00, 43.0, 43.16, 890.0,52
6.4, -20.86, 80.7, None, None, None, 0.0, -23.0, -20.9, -22.2, 1036.5, 0.0, -23.0, 890.0, -20.5, 81.0, None,2022-12-24 02:00:00, 43.0, 43.17, 890.0,52
6.4, -20.25, 81.4, None, None, None, -3.0, -23.0, -20.3, -22.2, 1036.3, 0.2, -23.0, 890.0, -20.3, 81.0, None,2022-12-24 03:00:00, 41.0, 40.63, 890.0,52
6.2, -19.71, 81.2, None, None, None, 2.0, -22.0, -19.7, -22.2, 1037.4, 0.2, -22.0, 891.0, -19.7, 81.0, None,2022-12-24 04:00:00, 42.0, 42.46, 891.0,52
6.6, -19.56, 81.2, None, None, None, 1.0, -22.0, -19.6, -22.2, 1037.4, 0.7, -22.0, 891.0, -19.5, 81.0, None,2022-12-24 05:00:00, 43.0, 43.17, 891.0,52
6.8, -19.31, 81.9, None, None, None, -1.0, -21.0, -19.3, -22.2, 1037.3, 0.4, -21.0, 891.0, -19.3, 82.0, None,2022-12-24 06:00:00, 42.0, 42.42, 891.0,52
6.6, -19.17, 81.3, None, None, None, 0.0, -21.0, -19.2, -19.3, 1036.1, 0.2, -21.0, 890.0, -19.0, 81.0, None,2022-12-24 07:00:00, 42.0, 42.02, 890.0,52
6.5, -18.94, 80.8, None, None, None, 2.0, -21.0, -18.9, -19.3, 1036.0, 0.2, -21.0, 890.0, -18.9, 81.0, None,2022-12-24 08:00:00, 43.0, 43.4, 890.0,52
6.4, -18.46, 80.5, None, None, None, 2.0, -21.0, -18.5, -19.3, 1035.9, 0.6, -21.0, 890.0, -18.5, 81.0, None,2022-12-24 09:00:00, 45.0, 44.74, 890.0,52
6.6, -17.6, 79.73, None, None, None, -1.0, -20.0, -17.6, -19.3, 1035.7, 0.9, -20.0, 890.0, -17.6, 80.0, None,2022-12-24 10:00:00, 43.0, 43.41, 890.0,52
6.4, -17.66, 77.88, None, None, None, 3.0, -20.0, -17.7, -19.3, 1034.4, 0.6, -20.0, 889.0, -17.0, 78.0, None,2022-12-24 11:00:00, 46.0, 45.71, 889.0,52
6.0, -17.27, 77.78, None, None, None, 2.0, -20.0, -17.3, -19.3, 1032.1, 0.6, -20.0, 887.0, -17.0, 78.0, None,2022-12-24 12:00:00, 47.0, 47.35, 887.0,52
6.3, -17.24, 79.68, None, None, None, 1.0, -20.0, -17.2, -19.3, 1030.9, 0.9, -20.0, 886.0, -17.0, 80.0, None,2022-12-24 13:00:00, 48.0, 47.99, 886.0,52
8.0, -17.2, 81.4, None, None, None, 4.0, -19.0, -17.2, -19.3, 1028.6, 2.1, -19.0, 884.0, -17.0, 81.0, None,2022-12-24 14:00:00, 51.0, 51.3, 884.0,52
