pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
3.2, -21.26, -21.2, None, None, None, None, -21.3, -22.5, 0.0, None, 0.0,2022-12-24 00:00:00, 14.0, 14.16, None,52
3.0, -21.11, -20.9, None, None, None, None, -21.1, -22.5, 0.0, None, 0.0,2022-12-24 01:00:00, 14.0, 14.12, None,52
3.0, -21.37, -20.9, None, None, None, None, -21.4, -22.5, 0.0, None, 0.0,2022-12-24 02:00:00, 14.0, None, None,52
3.7, -21.14, -20.9, None, None, None, None, -21.1, -22.5, 0.7, None, 3.0,2022-12-24 03:00:00, 17.0, 17.06, None,52
4.8, -21.21, -20.9, None, None, None, None, -21.2, -22.5, 1.3, None, 0.0,2022-12-24 04:00:00, 17.0, 16.91, None,52
4.8, -21.06, -20.9, None, None, None, None, -21.1, -22.5, 0.1, None, 0.0,2022-12-24 05:00:00, 17.0, None, None,52
4.8, -20.79, -20.7, None, None, None, None, -20.8, -22.5, 0.0, None, 0.0,2022-12-24 06:00:00, 17.0, None, None,52
5.0, -20.82, -20.7, None, None, None, None, -20.8, -20.8, 0.2, None, 0.0,2022-12-24 07:00:00, 17.0, 16.83, None,52
5.0, -20.68, -20.4, None, None, None, None, -20.7, -20.8, 0.2, None, 1.0,2022-12-24 08:00:00, 17.0, 17.33, None,52
4.7, -20.25, -20.1, None, None, None, None, -20.3, -20.8, 0.0, None, 0.0,2022-12-24 09:00:00, 17.0, 17.26, None,52
4.4, -19.86, -19.9, None, None, None, None, -19.9, -20.8, 0.4, None, 1.0,2022-12-24 10:00:00, 18.0, 18.15, None,52
4.3, -19.63, -19.6, None, None, None, None, -19.6, -20.8, 0.6, None, 1.0,2022-12-24 11:00:00, 19.0, 18.78, None,52
4.1, -19.4, -19.3, None, None, None, None, -19.4, -20.8, 0.7, None, 0.0,2022-12-24 12:00:00, 19.0, 18.65, None,52
5.4, -18.94, -18.9, None, None, None, None, -18.9, -20.8, 1.3, None, 2.0,2022-12-24 13:00:00, 20.0, 20.26, None,52
7.3, -18.83, -18.8, None, None, None, None, -18.8, -20.8, 1.9, None, 3.0,2022-12-24 14:00:00, 23.0, 22.82, None,52
9.6, -18.9, -18.8, None, None, None, None, -18.9, -20.8, 2.3, None, 3.0,2022-12-24 15:00:00, 26.0, 26.16, None,52
10.6, -19.0, -18.8, None, None, None, None, -19.0, -20.8, 1.0, None, 1.0,2022-12-24 16:00:00, 27.0, 26.8, None,52
11.1, -18.92, -18.8, None, None, None, None, -18.9, -20.8, 0.5, None, 0.0,2022-12-24 17:00:00, 27.0, 27.09, None,52
12.4, -18.86, -18.8, None, None, None, None, -18.9, -20.8, 1.3, None, 2.0,2022-12-24 18:00:00, 29.0, 28.8, None,52
13.5, -18.76, -18.7, None, None, None, None, -18.8, -18.9, 1.1, None, 5.0,2022-12-24 19:00:00, 34.0, 33.58, None,52
14.2, -18.39, -18.4, None, None, None, None, -18.4, -18.9, 0.7, None, 0.0,2022-12-24 20:00:00, 33.0, None, None,52
15.0, -17.72, -17.7, None, None, None, None, -17.7, -18.9, 0.8, None, 0.0,2022-12-24 21:00:00, 33.0, 33.34, None,52
15.0, -18.15, -17.7, None, None, None, None, -18.2, -18.9, 0.0, None, 0.0,2022-12-24 22:00:00, 34.0, 33.53, None,52
15.0, -17.08, -17.1, None, None, None, None, -17.1, -18.9, 0.0, None, 0.0,2022-12-24 23:00:00, 33.0, 33.38, None,52
15.0, -17.09, -17.0, None, None, None, None, -17.1, -18.9, 0.0, None, 0.0,2022-12-25 00:00:00, 33.0, 33.41, None,52
15.0, -17.96, -17.0, None, None, None, None, -18.0, -18.9, 0.1, None, 0.0,2022-12-25 01:00:00, 34.0, 33.51, None,52
15.0, -18.35, -16.3, None, None, None, None, -18.4, -18.9, 0.0, None, 0.0,2022-12-25 02:00:00, 34.0, 33.59, None,52
14.3, -17.83, -16.3, None, None, None, None, -17.8, -19.0, 0.0, None, 0.0,2022-12-25 03:00:00, 33.0, 33.49, None,52
13.0, -17.81, -16.3, None, None, None, None, -17.8, -19.0, 0.0, None, 0.0,2022-12-25 04:00:00, 33.0, 33.46, None,52
13.0, -17.34, -16.3, None, None, None, None, -17.3, -19.0, 0.0, None, 0.0,2022-12-25 05:00:00, 33.0, 33.4, None,52
None, -18.31, -16.3, None, None, None, None, -18.3, -19.0, -0.2, None, 0.0,2022-12-25 06:00:00, 33.0, 33.22, None,52
None, -17.94, -16.8, None, None, None, None, -17.9, -18.3, 0.0, None, 0.0,2022-12-25 07:00:00, 33.0, 33.07, None,52
None, -16.78, -16.7, None, None, None, None, -16.8, -18.3, 0.1, None, 0.0,2022-12-25 08:00:00, 33.0, 33.04, None,52
None, -15.71, -15.7, None, None, None, None, -15.7, -18.3, 0.0, None, 0.0,2022-12-25 09:00:00, 33.0, 33.16, None,52
None, -14.82, -14.7, None, None, None, None, -14.8, -18.3, 0.0, None, 0.0,2022-12-25 10:00:00, 33.0, 32.85, None,52
None, -14.38, -13.6, None, None, None, None, -14.4, -18.3, 0.8, None, 0.0,2022-12-25 11:00:00, 32.0, 32.47, None,52
None, -12.67, -12.7, None, None, None, None, -12.7, -18.3, 0.0, None, 0.0,2022-12-25 12:00:00, 32.0, 32.48, None,52
None, -10.54, -10.4, None, None, None, None, -10.5, -18.3, 0.0, None, -1.0,2022-12-25 13:00:00, 32.0, 31.62, None,52
None, -12.52, -10.4, None, None, None, None, -12.5, -18.3, 0.3, None, 1.0,2022-12-25 14:00:00, 32.0, 32.2, None,52
None, -12.27, -10.4, None, None, None, None, -12.3, -18.3, 0.0, None, 0.0,2022-12-25 15:00:00, 33.0, 32.63, None,52
None, -12.11, -10.4, None, None, None, None, -12.1, -18.3, 0.0, None, 0.0,2022-12-25 16:00:00, 33.0, 32.65, None,52
None, -12.5, -10.4, None, None, None, None, -12.5, -18.3, 0.3, None, 0.0,2022-12-25 17:00:00, 33.0, 33.04, None,52
None, -11.93, -10.4, None, None, None, None, -11.9, -18.3, 0.2, None, 0.0,2022-12-25 18:00:00, 33.0, 32.57, None,52
None, -11.27, -11.0, None, None, None, None, -11.3, -12.0, 0.0, None, -1.0,2022-12-25 19:00:00, 32.0, 32.03, None,52
None, -11.28, -10.4, None, None, None, None, -11.3, -12.1, None, None, 0.0,2022-12-25 21:00:00, 32.0, 31.9, None,52
None, -11.71, -10.4, None, None, None, None, -11.7, -12.1, 0.0, None, 0.0,2022-12-25 22:00:00, 32.0, 32.31, None,52
None, -9.96, -9.9, None, None, None, None, -10.0, -12.1, 0.0, None, 0.0,2022-12-25 23:00:00, 32.0, 32.13, None,52
None, -11.51, -9.9, None, None, None, None, -11.5, -12.1, 0.0, None, 1.0,2022-12-26 00:00:00, 33.0, 33.1, None,52
None, -11.85, -9.9, None, None, None, None, -11.9, -12.1, 0.2, None, 0.0,2022-12-26 01:00:00, 33.0, 33.15, None,52
None, -12.6, -9.9, None, None, None, None, -12.6, -12.6, 0.0, None, 0.0,2022-12-26 02:00:00, 33.0, 32.89, None,52
None, -12.53, -9.9, None, None, None, None, -12.5, -12.8, 0.0, None, 0.0,2022-12-26 03:00:00, 33.0, 33.07, None,52
None, -11.08, -9.9, None, None, None, None, -11.1, -12.8, 0.0, None, 0.0,2022-12-26 04:00:00, 33.0, 32.61, None,52
None, -10.73, -9.9, None, None, None, None, -10.7, -12.8, 0.1, None, 0.0,2022-12-26 05:00:00, 32.0, 32.13, None,52
None, -10.72, -9.9, None, None, None, None, -10.7, -12.8, 0.0, None, 1.0,2022-12-26 06:00:00, 33.0, 32.68, None,52
None, -9.88, -9.7, None, None, None, None, -9.9, -10.7, 0.4, None, 0.0,2022-12-26 07:00:00, 33.0, 32.55, None,52
None, -9.69, -9.3, None, None, None, None, -9.7, -11.2, 0.3, None, 1.0,2022-12-26 08:00:00, 33.0, 33.33, None,52
None, -8.85, -8.9, None, None, None, None, -8.9, -11.2, 0.8, None, 1.0,2022-12-26 09:00:00, 34.0, 34.05, None,52
None, -7.49, -7.5, None, None, None, None, -7.5, -11.2, 0.5, None, 0.0,2022-12-26 10:00:00, 34.0, 33.6, None,52
None, -7.15, -7.1, None, None, None, None, -7.2, -11.2, 0.3, None, 1.0,2022-12-26 11:00:00, 35.0, 34.62, None,52
None, -7.24, -6.9, None, None, None, None, -7.2, -11.2, 0.1, None, -1.0,2022-12-26 12:00:00, 34.0, 33.97, None,52
None, -7.28, -6.0, None, None, None, None, -7.3, -11.2, 1.1, None, 1.0,2022-12-26 13:00:00, 35.0, 35.33, None,52
None, -6.423, -6.0, None, None, None, None, -6.4, -11.2, 0.0, None, 0.0,2022-12-26 14:00:00, 35.0, 35.03, None,52
None, -6.667, -5.9, None, None, None, None, -6.7, -11.2, 0.0, None, -1.0,2022-12-26 15:00:00, 34.0, 33.77, None,52
None, -6.814, -5.9, None, None, None, None, -6.8, -11.2, 0.2, None, 0.0,2022-12-26 16:00:00, 33.0, 33.35, None,52
None, -5.878, -5.7, None, None, None, None, -5.9, -11.2, 0.0, None, 0.0,2022-12-26 17:00:00, 34.0, 33.5, None,52
None, -5.655, -5.5, None, None, None, None, -5.7, -11.2, 0.0, None, 0.0,2022-12-26 18:00:00, 34.0, 33.67, None,52
None, -5.133, -5.1, None, None, None, None, -5.1, -6.1, 0.0, None, 0.0,2022-12-26 19:00:00, 34.0, 33.9, None,52
None, -4.421, -4.4, None, None, None, None, -4.4, -6.1, 0.0, None, -1.0,2022-12-26 20:00:00, 33.0, 33.08, None,52
4.0, -4.575, -3.6, None, None, None, None, -4.6, -6.1, 0.2, None, 0.0,2022-12-26 21:00:00, 33.0, 32.59, None,52
4.0, -3.876, -3.4, None, None, None, None, -3.9, -6.1, 0.0, None, -1.0,2022-12-26 22:00:00, 32.0, 31.84, None,52
