CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, None, None, None, None, None, 20.07, 0.0, 5.324, 223.8, None, None, -1.2, -2.0, None, None, 0.6, None, None,2022-12-24 00:00:00, 138.0, 137.7,52
None, None, None, None, None, None, None, 20.49, 1.0, 6.246, 224.2, None, None, -0.8, -2.0, None, None, 0.6, None, None,2022-12-24 01:00:00, 138.0, 138.0,52
None, None, None, None, None, None, None, 23.76, 0.0, 5.158, 224.2, None, None, -0.3, -2.0, None, None, 0.6, None, None,2022-12-24 02:00:00, 138.0, 137.9,52
None, None, None, None, None, None, None, 21.59, 0.0, 5.402, 224.8, None, None, -0.1, -2.0, None, None, 0.6, None, None,2022-12-24 03:00:00, 138.0, 138.0,52
None, None, None, None, None, None, None, 18.37, 0.0, 5.687, 221.8, None, None, -0.1, -2.0, None, None, 0.6, None, None,2022-12-24 04:00:00, 138.0, 137.9,52
None, None, None, None, None, None, None, 20.31, -1.0, 5.308, 222.7, None, None, -0.1, -2.0, None, None, 0.6, None, None,2022-12-24 05:00:00, 137.0, 137.4,52
None, None, None, None, None, None, None, 21.87, 0.0, 6.003, 221.6, None, None, 0.0, -2.0, None, None, 0.6, None, None,2022-12-24 06:00:00, 138.0, 137.5,52
None, None, None, None, None, None, None, 16.48, 1.0, 5.117, 222.0, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 07:00:00, 138.0, 138.2,52
None, None, None, None, None, None, None, 20.31, 0.0, 6.358, 223.4, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 08:00:00, 138.0, 138.4,52
None, None, None, None, None, None, None, 18.49, -1.0, 7.075, 223.6, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 09:00:00, 137.0, 137.4,52
None, None, None, None, None, None, None, 33.9, 0.0, 5.683, 228.4, None, None, 0.2, 0.0, None, None, 2.0, None, None,2022-12-24 10:00:00, 137.0, 137.1,52
None, None, None, None, None, None, None, 29.0, -1.0, 8.15, 229.7, None, None, 0.2, 0.0, None, None, 2.0, None, None,2022-12-24 11:00:00, 136.0, 136.0,52
None, None, None, None, None, None, None, 17.99, 0.0, 9.21, 221.7, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 12:00:00, 136.0, 136.1,52
None, None, None, None, None, None, None, 33.17, 4.0, 7.546, 232.1, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 13:00:00, 140.0, 139.8,52
None, None, None, None, None, None, None, 42.58, 3.0, 5.09, 243.2, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 14:00:00, 142.0, 142.1,52
None, None, None, None, None, None, None, 21.55, 3.0, 8.16, 225.8, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 15:00:00, 145.0, 145.0,52
None, None, None, None, None, None, None, 16.17, 1.0, 6.915, 225.2, None, None, 0.0, 0.0, None, None, 2.0, None, None,2022-12-24 16:00:00, 146.0, 145.9,52
None, None, None, None, None, None, None, 23.73, 1.0, 5.955, 234.7, None, None, 0.1, 0.0, None, None, 2.0, None, None,2022-12-24 17:00:00, 147.0, 146.9,52
None, None, None, None, None, None, None, 20.84, 0.0, 5.303, 236.3, None, None, 0.1, 0.0, None, None, 2.0, None, None,2022-12-24 18:00:00, 147.0, 146.7,52
None, None, None, None, None, None, None, 25.6, -2.0, 2.594, 239.3, None, None, -0.1, -0.1, None, None, 2.1, None, None,2022-12-24 19:00:00, 145.0, 145.0,52
None, None, None, None, None, None, None, 26.15, 1.0, 0.525, 307.3, None, None, -0.1, -0.1, None, None, 2.1, None, None,2022-12-24 20:00:00, 145.0, 145.3,52
None, None, None, None, None, None, None, 37.36, -2.0, 0.0, 248.7, None, None, -0.1, -0.1, None, None, 2.1, None, None,2022-12-24 21:00:00, 143.0, 142.9,52
None, None, None, None, None, None, None, 32.23, 4.0, 0.0, 252.7, None, None, -0.1, -0.1, None, None, 2.1, None, None,2022-12-24 22:00:00, 147.0, 146.6,52
None, None, None, None, None, None, None, 29.12, 0.0, 0.0, 237.4, None, None, -0.8, -0.8, None, None, 2.1, None, None,2022-12-24 23:00:00, 147.0, 146.5,52
None, None, None, None, None, None, None, 23.25, 0.0, 0.0, 229.1, None, None, -1.0, -1.1, None, None, 2.1, None, None,2022-12-25 00:00:00, 147.0, 146.7,52
None, None, None, None, None, None, None, 26.14, 0.0, 0.0, 231.2, None, None, -1.3, -1.5, None, None, 2.1, None, None,2022-12-25 01:00:00, 147.0, 146.7,52
None, None, None, None, None, None, None, 32.69, 2.0, 0.0, 240.3, None, None, -1.2, -1.5, None, None, 2.1, None, None,2022-12-25 02:00:00, 148.0, 147.9,52
None, None, None, None, None, None, None, 30.46, -2.0, 0.0, 244.8, None, None, -1.6, -1.6, None, None, 2.1, None, None,2022-12-25 03:00:00, 146.0, 146.1,52
