air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
18.3,18.3,2022-08-13 00:00:00,23.2,33
17.6,17.5,2022-08-13 01:00:00,23.2,33
18.0,17.4,2022-08-13 02:00:00,23.2,33
18.1,17.4,2022-08-13 03:00:00,23.2,33
18.0,17.4,2022-08-13 04:00:00,23.2,33
17.8,16.8,2022-08-13 05:00:00,23.2,33
16.8,16.5,2022-08-13 06:00:00,23.2,33
16.5,16.2,2022-08-13 07:00:00,17.1,33
16.0,15.9,2022-08-13 08:00:00,17.1,33
16.2,15.5,2022-08-13 09:00:00,17.2,33
17.6,15.5,2022-08-13 10:00:00,17.6,33
19.5,15.5,2022-08-13 11:00:00,19.5,33
18.0,15.5,2022-08-13 12:00:00,19.8,33
18.3,15.5,2022-08-13 13:00:00,19.8,33
19.4,15.5,2022-08-13 14:00:00,19.8,33
22.8,15.5,2022-08-13 15:00:00,22.8,33
21.5,15.5,2022-08-13 16:00:00,23.8,33
21.3,15.5,2022-08-13 17:00:00,23.8,33
21.6,15.5,2022-08-13 18:00:00,23.8,33
22.2,21.5,2022-08-13 19:00:00,22.3,33
21.2,21.0,2022-08-13 20:00:00,22.3,33
20.8,20.2,2022-08-13 21:00:00,22.3,33
21.3,20.2,2022-08-13 22:00:00,22.3,33
18.8,18.8,2022-08-13 23:00:00,22.3,33
17.5,17.5,2022-08-14 00:00:00,22.3,33
18.3,17.4,2022-08-14 01:00:00,22.3,33
18.3,17.4,2022-08-14 02:00:00,22.3,33
17.1,17.1,2022-08-14 03:00:00,22.3,33
16.9,16.8,2022-08-14 04:00:00,22.3,33
16.7,16.5,2022-08-14 05:00:00,22.3,33
17.2,16.2,2022-08-14 06:00:00,22.3,33
17.1,17.0,2022-08-14 07:00:00,17.5,33
17.2,16.4,2022-08-14 08:00:00,17.6,33
17.3,16.4,2022-08-14 09:00:00,17.6,33
18.7,16.4,2022-08-14 10:00:00,18.7,33
19.5,16.4,2022-08-14 11:00:00,19.7,33
20.6,16.4,2022-08-14 12:00:00,20.6,33
21.8,16.4,2022-08-14 13:00:00,21.8,33
22.7,16.4,2022-08-14 14:00:00,23.1,33
23.2,16.4,2022-08-14 15:00:00,23.7,33
24.4,16.4,2022-08-14 16:00:00,24.5,33
24.5,16.4,2022-08-14 17:00:00,25.3,33
23.2,16.4,2022-08-14 18:00:00,25.3,33
21.9,21.9,2022-08-14 19:00:00,23.2,33
21.1,21.0,2022-08-14 20:00:00,23.2,33
21.1,20.8,2022-08-14 22:00:00,23.2,33
21.3,20.8,2022-08-14 23:00:00,23.2,33
19.4,19.1,2022-08-15 00:00:00,23.2,33
18.6,18.5,2022-08-15 01:00:00,23.2,33
18.4,17.7,2022-08-15 02:00:00,23.2,33
17.6,17.6,2022-08-15 03:00:00,23.2,33
17.2,17.0,2022-08-15 04:00:00,23.2,33
18.4,17.0,2022-08-15 05:00:00,23.2,33
18.5,17.0,2022-08-15 06:00:00,23.2,33
18.4,17.8,2022-08-15 07:00:00,18.5,33
18.2,17.7,2022-08-15 08:00:00,18.7,33
18.4,17.7,2022-08-15 09:00:00,19.4,33
19.2,17.7,2022-08-15 10:00:00,19.4,33
20.3,17.7,2022-08-15 11:00:00,20.3,33
21.1,17.7,2022-08-15 12:00:00,21.1,33
22.5,17.7,2022-08-15 13:00:00,22.5,33
23.8,17.7,2022-08-15 14:00:00,24.1,33
25.1,17.7,2022-08-15 15:00:00,25.2,33
25.0,17.7,2022-08-15 16:00:00,25.3,33
24.6,17.7,2022-08-15 17:00:00,25.4,33
23.2,17.7,2022-08-15 18:00:00,25.4,33
23.5,23.2,2022-08-15 19:00:00,23.8,33
21.9,21.9,2022-08-15 20:00:00,23.8,33
22.0,20.9,2022-08-15 21:00:00,23.8,33
22.4,20.9,2022-08-15 22:00:00,23.8,33
22.1,20.9,2022-08-15 23:00:00,23.8,33
21.7,20.9,2022-08-16 00:00:00,23.8,33
20.2,20.2,2022-08-16 01:00:00,23.8,33
20.3,17.8,2022-08-16 02:00:00,23.8,33
19.2,17.8,2022-08-16 03:00:00,23.8,33
18.9,17.8,2022-08-16 04:00:00,23.8,33
20.7,17.5,2022-08-16 10:00:00,20.8,33
20.9,17.5,2022-08-16 11:00:00,21.1,33
22.1,17.5,2022-08-16 13:00:00,22.1,33
25.0,17.5,2022-08-16 14:00:00,25.0,33
25.4,17.5,2022-08-16 15:00:00,25.5,33
25.4,17.5,2022-08-16 16:00:00,25.8,33
25.7,17.5,2022-08-16 17:00:00,26.1,33
25.2,17.5,2022-08-16 18:00:00,26.1,33
25.0,25.0,2022-08-16 19:00:00,25.7,33
23.9,23.9,2022-08-16 20:00:00,25.7,33
22.4,22.4,2022-08-16 21:00:00,25.7,33
23.0,21.9,2022-08-16 22:00:00,25.7,33
19.7,19.7,2022-08-16 23:00:00,25.7,33
19.7,19.1,2022-08-17 00:00:00,25.7,33
20.9,19.1,2022-08-17 01:00:00,25.7,33
20.1,19.1,2022-08-17 02:00:00,25.7,33
19.7,19.1,2022-08-17 03:00:00,25.7,33
19.7,19.0,2022-08-17 04:00:00,25.7,33
19.3,19.0,2022-08-17 05:00:00,25.7,33
19.4,19.0,2022-08-17 06:00:00,25.7,33
19.2,19.2,2022-08-17 07:00:00,20.4,33
19.4,18.9,2022-08-17 08:00:00,20.4,33
21.0,18.9,2022-08-17 09:00:00,21.2,33
21.5,18.9,2022-08-17 10:00:00,22.8,33
23.6,18.9,2022-08-17 11:00:00,23.6,33
24.2,18.9,2022-08-17 12:00:00,24.3,33
25.3,18.9,2022-08-17 13:00:00,25.3,33
27.3,18.9,2022-08-17 14:00:00,27.3,33
27.5,18.9,2022-08-17 15:00:00,27.7,33
28.6,18.9,2022-08-17 16:00:00,28.7,33
29.1,18.9,2022-08-17 17:00:00,29.4,33
29.0,18.9,2022-08-17 18:00:00,29.4,33
28.4,28.4,2022-08-17 19:00:00,29.2,33
27.7,27.6,2022-08-17 20:00:00,29.2,33
27.4,27.1,2022-08-17 21:00:00,29.2,33
26.3,26.3,2022-08-17 22:00:00,29.2,33
26.5,26.0,2022-08-17 23:00:00,29.2,33
24.8,24.8,2022-08-18 00:00:00,29.2,33
24.4,24.3,2022-08-18 01:00:00,29.2,33
23.0,23.0,2022-08-18 02:00:00,29.2,33
23.0,22.6,2022-08-18 03:00:00,29.2,33
23.1,22.6,2022-08-18 04:00:00,29.2,33
22.3,22.1,2022-08-18 05:00:00,29.2,33
21.2,21.2,2022-08-18 06:00:00,29.2,33
21.1,20.7,2022-08-18 07:00:00,21.6,33
21.3,20.7,2022-08-18 08:00:00,22.1,33
22.7,20.4,2022-08-18 09:00:00,22.7,33
23.1,20.4,2022-08-18 10:00:00,23.5,33
25.1,20.4,2022-08-18 11:00:00,25.1,33
26.1,20.4,2022-08-18 12:00:00,26.2,33
26.2,20.4,2022-08-18 13:00:00,26.6,33
