pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.2, 18.27, 60.91, 27.9, None, 49.13, 3.844, 131.9, 10.0, None, 18.3, 18.2, 10.0, 0.0, None, None, 61.0,2022-08-13 00:00:00, None,33
0.2, 15.72, 75.5, 27.9, None, 43.23, 5.795, 113.2, 11.0, None, 15.7, 15.4, 11.0, 0.0, None, None, 76.0,2022-08-13 01:00:00, None,33
0.2, 17.5, 56.98, 27.9, None, 46.56, 3.39, 160.2, 9.0, None, 17.5, 15.4, 9.0, 0.0, None, None, 57.0,2022-08-13 02:00:00, None,33
0.2, 15.94, 68.2, 27.9, None, 49.03, 6.36, 111.5, 11.0, None, 15.9, 15.4, 11.0, 0.0, None, None, 68.0,2022-08-13 03:00:00, None,33
0.2, 15.65, 68.93, 27.9, None, 32.0, 6.329, 120.2, 10.0, None, 15.7, 15.4, 10.0, 0.0, None, None, 69.0,2022-08-13 04:00:00, None,33
0.2, 14.33, 73.91, 27.9, None, 22.74, 7.343, 116.9, 9.0, None, 14.3, 14.3, 9.0, 0.0, None, None, 74.0,2022-08-13 05:00:00, None,33
0.2, 13.93, 73.57, 27.9, None, 22.06, 6.338, 109.0, 10.0, None, 13.9, 13.4, 10.0, 0.0, None, None, 74.0,2022-08-13 06:00:00, None,33
0.2, 14.85, 67.99, 14.9, None, 17.52, 7.674, 105.1, 9.0, None, 14.9, 13.4, 9.0, 0.0, None, None, 68.0,2022-08-13 07:00:00, None,33
0.2, 15.83, 65.2, 15.9, None, 29.35, 8.22, 93.4, 9.0, None, 15.8, 13.4, 9.0, 0.0, None, None, 65.0,2022-08-13 08:00:00, None,33
0.2, 16.92, 59.64, 16.7, None, 50.25, 6.521, 69.01, 9.0, None, 16.9, 13.4, 9.0, 0.0, None, None, 60.0,2022-08-13 09:00:00, None,33
0.2, 16.79, 53.37, 17.4, None, 64.18, 6.036, 333.6, 7.0, None, 16.8, 13.4, 7.0, 0.0, None, None, 53.0,2022-08-13 10:00:00, None,33
0.2, 16.83, 50.56, 17.7, None, 56.94, 7.939, 335.2, 7.0, None, 16.8, 13.4, 7.0, 0.0, None, None, 51.0,2022-08-13 11:00:00, None,33
0.2, 16.77, 49.47, 17.7, None, 61.62, 7.148, 321.9, 7.0, None, 16.8, 13.4, 7.0, 0.0, None, None, 49.0,2022-08-13 12:00:00, None,33
0.2, 17.91, 44.19, 18.2, None, 55.2, 9.96, 297.1, 5.0, None, 17.9, 13.4, 5.0, 0.0, None, None, 44.0,2022-08-13 13:00:00, None,33
0.2, 18.82, 43.38, 19.2, None, 68.13, 7.506, 64.57, 6.0, None, 18.8, 13.4, 6.0, 0.0, None, None, 43.0,2022-08-13 14:00:00, None,33
0.2, 18.51, 43.82, 19.6, None, 44.48, 10.4, 290.3, 6.0, None, 18.5, 13.4, 6.0, 0.0, None, None, 44.0,2022-08-13 15:00:00, None,33
0.2, 18.59, 43.48, 19.6, None, 44.87, 10.26, 291.6, 6.0, None, 18.6, 13.4, 6.0, 0.0, None, None, 43.0,2022-08-13 16:00:00, None,33
