pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,15.9,15.8, 1013.6, -0.1, None,25.7,74.0,2022-08-13 00:00:00, None,11.0, 920.0,33
None,15.5,15.5, 1013.5, 0.0, None,25.7,76.0,2022-08-13 01:00:00, None,11.0, 920.0,33
None,15.2,15.2, 1013.4, 0.0, None,25.7,77.0,2022-08-13 02:00:00, None,11.0, 920.0,33
None,14.8,14.6, 1013.3, 0.1, None,25.7,80.0,2022-08-13 03:00:00, None,12.0, 920.0,33
None,14.2,13.9, 1013.3, 0.1, None,25.7,83.0,2022-08-13 04:00:00, None,11.0, 920.0,33
None,13.3,13.3, 1013.3, 0.0, None,25.7,87.0,2022-08-13 05:00:00, None,11.0, 920.0,33
None,12.5,12.5, 1013.4, 0.0, None,25.7,90.0,2022-08-13 06:00:00, None,11.0, 920.0,33
None,12.2,12.0, 1013.5, 0.1, None,12.6,90.0,2022-08-13 07:00:00, None,10.0, 920.0,33
None,13.4,12.0, 1014.6, 0.0, None,13.4,85.0,2022-08-13 08:00:00, None,11.0, 921.0,33
None,14.4,12.0, 1014.7, 0.0, None,14.4,82.0,2022-08-13 09:00:00, None,12.0, 921.0,33
None,15.9,12.0, 1014.8, -0.4, None,16.0,76.0,2022-08-13 10:00:00, None,11.0, 921.0,33
None,18.1,12.0, 1013.6, 0.2, None,18.1,65.0,2022-08-13 11:00:00, None,12.0, 920.0,33
None,18.0,12.0, 1013.8, 0.1, None,18.8,62.0,2022-08-13 12:00:00, None,11.0, 920.0,33
None,19.9,12.0, 1013.6, -0.6, None,20.0,54.0,2022-08-13 13:00:00, None,11.0, 920.0,33
None,20.2,12.0, 1014.7, 0.3, None,20.7,51.0,2022-08-13 14:00:00, None,10.0, 921.0,33
None,19.4,12.0, 1014.8, -0.5, None,20.7,53.0,2022-08-13 15:00:00, None,10.0, 921.0,33
None,20.4,12.0, 1014.8, 0.1, None,20.7,49.0,2022-08-13 16:00:00, None,9.0, 921.0,33
None,19.8,12.0, 1014.9, -0.1, None,20.7,52.0,2022-08-13 17:00:00, None,10.0, 921.0,33
None,20.5,12.0, 1014.9, 0.0, None,20.7,48.0,2022-08-13 18:00:00, None,9.0, 921.0,33
None,19.4,19.3, 1015.1, -0.1, None,20.5,51.0,2022-08-13 19:00:00, None,9.0, 921.0,33
None,17.8,17.8, 1015.1, -0.3, None,20.5,58.0,2022-08-13 20:00:00, None,9.0, 921.0,33
None,16.3,16.1, 1015.2, -0.1, None,20.5,63.0,2022-08-13 21:00:00, None,9.0, 921.0,33
None,15.1,15.2, 1016.2, -0.3, None,20.5,68.0,2022-08-13 22:00:00, None,9.0, 922.0,33
None,13.9,13.8, 1016.1, 0.1, None,20.5,74.0,2022-08-13 23:00:00, None,9.0, 922.0,33
None,13.1,13.0, 1016.2, 0.1, None,20.5,76.0,2022-08-14 00:00:00, None,9.0, 922.0,33
