ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 345.0, 282.0, None, None,2017-04-02 00:00:00, 0.8, None, 115.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 01:00:00, -0.1, None, 115.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 02:00:00, -0.5, None, 115.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 03:00:00, -0.7, None, 115.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 04:00:00, -1.5, None, 115.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 05:00:00, -1.6, None, 116.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 06:00:00, -1.3, None, 116.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 07:00:00, -1.1, None, 116.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 08:00:00, -0.9, None, 116.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 09:00:00, -1.5, None, 116.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 10:00:00, -1.6, None, 115.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 11:00:00, -2.0, None, 115.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 12:00:00, -2.2, None, 115.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 13:00:00, -2.4, None, 115.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 14:00:00, -2.6, None, 115.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 15:00:00, -2.7, None, 114.0, None,14
None, 346.0, 282.0, 0.0, None,2017-04-02 16:00:00, -2.6, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 17:00:00, -2.0, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-02 18:00:00, -1.6, None, 115.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 19:00:00, -1.6, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 20:00:00, -1.0, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 21:00:00, -0.8, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 22:00:00, -0.9, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-02 23:00:00, -0.9, None, 114.0, None,14
None, 344.0, 282.0, None, None,2017-04-03 00:00:00, -1.0, None, 114.0, None,14
None, 344.0, 282.0, None, None,2017-04-03 01:00:00, -2.0, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-03 02:00:00, -1.9, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-03 03:00:00, -2.6, None, 114.0, None,14
None, 345.0, 282.0, None, None,2017-04-03 04:00:00, -2.8, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 05:00:00, -3.0, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 06:00:00, -3.5, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 07:00:00, -3.9, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 08:00:00, -4.7, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 09:00:00, -5.9, None, 114.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 10:00:00, -7.2, None, 114.0, None,14
None, 347.0, 282.0, None, None,2017-04-03 11:00:00, -7.9, None, 113.0, None,14
None, 347.0, 282.0, None, None,2017-04-03 12:00:00, -9.4, None, 113.0, None,14
None, 348.0, 282.0, None, None,2017-04-03 13:00:00, -10.4, None, 113.0, None,14
None, 348.0, 282.0, None, None,2017-04-03 14:00:00, -10.5, None, 113.0, None,14
None, 348.0, 282.0, None, None,2017-04-03 15:00:00, -10.0, None, 113.0, None,14
None, 348.0, 282.0, 0.0, None,2017-04-03 16:00:00, -7.9, None, 113.0, None,14
None, 349.0, 282.0, None, None,2017-04-03 17:00:00, -5.7, None, 113.0, None,14
None, 348.0, 282.0, None, None,2017-04-03 18:00:00, -3.5, None, 113.0, None,14
None, 347.0, 282.0, None, None,2017-04-03 19:00:00, -2.0, None, 113.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 20:00:00, -1.5, None, 113.0, None,14
None, 346.0, 282.0, None, None,2017-04-03 21:00:00, -0.8, None, 113.0, None,14
None, 345.0, 282.0, None, None,2017-04-03 22:00:00, 0.9, None, 113.0, None,14
None, 345.0, 282.0, None, None,2017-04-03 23:00:00, 1.2, None, 113.0, None,14
None, 344.0, 282.0, None, None,2017-04-04 00:00:00, 1.3, None, 113.0, None,14
None, 344.0, 282.0, None, None,2017-04-04 01:00:00, 0.9, None, 113.0, None,14
None, 344.0, 282.0, None, None,2017-04-04 02:00:00, -0.5, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-04 03:00:00, -3.8, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-04 04:00:00, -6.2, None, 112.0, None,14
None, 346.0, 282.0, None, None,2017-04-04 05:00:00, -8.5, None, 112.0, None,14
None, 347.0, 282.0, None, None,2017-04-04 06:00:00, -10.0, None, 112.0, None,14
None, 347.0, 282.0, None, None,2017-04-04 07:00:00, -12.7, None, 112.0, None,14
None, 348.0, 282.0, None, None,2017-04-04 08:00:00, -12.0, None, 112.0, None,14
None, 348.0, 282.0, None, None,2017-04-04 09:00:00, -12.5, None, 112.0, None,14
None, 349.0, 282.0, None, None,2017-04-04 10:00:00, -14.0, None, 112.0, None,14
None, 349.0, 282.0, None, None,2017-04-04 11:00:00, -13.4, None, 112.0, None,14
None, 349.0, 282.0, None, None,2017-04-04 12:00:00, -14.4, None, 111.0, None,14
None, 349.0, 282.0, None, None,2017-04-04 13:00:00, -15.1, None, 111.0, None,14
None, 350.0, 283.0, None, None,2017-04-04 14:00:00, -14.9, None, 111.0, None,14
None, 350.0, 283.0, None, None,2017-04-04 15:00:00, -12.2, None, 111.0, None,14
None, 350.0, 282.0, 0.0, None,2017-04-04 16:00:00, -10.3, None, 111.0, None,14
None, 351.0, 282.0, None, None,2017-04-04 17:00:00, -4.5, None, 112.0, None,14
None, 350.0, 282.0, None, None,2017-04-04 18:00:00, -2.5, None, 112.0, None,14
None, 348.0, 282.0, None, None,2017-04-04 19:00:00, -0.2, None, 112.0, None,14
None, 347.0, 282.0, None, None,2017-04-04 20:00:00, 0.7, None, 112.0, None,14
None, 346.0, 282.0, None, None,2017-04-04 21:00:00, 2.5, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-04 22:00:00, 2.1, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-04 23:00:00, 3.5, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 00:00:00, 3.2, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 01:00:00, 3.5, None, 112.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 02:00:00, 2.1, None, 111.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 03:00:00, 1.7, None, 111.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 04:00:00, 1.9, None, 111.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 05:00:00, 1.3, None, 111.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 06:00:00, 0.5, None, 111.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 07:00:00, 0.3, None, 111.0, None,14
None, 345.0, 282.0, None, None,2017-04-05 08:00:00, 0.1, None, 111.0, None,14
None, 346.0, 282.0, None, None,2017-04-05 09:00:00, -0.7, None, 111.0, None,14
None, 346.0, 282.0, None, None,2017-04-05 10:00:00, -0.5, None, 111.0, None,14
None, 346.0, 282.0, None, None,2017-04-05 11:00:00, 0.2, None, 111.0, None,14
None, 346.0, 282.0, None, None,2017-04-05 12:00:00, -0.4, None, 110.0, None,14
None, 346.0, 282.0, None, None,2017-04-05 13:00:00, -1.4, None, 110.0, None,14
None, 346.0, 282.0, None, None,2017-04-05 14:00:00, -2.1, None, 110.0, None,14
None, 347.0, 282.0, None, None,2017-04-05 15:00:00, -2.1, None, 110.0, None,14
None, 348.0, 282.0, 0.0, None,2017-04-05 16:00:00, -1.5, None, 110.0, None,14
None, 348.0, 282.0, None, None,2017-04-05 17:00:00, 1.5, None, 110.0, None,14
None, 347.0, 282.0, None, None,2017-04-05 18:00:00, 2.4, None, 110.0, None,14
None, 347.0, 282.0, None, None,2017-04-05 19:00:00, 3.8, None, 110.0, None,14
None, 347.0, 282.0, None, None,2017-04-05 20:00:00, 3.5, None, 111.0, None,14
