air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
1.3, 1.262, 77.3, 5.5, 77.0, 0.8,2022-04-02 00:00:00, -2.0,14
0.7, 0.747, 78.52, 5.5, 79.0, 0.8,2022-04-02 01:00:00, -3.0,14
-0.5, -0.488, 84.8, 5.5, 85.0, -0.6,2022-04-02 02:00:00, -2.0,14
-1.1, -1.093, 85.1, 5.5, 85.0, -1.0,2022-04-02 03:00:00, -3.0,14
2.2, 2.218, 63.71, 5.5, 64.0, -1.2,2022-04-02 04:00:00, -4.0,14
2.2, 2.219, 64.7, 5.5, 65.0, -1.2,2022-04-02 05:00:00, -4.0,14
2.2, 2.224, 64.1, 5.5, 64.0, -1.2,2022-04-02 06:00:00, -4.0,14
0.9, 0.946, 70.98, 2.2, 71.0, 0.6,2022-04-02 07:00:00, -4.0,14
2.0, 1.962, 69.43, 2.2, 69.0, 0.6,2022-04-02 08:00:00, -3.0,14
3.1, 3.115, 62.09, 3.2, 62.0, 0.6,2022-04-02 09:00:00, -4.0,14
4.6, 4.621, 54.89, 4.6, 55.0, 0.6,2022-04-02 10:00:00, -3.0,14
5.1, 5.135, 51.38, 5.3, 51.0, 0.6,2022-04-02 11:00:00, -4.0,14
5.6, 5.618, 45.49, 6.1, 45.0, 0.6,2022-04-02 12:00:00, -5.0,14
6.2, 6.196, 45.2, 6.5, 45.0, 0.6,2022-04-02 13:00:00, -5.0,14
6.4, 6.358, 42.9, 6.6, 43.0, 0.6,2022-04-02 14:00:00, -5.0,14
5.9, 5.919, 42.04, 6.6, 42.0, 0.6,2022-04-02 15:00:00, -6.0,14
5.4, 5.391, 45.6, 6.6, 46.0, 0.6,2022-04-02 16:00:00, -5.0,14
5.0, 4.966, 48.26, 6.6, 48.0, 0.6,2022-04-02 17:00:00, -5.0,14
4.5, 4.521, 51.13, 6.6, 51.0, 0.6,2022-04-02 18:00:00, -5.0,14
4.1, 4.133, 53.91, 4.7, 54.0, 4.2,2022-04-02 19:00:00, -4.0,14
3.5, 3.506, 55.42, 4.7, 55.0, 3.5,2022-04-02 20:00:00, -5.0,14
3.0, 3.03, 59.36, 4.7, 59.0, 3.0,2022-04-02 21:00:00, -4.0,14
1.9, 1.895, 67.28, 4.7, 67.0, 1.9,2022-04-02 22:00:00, -4.0,14
1.1, 1.118, 69.74, 4.7, 70.0, 1.1,2022-04-02 23:00:00, -4.0,14
3.0, 3.04, 59.74, 4.7, 60.0, 1.1,2022-04-03 00:00:00, -4.0,14
3.3, 3.349, 54.89, 4.7, 55.0, 1.1,2022-04-03 01:00:00, -5.0,14
3.1, 3.092, 54.98, 4.7, 55.0, 1.1,2022-04-03 02:00:00, -5.0,14
2.9, 2.885, 54.91, 4.7, 55.0, 1.1,2022-04-03 03:00:00, -5.0,14
2.9, 2.913, 54.49, 4.7, 54.0, 1.1,2022-04-03 04:00:00, -5.0,14
0.8, 0.805, 63.7, 4.7, 64.0, 0.7,2022-04-03 05:00:00, -5.0,14
0.7, 0.655, 65.74, 4.7, 66.0, 0.2,2022-04-03 06:00:00, -5.0,14
1.0, 1.008, 64.7, 1.3, 65.0, 0.1,2022-04-03 07:00:00, -5.0,14
3.2, 3.225, 53.95, 3.2, 54.0, 0.1,2022-04-03 08:00:00, -5.0,14
4.3, 4.251, 51.38, 4.2, 51.0, 0.1,2022-04-03 09:00:00, -5.0,14
5.6, 5.553, 47.34, 5.5, 47.0, 0.1,2022-04-03 10:00:00, -5.0,14
7.1, 7.059, 42.98, 7.1, 43.0, 0.1,2022-04-03 11:00:00, -5.0,14
7.8, 7.832, 42.68, 8.4, 43.0, 0.1,2022-04-03 12:00:00, -4.0,14
8.1, 8.05, 43.97, 8.7, 44.0, 0.1,2022-04-03 13:00:00, -3.0,14
7.9, 7.899, 43.73, 8.7, 44.0, 0.1,2022-04-03 14:00:00, -4.0,14
9.1, 9.09, 41.81, 10.4, 42.0, 0.1,2022-04-03 15:00:00, -3.0,14
8.9, 8.87, 45.87, 10.4, 46.0, 0.1,2022-04-03 16:00:00, -2.0,14
7.5, 7.498, 51.39, 10.4, 51.0, 0.1,2022-04-03 17:00:00, -2.0,14
6.2, 6.216, 57.24, 10.4, 57.0, 0.1,2022-04-03 18:00:00, -2.0,14
5.4, 5.393, 61.36, 6.3, 61.0, 5.4,2022-04-03 19:00:00, -2.0,14
4.6, 4.601, 66.07, 6.3, 66.0, 4.6,2022-04-03 20:00:00, -1.0,14
4.4, 4.417, 66.63, 6.3, 67.0, 3.5,2022-04-03 21:00:00, -1.0,14
4.2, 4.153, 66.18, 6.3, 66.0, 3.5,2022-04-03 22:00:00, -2.0,14
4.6, 4.583, 64.82, 6.3, 65.0, 3.5,2022-04-03 23:00:00, -1.0,14
5.1, 5.089, 59.5, 6.3, 60.0, 3.5,2022-04-04 00:00:00, -2.0,14
5.2, 5.181, 59.6, 6.3, 60.0, 3.5,2022-04-04 01:00:00, -2.0,14
5.0, 4.968, 63.11, 6.3, 63.0, 3.5,2022-04-04 02:00:00, -1.0,14
