station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
0.66, 0.6, 76.4, 5.29, 895.85, 0.0, 12.84, 2019-01-01 00:00:00, 233.1, -3.0
0.715, 0.6, 75.9, 4.03, 897.15, 0.0, 11.33, 2019-01-01 01:00:00, 235.9, -3.0
1.126, 0.6, 75.5, 4.03, 895.95, 0.0, 13.6, 2019-01-01 02:00:00, 227.4, -2.7
0.825, 0.6, 75.7, 2.77, 896.45, 0.0, 9.07, 2019-01-01 03:00:00, 235.9, -3.0
1.153, 0.6, 75.9, 2.77, 898.35, 0.0, 9.57, 2019-01-01 04:00:00, 228.8, -2.6
1.017, 0.6, 77.1, 3.53, 898.25, 0.0, 10.83, 2019-01-01 05:00:00, 230.2, -2.5
1.099, 0.6, 76.6, 2.77, 898.85, 0.0, 9.32, 2019-01-01 06:00:00, 240.1, -2.6
1.398, 0.6, 75.8, 2.27, 899.55, 0.0, 7.55, 2019-01-01 07:00:00, 242.9, -2.4
1.398, 1.9, 75.6, 2.52, 899.35, 0.0, 8.81, 2019-01-01 08:00:00, 233.1, -2.4
1.425, 28.1, 77.1, 0.76, 898.75, 0.0, 4.53, 2019-01-01 09:00:00, 221.8, -2.1
2.182, 11.9, 75.8, 2.77, 898.75, 0.0, 9.82, 2019-01-01 10:00:00, 235.9, -1.6
2.37, 64.4, 77.3, 3.27, 899.25, 0.0, 9.07, 2019-01-01 11:00:00, 224.6, -1.2
3.036, 76.9, 72.1, 2.52, 898.55, 0.0, 9.07, 2019-01-01 12:00:00, 226.0, -1.5
3.406, 71.9, 71.5, 2.52, 897.75, 0.0, 8.81, 2019-01-01 13:00:00, 221.8, -1.3
3.722, 19.4, 70.7, 3.27, 897.15, 0.0, 11.33, 2019-01-01 14:00:00, 223.2, -1.1
3.591, 8.1, 73.2, 1.76, 897.05, 0.0, 8.56, 2019-01-01 15:00:00, 226.0, -0.8
3.775, 0.6, 74.8, 2.27, 896.35, 1.6, 8.56, 2019-01-01 16:00:00, 227.4, -0.3
3.485, 0.6, 76.9, 1.51, 895.75, 1.8, 6.3, 2019-01-01 17:00:00, 219.0, -0.2
4.194, 0.6, 75.1, 2.77, 894.85, 2.0, 10.32, 2019-01-01 18:00:00, 224.6, 0.2
4.194, 0.6, 76.5, 2.27, 894.15, 1.4, 7.3, 2019-01-01 19:00:00, 220.4, 0.4
3.854, 0.6, 77.1, 1.51, 892.95, 1.0, 7.05, 2019-01-01 20:00:00, 223.2, 0.2
5.231, 0.6, 78.7, 2.01, 892.35, 0.8, 9.07, 2019-01-01 21:00:00, 228.8, 1.8
4.74, 0.6, 75.6, 2.27, 892.05, 0.0, 8.31, 2019-01-01 22:00:00, 219.0, 0.8
4.298, 0.6, 78.7, 2.77, 890.95, 0.0, 8.31, 2019-01-01 23:00:00, 213.4, 0.9
