station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-6.93, 0.6, 90.8, 0.74, 919.05, 0.0, 4.45, 2019-01-01 00:00:00, 129.2, -8.2
-7.09, 0.6, 90.6, 0.74, 918.95, 0.0, 4.27, 2019-01-01 01:00:00, 113.7, -8.4
-7.155, 0.6, 92.1, 0.19, 918.95, 0.0, 2.04, 2019-01-01 02:00:00, 115.1, -8.2
-6.898, 0.6, 92.5, 0.19, 919.15, 0.0, 2.41, 2019-01-01 03:00:00, 134.8, -7.9
-7.122, 0.6, 92.3, 0.19, 918.85, 0.0, 1.48, 2019-01-01 04:00:00, 129.2, -8.2
-6.866, 0.6, 92.0, 0.37, 918.25, 0.0, 3.53, 2019-01-01 05:00:00, 109.5, -8.0
-6.547, 0.6, 91.4, 0.37, 917.95, 0.0, 3.34, 2019-01-01 06:00:00, 127.8, -7.7
-6.579, 0.6, 91.2, 0.37, 917.85, 0.0, 3.34, 2019-01-01 07:00:00, 132.0, -7.8
-6.294, 0.6, 90.5, 0.74, 918.45, 0.0, 3.9, 2019-01-01 08:00:00, 120.7, -7.6
-5.979, 6.9, 90.9, 0.56, 918.95, 0.0, 4.64, 2019-01-01 09:00:00, 133.4, -7.2
-5.76, 31.9, 91.9, 0.56, 918.35, 0.0, 3.53, 2019-01-01 10:00:00, 134.8, -6.9
-5.018, 48.1, 90.4, 0.74, 918.15, 0.0, 4.08, 2019-01-01 11:00:00, 134.8, -6.4
-4.469, 59.4, 89.2, 0.74, 917.85, 0.0, 5.75, 2019-01-01 12:00:00, 130.6, -6.0
-3.926, 51.9, 88.7, 0.93, 917.15, 0.0, 4.64, 2019-01-01 13:00:00, 134.8, -5.5
-3.717, 43.1, 87.9, 1.3, 916.85, 0.0, 5.75, 2019-01-01 14:00:00, 133.4, -5.4
-4.106, 10.6, 87.5, 1.11, 916.85, 0.0, 6.12, 2019-01-01 15:00:00, 126.4, -5.9
-4.439, 0.6, 88.8, 1.3, 916.25, 0.0, 4.27, 2019-01-01 16:00:00, 132.0, -6.0
-4.348, 0.6, 88.7, 1.67, 915.45, 0.0, 6.49, 2019-01-01 17:00:00, 129.2, -5.9
-4.348, 0.6, 89.1, 1.3, 915.05, 0.0, 6.31, 2019-01-01 18:00:00, 134.8, -5.9
-4.227, 0.6, 89.2, 1.48, 914.85, 0.0, 5.75, 2019-01-01 19:00:00, 130.6, -5.7
-3.926, 0.6, 90.1, 1.3, 914.45, 0.0, 5.38, 2019-01-01 20:00:00, 133.4, -5.3
-3.836, 0.6, 88.6, 1.67, 913.45, 0.0, 5.94, 2019-01-01 21:00:00, 130.6, -5.4
-3.807, 0.6, 88.6, 2.04, 912.65, 0.0, 6.31, 2019-01-01 22:00:00, 129.2, -5.4
-3.538, 0.6, 88.1, 2.41, 912.25, 0.0, 8.16, 2019-01-01 23:00:00, 129.2, -5.2
-3.717, 0.6, 87.9, 2.23, 911.55, 0.0, 8.72, 2019-01-02 00:00:00, 133.4, -5.4
-3.896, 0.6, 88.3, 2.41, 910.55, 0.0, 7.24, 2019-01-02 01:00:00, 132.0, -5.6
-3.568, 0.6, 88.4, 2.23, 910.35, 0.0, 7.79, 2019-01-02 02:00:00, 130.6, -5.2
-3.598, 0.6, 87.8, 2.41, 909.45, 0.0, 7.05, 2019-01-02 03:00:00, 130.6, -5.3
-3.419, 0.6, 88.2, 2.41, 908.65, 0.0, 7.05, 2019-01-02 04:00:00, 132.0, -5.1
-3.598, 0.6, 90.1, 2.23, 907.95, 0.0, 7.05, 2019-01-02 05:00:00, 132.0, -5.0
-3.065, 0.6, 91.4, 2.04, 907.85, 0.0, 6.68, 2019-01-02 06:00:00, 129.2, -4.3
-2.859, 0.6, 91.8, 2.41, 907.55, 0.0, 7.05, 2019-01-02 07:00:00, 130.6, -4.0
-3.065, 0.6, 91.6, 2.23, 907.25, 0.0, 8.53, 2019-01-02 08:00:00, 133.4, -4.2
-3.242, 3.1, 92.1, 2.23, 907.35, 0.0, 6.68, 2019-01-02 09:00:00, 133.4, -4.3
-3.183, 18.1, 93.2, 2.23, 906.95, 0.0, 6.68, 2019-01-02 10:00:00, 130.6, -4.1
-2.947, 35.6, 93.6, 2.04, 906.65, 0.0, 6.49, 2019-01-02 11:00:00, 133.4, -3.8
-2.888, 51.9, 93.7, 2.04, 906.05, 0.0, 7.24, 2019-01-02 12:00:00, 130.6, -3.8
-2.8, 49.4, 94.0, 1.67, 905.35, 0.0, 6.31, 2019-01-02 13:00:00, 130.6, -3.6
-2.83, 16.9, 94.0, 1.86, 904.65, 0.0, 5.94, 2019-01-02 14:00:00, 130.6, -3.7
-2.947, 4.4, 94.6, 1.48, 903.85, 0.0, 5.57, 2019-01-02 15:00:00, 129.2, -3.7
-3.035, 0.6, 94.9, 1.48, 903.55, 0.0, 5.94, 2019-01-02 16:00:00, 133.4, -3.7
-3.035, 0.6, 95.3, 1.11, 902.95, 0.0, 4.27, 2019-01-02 17:00:00, 130.6, -3.7
-3.065, 0.6, 95.5, 0.93, 902.55, 0.0, 3.71, 2019-01-02 18:00:00, 127.8, -3.7
-2.976, 0.6, 95.7, 0.93, 902.55, 0.0, 3.71, 2019-01-02 19:00:00, 133.4, -3.6
