wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
9.0, 101.4, 8.2, 292.5, 38.0, 23.3,2017-09-03 00:00:00, None, None, None, None, -0.15,36
4.0, 101.3, 11.1, 270.0, 45.0, 23.5,2017-09-03 01:00:00, None, None, None, None, -0.12,36
7.0, 101.3, 2.5, 292.5, 23.0, 24.8,2017-09-03 02:00:00, None, None, None, None, -0.1,36
0.0, 101.3, 5.5, None, 30.0, 24.3,2017-09-03 03:00:00, None, None, None, None, -0.05,36
4.0, 101.4, 8.9, 67.5, 43.0, 22.2,2017-09-03 04:00:00, None, None, None, None, 0.02,36
7.0, 101.4, 9.4, 90.0, 44.0, 22.2,2017-09-03 05:00:00, None, None, None, None, 0.05,36
3.0, 101.4, 12.4, 315.0, 53.0, 22.4,2017-09-03 06:00:00, None, None, None, None, 0.04,36
6.0, 101.4, 12.2, 67.5, 54.0, 21.9,2017-09-03 07:00:00, None, None, None, None, 0.04,36
1.0, 101.4, 12.5, 337.5, 56.0, 21.6,2017-09-03 08:00:00, None, None, None, None, 0.06,36
5.0, 101.5, 12.9, 292.5, 61.0, 20.7,2017-09-03 09:00:00, None, None, None, None, 0.09,36
1.0, 101.5, 12.9, 45.0, 65.0, 19.8,2017-09-03 10:00:00, None, None, None, None, 0.07,36
3.0, 101.5, 13.5, 90.0, 67.0, 19.8,2017-09-03 11:00:00, None, None, None, None, 0.04,36
3.0, 101.5, 13.3, 315.0, 67.0, 19.7,2017-09-03 12:00:00, None, None, None, None, 0.01,36
4.0, 101.5, 13.4, 90.0, 69.0, 19.3,2017-09-03 13:00:00, None, None, None, None, 0.01,36
4.0, 101.5, 13.6, 90.0, 69.0, 19.4,2017-09-03 14:00:00, None, None, None, None, 0.06,36
8.0, 101.6, 14.8, 90.0, 74.0, 19.6,2017-09-03 15:00:00, None, None, None, None, 0.1,36
10.0, 101.6, 15.3, 90.0, 75.0, 19.8,2017-09-03 16:00:00, None, None, None, None, 0.12,36
6.0, 101.6, 15.5, 270.0, 79.0, 19.2,2017-09-03 17:00:00, None, None, None, None, 0.1,36
8.0, 101.7, 16.1, 292.5, 76.0, 20.4,2017-09-03 18:00:00, None, None, None, None, 0.08,36
15.0, 101.7, 17.7, 270.0, 89.0, 19.6,2017-09-03 19:00:00, None, None, None, None, 0.07,36
9.0, 101.7, 17.6, 292.5, 84.0, 20.5,2017-09-03 20:00:00, None, None, None, None, 0.05,36
10.0, 101.7, 17.2, 315.0, 77.0, 21.4,2017-09-03 21:00:00, None, None, None, None, 0.02,36
7.0, 101.6, 16.6, 292.5, 69.0, 22.5,2017-09-03 22:00:00, None, None, None, None, -0.03,36
11.0, 101.6, 17.3, 292.5, 73.0, 22.4,2017-09-03 23:00:00, None, 0.0, None, None, -0.11,36
1.0, 101.5, 17.2, 90.0, 62.0, 25.1,2017-09-04 00:00:00, None, None, None, None, -0.13,36
12.0, 101.5, 17.1, 315.0, 68.0, 23.4,2017-09-04 01:00:00, None, None, None, None, -0.15,36
8.0, 101.5, 16.9, 90.0, 69.0, 23.0,2017-09-04 02:00:00, None, None, None, None, -0.1,36
11.0, 101.5, 17.0, 90.0, 71.0, 22.4,2017-09-04 03:00:00, None, None, None, None, -0.05,36
6.0, 101.5, 16.3, 67.5, 64.0, 23.5,2017-09-04 04:00:00, None, None, None, None, 0.05,36
8.0, 101.6, 16.2, 67.5, 65.0, 23.0,2017-09-04 05:00:00, None, None, None, None, 0.1,36
4.0, 101.6, 14.8, 337.5, 62.0, 22.5,2017-09-04 06:00:00, None, None, None, None, 0.13,36
8.0, 101.6, 15.5, 90.0, 70.0, 21.2,2017-09-04 07:00:00, None, None, None, None, 0.1,36
8.0, 101.7, 14.7, 90.0, 63.0, 22.1,2017-09-04 08:00:00, None, None, None, None, 0.12,36
2.0, 101.7, 14.7, 22.5, 65.0, 21.5,2017-09-04 09:00:00, None, None, None, None, 0.09,36
4.0, 101.7, 14.4, 67.5, 66.0, 21.1,2017-09-04 10:00:00, None, None, None, None, 0.1,36
0.0, 101.8, 14.3, None, 68.0, 20.6,2017-09-04 11:00:00, None, None, None, None, 0.07,36
6.0, 101.7, 15.3, 90.0, 78.0, 19.2,2017-09-04 12:00:00, None, None, None, None, 0.02,36
4.0, 101.7, 14.3, 67.5, 73.0, 19.4,2017-09-04 13:00:00, None, None, None, None, -0.01,36
3.0, 101.7, 14.3, 67.5, 67.0, 20.5,2017-09-04 14:00:00, None, None, None, None, -0.03,36
6.0, 101.8, 14.4, 90.0, 68.0, 20.4,2017-09-04 15:00:00, None, None, None, None, 0.04,36
8.0, 101.8, 14.6, 90.0, 67.0, 21.0,2017-09-04 16:00:00, None, None, None, None, 0.04,36
3.0, 101.7, 15.0, 112.5, 68.0, 21.1,2017-09-04 17:00:00, None, None, None, None, 0.01,36
7.0, 101.7, 16.0, 90.0, 72.0, 21.1,2017-09-04 18:00:00, None, None, None, None, -0.06,36
12.0, 101.7, 15.6, 292.5, 68.0, 21.8,2017-09-04 19:00:00, None, None, None, None, -0.12,36
5.0, 101.6, 15.2, 90.0, 61.0, 23.1,2017-09-04 20:00:00, None, None, None, None, -0.15,36
8.0, 101.5, 16.2, 292.5, 65.0, 23.3,2017-09-04 21:00:00, None, None, None, None, -0.18,36
12.0, 101.4, 16.0, 292.5, 60.0, 24.2,2017-09-04 22:00:00, None, None, None, None, -0.22,36
8.0, 101.3, 11.8, 292.5, 35.0, 28.7,2017-09-04 23:00:00, None, 0.0, None, None, -0.25,36
2.0, 101.3, 15.2, 270.0, 49.0, 26.9,2017-09-05 00:00:00, None, None, None, None, -0.28,36
7.0, 101.2, 15.4, 292.5, 57.0, 24.4,2017-09-05 01:00:00, None, None, None, None, -0.22,36
3.0, 101.2, 15.0, 67.5, 54.0, 25.0,2017-09-05 02:00:00, None, None, None, None, -0.19,36
8.0, 101.1, 16.4, 90.0, 64.0, 23.5,2017-09-05 03:00:00, None, None, None, None, -0.12,36
6.0, 101.1, 16.0, 292.5, 61.0, 24.0,2017-09-05 04:00:00, None, None, None, None, -0.07,36
10.0, 101.1, 16.9, 90.0, 74.0, 21.8,2017-09-05 05:00:00, None, None, None, None, -0.03,36
0.0, 101.1, 14.9, None, 58.0, 23.5,2017-09-05 06:00:00, None, None, None, None, 0.0,36
3.0, 101.2, 15.5, 247.5, 71.0, 20.9,2017-09-05 07:00:00, None, None, None, None, 0.02,36
1.0, 101.2, 14.1, 67.5, 57.0, 23.1,2017-09-05 08:00:00, None, None, None, None, 0.06,36
7.0, 101.2, 13.7, 67.5, 62.0, 21.3,2017-09-05 09:00:00, None, None, None, None, 0.05,36
6.0, 101.2, 13.3, 90.0, 54.0, 23.2,2017-09-05 10:00:00, None, None, None, None, 0.01,36
8.0, 101.2, 13.5, 90.0, 60.0, 21.7,2017-09-05 11:00:00, None, None, None, None, 0.01,36
6.0, 101.2, 12.8, 90.0, 55.0, 22.2,2017-09-05 12:00:00, None, None, None, None, 0.02,36
1.0, 101.2, 11.3, None, 49.0, 22.6,2017-09-05 13:00:00, None, None, None, None, 0.03,36
1.0, 101.2, 14.1, 90.0, 67.0, 20.3,2017-09-05 14:00:00, None, None, None, None, 0.04,36
5.0, 101.2, 13.5, 270.0, 63.0, 20.8,2017-09-05 15:00:00, None, None, None, None, 0.02,36
6.0, 101.2, 13.8, 67.5, 68.0, 19.8,2017-09-05 16:00:00, None, None, None, None, 0.0,36
7.0, 101.2, 13.8, 90.0, 59.0, 22.0,2017-09-05 17:00:00, None, None, None, None, 0.01,36
2.0, 101.2, 14.2, 225.0, 60.0, 22.4,2017-09-05 18:00:00, None, None, None, None, 0.02,36
7.0, 101.3, 15.8, 90.0, 73.0, 21.0,2017-09-05 19:00:00, None, None, None, None, 0.05,36
1.0, 101.3, 15.2, None, 67.0, 21.6,2017-09-05 20:00:00, None, None, None, None, 0.01,36
10.0, 101.3, 14.5, 90.0, 61.0, 22.3,2017-09-05 21:00:00, None, None, None, None, 0.02,36
0.0, 101.3, 15.5, None, 68.0, 21.6,2017-09-05 22:00:00, None, None, None, None, 0.04,36
4.0, 101.2, 15.8, 67.5, 68.0, 22.0,2017-09-05 23:00:00, None, 0.0, None, None, -0.03,36
6.0, 101.1, 14.2, 0.0, 51.0, 25.2,2017-09-06 00:00:00, None, None, None, None, -0.15,36
4.0, 101.2, 14.7, 0.0, 60.0, 22.9,2017-09-06 01:00:00, None, None, None, None, -0.1,36
7.0, 101.1, 14.4, 90.0, 56.0, 23.8,2017-09-06 02:00:00, None, None, None, None, -0.1,36
11.0, 101.1, 15.9, 90.0, 70.0, 21.7,2017-09-06 03:00:00, None, None, None, None, 0.02,36
1.0, 101.1, 13.1, 292.5, 51.0, 23.8,2017-09-06 04:00:00, None, None, None, None, -0.05,36
9.0, 101.2, 14.2, 292.5, 60.0, 22.4,2017-09-06 05:00:00, None, None, None, None, 0.04,36
6.0, 101.2, 14.1, 90.0, 62.0, 21.7,2017-09-06 06:00:00, None, None, None, None, 0.05,36
0.0, 101.2, 13.1, None, 52.0, 23.3,2017-09-06 07:00:00, None, None, None, None, 0.05,36
4.0, 101.2, 13.7, 315.0, 61.0, 21.6,2017-09-06 08:00:00, None, None, None, None, 0.06,36
4.0, 101.2, 13.9, 180.0, 62.0, 21.5,2017-09-06 09:00:00, None, None, None, None, 0.04,36
11.0, 101.2, 15.1, 90.0, 73.0, 20.0,2017-09-06 10:00:00, None, None, None, None, 0.04,36
4.0, 101.3, 14.3, 67.5, 62.0, 21.8,2017-09-06 11:00:00, None, None, None, None, 0.03,36
7.0, 101.3, 12.9, 90.0, 54.0, 22.6,2017-09-06 12:00:00, None, None, None, None, 0.03,36
9.0, 101.3, 13.9, 90.0, 77.0, 18.1,2017-09-06 13:00:00, None, None, None, None, 0.03,36
7.0, 101.3, 13.5, 90.0, 69.0, 19.2,2017-09-06 14:00:00, None, None, None, None, 0.06,36
11.0, 101.3, 14.1, 90.0, 76.0, 18.5,2017-09-06 15:00:00, None, None, None, None, 0.04,36
10.0, 101.3, 14.5, 90.0, 74.0, 19.3,2017-09-06 16:00:00, None, None, None, None, 0.06,36
13.0, 101.3, 14.4, 90.0, 64.0, 21.4,2017-09-06 17:00:00, None, None, None, None, -0.01,36
10.0, 101.3, 14.4, 90.0, 63.0, 21.7,2017-09-06 18:00:00, None, None, None, None, 0.01,36
7.0, 101.3, 14.8, 292.5, 71.0, 20.2,2017-09-06 19:00:00, None, None, None, None, -0.05,36
7.0, 101.2, 14.8, 292.5, 69.0, 20.7,2017-09-06 20:00:00, None, None, None, None, -0.07,36
4.0, 101.2, 14.4, 225.0, 66.0, 21.2,2017-09-06 21:00:00, None, None, None, None, -0.11,36
2.0, 101.1, 15.8, 202.5, 71.0, 21.2,2017-09-06 22:00:00, None, None, None, None, -0.13,36
3.0, 101.1, 15.6, 292.5, 69.0, 21.6,2017-09-06 23:00:00, None, 0.0, None, None, -0.11,36
6.0, 101.1, 15.5, 292.5, 71.0, 21.1,2017-09-07 00:00:00, None, None, None, None, -0.06,36
8.0, 101.1, 14.8, 315.0, 67.0, 21.1,2017-09-07 01:00:00, None, None, None, None, -0.05,36
7.0, 101.1, 15.5, 315.0, 74.0, 20.4,2017-09-07 02:00:00, None, None, None, None, -0.01,36
2.0, 101.2, 15.1, 45.0, 68.0, 21.2,2017-09-07 03:00:00, None, None, None, None, 0.06,36
4.0, 101.2, 14.6, 0.0, 66.0, 21.2,2017-09-07 04:00:00, None, None, None, None, 0.11,36
6.0, 101.2, 14.5, 315.0, 68.0, 20.6,2017-09-07 05:00:00, None, None, None, None, 0.04,36
3.0, 101.1, 14.6, 67.5, 68.0, 20.8,2017-09-07 06:00:00, None, None, None, None, -0.06,36
14.0, 101.2, 15.7, 315.0, 78.0, 19.6,2017-09-07 07:00:00, None, None, None, None, 0.01,36
6.0, 101.2, 15.3, 90.0, 74.0, 20.0,2017-09-07 08:00:00, None, None, None, None, 0.09,36
7.0, 101.3, 16.0, 292.5, 84.0, 18.7,2017-09-07 09:00:00, None, None, None, None, 0.13,36
8.0, 101.2, 15.5, 90.0, 75.0, 20.1,2017-09-07 10:00:00, None, None, None, None, 0.0,36
2.0, 101.3, 15.0, 292.5, 71.0, 20.4,2017-09-07 11:00:00, None, None, None, None, 0.04,36
