AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,1.5, None,2020-04-01,-15.2,-6.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9, None,2020-04-02,-15.6,-1.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.0, None,2020-04-03,-13.3,-2.6,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1, None,2020-04-04,-18.2,-1.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.9, None,2020-04-05,-14.4,-1.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-04-06,-9.8,3.7,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2, None,2020-04-07,-7.4,5.6,14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 00:00:00, None, None,14,246.0,732.0, None, None,-2.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 01:00:00, None, None,14,247.0,732.0, None, None,-2.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 02:00:00, None, None,14,247.0,732.0, None, None,-4.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 03:00:00, None, None,14,247.0,732.0, None, None,-5.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 04:00:00, None, None,14,247.0,732.0, None, None,-6.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 05:00:00, None, None,14,247.0,732.0, None, None,-6.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 06:00:00, None, None,14,248.0,732.0, None, None,-6.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 07:00:00, None, None,14,248.0,732.0, None, None,-6.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 08:00:00, None, None,14,248.0,732.0, None, None,-6.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 09:00:00, None, None,14,248.0,732.0, None, None,-6.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 10:00:00, None, None,14,248.0,732.0, None, None,-7.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-04-01 11:00:00, None, None,14,248.0,732.0, None, None,-8.1,,,,,,,,,,,,,,,,,,,,,
