BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,98.0, None,2022-07-16 00:00:00, None,29
None, None, None,99.9, None,2022-07-16 01:00:00, None,29
None, None, None,100.0, None,2022-07-16 02:00:00, None,29
None, None, None,99.9, None,2022-07-16 03:00:00, None,29
None, None, None,100.0, None,2022-07-16 04:00:00, None,29
None, None, None,100.0, None,2022-07-16 05:00:00, None,29
None, None, None,99.9, None,2022-07-16 06:00:00, None,29
None, None, None,90.8, None,2022-07-16 07:00:00, None,29
None, None, None,70.9, None,2022-07-16 08:00:00, None,29
None, None, None,60.7, None,2022-07-16 09:00:00, None,29
None, None, None,54.1, None,2022-07-16 10:00:00, None,29
None, None, None,48.0, None,2022-07-16 11:00:00, None,29
None, None, None,42.4, None,2022-07-16 12:00:00, None,29
None, None, None,36.3, None,2022-07-16 13:00:00, None,29
None, None, None,32.0, None,2022-07-16 14:00:00, None,29
None, None, None,30.8, None,2022-07-16 15:00:00, None,29
None, None, None,30.9, None,2022-07-16 16:00:00, None,29
None, None, None,32.9, None,2022-07-16 17:00:00, None,29
None, None, None,34.5, None,2022-07-16 18:00:00, None,29
None, None, None,39.8, None,2022-07-16 19:00:00, None,29
None, None, None,52.5, None,2022-07-16 20:00:00, None,29
None, None, None,75.4, None,2022-07-16 21:00:00, None,29
None, None, None,78.6, None,2022-07-16 22:00:00, None,29
None, None, None,75.4, None,2022-07-16 23:00:00, None,29
None, None, None,82.4, None,2022-07-17 00:00:00, None,29
None, None, None,93.2, None,2022-07-17 01:00:00, None,29
None, None, None,96.4, None,2022-07-17 02:00:00, None,29
None, None, None,97.8, None,2022-07-17 03:00:00, None,29
None, None, None,98.9, None,2022-07-17 04:00:00, None,29
None, None, None,99.9, None,2022-07-17 05:00:00, None,29
None, None, None,96.3, None,2022-07-17 06:00:00, None,29
None, None, None,85.6, None,2022-07-17 07:00:00, None,29
None, None, None,73.8, None,2022-07-17 08:00:00, None,29
None, None, None,64.1, None,2022-07-17 09:00:00, None,29
None, None, None,58.8, None,2022-07-17 10:00:00, None,29
None, None, None,47.2, None,2022-07-17 11:00:00, None,29
None, None, None,39.8, None,2022-07-17 12:00:00, None,29
None, None, None,36.1, None,2022-07-17 13:00:00, None,29
None, None, None,36.0, None,2022-07-17 14:00:00, None,29
None, None, None,33.2, None,2022-07-17 15:00:00, None,29
None, None, None,31.8, None,2022-07-17 16:00:00, None,29
None, None, None,30.7, None,2022-07-17 17:00:00, None,29
None, None, None,32.5, None,2022-07-17 18:00:00, None,29
None, None, None,38.1, None,2022-07-17 19:00:00, None,29
None, None, None,52.8, None,2022-07-17 20:00:00, None,29
None, None, None,66.3, None,2022-07-17 21:00:00, None,29
None, None, None,68.0, None,2022-07-17 22:00:00, None,29
None, None, None,70.6, None,2022-07-17 23:00:00, None,29
None, None, None,63.7, None,2022-07-18 00:00:00, None,29
None, None, None,63.8, None,2022-07-18 01:00:00, None,29
None, None, None,69.7, None,2022-07-18 02:00:00, None,29
None, None, None,74.7, None,2022-07-18 03:00:00, None,29
None, None, None,87.3, None,2022-07-18 04:00:00, None,29
None, None, None,92.5, None,2022-07-18 05:00:00, None,29
None, None, None,85.5, None,2022-07-18 06:00:00, None,29
None, None, None,77.1, None,2022-07-18 07:00:00, None,29
None, None, None,68.1, None,2022-07-18 08:00:00, None,29
None, None, None,53.7, None,2022-07-18 09:00:00, None,29
None, None, None,48.6, None,2022-07-18 10:00:00, None,29
None, None, None,47.1, None,2022-07-18 11:00:00, None,29
None, None, None,43.3, None,2022-07-18 12:00:00, None,29
None, None, None,40.1, None,2022-07-18 13:00:00, None,29
None, None, None,36.5, None,2022-07-18 14:00:00, None,29
None, None, None,34.3, None,2022-07-18 15:00:00, None,29
None, None, None,35.8, None,2022-07-18 16:00:00, None,29
None, None, None,40.9, None,2022-07-18 17:00:00, None,29
None, None, None,44.3, None,2022-07-18 18:00:00, None,29
None, None, None,50.2, None,2022-07-18 19:00:00, None,29
None, None, None,50.1, None,2022-07-18 20:00:00, None,29
None, None, None,46.2, None,2022-07-18 21:00:00, None,29
None, None, None,47.1, None,2022-07-18 22:00:00, None,29
None, None, None,47.9, None,2022-07-18 23:00:00, None,29
None, None, None,51.4, None,2022-07-19 00:00:00, None,29
None, None, None,55.7, None,2022-07-19 01:00:00, None,29
None, None, None,64.9, None,2022-07-19 02:00:00, None,29
None, None, None,66.5, None,2022-07-19 03:00:00, None,29
None, None, None,74.0, None,2022-07-19 04:00:00, None,29
None, None, None,76.8, None,2022-07-19 05:00:00, None,29
None, None, None,66.9, None,2022-07-19 06:00:00, None,29
None, None, None,56.3, None,2022-07-19 07:00:00, None,29
None, None, None,51.7, None,2022-07-19 08:00:00, None,29
None, None, None,48.0, None,2022-07-19 09:00:00, None,29
None, None, None,45.1, None,2022-07-19 10:00:00, None,29
None, None, None,39.9, None,2022-07-19 11:00:00, None,29
None, None, None,36.3, None,2022-07-19 12:00:00, None,29
None, None, None,32.1, None,2022-07-19 13:00:00, None,29
None, None, None,31.2, None,2022-07-19 14:00:00, None,29
None, None, None,31.8, None,2022-07-19 15:00:00, None,29
None, None, None,31.3, None,2022-07-19 16:00:00, None,29
None, None, None,29.5, None,2022-07-19 17:00:00, None,29
None, None, None,30.2, None,2022-07-19 18:00:00, None,29
None, None, None,35.9, None,2022-07-19 19:00:00, None,29
None, None, None,40.5, None,2022-07-19 20:00:00, None,29
None, None, None,41.8, None,2022-07-19 21:00:00, None,29
None, None, None,57.1, None,2022-07-19 22:00:00, None,29
None, None, None,69.6, None,2022-07-19 23:00:00, None,29
None, None, None,87.9, None,2022-07-20 00:00:00, None,29
None, None, None,90.7, None,2022-07-20 01:00:00, None,29
None, None, None,94.3, None,2022-07-20 02:00:00, None,29
None, None, None,99.0, None,2022-07-20 03:00:00, None,29
None, None, None,100.0, None,2022-07-20 04:00:00, None,29
None, None, None,100.0, None,2022-07-20 05:00:00, None,29
None, None, None,98.7, None,2022-07-20 06:00:00, None,29
None, None, None,89.6, None,2022-07-20 07:00:00, None,29
None, None, None,75.9, None,2022-07-20 08:00:00, None,29
None, None, None,61.9, None,2022-07-20 09:00:00, None,29
None, None, None,46.8, None,2022-07-20 10:00:00, None,29
None, None, None,38.5, None,2022-07-20 11:00:00, None,29
None, None, None,34.7, None,2022-07-20 12:00:00, None,29
