WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, -14.1, 0.9562,2018-03-05 00:00:00, -14.066,10
None, -14.6, 2.18861,2018-03-05 01:00:00, -14.5927,10
None, -15.2, 2.8037,2018-03-05 02:00:00, -15.2309,10
None, -16.7, 3.95553,2018-03-05 03:00:00, -16.7151,10
None, -16.8, 4.19135,2018-03-05 04:00:00, -16.8156,10
None, -16.6, 4.01562,2018-03-05 05:00:00, -16.5891,10
None, -16.4, 3.56598,2018-03-05 06:00:00, -16.3916,10
None, -15.9, 3.95072,2018-03-05 07:00:00, -15.8564,10
None, -13.7, 5.01502,2018-03-05 08:00:00, -13.6907,10
None, -12.9, 4.96126,2018-03-05 09:00:00, -12.8909,10
None, -12.9, 4.04416,2018-03-05 10:00:00, -12.8727,10
None, -12.7, 4.35393,2018-03-05 11:00:00, -12.723,10
None, -12.4, 3.44373,2018-03-05 12:00:00, -12.4499,10
None, -11.5, 3.18973,2018-03-05 13:00:00, -11.5038,10
None, -11.1, 3.72525,2018-03-05 14:00:00, -11.1054,10
None, -10.6, 2.96426,2018-03-05 15:00:00, -10.617,10
None, -10.0, 2.73204,2018-03-05 16:00:00, -10.0139,10
None, -10.2, 2.29131,2018-03-05 17:00:00, -10.2254,10
None, -10.6, 1.26403,2018-03-05 18:00:00, -10.5666,10
None, -12.0, 1.17009,2018-03-05 19:00:00, -12.0383,10
None, -12.9, 1.37098,2018-03-05 20:00:00, -12.8716,10
None, -13.2, 1.80049,2018-03-05 21:00:00, -13.2037,10
None, -14.1, 2.00763,2018-03-05 22:00:00, -14.0805,10
None, -15.2, 2.23741,2018-03-05 23:00:00, -15.2034,10
None, -16.0, 1.02549,2018-03-06 00:00:00, -16.0219,10
None, -15.6, 0.565137,2018-03-06 01:00:00, -15.5729,10
None, -15.7, 0.872323,2018-03-06 02:00:00, -15.6717,10
None, -15.8, 0.960942,2018-03-06 03:00:00, -15.7809,10
None, -16.7, 2.33961,2018-03-06 04:00:00, -16.71,10
None, -17.2, 2.67289,2018-03-06 05:00:00, -17.1911,10
None, -15.6, 2.15389,2018-03-06 06:00:00, -15.5865,10
None, -15.0, 1.35136,2018-03-06 07:00:00, -15.0388,10
None, -14.8, 0.67302,2018-03-06 08:00:00, -14.7967,10
None, -14.8, 1.2447,2018-03-06 09:00:00, -14.8389,10
None, -14.6, 1.63497,2018-03-06 10:00:00, -14.6203,10
None, -13.7, 1.87078,2018-03-06 11:00:00, -13.6941,10
None, -13.0, 1.3239,2018-03-06 12:00:00, -12.9861,10
None, -12.2, 0.550764,2018-03-06 13:00:00, -12.1937,10
None, -11.6, 0.593599,2018-03-06 14:00:00, -11.6199,10
None, -11.1, 0.408885,2018-03-06 15:00:00, -11.0953,10
None, -12.9, 1.917,2018-03-06 16:00:00, -12.9072,10
None, -12.9, 1.79237,2018-03-06 17:00:00, -12.8518,10
None, -13.3, 1.65093,2018-03-06 18:00:00, -13.3331,10
None, -13.4, 1.49158,2018-03-06 19:00:00, -13.3989,10
None, -12.4, 0.974527,2018-03-06 20:00:00, -12.4383,10
None, -11.5, 2.45123,2018-03-06 21:00:00, -11.529,10
None, -11.1, 3.12576,2018-03-06 22:00:00, -11.0982,10
None, -11.1, 3.43848,2018-03-06 23:00:00, -11.059,10
None, -10.9, 3.29222,2018-03-07 00:00:00, -10.9043,10
None, -10.7, 3.26814,2018-03-07 01:00:00, -10.7015,10
None, -10.8, 2.91704,2018-03-07 02:00:00, -10.8082,10
None, -11.6, 3.36567,2018-03-07 03:00:00, -11.647,10
None, -12.3, 3.48376,2018-03-07 04:00:00, -12.2659,10
None, -12.9, 3.69421,2018-03-07 05:00:00, -12.9316,10
None, -13.0, 3.46543,2018-03-07 06:00:00, -13.0123,10
None, -12.8, 3.69183,2018-03-07 07:00:00, -12.7876,10
None, -10.1, 5.22345,2018-03-07 08:00:00, -10.0873,10
None, -9.4, 3.9155,2018-03-07 09:00:00, -9.439,10
None, -9.1, 4.93172,2018-03-07 10:00:00, -9.12546,10
None, -9.0, 4.63984,2018-03-07 11:00:00, -8.97296,10
None, -8.0, 4.46907,2018-03-07 12:00:00, -8.04411,10
None, -6.4, 3.56066,2018-03-07 13:00:00, -6.3675,10
None, -5.9, 2.62833,2018-03-07 14:00:00, -5.85053,10
None, -9.7, 1.79093,2018-03-07 15:00:00, -9.663,10
None, -9.3, 1.85239,2018-03-07 16:00:00, -9.31478,10
None, -10.8, 2.77854,2018-03-07 17:00:00, -10.8111,10
None, -10.3, 2.25768,2018-03-07 18:00:00, -10.3452,10
None, -10.0, 1.83384,2018-03-07 19:00:00, -9.97596,10
None, -9.3, 1.80128,2018-03-07 20:00:00, -9.34155,10
