WDIR_VECT,time,HUMIDITY,week_of_year
109.2,2020-08-26 00:00:00,88.8,35
151.4,2020-08-26 01:00:00,84.8,35
332.5,2020-08-26 02:00:00,87.0,35
333.5,2020-08-26 03:00:00,90.8,35
354.5,2020-08-26 04:00:00,91.8,35
140.4,2020-08-26 05:00:00,91.1,35
136.2,2020-08-26 06:00:00,88.5,35
128.4,2020-08-26 07:00:00,83.1,35
282.4,2020-08-26 08:00:00,83.2,35
317.4,2020-08-26 09:00:00,77.4,35
135.1,2020-08-26 10:00:00,65.1,35
183.5,2020-08-26 11:00:00,57.3,35
152.6,2020-08-26 12:00:00,51.8,35
329.4,2020-08-26 13:00:00,47.5,35
332.6,2020-08-26 14:00:00,50.8,35
323.3,2020-08-26 15:00:00,47.2,35
337.7,2020-08-26 16:00:00,40.4,35
323.8,2020-08-26 17:00:00,38.3,35
302.4,2020-08-26 18:00:00,39.6,35
181.2,2020-08-26 19:00:00,55.4,35
342.9,2020-08-26 20:00:00,65.2,35
333.0,2020-08-26 21:00:00,66.6,35
283.9,2020-08-26 22:00:00,70.7,35
143.5,2020-08-26 23:00:00,73.7,35
269.1,2020-08-27 00:00:00,80.1,35
123.8,2020-08-27 01:00:00,83.3,35
342.8,2020-08-27 02:00:00,85.8,35
358.7,2020-08-27 03:00:00,86.2,35
114.3,2020-08-27 04:00:00,87.8,35
336.8,2020-08-27 05:00:00,91.7,35
332.2,2020-08-27 06:00:00,93.7,35
1.0,2020-08-27 07:00:00,89.6,35
34.9,2020-08-27 08:00:00,79.8,35
343.3,2020-08-27 09:00:00,69.1,35
336.7,2020-08-27 10:00:00,59.6,35
318.0,2020-08-27 11:00:00,52.1,35
324.4,2020-08-27 12:00:00,38.3,35
340.0,2020-08-27 13:00:00,29.5,35
342.1,2020-08-27 14:00:00,27.4,35
326.6,2020-08-27 15:00:00,27.1,35
319.6,2020-08-27 16:00:00,28.6,35
338.6,2020-08-27 17:00:00,31.7,35
327.1,2020-08-27 18:00:00,37.5,35
340.3,2020-08-27 19:00:00,49.0,35
341.2,2020-08-27 20:00:00,59.1,35
345.3,2020-08-27 21:00:00,69.2,35
99.6,2020-08-27 22:00:00,77.9,35
179.7,2020-08-27 23:00:00,81.0,35
198.5,2020-08-28 00:00:00,82.3,35
216.1,2020-08-28 01:00:00,85.9,35
150.5,2020-08-28 02:00:00,89.2,35
137.7,2020-08-28 03:00:00,87.5,35
88.7,2020-08-28 04:00:00,86.2,35
241.8,2020-08-28 05:00:00,90.0,35
113.3,2020-08-28 06:00:00,88.4,35
147.8,2020-08-28 07:00:00,82.9,35
160.5,2020-08-28 08:00:00,73.4,35
156.9,2020-08-28 09:00:00,66.8,35
165.4,2020-08-28 10:00:00,58.4,35
163.0,2020-08-28 11:00:00,50.3,35
162.8,2020-08-28 12:00:00,39.4,35
164.7,2020-08-28 13:00:00,33.7,35
144.3,2020-08-28 14:00:00,33.7,35
143.6,2020-08-28 15:00:00,31.0,35
161.9,2020-08-28 16:00:00,29.9,35
104.8,2020-08-28 17:00:00,33.6,35
338.0,2020-08-28 18:00:00,44.0,35
335.8,2020-08-28 19:00:00,57.3,35
339.1,2020-08-28 20:00:00,64.7,35
336.0,2020-08-28 21:00:00,71.8,35
324.3,2020-08-28 22:00:00,81.6,35
313.9,2020-08-28 23:00:00,92.3,35
322.0,2020-08-29 00:00:00,92.9,35
15.7,2020-08-29 01:00:00,94.1,35
359.4,2020-08-29 02:00:00,93.5,35
337.6,2020-08-29 03:00:00,92.1,35
357.3,2020-08-29 04:00:00,92.7,35
353.6,2020-08-29 05:00:00,91.4,35
50.8,2020-08-29 06:00:00,93.4,35
348.5,2020-08-29 07:00:00,90.8,35
327.9,2020-08-29 08:00:00,79.0,35
333.6,2020-08-29 09:00:00,70.8,35
338.3,2020-08-29 10:00:00,59.9,35
333.2,2020-08-29 11:00:00,49.4,35
332.4,2020-08-29 12:00:00,42.9,35
322.6,2020-08-29 13:00:00,38.9,35
329.1,2020-08-29 14:00:00,40.8,35
322.1,2020-08-29 15:00:00,46.1,35
318.6,2020-08-29 16:00:00,49.5,35
315.5,2020-08-29 17:00:00,53.6,35
342.6,2020-08-29 18:00:00,58.6,35
342.9,2020-08-29 19:00:00,63.6,35
328.9,2020-08-29 20:00:00,68.1,35
331.3,2020-08-29 21:00:00,68.9,35
319.0,2020-08-29 22:00:00,74.6,35
34.7,2020-08-29 23:00:00,81.3,35
261.6,2020-08-30 00:00:00,79.6,35
65.8,2020-08-30 01:00:00,86.0,35
161.6,2020-08-30 02:00:00,89.6,35
345.9,2020-08-30 03:00:00,90.6,35
336.8,2020-08-30 04:00:00,90.7,35
144.7,2020-08-30 05:00:00,91.4,35
133.9,2020-08-30 06:00:00,87.2,35
158.3,2020-08-30 07:00:00,78.5,35
180.4,2020-08-30 08:00:00,73.8,35
70.7,2020-08-30 09:00:00,64.6,35
202.8,2020-08-30 10:00:00,54.1,35
227.4,2020-08-30 11:00:00,45.0,35
153.9,2020-08-30 12:00:00,40.3,35
154.0,2020-08-30 13:00:00,36.0,35
156.7,2020-08-30 14:00:00,31.7,35
170.8,2020-08-30 15:00:00,31.9,35
218.0,2020-08-30 16:00:00,29.4,35
266.2,2020-08-30 17:00:00,39.5,35
339.3,2020-08-30 18:00:00,48.1,35
328.2,2020-08-30 19:00:00,52.5,35
352.0,2020-08-30 20:00:00,55.5,35
354.5,2020-08-30 21:00:00,58.5,35
62.3,2020-08-30 22:00:00,75.9,35
297.5,2020-08-30 23:00:00,91.7,35
0.4,2020-08-31 00:00:00,93.7,35
317.2,2020-08-31 01:00:00,95.0,35
343.6,2020-08-31 02:00:00,95.2,35
339.4,2020-08-31 03:00:00,95.2,35
325.4,2020-08-31 04:00:00,95.7,35
321.5,2020-08-31 05:00:00,95.9,35
306.6,2020-08-31 06:00:00,95.9,35
331.7,2020-08-31 07:00:00,95.2,35
309.5,2020-08-31 08:00:00,93.4,35
357.2,2020-08-31 09:00:00,85.3,35
309.6,2020-08-31 10:00:00,78.2,35
250.1,2020-08-31 11:00:00,71.3,35
203.6,2020-08-31 12:00:00,62.2,35
172.0,2020-08-31 13:00:00,58.2,35
175.4,2020-08-31 14:00:00,53.8,35
166.1,2020-08-31 15:00:00,52.4,35
190.3,2020-08-31 16:00:00,55.9,35
185.6,2020-08-31 17:00:00,62.6,35
173.4,2020-08-31 18:00:00,62.8,35
173.6,2020-08-31 19:00:00,58.6,35
180.5,2020-08-31 20:00:00,61.1,35
196.7,2020-08-31 21:00:00,61.9,35
10.2,2020-08-31 22:00:00,75.2,35
25.1,2020-08-31 23:00:00,80.5,35
358.1,2020-09-01 00:00:00,83.8,35
338.3,2020-09-01 01:00:00,85.9,35
338.4,2020-09-01 02:00:00,87.4,35
326.6,2020-09-01 03:00:00,88.5,35
116.7,2020-09-01 04:00:00,91.4,35
27.1,2020-09-01 05:00:00,92.9,35
182.6,2020-09-01 06:00:00,91.6,35
195.2,2020-09-01 07:00:00,90.8,35
166.9,2020-09-01 08:00:00,81.8,35
258.7,2020-09-01 09:00:00,69.5,35
335.7,2020-09-01 10:00:00,61.3,35
347.6,2020-09-01 11:00:00,54.2,35
10.8,2020-09-01 12:00:00,50.0,35
334.1,2020-09-01 13:00:00,52.7,35
309.6,2020-09-01 14:00:00,50.4,35
321.8,2020-09-01 15:00:00,49.4,35
340.5,2020-09-01 16:00:00,49.7,35
345.2,2020-09-01 17:00:00,58.1,35
335.5,2020-09-01 18:00:00,68.1,35
341.1,2020-09-01 19:00:00,72.3,35
340.1,2020-09-01 20:00:00,78.1,35
347.2,2020-09-01 21:00:00,83.1,35
340.4,2020-09-01 22:00:00,89.6,35
352.0,2020-09-01 23:00:00,93.8,35
