station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -2.129, 86.7, -1.8, 21.7, 20.74, 10.09, 151.7, -4.0, 10.1, -2.1, -2.7, 1013.0, 0.1, -4.0, 911.0, 152.0, 0.0, 87.0, 2021-01-01 00:00:00, 25.0, 24.57, 911.0
None, -1.998, 87.1, -1.8, 19.4, 20.06, 9.17, 150.6, -4.0, 9.2, -2.0, -2.7, 1011.9, 0.0, -4.0, 910.0, 151.0, 0.0, 87.0, 2021-01-01 01:00:00, 25.0, 24.63, 910.0
None, -1.867, 87.0, -1.8, 21.2, 18.47, 11.53, 150.5, -3.0, 11.5, -1.9, -2.7, 1010.8, -0.1, -3.0, 909.0, 151.0, 0.0, 87.0, 2021-01-01 02:00:00, 25.0, 24.61, 909.0
None, -1.875, 87.1, -1.6, 19.0, 19.12, 9.74, 151.6, -3.0, 9.7, -1.9, -2.7, 1009.7, 0.3, -3.0, 908.0, 152.0, 0.0, 87.0, 2021-01-01 03:00:00, 24.0, 24.49, 908.0
None, -0.985, 84.5, -0.9, 23.2, 20.94, 9.94, 149.5, -3.0, 9.9, -1.0, -2.7, 1006.3, -0.1, -3.0, 905.0, 150.0, 0.0, 85.0, 2021-01-01 04:00:00, 24.0, 24.42, 905.0
None, 0.124, 82.5, 0.3, 31.3, 21.74, 13.38, 152.4, -2.0, 13.4, 0.1, -2.7, 1005.1, 0.2, -2.0, 904.0, 152.0, 0.0, 83.0, 2021-01-01 05:00:00, 24.0, 24.19, 904.0
None, 0.817, 82.6, 1.1, 38.3, 21.75, 16.59, 151.9, -2.0, 16.6, 0.8, -2.7, 1003.9, 0.5, -2.0, 903.0, 152.0, 0.0, 83.0, 2021-01-01 06:00:00, 24.0, 24.17, 903.0
None, 1.764, 81.9, 1.7, 36.3, 25.26, 13.33, 155.6, 0.0, 13.3, 1.8, 0.3, 1002.7, 0.0, 0.0, 902.0, 156.0, 1.0, 82.0, 2021-01-01 07:00:00, 25.0, 24.79, 902.0
None, 1.657, 85.2, 1.9, 42.8, 21.69, 17.9, 152.7, -1.0, 17.9, 1.7, 0.3, 1002.7, -0.1, -1.0, 902.0, 153.0, 2.0, 85.0, 2021-01-01 08:00:00, 26.0, 25.96, 902.0
None, 2.06, 81.9, 2.2, 41.1, 17.1, 20.6, 148.2, -1.0, 20.6, 2.1, 0.3, 1001.5, -0.6, -1.0, 901.0, 148.0, 0.0, 82.0, 2021-01-01 09:00:00, 26.0, 26.14, 901.0
