station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, 2.162, 92.6, None, None, None, None, 0.0, None, 1.0, 2.2, 0.9, 0.0, 1.0, None, 2.2, 93.0, None, 2021-01-01 10:00:00, 55.0, None, 55.4
None, None, 2.13, 90.4, None, None, None, None, 0.0, None, 1.0, 2.1, 0.9, -0.1, 1.0, None, 3.0, 90.0, None, 2021-01-01 11:00:00, 56.0, None, 55.6
None, None, 2.706, 86.8, None, None, None, None, 0.0, None, 1.0, 2.7, 0.9, 0.0, 1.0, None, 3.0, 87.0, None, 2021-01-01 12:00:00, 55.0, None, 55.36
None, None, 2.357, 90.5, None, None, None, None, 0.0, None, 1.0, 2.4, 0.9, 0.0, 1.0, None, 3.0, 91.0, None, 2021-01-01 13:00:00, 55.0, None, 55.32
None, None, 2.616, 90.9, None, None, None, None, -1.0, None, 1.0, 2.6, 0.9, 0.0, 1.0, None, 3.0, 91.0, None, 2021-01-01 14:00:00, 55.0, None, 54.82
None, None, 1.982, 90.9, None, None, None, None, -1.0, None, 1.0, 2.0, 0.9, 0.0, 1.0, None, 3.0, 91.0, None, 2021-01-01 15:00:00, 54.0, None, 54.29
None, None, 1.206, 91.6, None, None, None, None, 0.0, None, 0.0, 1.2, 0.9, 0.1, 0.0, None, 3.0, 92.0, None, 2021-01-01 16:00:00, 54.0, None, 54.31
None, None, 0.428, 92.1, None, None, None, None, 0.0, None, -1.0, 0.4, 0.4, 0.6, -1.0, None, 3.0, 92.0, None, 2021-01-01 17:00:00, 54.0, None, 54.36
None, None, 0.3, 92.6, None, None, None, None, 0.0, None, -1.0, 0.3, 0.3, 0.2, -1.0, None, 3.0, 93.0, None, 2021-01-01 18:00:00, 54.0, None, 54.34
None, None, 0.622, 93.1, None, None, None, None, 0.0, None, 0.0, 0.6, 0.3, 0.0, 0.0, None, 0.7, 93.0, None, 2021-01-01 19:00:00, 54.0, None, 54.23
None, None, 0.574, 93.0, None, None, None, None, 0.0, None, 0.0, 0.6, 0.3, 0.0, 0.0, None, 0.8, 93.0, None, 2021-01-01 20:00:00, 54.0, None, 53.95
None, None, 1.031, 92.5, None, None, None, None, 0.0, None, 0.0, 1.0, 0.3, 0.0, 0.0, None, 1.0, 93.0, None, 2021-01-01 21:00:00, 54.0, None, 54.2
None, None, 1.158, 92.0, None, None, None, None, 1.0, None, 0.0, 1.2, 0.3, 0.0, 0.0, None, 1.2, 92.0, None, 2021-01-01 22:00:00, 55.0, None, 54.63
None, None, 0.868, 92.4, None, None, None, None, 0.0, None, 0.0, 0.9, 0.3, 0.0, 0.0, None, 1.3, 92.0, None, 2021-01-01 23:00:00, 55.0, None, 54.56
None, None, 0.625, 92.8, None, None, None, None, 0.0, None, 0.0, 0.6, 0.3, 0.3, 0.0, None, 1.3, 93.0, None, 2021-01-02 00:00:00, 55.0, None, 54.57
None, None, 0.574, 93.1, None, None, None, None, 0.0, None, 0.0, 0.6, 0.3, 0.1, 0.0, None, 1.3, 93.0, None, 2021-01-02 01:00:00, 55.0, None, 54.6
None, None, 0.654, 93.2, None, None, None, None, 0.0, None, 0.0, 0.7, 0.3, 0.0, 0.0, None, 1.3, 93.0, None, 2021-01-02 02:00:00, 55.0, None, 54.52
None, None, 0.477, 93.3, None, None, None, None, 0.0, None, 0.0, 0.5, 0.3, 0.1, 0.0, None, 1.3, 93.0, None, 2021-01-02 03:00:00, 54.0, None, 54.49
None, None, 0.813, 93.0, None, None, None, None, 0.0, None, 0.0, 0.8, 0.3, 0.1, 0.0, None, 1.3, 93.0, None, 2021-01-02 04:00:00, 55.0, None, 54.58
None, None, 0.574, 91.9, None, None, None, None, 0.0, None, -1.0, 0.6, 0.3, 0.1, -1.0, None, 1.3, 92.0, None, 2021-01-02 05:00:00, 55.0, None, 54.54
None, None, 0.819, 91.5, None, None, None, None, 0.0, None, 0.0, 0.8, 0.3, 0.2, 0.0, None, 1.3, 92.0, None, 2021-01-02 06:00:00, 54.0, None, 54.43
None, None, 0.805, 92.2, None, None, None, None, 0.0, None, 0.0, 0.8, 0.8, 0.4, 0.0, None, 0.9, 92.0, None, 2021-01-02 07:00:00, 54.0, None, 54.44
None, None, 0.816, 92.8, None, None, None, None, 0.0, None, 0.0, 0.8, 0.7, 0.3, 0.0, None, 0.9, 93.0, None, 2021-01-02 08:00:00, 54.0, None, 54.47
None, None, 0.772, 92.3, None, None, None, None, 0.0, None, 0.0, 0.8, 0.7, 0.4, 0.0, None, 1.0, 92.0, None, 2021-01-02 09:00:00, 54.0, None, 54.48
None, None, 0.591, 93.0, None, None, None, None, -1.0, None, 0.0, 0.6, 0.6, 0.7, 0.0, None, 1.0, 93.0, None, 2021-01-02 10:00:00, 54.0, None, 53.67
3.9, None, 0.225, 92.9, None, None, None, None, 2.0, None, -1.0, 0.2, 0.3, 0.8, -1.0, None, 1.0, 93.0, None, 2021-01-02 11:00:00, 55.0, None, 54.74
4.7, None, -0.322, 92.9, None, None, None, None, -2.0, None, -1.0, -0.3, -0.2, 0.8, -1.0, None, 1.0, 93.0, None, 2021-01-02 12:00:00, 53.0, None, 52.97
4.9, None, -0.057, 92.9, None, None, None, None, 6.0, None, -1.0, -0.1, -0.5, 0.2, -1.0, None, 1.0, 93.0, None, 2021-01-02 13:00:00, 58.0, None, 58.3
5.1, None, 0.234, 92.9, None, None, None, None, 0.0, None, -1.0, 0.2, -0.5, 0.2, -1.0, None, 1.0, 93.0, None, 2021-01-02 14:00:00, 58.0, None, 58.49
5.1, None, 0.039, 93.0, None, None, None, None, -1.0, None, -1.0, 0.0, -0.5, 0.0, -1.0, None, 1.0, 93.0, None, 2021-01-02 15:00:00, 57.0, None, 57.19
5.1, None, 0.132, 93.1, None, None, None, None, 1.0, None, -1.0, 0.1, -0.5, 0.0, -1.0, None, 1.0, 93.0, None, 2021-01-02 16:00:00, 58.0, None, 57.73
5.0, None, -1.032, 92.9, None, None, None, None, 0.0, None, -2.0, -1.0, -1.0, 0.5, -2.0, None, 1.0, 93.0, None, 2021-01-02 17:00:00, 57.0, None, 57.26
5.0, None, -0.835, 93.4, None, None, None, None, 3.0, None, -2.0, -0.8, -1.2, 0.2, -2.0, None, 1.0, 93.0, None, 2021-01-02 18:00:00, 60.0, None, 59.97
5.3, None, -0.915, 93.2, None, None, None, None, -2.0, None, -2.0, -0.9, -0.9, 0.3, -2.0, None, -0.8, 93.0, None, 2021-01-02 19:00:00, 58.0, None, 58.45
5.3, None, -1.02, 93.2, None, None, None, None, 1.0, None, -2.0, -1.0, -1.0, 0.1, -2.0, None, -0.8, 93.0, None, 2021-01-02 20:00:00, 59.0, None, 59.1
5.5, None, -1.165, 93.2, None, None, None, None, 1.0, None, -2.0, -1.2, -1.2, 0.2, -2.0, None, -0.8, 93.0, None, 2021-01-02 21:00:00, 60.0, None, 59.9
5.7, None, -1.262, 93.0, None, None, None, None, 3.0, None, -2.0, -1.3, -1.4, 0.2, -2.0, None, -0.8, 93.0, None, 2021-01-02 22:00:00, 62.0, None, 61.96
6.5, None, -1.628, 92.9, None, None, None, None, 1.0, None, -3.0, -1.6, -1.6, 0.8, -3.0, None, -0.8, 93.0, None, 2021-01-02 23:00:00, 63.0, None, 62.92
7.5, None, -2.087, 93.3, None, None, None, None, 3.0, None, -3.0, -2.1, -2.2, 1.3, -3.0, None, -0.8, 93.0, None, 2021-01-03 00:00:00, 66.0, None, 65.59
8.5, None, -2.28, 93.1, None, None, None, None, 3.0, None, -3.0, -2.3, -2.3, 1.0, -3.0, None, -0.8, 93.0, None, 2021-01-03 01:00:00, 68.0, None, 67.76
8.9, None, -2.273, 93.2, None, None, None, None, 1.0, None, -3.0, -2.3, -2.3, 0.4, -3.0, None, -0.8, 93.0, None, 2021-01-03 02:00:00, 68.0, None, 68.19
9.1, None, -2.32, 93.1, None, None, None, None, 2.0, None, -3.0, -2.3, -2.4, 0.2, -3.0, None, -0.8, 93.0, None, 2021-01-03 03:00:00, 69.0, None, 69.31
9.3, None, -2.411, 93.0, None, None, None, None, -2.0, None, -3.0, -2.4, -2.5, 0.2, -3.0, None, -0.8, 93.0, None, 2021-01-03 04:00:00, 68.0, None, 67.61
9.3, None, -2.465, 92.8, None, None, None, None, 3.0, None, -3.0, -2.5, -2.5, 0.0, -3.0, None, -0.8, 93.0, None, 2021-01-03 05:00:00, 70.0, None, 69.77
9.1, None, -2.368, 92.9, None, None, None, None, 0.0, None, -3.0, -2.4, -2.5, 0.0, -3.0, None, -0.8, 93.0, None, 2021-01-03 06:00:00, 70.0, None, 69.85
8.7, None, -2.41, 92.8, None, None, None, None, 0.0, None, -3.0, -2.4, -2.5, 0.1, -3.0, None, -2.3, 93.0, None, 2021-01-03 07:00:00, 70.0, None, 69.57
8.4, None, -2.429, 92.6, None, None, None, None, 0.0, None, -3.0, -2.4, -2.5, 0.1, -3.0, None, -2.3, 93.0, None, 2021-01-03 08:00:00, 69.0, None, 69.2
8.0, None, -2.511, 91.4, None, None, None, None, 1.0, None, -4.0, -2.5, -2.7, 0.0, -4.0, None, -2.3, 91.0, None, 2021-01-03 09:00:00, 70.0, None, 69.63
7.5, None, -2.375, 92.1, None, None, None, None, 1.0, None, -3.0, -2.4, -2.7, 0.2, -3.0, None, -2.3, 92.0, None, 2021-01-03 10:00:00, 70.0, None, 69.97
6.9, None, -2.048, 92.1, None, None, None, None, -1.0, None, -3.0, -2.0, -2.7, 0.2, -3.0, None, -2.1, 92.0, None, 2021-01-03 11:00:00, 69.0, None, 69.41
6.1, None, -1.351, 91.6, None, None, None, None, -1.0, None, -2.0, -1.4, -2.7, 0.0, -2.0, None, -1.4, 92.0, None, 2021-01-03 12:00:00, 68.0, None, 68.43
5.9, None, -1.363, 91.5, None, None, None, None, 0.0, None, -2.0, -1.4, -2.7, 0.0, -2.0, None, -1.2, 92.0, None, 2021-01-03 13:00:00, 69.0, None, 68.57
5.7, None, -1.71, 91.6, None, None, None, None, 0.0, None, -3.0, -1.7, -2.7, 0.0, -3.0, None, -1.2, 92.0, None, 2021-01-03 14:00:00, 69.0, None, 68.65
5.7, None, -2.088, 92.1, None, None, None, None, 0.0, None, -3.0, -2.1, -2.7, 0.0, -3.0, None, -1.2, 92.0, None, 2021-01-03 15:00:00, 69.0, None, 68.72
5.7, None, -2.815, 92.3, None, None, None, None, 0.0, None, -4.0, -2.8, -2.8, 0.0, -4.0, None, -1.2, 92.0, None, 2021-01-03 16:00:00, 69.0, None, 68.59
5.2, None, -3.534, 92.1, None, None, None, None, 0.0, None, -5.0, -3.5, -3.5, 0.0, -5.0, None, -1.2, 92.0, None, 2021-01-03 17:00:00, 68.0, None, 68.33
5.0, None, -4.021, 90.1, None, None, None, None, 0.0, None, -5.0, -4.0, -4.0, 0.0, -5.0, None, -1.2, 90.0, None, 2021-01-03 18:00:00, 68.0, None, 68.08
4.7, None, -4.77, 89.1, None, None, None, None, 0.0, None, -6.0, -4.8, -4.8, 0.0, -6.0, None, -4.0, 89.0, None, 2021-01-03 19:00:00, 68.0, None, 68.24
4.7, None, -5.632, 90.2, None, None, None, None, 0.0, None, -7.0, -5.6, -5.7, 0.0, -7.0, None, -4.0, 90.0, None, 2021-01-03 20:00:00, 68.0, None, 68.18
4.5, None, -5.526, 85.1, None, None, None, None, 0.0, None, -7.0, -5.5, -5.8, 0.0, -7.0, None, -4.0, 85.0, None, 2021-01-03 21:00:00, 68.0, None, 67.82
4.3, None, -6.654, 84.8, None, None, None, None, 1.0, None, -9.0, -6.7, -6.8, 0.1, -9.0, None, -4.0, 85.0, None, 2021-01-03 22:00:00, 69.0, None, 68.5
None, None, -7.112, 80.4, None, None, None, None, 0.0, None, -10.0, -7.1, -7.4, -0.1, -10.0, None, -4.0, 80.0, None, 2021-01-03 23:00:00, 68.0, None, 68.48
None, None, -6.786, 79.11, None, None, None, None, 0.0, None, -9.0, -6.8, -7.4, 0.0, -9.0, None, -4.0, 79.0, None, 2021-01-04 00:00:00, 68.0, None, 68.29
None, None, -6.488, 81.3, None, None, None, None, 0.0, None, -9.0, -6.5, -7.4, 0.0, -9.0, None, -4.0, 81.0, None, 2021-01-04 01:00:00, 68.0, None, 68.18
None, None, -5.409, 80.6, None, None, None, None, 0.0, None, -8.0, -5.4, -7.4, 0.1, -8.0, None, -4.0, 81.0, None, 2021-01-04 02:00:00, 68.0, None, 67.95
None, None, -5.557, 89.0, None, None, None, None, 0.0, None, -7.0, -5.6, -7.4, 0.0, -7.0, None, -4.0, 89.0, None, 2021-01-04 03:00:00, 68.0, None, 67.79
None, None, -4.835, 89.7, None, None, None, None, 0.0, None, -6.0, -4.8, -7.4, 0.0, -6.0, None, -4.0, 90.0, None, 2021-01-04 04:00:00, 68.0, None, 67.6
None, None, -4.645, 89.0, None, None, None, None, 0.0, None, -6.0, -4.6, -7.4, 0.0, -6.0, None, -4.0, 89.0, None, 2021-01-04 05:00:00, 67.0, None, 67.39
None, None, -4.701, 90.2, None, None, None, None, 0.0, None, -6.0, -4.7, -7.4, 0.0, -6.0, None, -4.0, 90.0, None, 2021-01-04 06:00:00, 67.0, None, 67.22
None, None, -4.604, 90.7, None, None, None, None, 0.0, None, -6.0, -4.6, -4.8, 0.0, -6.0, None, -4.6, 91.0, None, 2021-01-04 07:00:00, 67.0, None, 67.09
None, None, -4.009, 84.1, None, None, None, None, 0.0, None, -6.0, -4.0, -4.8, 0.1, -6.0, None, -4.0, 84.0, None, 2021-01-04 08:00:00, 67.0, None, 67.0
None, None, -3.723, 79.17, None, None, None, None, 0.0, None, -6.0, -3.7, -4.8, -0.1, -6.0, None, -3.7, 79.0, None, 2021-01-04 09:00:00, 67.0, None, 66.86
None, None, -3.78, 80.3, None, None, None, None, 0.0, None, -6.0, -3.8, -4.8, 0.1, -6.0, None, -3.7, 80.0, None, 2021-01-04 10:00:00, 67.0, None, 66.66
None, None, -3.922, 86.7, None, None, None, None, 0.0, None, -6.0, -3.9, -4.8, 0.0, -6.0, None, -3.6, 87.0, None, 2021-01-04 11:00:00, 66.0, None, 66.38
None, None, -3.811, 88.4, None, None, None, None, -1.0, None, -5.0, -3.8, -4.8, 0.0, -5.0, None, -3.4, 88.0, None, 2021-01-04 12:00:00, 66.0, None, 65.54
None, None, -3.682, 89.8, None, None, None, None, 1.0, None, -5.0, -3.7, -4.8, 0.0, -5.0, None, -3.3, 90.0, None, 2021-01-04 13:00:00, 66.0, None, 66.2
None, None, -3.532, 90.3, None, None, None, None, 0.0, None, -5.0, -3.5, -4.8, 0.0, -5.0, None, -3.3, 90.0, None, 2021-01-04 14:00:00, 66.0, None, 66.16
None, None, -3.389, 89.6, None, None, None, None, 0.0, None, -5.0, -3.4, -4.8, 0.0, -5.0, None, -3.1, 90.0, None, 2021-01-04 15:00:00, 66.0, None, 66.06
None, None, -3.972, 90.7, None, None, None, None, 0.0, None, -5.0, -4.0, -4.8, 0.0, -5.0, None, -3.1, 91.0, None, 2021-01-04 16:00:00, 66.0, None, 66.03
None, None, -4.583, 90.6, None, None, None, None, 0.0, None, -6.0, -4.6, -4.8, 0.0, -6.0, None, -3.1, 91.0, None, 2021-01-04 17:00:00, 66.0, None, 65.95
None, None, -5.028, 88.4, None, None, None, None, 0.0, None, -6.0, -5.0, -5.1, 0.0, -6.0, None, -3.1, 88.0, None, 2021-01-04 18:00:00, 66.0, None, 65.83
None, None, -5.75, 85.0, None, None, None, None, 0.0, None, -8.0, -5.8, -6.2, 0.0, -8.0, None, -5.0, 85.0, None, 2021-01-04 19:00:00, 66.0, None, 65.67
None, None, -5.956, 85.0, None, None, None, None, 0.0, None, -8.0, -6.0, -6.6, 0.0, -8.0, None, -5.0, 85.0, None, 2021-01-04 20:00:00, 66.0, None, 65.62
None, None, -6.394, 87.8, None, None, None, None, 0.0, None, -8.0, -6.4, -6.9, 0.0, -8.0, None, -5.0, 88.0, None, 2021-01-04 21:00:00, 66.0, None, 65.62
None, None, -6.771, 84.4, None, None, None, None, 0.0, None, -9.0, -6.8, -7.0, 0.0, -9.0, None, -5.0, 84.0, None, 2021-01-04 22:00:00, 65.0, None, 65.26
None, None, -6.813, 83.6, None, None, None, None, 1.0, None, -9.0, -6.8, -7.0, -0.1, -9.0, None, -5.0, 84.0, None, 2021-01-04 23:00:00, 66.0, None, 65.56
None, None, -6.518, 82.6, None, None, None, None, 0.0, None, -9.0, -6.5, -7.0, 0.0, -9.0, None, -5.0, 83.0, None, 2021-01-05 00:00:00, 65.0, None, 65.43
None, None, -6.335, 82.6, None, None, None, None, 0.0, None, -9.0, -6.3, -7.0, 0.0, -9.0, None, -5.0, 83.0, None, 2021-01-05 01:00:00, 65.0, None, 65.33
None, None, -6.447, 79.89, None, None, None, None, 0.0, None, -9.0, -6.4, -7.0, -0.1, -9.0, None, -5.0, 80.0, None, 2021-01-05 02:00:00, 65.0, None, 65.11
None, None, -7.162, 80.9, None, None, None, None, 0.0, None, -10.0, -7.2, -7.2, 0.1, -10.0, None, -5.0, 81.0, None, 2021-01-05 03:00:00, 65.0, None, 65.08
None, None, -6.286, 83.1, None, None, None, None, 0.0, None, -8.0, -6.3, -7.2, 0.0, -8.0, None, -5.0, 83.0, None, 2021-01-05 04:00:00, 65.0, None, 65.08
None, None, -5.623, 82.2, None, None, None, None, 0.0, None, -8.0, -5.6, -7.2, 0.0, -8.0, None, -5.0, 82.0, None, 2021-01-05 05:00:00, 65.0, None, 65.08
None, None, -4.594, 88.2, None, None, None, None, 0.0, None, -6.0, -4.6, -7.2, 0.0, -6.0, None, -4.7, 88.0, None, 2021-01-05 06:00:00, 65.0, None, 65.02
None, None, -3.921, 86.4, None, None, None, None, 0.0, None, -6.0, -3.9, -4.7, 0.0, -6.0, None, -3.4, 86.0, None, 2021-01-05 07:00:00, 65.0, None, 64.82
None, None, -2.463, 86.3, None, None, None, None, 0.0, None, -4.0, -2.5, -4.7, 0.1, -4.0, None, -2.4, 86.0, None, 2021-01-05 08:00:00, 65.0, None, 64.74
None, None, -1.69, 87.1, None, None, None, None, 0.0, None, -3.0, -1.7, -4.7, 0.1, -3.0, None, -1.8, 87.0, None, 2021-01-05 09:00:00, 65.0, None, 64.94
None, None, -0.704, 84.7, None, None, None, None, 0.0, None, -3.0, -0.7, -4.7, 0.0, -3.0, None, -0.7, 85.0, None, 2021-01-05 10:00:00, 65.0, None, 64.92
None, None, -0.194, 84.4, None, None, None, None, 0.0, None, -2.0, -0.2, -4.7, 0.0, -2.0, None, -0.1, 84.0, None, 2021-01-05 11:00:00, 65.0, None, 64.78
None, None, 0.284, 84.3, None, None, None, None, 0.0, None, -2.0, 0.3, -4.7, 0.0, -2.0, None, 0.4, 84.0, None, 2021-01-05 12:00:00, 65.0, None, 64.55
None, None, 0.48, 85.8, None, None, None, None, 0.0, None, -2.0, 0.5, -4.7, 0.7, -2.0, None, 0.6, 86.0, None, 2021-01-05 13:00:00, 65.0, None, 64.59
None, None, 0.792, 86.8, None, None, None, None, 0.0, None, -1.0, 0.8, -4.7, 0.0, -1.0, None, 0.9, 87.0, None, 2021-01-05 14:00:00, 64.0, None, 64.22
None, None, 1.065, 84.5, None, None, None, None, 0.0, None, -1.0, 1.1, -4.7, 0.2, -1.0, None, 1.1, 85.0, None, 2021-01-05 15:00:00, 64.0, None, 64.13
None, None, 1.054, 86.1, None, None, None, None, 0.0, None, -1.0, 1.1, -4.7, 0.0, -1.0, None, 1.2, 86.0, None, 2021-01-05 16:00:00, 64.0, None, 64.14
None, None, 0.814, 89.0, None, None, None, None, 1.0, None, -1.0, 0.8, -4.7, 0.2, -1.0, None, 1.2, 89.0, None, 2021-01-05 17:00:00, 65.0, None, 64.69
None, None, 0.623, 90.2, None, None, None, None, 0.0, None, -1.0, 0.6, -4.7, 0.1, -1.0, None, 1.2, 90.0, None, 2021-01-05 18:00:00, 65.0, None, 64.5
None, None, 0.724, 88.9, None, None, None, None, 0.0, None, -1.0, 0.7, 0.6, 0.0, -1.0, None, 0.9, 89.0, None, 2021-01-05 19:00:00, 64.0, None, 64.23
None, None, 0.452, 90.7, None, None, None, None, None, None, -1.0, 0.5, 0.4, None, -1.0, None, 0.9, 91.0, None, 2021-01-05 20:00:00, None, None, 64.17
None, None, None, None, None, None, None, None, 0.0, None, -1.0, 0.5, 0.4, 0.0, None, None, 0.9, 90.0, None, 2021-01-05 21:00:00, 64.0, None, None
None, None, 0.38, 90.8, None, None, None, None, 0.0, None, -1.0, 0.4, 0.4, 0.0, -1.0, None, 0.9, 91.0, None, 2021-01-05 22:00:00, 64.0, None, 63.85
None, None, 0.189, 91.7, None, None, None, None, 0.0, None, -1.0, 0.2, 0.2, 0.0, -1.0, None, 0.9, 92.0, None, 2021-01-05 23:00:00, 64.0, None, 63.81
None, None, 0.378, 89.3, None, None, None, None, 0.0, None, -1.0, 0.4, 0.1, 0.0, -1.0, None, 0.9, 89.0, None, 2021-01-06 01:00:00, 64.0, None, 63.72
None, None, 0.046, 90.9, None, None, None, None, -2.0, None, -1.0, 0.0, -0.1, 0.0, -1.0, None, 0.9, 91.0, None, 2021-01-06 02:00:00, 62.0, None, 62.14
None, None, -0.008, 91.5, None, None, None, None, 0.0, None, -1.0, 0.0, -0.1, 0.2, -1.0, None, 0.9, 92.0, None, 2021-01-06 03:00:00, 62.0, None, 62.04
None, None, -0.155, 92.1, None, None, None, None, 4.0, None, -1.0, -0.2, -0.2, 0.7, -1.0, None, 0.9, 92.0, None, 2021-01-06 04:00:00, 65.0, None, 65.28
None, None, -0.301, 92.6, None, None, None, None, -2.0, None, -1.0, -0.3, -0.3, 0.2, -1.0, None, 0.9, 93.0, None, 2021-01-06 05:00:00, 64.0, None, 63.56
None, None, -0.493, 92.7, None, None, None, None, 3.0, None, -1.0, -0.5, -0.5, 0.2, -1.0, None, 0.9, 93.0, None, 2021-01-06 06:00:00, 66.0, None, 65.65
None, None, -1.32, 92.8, None, None, None, None, 2.0, None, -2.0, -1.3, -1.3, 0.1, -2.0, None, -0.5, 93.0, None, 2021-01-06 07:00:00, 67.0, None, 67.05
None, None, -1.957, 92.7, None, None, None, None, 0.0, None, -3.0, -2.0, -1.9, 0.0, -3.0, None, -0.5, 93.0, None, 2021-01-06 08:00:00, 67.0, None, 66.83
None, None, -2.464, 92.6, None, None, None, None, 0.0, None, -3.0, -2.5, -2.4, -0.1, -3.0, None, -0.5, 93.0, None, 2021-01-06 09:00:00, 67.0, None, 66.52
None, None, -2.274, 92.6, None, None, None, None, 0.0, None, -3.0, -2.3, -2.6, 0.0, -3.0, None, -0.5, 93.0, None, 2021-01-06 10:00:00, 67.0, None, 66.62
None, None, -1.281, 92.0, None, None, None, None, 0.0, None, -2.0, -1.3, -2.6, 0.0, -2.0, None, -0.5, 92.0, None, 2021-01-06 11:00:00, 66.0, None, 66.18
None, None, -0.583, 89.0, None, None, None, None, None, None, -2.0, -0.6, -2.6, None, -2.0, None, -0.5, 89.0, None, 2021-01-06 12:00:00, None, None, 66.13
None, None, -0.679, 88.9, None, None, None, None, 0.0, None, -2.0, -0.7, -2.6, 0.0, -2.0, None, -0.5, 89.0, None, 2021-01-06 13:00:00, 66.0, None, 66.05
None, None, -1.086, 90.4, None, None, None, None, 0.0, None, -2.0, -1.1, -2.6, 0.1, -2.0, None, -0.5, 90.0, None, 2021-01-06 14:00:00, 66.0, None, 66.22
None, None, -1.748, 91.0, None, None, None, None, 0.0, None, -3.0, -1.7, -2.6, 0.0, -3.0, None, -0.5, 91.0, None, 2021-01-06 15:00:00, 66.0, None, 66.17
None, None, -2.331, 91.2, None, None, None, None, 0.0, None, -3.0, -2.3, -2.6, 0.0, -3.0, None, -0.5, 91.0, None, 2021-01-06 16:00:00, 66.0, None, 66.03
None, None, -3.049, 90.7, None, None, None, None, 0.0, None, -4.0, -3.0, -3.0, 0.0, -4.0, None, -0.5, 91.0, None, 2021-01-06 17:00:00, 66.0, None, 65.92
None, None, -3.438, 86.4, None, None, None, None, 0.0, None, -5.0, -3.4, -3.8, -0.1, -5.0, None, -0.5, 86.0, None, 2021-01-06 18:00:00, 66.0, None, 66.08
None, None, -3.764, 80.4, None, None, None, None, -1.0, None, -6.0, -3.8, -4.3, 0.0, -6.0, None, -3.4, 80.0, None, 2021-01-06 19:00:00, 65.0, None, 65.18
None, None, -4.188, 79.88, None, None, None, None, 0.0, None, -7.0, -4.2, -4.6, 0.0, -7.0, None, -3.4, 80.0, None, 2021-01-06 20:00:00, 65.0, None, 64.83
None, None, -4.897, 79.26, None, None, None, None, 2.0, None, -8.0, -4.9, -5.1, -0.1, -8.0, None, -3.4, 79.0, None, 2021-01-06 21:00:00, 67.0, None, 66.7
