station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 4.836, 100.3, 4.9, 11.7, 18.34, 4.963, 45.41, 5.0, 5.0, 4.8, 4.2, 1014.9, 1.0, 5.0, 974.0, 45.0, 0.0, 100.0, 2021-01-01 00:00:00, 0.0, -0.029, 974.0
None, 4.939, 100.4, 4.9, 14.7, 14.55, 6.233, 49.54, 5.0, 6.2, 4.9, 4.2, 1013.9, 0.5, 5.0, 973.0, 50.0, 0.0, 100.0, 2021-01-01 01:00:00, 0.0, -0.048, 973.0
None, 4.081, 100.4, 5.0, 16.4, 21.28, 6.392, 51.74, 4.0, 6.4, 4.1, 3.5, 1012.9, 1.2, 4.0, 972.0, 52.0, 1.0, 100.0, 2021-01-01 02:00:00, 0.0, 0.48, 972.0
None, 3.908, 100.5, 5.0, 13.3, 22.04, 4.07, 42.27, 4.0, 4.1, 3.9, 3.4, 1010.8, 1.6, 4.0, 970.0, 42.0, 0.0, 101.0, 2021-01-01 03:00:00, 1.0, 0.557, 970.0
None, 3.526, 100.5, 5.0, 5.0, 16.79, 1.869, 20.96, 3.0, 1.9, 3.5, 3.0, 1010.8, 1.8, 3.0, 970.0, 21.0, 0.0, 101.0, 2021-01-01 04:00:00, 1.0, 0.542, 970.0
None, 3.583, 100.5, 5.0, 7.5, 16.54, 1.999, 17.08, 4.0, 2.0, 3.6, 2.8, 1009.8, 1.8, 4.0, 969.0, 17.0, 0.0, 101.0, 2021-01-01 05:00:00, 1.0, 0.619, 969.0
None, 3.676, 100.5, 5.0, 7.3, 19.89, 2.251, 16.19, 4.0, 2.3, 3.7, 2.8, 1009.8, 1.4, 4.0, 969.0, 16.0, 0.0, 101.0, 2021-01-01 06:00:00, 1.0, 0.556, 969.0
None, 3.79, 100.5, 3.7, 6.9, 21.15, 2.269, 21.91, 4.0, 2.3, 3.8, 3.1, 1008.7, -0.2, 4.0, 968.0, 22.0, 0.0, 101.0, 2021-01-01 07:00:00, 1.0, 0.563, 968.0
None, 3.799, 100.5, 3.8, 7.6, 36.5, 2.045, 10.34, 4.0, 2.0, 3.8, 3.1, 1008.7, 0.0, 4.0, 968.0, 10.0, 0.0, 101.0, 2021-01-01 08:00:00, 1.0, 0.569, 968.0
None, 4.158, 100.5, 3.8, 11.9, 42.79, 3.496, 23.84, 4.0, 3.5, 4.2, 3.1, 1007.6, 0.2, 4.0, 967.0, 24.0, 0.0, 101.0, 2021-01-01 09:00:00, 0.0, 0.475, 967.0
None, 4.418, 100.5, 4.2, 12.8, 30.72, 5.113, 41.28, 4.0, 5.1, 4.4, 3.1, 1006.6, 0.1, 4.0, 966.0, 41.0, 0.0, 101.0, 2021-01-01 10:00:00, 0.0, 0.475, 966.0
None, 4.722, 100.5, 4.5, 11.4, 36.13, 4.297, 46.5, 5.0, 4.3, 4.7, 3.1, 1004.5, 0.0, 5.0, 964.0, 47.0, 0.0, 101.0, 2021-01-01 11:00:00, 1.0, 0.514, 964.0
None, 4.844, 100.6, 4.8, 11.9, 71.15, 3.497, 28.95, 5.0, 3.5, 4.8, 3.1, 1003.4, -0.5, 5.0, 963.0, 29.0, 0.0, 101.0, 2021-01-01 12:00:00, 1.0, 0.512, 963.0
None, 5.129, 100.6, 4.9, 10.0, 65.85, 1.758, 349.5, 5.0, 1.8, 5.1, 3.1, 1002.4, 2.2, 5.0, 962.0, 350.0, 0.0, 101.0, 2021-01-01 13:00:00, 1.0, 0.65, 962.0
None, 5.85, 100.7, 5.3, 12.8, 72.86, 2.469, 348.2, 6.0, 2.5, 5.9, 3.1, 1001.3, 0.8, 6.0, 961.0, 348.0, 0.0, 101.0, 2021-01-01 14:00:00, 1.0, 0.62, 961.0
None, 5.552, 100.1, 5.9, 31.0, 16.3, 12.63, 222.3, 6.0, 12.6, 5.6, 3.1, 1000.3, 0.3, 6.0, 960.0, 222.0, 0.0, 100.0, 2021-01-01 15:00:00, 1.0, 0.628, 960.0
None, 5.114, 97.7, 5.9, 44.9, 16.9, 17.34, 218.2, 5.0, 17.3, 5.1, 3.1, 1001.4, 1.1, 5.0, 961.0, 218.0, 0.0, 98.0, 2021-01-01 16:00:00, 1.0, 0.531, 961.0
None, 4.573, 97.4, 5.9, 39.6, 17.25, 13.97, 217.4, 4.0, 14.0, 4.6, 3.1, 1002.5, 1.6, 4.0, 962.0, 217.0, 0.0, 97.0, 2021-01-01 17:00:00, 0.0, 0.333, 962.0
None, 4.791, 96.4, 5.9, 44.4, 17.29, 15.36, 217.1, 4.0, 15.4, 4.8, 3.1, 1002.5, 1.0, 4.0, 962.0, 217.0, 0.0, 96.0, 2021-01-01 18:00:00, 0.0, 0.329, 962.0
None, 5.128, 94.0, 4.8, 42.1, 17.3, 15.3, 216.9, 4.0, 15.3, 5.1, 4.2, 1003.5, 0.4, 4.0, 963.0, 217.0, 0.0, 94.0, 2021-01-01 19:00:00, 0.0, 0.347, 963.0
None, 5.478, 93.9, 5.2, 46.7, 20.46, 14.38, 218.2, 5.0, 14.4, 5.5, 4.2, 1003.5, -0.1, 5.0, 963.0, 218.0, 0.0, 94.0, 2021-01-01 20:00:00, 0.0, 0.115, 963.0
None, 5.685, 94.0, 5.5, 27.0, 24.98, 10.47, 231.7, 5.0, 10.5, 5.7, 4.2, 1004.5, -0.2, 5.0, 964.0, 232.0, 0.0, 94.0, 2021-01-01 21:00:00, 0.0, 0.085, 964.0
None, 5.415, 96.7, 5.7, 19.5, 18.47, 10.57, 235.8, 5.0, 10.6, 5.4, 4.2, 1004.5, 0.4, 5.0, 964.0, 236.0, 0.0, 97.0, 2021-01-01 22:00:00, 0.0, 0.165, 964.0
None, 5.44, 97.9, 5.7, 20.7, 19.15, 10.82, 230.6, 5.0, 10.8, 5.4, 4.2, 1005.5, 0.0, 5.0, 965.0, 231.0, 0.0, 98.0, 2021-01-01 23:00:00, 0.0, 0.028, 965.0
None, 5.201, 97.6, 5.7, 24.8, 16.29, 11.2, 227.0, 5.0, 11.2, 5.2, 4.2, 1005.5, 0.2, 5.0, 965.0, 227.0, 0.0, 98.0, 2021-01-02 00:00:00, 0.0, -0.038, 965.0
None, 5.622, 96.1, 5.7, 24.2, 16.93, 10.95, 223.5, 5.0, 11.0, 5.6, 4.2, 1005.5, 1.1, 5.0, 965.0, 224.0, 0.0, 96.0, 2021-01-02 01:00:00, 0.0, 0.062, 965.0
None, 5.484, 97.9, 5.7, 24.1, 17.25, 9.67, 228.3, 5.0, 9.7, 5.5, 4.2, 1005.5, 0.2, 5.0, 965.0, 228.0, 0.0, 98.0, 2021-01-02 02:00:00, 0.0, 0.05, 965.0
None, 5.314, 98.3, 5.7, 22.7, 25.88, 9.23, 211.9, 5.0, 9.2, 5.3, 4.2, 1005.5, 1.2, 5.0, 965.0, 212.0, 0.0, 98.0, 2021-01-02 03:00:00, 0.0, 0.001, 965.0
None, 5.27, 98.7, 5.7, 20.1, 20.93, 8.89, 228.0, 5.0, 8.9, 5.3, 4.2, 1005.5, 0.4, 5.0, 965.0, 228.0, 0.0, 99.0, 2021-01-02 04:00:00, 0.0, 0.021, 965.0
None, 5.268, 98.6, 5.7, 20.5, 20.38, 9.66, 223.8, 5.0, 9.7, 5.3, 4.2, 1004.5, 0.9, 5.0, 964.0, 224.0, 0.0, 99.0, 2021-01-02 05:00:00, 0.0, 0.008, 964.0
None, 5.126, 98.9, 5.7, 22.1, 24.32, 9.3, 229.0, 5.0, 9.3, 5.1, 4.2, 1004.5, 1.1, 5.0, 964.0, 229.0, 0.0, 99.0, 2021-01-02 06:00:00, 0.0, 0.056, 964.0
None, 4.952, 99.2, 5.2, 18.6, 24.81, 8.56, 221.5, 5.0, 8.6, 5.0, 4.6, 1004.5, 1.4, 5.0, 964.0, 222.0, 0.0, 99.0, 2021-01-02 07:00:00, 0.0, 0.027, 964.0
None, 4.684, 99.3, 5.2, 13.6, 25.02, 6.532, 204.0, 5.0, 6.5, 4.7, 4.4, 1004.5, 1.4, 5.0, 964.0, 204.0, 0.0, 99.0, 2021-01-02 08:00:00, 0.0, 0.04, 964.0
None, 4.354, 99.3, 5.2, 21.5, 26.48, 7.094, 221.9, 4.0, 7.1, 4.4, 4.0, 1003.4, 3.0, 4.0, 963.0, 222.0, 0.0, 99.0, 2021-01-02 09:00:00, 0.0, 0.083, 963.0
None, 4.321, 99.2, 5.2, 15.2, 26.57, 6.165, 218.7, 4.0, 6.2, 4.3, 4.0, 1002.4, 1.6, 4.0, 962.0, 219.0, 0.0, 99.0, 2021-01-02 10:00:00, 0.0, 0.039, 962.0
None, 4.254, 99.3, 5.2, 18.5, 21.96, 6.947, 200.5, 4.0, 6.9, 4.3, 3.9, 1001.4, 2.6, 4.0, 961.0, 201.0, 0.0, 99.0, 2021-01-02 11:00:00, 0.0, 0.023, 961.0
None, 4.27, 99.6, 5.2, 14.9, 20.54, 6.646, 211.0, 4.0, 6.6, 4.3, 3.8, 1001.4, 5.2, 4.0, 961.0, 211.0, 0.0, 100.0, 2021-01-02 12:00:00, 0.0, 0.027, 961.0
None, 4.442, 100.1, 5.2, 20.0, 18.04, 9.2, 219.0, 4.0, 9.2, 4.4, 3.8, 999.3, 8.1, 4.0, 959.0, 219.0, 0.0, 100.0, 2021-01-02 13:00:00, 0.0, 0.073, 959.0
None, 4.673, 100.3, 5.2, 23.4, 18.41, 10.74, 219.6, 5.0, 10.7, 4.7, 3.8, 998.2, 8.6, 5.0, 958.0, 220.0, 0.0, 100.0, 2021-01-02 14:00:00, 0.0, 0.063, 958.0
None, 4.999, 100.4, 5.2, 26.2, 20.06, 11.41, 221.7, 5.0, 11.4, 5.0, 3.8, 998.2, 8.8, 5.0, 958.0, 222.0, 0.0, 100.0, 2021-01-02 15:00:00, 0.0, 0.118, 958.0
None, 4.967, 100.4, 5.2, 29.9, 17.46, 11.31, 209.6, 5.0, 11.3, 5.0, 3.8, 999.2, 3.9, 5.0, 959.0, 210.0, 0.0, 100.0, 2021-01-02 16:00:00, 0.0, 0.227, 959.0
None, 4.362, 100.3, 5.2, 21.1, 24.21, 8.33, 212.0, 4.0, 8.3, 4.4, 3.8, 999.3, 2.6, 4.0, 959.0, 212.0, 0.0, 100.0, 2021-01-02 17:00:00, 0.0, 0.148, 959.0
None, 3.612, 100.1, 5.2, 14.9, 19.15, 7.736, 199.4, 4.0, 7.7, 3.6, 3.3, 1000.4, 0.8, 4.0, 960.0, 199.0, 0.0, 100.0, 2021-01-02 18:00:00, 0.0, 0.076, 960.0
None, 2.851, 99.8, 3.6, 14.5, 21.05, 6.44, 205.7, 3.0, 6.4, 2.9, 2.5, 1001.4, 0.6, 3.0, 961.0, 206.0, 0.0, 100.0, 2021-01-02 19:00:00, 0.0, 0.008, 961.0
None, 2.926, 99.6, 3.6, 16.7, 18.98, 7.579, 209.5, 3.0, 7.6, 2.9, 2.4, 1001.4, 0.4, 3.0, 961.0, 210.0, 0.0, 100.0, 2021-01-02 20:00:00, 0.0, -0.004, 961.0
54.5, 3.095, 98.2, 3.6, 21.7, 22.34, 8.23, 230.5, 3.0, 8.2, 3.1, 2.4, 1000.4, 0.1, 3.0, 960.0, 231.0, 0.0, 98.0, 2021-01-02 21:00:00, 0.0, 0.052, 960.0
54.3, 3.2, 94.4, 3.6, 27.2, 27.87, 9.02, 242.3, 2.0, 9.0, 3.2, 2.4, 1001.5, 0.2, 2.0, 961.0, 242.0, 0.0, 94.0, 2021-01-02 22:00:00, 0.0, -0.116, 961.0
None, 2.732, 96.6, 3.6, 12.1, 43.93, 2.252, 278.3, 2.0, 2.3, 2.7, 2.4, 1002.5, -0.8, 2.0, 962.0, 278.0, 0.0, 97.0, 2021-01-02 23:00:00, 0.0, -0.098, 962.0
None, 2.447, 89.7, 3.6, 17.3, 36.08, 5.235, 224.8, 1.0, 5.2, 2.4, 2.1, 1002.5, -0.2, 1.0, 962.0, 225.0, 0.0, 90.0, 2021-01-03 00:00:00, 0.0, -0.414, 962.0
None, 1.59, 95.5, 3.6, 7.0, 58.95, 1.549, 356.6, 1.0, 1.5, 1.6, 1.1, 1003.6, 0.3, 1.0, 963.0, 357.0, 0.0, 96.0, 2021-01-03 01:00:00, 0.0, -0.236, 963.0
