station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -2.142, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.1, -2.2, 0.0, 0.0, -6999.0, 2021-01-01 00:00:00, -6999.0, -6999.0
None, -2.039, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.0, -2.2, 0.2, 0.0, -6999.0, 2021-01-01 01:00:00, -6999.0, -6999.0
None, -2.171, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.2, -2.2, 0.0, 0.0, -6999.0, 2021-01-01 02:00:00, -6999.0, -6999.0
None, -2.255, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.3, -2.3, 0.2, 0.0, -6999.0, 2021-01-01 03:00:00, -6999.0, -6999.0
None, -2.303, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.3, -2.3, 0.2, 0.0, -6999.0, 2021-01-01 04:00:00, -6999.0, -6999.0
None, -2.341, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.3, -2.4, 0.4, 0.0, -6999.0, 2021-01-01 05:00:00, -6999.0, -6999.0
None, -2.274, -1.8, -6999.0, 0.0, 0.0, -6999.0, -2.3, -2.4, 0.3, 0.0, -6999.0, 2021-01-01 06:00:00, -6999.0, -6999.0
None, -2.293, -2.3, -6999.0, 0.0, 0.0, -6999.0, -2.3, -2.4, 0.2, 0.0, -6999.0, 2021-01-01 07:00:00, -6999.0, -6999.0
None, -2.246, -2.2, -6999.0, 0.0, 0.0, -6999.0, -2.2, -2.4, 0.2, 0.0, -6999.0, 2021-01-01 08:00:00, -6999.0, -6999.0
None, -2.19, -2.2, -6999.0, 0.0, 0.0, -6999.0, -2.2, -2.4, 0.5, 0.0, -6999.0, 2021-01-01 09:00:00, -6999.0, -6999.0
None, -1.954, -2.0, -6999.0, 0.0, 0.0, -6999.0, -2.0, -2.4, 2.4, 0.0, -6999.0, 2021-01-01 10:00:00, -6999.0, -6999.0
None, -1.812, -1.8, -6999.0, 0.0, 0.0, -6999.0, -1.8, -2.4, 2.1, 0.0, -6999.0, 2021-01-01 11:00:00, -6999.0, -6999.0
None, -1.558, -1.6, -6999.0, 0.0, 0.0, -6999.0, -1.6, -2.4, 0.4, 0.0, -6999.0, 2021-01-01 12:00:00, -6999.0, -6999.0
7.5, -1.436, -1.4, -6999.0, 0.0, 0.0, -6999.0, -1.4, -2.4, 0.2, 0.0, -6999.0, 2021-01-01 13:00:00, -6999.0, -6999.0
8.0, -1.266, -1.3, -6999.0, 0.0, 0.0, -6999.0, -1.3, -2.4, 0.5, 0.0, -6999.0, 2021-01-01 14:00:00, -6999.0, -6999.0
8.2, -1.247, -1.1, -6999.0, 0.0, 0.0, -6999.0, -1.2, -2.4, 0.2, 0.0, -6999.0, 2021-01-01 15:00:00, -6999.0, -6999.0
8.2, -1.398, -1.1, -6999.0, 0.0, 0.0, -6999.0, -1.4, -2.4, 0.0, 0.0, -6999.0, 2021-01-01 16:00:00, -6999.0, -6999.0
8.2, -1.407, -1.1, -6999.0, 0.0, 0.0, -6999.0, -1.4, -2.4, 0.1, 0.0, -6999.0, 2021-01-01 17:00:00, -6999.0, -6999.0
8.9, -1.426, -1.1, -6999.0, 0.0, 0.0, -6999.0, -1.4, -2.4, 0.7, 0.0, -6999.0, 2021-01-01 18:00:00, -6999.0, -6999.0
9.8, -1.474, -1.4, -6999.0, 0.0, 0.0, -6999.0, -1.5, -1.5, 0.9, 0.0, -6999.0, 2021-01-01 19:00:00, -6999.0, -6999.0
11.0, -1.426, -1.4, -6999.0, 0.0, 0.0, -6999.0, -1.4, -1.5, 1.2, 0.0, -6999.0, 2021-01-01 20:00:00, -6999.0, -6999.0
12.3, -1.285, -1.3, -6999.0, 0.0, 0.0, -6999.0, -1.3, -1.5, 1.3, 0.0, -6999.0, 2021-01-01 21:00:00, -6999.0, -6999.0
14.0, -1.059, -1.1, -6999.0, 0.0, 0.0, -6999.0, -1.1, -1.5, 1.7, 0.0, -6999.0, 2021-01-01 22:00:00, -6999.0, -6999.0
15.1, -0.776, -0.8, -6999.0, 0.0, 0.0, -6999.0, -0.8, -1.5, 1.3, 0.0, -6999.0, 2021-01-01 23:00:00, -6999.0, -6999.0
15.7, -0.654, -0.6, -6999.0, 0.0, 0.0, -6999.0, -0.7, -1.5, 0.6, 0.0, -6999.0, 2021-01-02 00:00:00, -6999.0, -6999.0
15.7, -0.598, -0.6, -6999.0, 0.0, 0.0, -6999.0, -0.6, -1.5, 0.2, 0.0, -6999.0, 2021-01-02 01:00:00, -6999.0, -6999.0
15.7, -0.456, -0.5, -6999.0, 0.0, 0.0, -6999.0, -0.5, -1.5, 0.0, 0.0, -6999.0, 2021-01-02 02:00:00, -6999.0, -6999.0
15.7, -0.306, -0.3, -6999.0, 0.0, 0.0, -6999.0, -0.3, -1.5, 0.2, 0.0, -6999.0, 2021-01-02 03:00:00, -6999.0, -6999.0
15.9, -0.193, -0.2, -6999.0, 0.0, 0.0, -6999.0, -0.2, -1.5, 0.4, 0.0, -6999.0, 2021-01-02 04:00:00, -6999.0, -6999.0
15.9, -0.08, -0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -1.5, 0.4, 0.0, -6999.0, 2021-01-02 05:00:00, -6999.0, -6999.0
16.3, -0.033, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -1.5, 0.7, 0.0, -6999.0, 2021-01-02 06:00:00, -6999.0, -6999.0
16.8, -0.033, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.7, 0.0, -6999.0, 2021-01-02 07:00:00, -6999.0, -6999.0
16.9, 0.014, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.3, 0.0, -6999.0, 2021-01-02 08:00:00, -6999.0, -6999.0
17.0, 0.032, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.6, 0.0, -6999.0, 2021-01-02 09:00:00, -6999.0, -6999.0
15.7, 0.089, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.1, 1.1, 0.0, -6999.0, 2021-01-02 10:00:00, -6999.0, -6999.0
14.7, 0.23, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.2, -0.1, 1.1, 0.0, -6999.0, 2021-01-02 11:00:00, -6999.0, -6999.0
15.3, 0.239, 0.3, -6999.0, 0.0, 0.0, -6999.0, 0.2, -0.1, 1.0, 0.0, -6999.0, 2021-01-02 12:00:00, -6999.0, -6999.0
16.0, 0.521, 0.6, -6999.0, 0.0, 0.0, -6999.0, 0.5, -0.1, 0.9, 0.0, -6999.0, 2021-01-02 13:00:00, -6999.0, -6999.0
15.9, 0.822, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.8, -0.1, 0.4, 0.0, -6999.0, 2021-01-02 14:00:00, -6999.0, -6999.0
16.8, 1.01, 1.2, -6999.0, 0.0, 0.0, -6999.0, 1.0, -0.1, 1.1, 0.0, -6999.0, 2021-01-02 15:00:00, -6999.0, -6999.0
17.8, 0.784, 1.4, -6999.0, 0.0, 0.0, -6999.0, 0.8, -0.1, 1.0, 0.0, -6999.0, 2021-01-02 16:00:00, -6999.0, -6999.0
18.6, 0.916, 1.4, -6999.0, 0.0, 0.0, -6999.0, 0.9, -0.1, 0.8, 0.0, -6999.0, 2021-01-02 17:00:00, -6999.0, -6999.0
18.8, 1.302, 1.5, -6999.0, 0.0, 0.0, -6999.0, 1.3, -0.1, 0.9, 0.0, -6999.0, 2021-01-02 18:00:00, -6999.0, -6999.0
19.3, 1.161, 1.4, -6999.0, 0.0, 0.0, -6999.0, 1.2, 1.1, 1.4, 0.0, -6999.0, 2021-01-02 19:00:00, -6999.0, -6999.0
19.7, 1.236, 1.7, -6999.0, 0.0, 0.0, -6999.0, 1.2, 0.9, 1.6, 0.0, -6999.0, 2021-01-02 20:00:00, -6999.0, -6999.0
20.0, 1.763, 1.8, -6999.0, 0.0, 0.0, -6999.0, 1.8, 0.9, 1.6, 0.0, -6999.0, 2021-01-02 21:00:00, -6999.0, -6999.0
19.8, 1.838, 2.0, -6999.0, 0.0, 0.0, -6999.0, 1.8, 0.9, 1.5, 0.0, -6999.0, 2021-01-02 22:00:00, -6999.0, -6999.0
21.0, 1.942, 2.0, -6999.0, 0.0, 0.0, -6999.0, 1.9, 0.9, 2.5, 0.0, -6999.0, 2021-01-02 23:00:00, -6999.0, -6999.0
22.0, 1.01, 2.1, -6999.0, 0.0, 0.0, -6999.0, 1.0, 0.8, 1.6, 0.0, -6999.0, 2021-01-03 00:00:00, -6999.0, -6999.0
21.8, 1.095, 2.1, -6999.0, 0.0, 0.0, -6999.0, 1.1, 0.8, 0.0, 0.0, -6999.0, 2021-01-03 01:00:00, -6999.0, -6999.0
21.8, 1.001, 2.1, -6999.0, 0.0, 0.0, -6999.0, 1.0, 0.8, 0.1, 0.0, -6999.0, 2021-01-03 02:00:00, -6999.0, -6999.0
21.6, 0.841, 2.1, -6999.0, 0.0, 0.0, -6999.0, 0.8, 0.8, 0.0, 0.0, -6999.0, 2021-01-03 03:00:00, -6999.0, -6999.0
21.2, 0.596, 2.1, -6999.0, 0.0, 0.0, -6999.0, 0.6, 0.6, 0.0, 0.0, -6999.0, 2021-01-03 04:00:00, -6999.0, -6999.0
20.8, 0.418, 2.1, -6999.0, 0.0, 0.0, -6999.0, 0.4, 0.4, 0.1, 0.0, -6999.0, 2021-01-03 05:00:00, -6999.0, -6999.0
20.1, 0.587, 2.1, -6999.0, 0.0, 0.0, -6999.0, 0.6, 0.4, 0.0, 0.0, -6999.0, 2021-01-03 06:00:00, -6999.0, -6999.0
19.4, 0.314, 0.6, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.3, 0.1, 0.0, -6999.0, 2021-01-03 07:00:00, -6999.0, -6999.0
19.1, 0.192, 0.9, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 08:00:00, -6999.0, -6999.0
18.5, 0.465, 0.9, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.2, 0.1, 0.0, -6999.0, 2021-01-03 09:00:00, -6999.0, -6999.0
17.4, 0.757, 0.9, -6999.0, 0.0, 0.0, -6999.0, 0.8, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 10:00:00, -6999.0, -6999.0
None, 0.916, 1.0, -6999.0, 0.0, 0.0, -6999.0, 0.9, 0.2, -0.1, 0.0, -6999.0, 2021-01-03 11:00:00, -6999.0, -6999.0
None, 1.358, 1.4, -6999.0, 0.0, 0.0, -6999.0, 1.4, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 12:00:00, -6999.0, -6999.0
None, 1.338, 1.4, -6999.0, 0.0, 0.0, -6999.0, 1.3, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 13:00:00, -6999.0, -6999.0
None, 1.094, 1.5, -6999.0, 0.0, 0.0, -6999.0, 1.1, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 14:00:00, -6999.0, -6999.0
None, 0.765, 1.5, -6999.0, 0.0, 0.0, -6999.0, 0.8, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 15:00:00, -6999.0, -6999.0
None, 0.464, 1.5, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 16:00:00, -6999.0, -6999.0
None, 0.568, 1.5, -6999.0, 0.0, 0.0, -6999.0, 0.6, 0.2, 0.5, 0.0, -6999.0, 2021-01-03 17:00:00, -6999.0, -6999.0
None, 0.371, 1.5, -6999.0, 0.0, 0.0, -6999.0, 0.4, 0.2, 0.5, 0.0, -6999.0, 2021-01-03 18:00:00, -6999.0, -6999.0
None, 0.286, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.5, 0.0, -6999.0, 2021-01-03 19:00:00, -6999.0, -6999.0
None, 0.512, 0.6, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.2, 0.2, 0.0, -6999.0, 2021-01-03 20:00:00, -6999.0, -6999.0
None, 0.417, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.4, 0.2, 0.4, 0.0, -6999.0, 2021-01-03 21:00:00, -6999.0, -6999.0
None, 0.813, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.8, 0.2, 0.0, 0.0, -6999.0, 2021-01-03 22:00:00, -6999.0, -6999.0
None, 0.437, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.4, 0.2, 0.2, 0.0, -6999.0, 2021-01-03 23:00:00, -6999.0, -6999.0
None, 0.503, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.2, 0.1, 0.0, -6999.0, 2021-01-04 00:00:00, -6999.0, -6999.0
None, 0.408, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.4, 0.2, 0.0, 0.0, -6999.0, 2021-01-04 01:00:00, -6999.0, -6999.0
None, 0.295, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.0, 0.0, -6999.0, 2021-01-04 02:00:00, -6999.0, -6999.0
None, 0.249, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, 2021-01-04 03:00:00, -6999.0, -6999.0
None, 0.145, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.1, 0.1, 0.1, 0.0, -6999.0, 2021-01-04 04:00:00, -6999.0, -6999.0
None, 0.202, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.1, 0.0, 0.0, -6999.0, 2021-01-04 05:00:00, -6999.0, -6999.0
None, 0.023, 0.8, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.1, 0.0, -6999.0, 2021-01-04 06:00:00, -6999.0, -6999.0
None, -0.203, 0.0, -6999.0, 0.0, 0.0, -6999.0, -0.2, -0.3, 0.0, 0.0, -6999.0, 2021-01-04 07:00:00, -6999.0, -6999.0
None, -0.109, 0.0, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.3, 0.1, 0.0, -6999.0, 2021-01-04 08:00:00, -6999.0, -6999.0
None, -0.043, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.3, 0.4, 0.0, -6999.0, 2021-01-04 09:00:00, -6999.0, -6999.0
None, 0.164, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.2, -0.3, 0.7, 0.0, -6999.0, 2021-01-04 10:00:00, -6999.0, -6999.0
3.8, 0.107, 0.3, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.3, 0.4, 0.0, -6999.0, 2021-01-04 11:00:00, -6999.0, -6999.0
4.4, 0.248, 0.3, -6999.0, 0.0, 0.0, -6999.0, 0.2, -0.3, 0.6, 0.0, -6999.0, 2021-01-04 12:00:00, -6999.0, -6999.0
4.9, 0.304, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.3, -0.3, 0.5, 0.0, -6999.0, 2021-01-04 13:00:00, -6999.0, -6999.0
5.4, 0.125, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.3, 0.5, 0.0, -6999.0, 2021-01-04 14:00:00, -6999.0, -6999.0
6.2, 0.041, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.3, 0.8, 0.0, -6999.0, 2021-01-04 15:00:00, -6999.0, -6999.0
7.0, -0.034, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.3, 0.8, 0.0, -6999.0, 2021-01-04 16:00:00, -6999.0, -6999.0
7.7, -0.034, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.3, 1.2, 0.0, -6999.0, 2021-01-04 17:00:00, -6999.0, -6999.0
8.1, -0.024, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.3, 0.9, 0.0, -6999.0, 2021-01-04 18:00:00, -6999.0, -6999.0
8.3, -0.033, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.7, 0.0, -6999.0, 2021-01-04 19:00:00, -6999.0, -6999.0
9.2, -0.043, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 1.1, 0.0, -6999.0, 2021-01-04 20:00:00, -6999.0, -6999.0
9.2, -0.034, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.4, 0.0, -6999.0, 2021-01-04 21:00:00, -6999.0, -6999.0
9.5, -0.043, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.3, 0.0, -6999.0, 2021-01-04 22:00:00, -6999.0, -6999.0
9.5, 0.089, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.1, 0.2, 0.0, -6999.0, 2021-01-04 23:00:00, -6999.0, -6999.0
9.5, 0.004, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.1, 0.0, -6999.0, 2021-01-05 00:00:00, -6999.0, -6999.0
9.5, 0.192, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.2, -0.1, 0.0, 0.0, -6999.0, 2021-01-05 01:00:00, -6999.0, -6999.0
9.5, 0.108, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.1, 0.0, 0.0, -6999.0, 2021-01-05 02:00:00, -6999.0, -6999.0
9.5, 0.014, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.0, 0.0, -6999.0, 2021-01-05 03:00:00, -6999.0, -6999.0
9.5, -0.033, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.1, 0.0, -6999.0, 2021-01-05 04:00:00, -6999.0, -6999.0
9.5, -0.118, 0.2, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.2, 0.0, 0.0, -6999.0, 2021-01-05 05:00:00, -6999.0, -6999.0
9.9, -0.57, 0.2, -6999.0, 0.0, 0.0, -6999.0, -0.6, -0.6, 0.4, 0.0, -6999.0, 2021-01-05 06:00:00, -6999.0, -6999.0
10.2, -0.57, -0.5, -6999.0, 0.0, 0.0, -6999.0, -0.6, -0.9, 0.3, 0.0, -6999.0, 2021-01-05 07:00:00, -6999.0, -6999.0
10.2, -0.908, -0.5, -6999.0, 0.0, 0.0, -6999.0, -0.9, -0.9, 0.1, 0.0, -6999.0, 2021-01-05 08:00:00, -6999.0, -6999.0
9.8, -1.153, -0.5, -6999.0, 0.0, 0.0, -6999.0, -1.2, -1.2, 0.1, 0.0, -6999.0, 2021-01-05 09:00:00, -6999.0, -6999.0
9.1, -0.777, -0.5, -6999.0, 0.0, 0.0, -6999.0, -0.8, -1.2, 0.0, 0.0, -6999.0, 2021-01-05 10:00:00, -6999.0, -6999.0
8.9, -0.495, -0.4, -6999.0, 0.0, 0.0, -6999.0, -0.5, -1.2, 0.2, 0.0, -6999.0, 2021-01-05 11:00:00, -6999.0, -6999.0
8.8, 0.201, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.2, -1.2, 0.5, 0.0, -6999.0, 2021-01-05 12:00:00, -6999.0, -6999.0
8.8, 0.219, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.2, -1.2, 0.5, 0.0, -6999.0, 2021-01-05 13:00:00, -6999.0, -6999.0
8.3, 0.144, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.1, -1.2, 0.0, 0.0, -6999.0, 2021-01-05 14:00:00, -6999.0, -6999.0
7.8, 0.022, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.0, -1.2, 0.3, 0.0, -6999.0, 2021-01-05 15:00:00, -6999.0, -6999.0
8.4, -0.043, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.0, -1.2, 1.4, 0.0, -6999.0, 2021-01-05 16:00:00, -6999.0, -6999.0
9.5, -0.053, 0.4, -6999.0, 0.0, 0.0, -6999.0, -0.1, -1.2, 2.3, 0.0, -6999.0, 2021-01-05 17:00:00, -6999.0, -6999.0
9.9, -0.062, 0.4, -6999.0, 0.0, 0.0, -6999.0, -0.1, -1.2, 1.3, 0.0, -6999.0, 2021-01-05 18:00:00, -6999.0, -6999.0
10.7, -0.034, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 1.5, 0.0, -6999.0, 2021-01-05 19:00:00, -6999.0, -6999.0
10.2, -0.062, 0.0, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 0.6, 0.0, -6999.0, 2021-01-05 20:00:00, -6999.0, -6999.0
10.4, -0.043, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.6, 0.0, -6999.0, 2021-01-05 21:00:00, -6999.0, -6999.0
11.3, -0.043, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 1.2, 0.0, -6999.0, 2021-01-05 22:00:00, -6999.0, -6999.0
13.6, -0.052, 0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 2.5, 0.0, -6999.0, 2021-01-05 23:00:00, -6999.0, -6999.0
14.8, -0.053, 0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 1.2, 0.0, -6999.0, 2021-01-06 00:00:00, -6999.0, -6999.0
16.4, -0.052, 0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 1.6, 0.0, -6999.0, 2021-01-06 01:00:00, -6999.0, -6999.0
18.5, -0.062, 0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 2.1, 0.0, -6999.0, 2021-01-06 02:00:00, -6999.0, -6999.0
19.9, -0.034, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 1.4, 0.0, -6999.0, 2021-01-06 03:00:00, -6999.0, -6999.0
20.6, -0.052, 0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 0.7, 0.0, -6999.0, 2021-01-06 04:00:00, -6999.0, -6999.0
22.4, -0.043, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 1.8, 0.0, -6999.0, 2021-01-06 05:00:00, -6999.0, -6999.0
23.5, -0.053, 0.1, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 1.5, 0.0, -6999.0, 2021-01-06 06:00:00, -6999.0, -6999.0
24.8, -0.062, 0.0, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 1.6, 0.0, -6999.0, 2021-01-06 07:00:00, -6999.0, -6999.0
26.2, -0.052, 0.0, -6999.0, 0.0, 0.0, -6999.0, -0.1, -0.1, 1.4, 0.0, -6999.0, 2021-01-06 08:00:00, -6999.0, -6999.0
26.4, 0.013, 0.0, -6999.0, 0.0, 0.0, -6999.0, 0.0, -0.1, 0.2, 0.0, -6999.0, 2021-01-06 09:00:00, -6999.0, -6999.0
26.7, 0.06, 0.1, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.1, 0.3, 0.0, -6999.0, 2021-01-06 10:00:00, -6999.0, -6999.0
27.2, 0.135, 0.2, -6999.0, 0.0, 0.0, -6999.0, 0.1, -0.1, 0.7, 0.0, -6999.0, 2021-01-06 11:00:00, -6999.0, -6999.0
26.7, 0.286, 0.3, -6999.0, 0.0, 0.0, -6999.0, 0.3, -0.1, 0.1, 0.0, -6999.0, 2021-01-06 12:00:00, -6999.0, -6999.0
26.2, 0.389, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.4, -0.1, 0.0, 0.0, -6999.0, 2021-01-06 13:00:00, -6999.0, -6999.0
26.2, 0.445, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.4, -0.1, 0.0, 0.0, -6999.0, 2021-01-06 14:00:00, -6999.0, -6999.0
25.9, 0.511, 0.6, -6999.0, 0.0, 0.0, -6999.0, 0.5, -0.1, 0.0, 0.0, -6999.0, 2021-01-06 15:00:00, -6999.0, -6999.0
24.5, 0.445, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.4, -0.1, 0.0, 0.0, -6999.0, 2021-01-06 16:00:00, -6999.0, -6999.0
22.5, 0.483, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.5, -0.1, 0.3, 0.0, -6999.0, 2021-01-06 17:00:00, -6999.0, -6999.0
21.2, 0.54, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.5, -0.1, 0.0, 0.0, -6999.0, 2021-01-06 18:00:00, -6999.0, -6999.0
19.7, 0.484, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.4, 0.1, 0.0, -6999.0, 2021-01-06 19:00:00, -6999.0, -6999.0
19.4, 0.455, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.4, 0.3, 0.0, -6999.0, 2021-01-06 20:00:00, -6999.0, -6999.0
18.8, 0.502, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.3, 0.1, 0.0, -6999.0, 2021-01-06 21:00:00, -6999.0, -6999.0
17.6, 0.38, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.4, 0.3, 0.0, 0.0, -6999.0, 2021-01-06 22:00:00, -6999.0, -6999.0
15.1, 0.342, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.3, 0.0, 0.0, -6999.0, 2021-01-06 23:00:00, -6999.0, -6999.0
13.9, 0.248, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 00:00:00, -6999.0, -6999.0
12.3, 0.248, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 01:00:00, -6999.0, -6999.0
10.2, 0.277, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 02:00:00, -6999.0, -6999.0
8.8, 0.248, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 03:00:00, -6999.0, -6999.0
8.1, 0.314, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 04:00:00, -6999.0, -6999.0
6.3, 0.258, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 05:00:00, -6999.0, -6999.0
4.8, 0.324, 0.7, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.1, 0.0, -6999.0, 2021-01-07 06:00:00, -6999.0, -6999.0
3.2, 0.22, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 07:00:00, -6999.0, -6999.0
1.8, 0.267, 0.4, -6999.0, 0.0, 0.0, -6999.0, 0.3, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 08:00:00, -6999.0, -6999.0
1.6, 0.503, 0.5, -6999.0, 0.0, 0.0, -6999.0, 0.5, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 09:00:00, -6999.0, -6999.0
1.3, 0.85, 0.9, -6999.0, 0.0, 0.0, -6999.0, 0.9, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 10:00:00, -6999.0, -6999.0
None, 1.141, 1.2, -6999.0, 0.0, 0.0, -6999.0, 1.1, 0.2, -0.1, 0.0, -6999.0, 2021-01-07 11:00:00, -6999.0, -6999.0
None, 0.971, 1.4, -6999.0, 0.0, 0.0, -6999.0, 1.0, 0.2, 0.0, 0.0, -6999.0, 2021-01-07 12:00:00, -6999.0, -6999.0
