station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1
0.0, 1.45, 94.1, None, None, None, None, None, None, None, 1.0, 1.5, -0.2, 0.0, None, 1.5, None, 94.0, None, 2021-01-01 10:00:00, None
0.0, 1.693, 92.9, None, None, None, None, None, None, None, 1.0, 1.7, -0.2, 0.0, None, 2.1, None, 93.0, None, 2021-01-01 11:00:00, None
0.0, 1.908, 93.7, None, None, None, None, None, None, None, 1.0, 1.9, -0.2, 0.0, None, 2.1, None, 94.0, None, 2021-01-01 12:00:00, None
0.0, 1.573, 94.7, None, None, None, None, None, None, None, 1.0, 1.6, -0.2, 0.0, None, 2.1, None, 95.0, None, 2021-01-01 13:00:00, None
0.0, 1.677, 94.6, None, None, None, None, None, None, None, 1.0, 1.7, -0.2, 0.0, None, 2.1, None, 95.0, None, 2021-01-01 14:00:00, None
0.0, 1.529, 94.8, None, None, None, None, None, None, None, 1.0, 1.5, -0.2, 0.0, None, 2.1, None, 95.0, None, 2021-01-01 15:00:00, None
0.0, 1.343, 95.0, None, None, None, None, None, None, None, 1.0, 1.3, -0.2, 0.0, None, 2.1, None, 95.0, None, 2021-01-01 16:00:00, None
0.2, 1.057, 95.4, None, None, None, None, None, None, None, 0.0, 1.1, -0.2, 0.2, None, 2.3, None, 95.0, None, 2021-01-01 17:00:00, None
0.4, 1.016, 95.8, None, None, None, None, None, None, None, 0.0, 1.0, -0.2, 0.2, None, 2.3, None, 96.0, None, 2021-01-01 18:00:00, None
0.4, 2.27, 95.7, None, None, None, None, None, None, None, 2.0, 2.3, 1.0, 0.0, None, 3.5, None, 96.0, None, 2021-01-01 19:00:00, None
2.0, 3.709, 95.8, None, None, None, None, None, None, None, 3.0, 3.7, 1.0, 1.6, None, 3.7, None, 96.0, None, 2021-01-01 20:00:00, None
2.0, 1.659, 95.1, None, None, None, None, None, None, None, 1.0, 1.7, 1.0, 0.1, None, 3.7, None, 95.0, None, 2021-01-01 21:00:00, None
2.0, 1.45, 95.6, None, None, None, None, None, None, None, 1.0, 1.5, 1.0, 0.0, None, 3.7, None, 96.0, None, 2021-01-01 22:00:00, None
2.0, 2.107, 95.4, None, None, None, None, None, None, None, 1.0, 2.1, 1.0, 0.1, None, 3.7, None, 95.0, None, 2021-01-01 23:00:00, None
2.0, 1.01, 95.7, None, None, None, None, None, None, None, 0.0, 1.0, 1.0, 0.0, None, 3.7, None, 96.0, None, 2021-01-02 00:00:00, None
2.0, 1.965, 96.0, None, None, None, None, None, None, None, 1.0, 2.0, 0.9, 0.0, None, 3.7, None, 96.0, None, 2021-01-02 01:00:00, None
2.0, 2.367, 95.4, None, None, None, None, None, None, None, 2.0, 2.4, 0.9, 0.0, None, 3.7, None, 95.0, None, 2021-01-02 02:00:00, None
2.0, 2.764, 93.7, None, None, None, None, None, None, None, 2.0, 2.8, 0.9, 0.0, None, 3.7, None, 94.0, None, 2021-01-02 03:00:00, None
2.0, 1.855, 95.1, None, None, None, None, None, None, None, 1.0, 1.9, 0.9, 0.0, None, 3.7, None, 95.0, None, 2021-01-02 04:00:00, None
2.0, 1.699, 94.9, None, None, None, None, None, None, None, 1.0, 1.7, 0.9, 0.0, None, 3.7, None, 95.0, None, 2021-01-02 05:00:00, None
2.0, 1.893, 95.6, None, None, None, None, None, None, None, 1.0, 1.9, 0.9, 0.0, None, 3.7, None, 96.0, None, 2021-01-02 06:00:00, None
2.0, 4.518, 83.3, None, None, None, None, None, None, None, 2.0, 4.5, 1.7, 0.0, None, 5.2, None, 83.0, None, 2021-01-02 07:00:00, None
2.0, 4.977, 78.28, None, None, None, None, None, None, None, 1.0, 5.0, 1.7, 0.0, None, 7.0, None, 78.0, None, 2021-01-02 08:00:00, None
2.0, 8.04, 59.45, None, None, None, None, None, None, None, 1.0, 8.0, 1.7, 0.0, None, 8.0, None, 59.0, None, 2021-01-02 09:00:00, None
2.0, 8.13, 59.78, None, None, None, None, None, None, None, 1.0, 8.1, 1.7, 0.0, None, 8.3, None, 60.0, None, 2021-01-02 10:00:00, None
2.0, 7.361, 65.81, None, None, None, None, None, None, None, 1.0, 7.4, 1.7, 0.0, None, 8.5, None, 66.0, None, 2021-01-02 11:00:00, None
2.0, 7.189, 66.89, None, None, None, None, None, None, None, 2.0, 7.2, 1.7, 0.0, None, 8.5, None, 67.0, None, 2021-01-02 12:00:00, None
2.0, 7.094, 67.73, None, None, None, None, None, None, None, 1.0, 7.1, 1.7, 0.0, None, 8.5, None, 68.0, None, 2021-01-02 13:00:00, None
2.0, 6.766, 71.23, None, None, None, None, None, None, None, 2.0, 6.8, 1.7, 0.0, None, 8.5, None, 71.0, None, 2021-01-02 14:00:00, None
2.0, 5.818, 78.34, None, None, None, None, None, None, None, 2.0, 5.8, 1.7, 0.0, None, 8.5, None, 78.0, None, 2021-01-02 15:00:00, None
2.0, 5.365, 81.3, None, None, None, None, None, None, None, 2.0, 5.4, 1.7, 0.1, None, 8.5, None, 81.0, None, 2021-01-02 16:00:00, None
2.1, 4.776, 85.3, None, None, None, None, None, None, None, 3.0, 4.8, 1.7, 0.3, None, 8.5, None, 85.0, None, 2021-01-02 17:00:00, None
1.9, 4.192, 87.9, None, None, None, None, None, None, None, 2.0, 4.2, 1.7, 0.1, None, 8.5, None, 88.0, None, 2021-01-02 18:00:00, None
2.2, 3.969, 87.8, None, None, None, None, None, None, None, 2.0, 4.0, 3.9, 0.3, None, 4.2, None, 88.0, None, 2021-01-02 19:00:00, None
2.0, 3.301, 90.9, None, None, None, None, None, None, None, 2.0, 3.3, 3.2, 1.4, None, 4.2, None, 91.0, None, 2021-01-02 20:00:00, None
2.0, 2.382, 93.6, None, None, None, None, None, None, None, 1.0, 2.4, 2.4, 0.1, None, 4.2, None, 94.0, None, 2021-01-02 21:00:00, None
2.0, 2.084, 95.2, None, None, None, None, None, None, None, 1.0, 2.1, 1.5, 0.0, None, 4.2, None, 95.0, None, 2021-01-02 22:00:00, None
2.0, 1.009, 95.5, None, None, None, None, None, None, None, 0.0, 1.0, 1.0, 0.0, None, 4.2, None, 96.0, None, 2021-01-02 23:00:00, None
2.0, 0.17, 95.9, None, None, None, None, None, None, None, 0.0, 0.2, 0.2, 0.0, None, 4.2, None, 96.0, None, 2021-01-03 00:00:00, None
2.0, -0.249, 96.3, None, None, None, None, None, None, None, -1.0, -0.2, -0.2, 0.0, None, 4.2, None, 96.0, None, 2021-01-03 01:00:00, None
2.0, -0.316, 96.5, None, None, None, None, None, None, None, -1.0, -0.3, -0.3, 0.0, None, 4.2, None, 97.0, None, 2021-01-03 02:00:00, None
2.0, 0.374, 96.7, None, None, None, None, None, None, None, 0.0, 0.4, -0.3, 0.0, None, 4.2, None, 97.0, None, 2021-01-03 03:00:00, None
2.0, 0.639, 96.1, None, None, None, None, None, None, None, 0.0, 0.6, -0.3, 0.0, None, 4.2, None, 96.0, None, 2021-01-03 04:00:00, None
2.0, 1.188, 94.7, None, None, None, None, None, None, None, 0.0, 1.2, -0.3, 0.0, None, 4.2, None, 95.0, None, 2021-01-03 05:00:00, None
2.0, 0.493, 95.6, None, None, None, None, None, None, None, 0.0, 0.5, -0.3, 0.0, None, 4.2, None, 96.0, None, 2021-01-03 06:00:00, None
2.0, 0.94, 93.8, None, None, None, None, None, None, None, 0.0, 0.9, -0.1, 0.0, None, 1.0, None, 94.0, None, 2021-01-03 07:00:00, None
2.0, 2.038, 82.9, None, None, None, None, None, None, None, -1.0, 2.0, -0.1, 0.0, None, 2.2, None, 83.0, None, 2021-01-03 08:00:00, None
2.0, -0.321, 93.1, None, None, None, None, None, None, None, -1.0, -0.3, -0.3, 0.0, None, 2.2, None, 93.0, None, 2021-01-03 09:00:00, None
2.0, 0.255, 93.6, None, None, None, None, None, None, None, -1.0, 0.3, -0.3, 0.0, None, 2.2, None, 94.0, None, 2021-01-03 10:00:00, None
2.0, 0.581, 93.6, None, None, None, None, None, None, None, 0.0, 0.6, -0.3, 0.0, None, 2.2, None, 94.0, None, 2021-01-03 11:00:00, None
2.0, 2.403, 87.0, None, None, None, None, None, None, None, 0.0, 2.4, -0.3, 0.0, None, 2.4, None, 87.0, None, 2021-01-03 12:00:00, None
2.0, 0.673, 93.5, None, None, None, None, None, None, None, 0.0, 0.7, -0.3, 0.0, None, 2.4, None, 94.0, None, 2021-01-03 13:00:00, None
2.0, 0.858, 94.2, None, None, None, None, None, None, None, 0.0, 0.9, -0.3, 0.0, None, 2.4, None, 94.0, None, 2021-01-03 14:00:00, None
2.0, 0.626, 94.6, None, None, None, None, None, None, None, 0.0, 0.6, -0.3, 0.0, None, 2.4, None, 95.0, None, 2021-01-03 15:00:00, None
2.0, 0.386, 94.9, None, None, None, None, None, None, None, 0.0, 0.4, -0.3, 0.0, None, 2.4, None, 95.0, None, 2021-01-03 16:00:00, None
1.7, 0.24, 95.0, None, None, None, None, None, None, None, 0.0, 0.2, -0.3, 0.0, None, 2.4, None, 95.0, None, 2021-01-03 17:00:00, None
1.7, 0.2, 95.3, None, None, None, None, None, None, None, 0.0, 0.2, -0.3, 0.0, None, 2.4, None, 95.0, None, 2021-01-03 18:00:00, None
1.4, 0.03, 95.5, None, None, None, None, None, None, None, -1.0, 0.0, -0.1, 0.0, None, 0.2, None, 96.0, None, 2021-01-03 19:00:00, None
0.0, -0.217, 95.1, None, None, None, None, None, None, None, -1.0, -0.2, -0.2, 0.0, None, 0.6, None, 95.0, None, 2021-01-03 20:00:00, None
0.0, -0.881, 95.2, None, None, None, None, None, None, None, -1.0, -0.9, -0.9, 0.0, None, 0.6, None, 95.0, None, 2021-01-03 21:00:00, None
0.0, -0.998, 95.1, None, None, None, None, None, None, None, -2.0, -1.0, -1.0, 0.0, None, 0.6, None, 95.0, None, 2021-01-03 22:00:00, None
0.0, -1.177, 95.1, None, None, None, None, None, None, None, -2.0, -1.2, -1.2, 0.0, None, 0.6, None, 95.0, None, 2021-01-03 23:00:00, None
0.0, -1.085, 95.3, None, None, None, None, None, None, None, -2.0, -1.1, -1.2, 0.0, None, 0.6, None, 95.0, None, 2021-01-04 00:00:00, None
0.0, -1.0, 95.4, None, None, None, None, None, None, None, -2.0, -1.0, -1.2, 0.0, None, 0.6, None, 95.0, None, 2021-01-04 01:00:00, None
0.0, -0.649, 95.5, None, None, None, None, None, None, None, -1.0, -0.6, -1.2, 0.0, None, 0.6, None, 96.0, None, 2021-01-04 02:00:00, None
0.0, -0.575, 95.5, None, None, None, None, None, None, None, -1.0, -0.6, -1.2, 0.0, None, 0.6, None, 96.0, None, 2021-01-04 03:00:00, None
0.0, -0.356, 95.5, None, None, None, None, None, None, None, -1.0, -0.4, -1.2, 0.0, None, 0.6, None, 96.0, None, 2021-01-04 04:00:00, None
0.0, -0.447, 95.6, None, None, None, None, None, None, None, -1.0, -0.4, -1.2, 0.0, None, 0.6, None, 96.0, None, 2021-01-04 05:00:00, None
0.0, -0.36, 95.7, None, None, None, None, None, None, None, -1.0, -0.4, -1.2, 0.0, None, 0.6, None, 96.0, None, 2021-01-04 06:00:00, None
0.0, -0.097, 95.5, None, None, None, None, None, None, None, -1.0, -0.1, -0.4, 0.0, None, 0.0, None, 96.0, None, 2021-01-04 07:00:00, None
0.0, -0.124, 95.6, None, None, None, None, None, None, None, -1.0, -0.1, -0.4, 0.0, None, 0.0, None, 96.0, None, 2021-01-04 08:00:00, None
0.0, 0.57, 94.8, None, None, None, None, None, None, None, 0.0, 0.6, -0.4, 0.0, None, 1.0, None, 95.0, None, 2021-01-04 09:00:00, None
0.0, 1.204, 93.9, None, None, None, None, None, None, None, 0.0, 1.2, -0.4, 0.0, None, 1.2, None, 94.0, None, 2021-01-04 10:00:00, None
0.0, 1.514, 91.6, None, None, None, None, None, None, None, 0.0, 1.5, -0.4, 0.0, None, 1.5, None, 92.0, None, 2021-01-04 11:00:00, None
0.0, 1.777, 90.8, None, None, None, None, None, None, None, 0.0, 1.8, -0.4, 0.0, None, 1.8, None, 91.0, None, 2021-01-04 12:00:00, None
0.0, 1.898, 90.7, None, None, None, None, None, None, None, 1.0, 1.9, -0.4, 0.0, None, 2.0, None, 91.0, None, 2021-01-04 13:00:00, None
0.0, 1.77, 91.6, None, None, None, None, None, None, None, 1.0, 1.8, -0.4, 0.1, None, 2.0, None, 92.0, None, 2021-01-04 14:00:00, None
1.0, 0.817, 93.8, None, None, None, None, None, None, None, 0.0, 0.8, -0.4, 1.0, None, 2.0, None, 94.0, None, 2021-01-04 15:00:00, None
1.2, 1.139, 94.9, None, None, None, None, None, None, None, 0.0, 1.1, -0.4, 0.2, None, 2.0, None, 95.0, None, 2021-01-04 16:00:00, None
1.2, 1.538, 94.8, None, None, None, None, None, None, None, 1.0, 1.5, -0.4, 0.0, None, 2.0, None, 95.0, None, 2021-01-04 17:00:00, None
1.2, 1.11, 95.0, None, None, None, None, None, None, None, 0.0, 1.1, -0.4, 0.0, None, 2.0, None, 95.0, None, 2021-01-04 18:00:00, None
1.2, 0.816, 95.3, None, None, None, None, None, None, None, 0.0, 0.8, 0.8, 0.0, None, 1.3, None, 95.0, None, 2021-01-04 19:00:00, None
1.2, 0.812, 95.7, None, None, None, None, None, None, None, 0.0, 0.8, 0.7, 0.0, None, 1.3, None, 96.0, None, 2021-01-04 20:00:00, None
1.2, -0.248, 95.7, None, None, None, None, None, None, None, -1.0, -0.2, -0.2, 0.0, None, 1.3, None, 96.0, None, 2021-01-04 21:00:00, None
1.2, -0.173, 96.2, None, None, None, None, None, None, None, -1.0, -0.2, -0.3, 0.0, None, 1.3, None, 96.0, None, 2021-01-04 22:00:00, None
1.2, -0.6, 96.5, None, None, None, None, None, None, None, -1.0, -0.6, -0.6, 0.0, None, 1.3, None, 97.0, None, 2021-01-04 23:00:00, None
1.2, -0.889, 96.5, None, None, None, None, None, None, None, -1.0, -0.9, -0.9, 0.0, None, 1.3, None, 97.0, None, 2021-01-05 00:00:00, None
1.2, -1.119, 96.6, None, None, None, None, None, None, None, -2.0, -1.1, -1.1, 0.0, None, 1.3, None, 97.0, None, 2021-01-05 01:00:00, None
1.2, -1.049, 96.6, None, None, None, None, None, None, None, -1.0, -1.0, -1.2, 0.0, None, 1.3, None, 97.0, None, 2021-01-05 02:00:00, None
1.2, -1.008, 96.6, None, None, None, None, None, None, None, -1.0, -1.0, -1.2, 0.0, None, 1.3, None, 97.0, None, 2021-01-05 03:00:00, None
1.2, -1.561, 96.4, None, None, None, None, None, None, None, -2.0, -1.6, -1.6, 0.0, None, 1.3, None, 96.0, None, 2021-01-05 04:00:00, None
1.2, -1.609, 96.2, None, None, None, None, None, None, None, -2.0, -1.6, -1.7, 0.0, None, 1.3, None, 96.0, None, 2021-01-05 05:00:00, None
1.2, -1.387, 96.1, None, None, None, None, None, None, None, -2.0, -1.4, -1.7, 0.0, None, 1.3, None, 96.0, None, 2021-01-05 06:00:00, None
1.2, -1.18, 95.6, None, None, None, None, None, None, None, -2.0, -1.2, -1.4, 0.0, None, -0.2, None, 96.0, None, 2021-01-05 07:00:00, None
1.2, -1.229, 95.9, None, None, None, None, None, None, None, -2.0, -1.2, -1.4, 0.0, None, -0.2, None, 96.0, None, 2021-01-05 08:00:00, None
1.2, -0.944, 95.7, None, None, None, None, None, None, None, -1.0, -0.9, -1.4, 0.0, None, -0.2, None, 96.0, None, 2021-01-05 09:00:00, None
1.2, 0.467, 92.3, None, None, None, None, None, None, None, -1.0, 0.5, -1.4, 0.0, None, 0.6, None, 92.0, None, 2021-01-05 10:00:00, None
1.2, 1.106, 89.7, None, None, None, None, None, None, None, 0.0, 1.1, -1.4, 0.0, None, 1.5, None, 90.0, None, 2021-01-05 11:00:00, None
1.2, 2.449, 85.5, None, None, None, None, None, None, None, 0.0, 2.4, -1.4, 0.0, None, 2.6, None, 86.0, None, 2021-01-05 12:00:00, None
1.2, 2.778, 85.1, None, None, None, None, None, None, None, 1.0, 2.8, -1.4, 0.0, None, 3.3, None, 85.0, None, 2021-01-05 13:00:00, None
1.2, 1.628, 91.3, None, None, None, None, None, None, None, 0.0, 1.6, -1.4, 0.0, None, 3.3, None, 91.0, None, 2021-01-05 14:00:00, None
0.2, 1.139, 93.3, None, None, None, None, None, None, None, 0.0, 1.1, -1.4, 0.0, None, 3.3, None, 93.0, None, 2021-01-05 15:00:00, None
0.0, 1.009, 94.2, None, None, None, None, None, None, None, 0.0, 1.0, -1.4, 0.0, None, 3.3, None, 94.0, None, 2021-01-05 16:00:00, None
0.0, 0.288, 95.0, None, None, None, None, None, None, None, 0.0, 0.3, -1.4, 0.0, None, 3.3, None, 95.0, None, 2021-01-05 17:00:00, None
0.0, 0.198, 95.4, None, None, None, None, None, None, None, 0.0, 0.2, -1.4, 0.0, None, 3.3, None, 95.0, None, 2021-01-05 18:00:00, None
0.0, 2.174, 93.6, None, None, None, None, None, None, None, 1.0, 2.2, 0.2, 0.0, None, 2.2, None, 94.0, None, 2021-01-05 19:00:00, None
0.0, 4.497, 77.21, None, None, None, None, None, None, None, 1.0, 4.5, 0.2, 0.0, None, 4.9, None, 77.0, None, 2021-01-05 20:00:00, None
0.0, 2.18, 92.1, None, None, None, None, None, None, None, 1.0, 2.2, 0.2, 0.0, None, 4.9, None, 92.0, None, 2021-01-05 21:00:00, None
0.0, 1.49, 94.1, None, None, None, None, None, None, None, 1.0, 1.5, 0.2, 0.1, None, 4.9, None, 94.0, None, 2021-01-05 22:00:00, None
0.0, 2.52, 94.7, None, None, None, None, None, None, None, 2.0, 2.5, 0.2, 0.1, None, 4.9, None, 95.0, None, 2021-01-05 23:00:00, None
0.0, 3.592, 89.4, None, None, None, None, None, None, None, 2.0, 3.6, 0.2, 0.0, None, 4.9, None, 89.0, None, 2021-01-06 00:00:00, None
0.0, 3.599, 88.9, None, None, None, None, None, None, None, 2.0, 3.6, 0.2, 0.0, None, 4.9, None, 89.0, None, 2021-01-06 01:00:00, None
0.0, 3.354, 87.1, None, None, None, None, None, None, None, 1.0, 3.4, 0.2, 0.0, None, 4.9, None, 87.0, None, 2021-01-06 02:00:00, None
0.0, 2.717, 88.2, None, None, None, None, None, None, None, 1.0, 2.7, 0.2, 0.0, None, 4.9, None, 88.0, None, 2021-01-06 03:00:00, None
0.0, 1.74, 92.9, None, None, None, None, None, None, None, 1.0, 1.7, 0.2, 0.0, None, 4.9, None, 93.0, None, 2021-01-06 04:00:00, None
0.0, 0.847, 92.3, None, None, None, None, None, None, None, 0.0, 0.8, 0.2, 0.0, None, 4.9, None, 92.0, None, 2021-01-06 05:00:00, None
0.0, 0.449, 94.8, None, None, None, None, None, None, None, 0.0, 0.4, 0.2, 0.0, None, 4.9, None, 95.0, None, 2021-01-06 06:00:00, None
0.0, 0.259, 95.4, None, None, None, None, None, None, None, 0.0, 0.3, 0.2, 0.0, None, 0.5, None, 95.0, None, 2021-01-06 07:00:00, None
0.0, 0.631, 95.5, None, None, None, None, None, None, None, 0.0, 0.6, 0.2, 0.0, None, 0.9, None, 96.0, None, 2021-01-06 08:00:00, None
0.0, 1.116, 95.5, None, None, None, None, None, None, None, 1.0, 1.1, 0.2, 0.0, None, 1.3, None, 96.0, None, 2021-01-06 09:00:00, None
0.0, 1.105, 95.6, None, None, None, None, None, None, None, 0.0, 1.1, 0.2, 0.0, None, 1.3, None, 96.0, None, 2021-01-06 10:00:00, None
0.0, 1.4, 95.3, None, None, None, None, None, None, None, 1.0, 1.4, 0.2, 0.0, None, 1.3, None, 95.0, None, 2021-01-06 11:00:00, None
0.0, 4.102, 86.9, None, None, None, None, None, None, None, 2.0, 4.1, 0.2, 0.0, None, 4.1, None, 87.0, None, 2021-01-06 12:00:00, None
0.0, 3.946, 85.0, None, None, None, None, None, None, None, 2.0, 3.9, 0.2, 0.0, None, 4.2, None, 85.0, None, 2021-01-06 13:00:00, None
0.0, 1.999, 92.7, None, None, None, None, None, None, None, 1.0, 2.0, 0.2, 0.0, None, 4.2, None, 93.0, None, 2021-01-06 14:00:00, None
0.0, 1.7, 90.4, None, None, None, None, None, None, None, 0.0, 1.7, 0.2, 0.0, None, 4.2, None, 90.0, None, 2021-01-06 15:00:00, None
0.0, 1.196, 92.8, None, None, None, None, None, None, None, 0.0, 1.2, 0.2, 0.0, None, 4.2, None, 93.0, None, 2021-01-06 16:00:00, None
0.0, 0.329, 93.6, None, None, None, None, None, None, None, -1.0, 0.3, 0.2, 0.0, None, 4.2, None, 94.0, None, 2021-01-06 17:00:00, None
0.0, -0.036, 95.1, None, None, None, None, None, None, None, -1.0, 0.0, -0.3, 0.0, None, 4.2, None, 95.0, None, 2021-01-06 18:00:00, None
0.0, -0.313, 94.9, None, None, None, None, None, None, None, -1.0, -0.3, -0.3, 0.0, None, 0.7, None, 95.0, None, 2021-01-06 19:00:00, None
0.0, -0.433, 95.5, None, None, None, None, None, None, None, -1.0, -0.4, -0.5, 0.0, None, 0.7, None, 96.0, None, 2021-01-06 20:00:00, None
0.0, -0.058, 95.6, None, None, None, None, None, None, None, -1.0, -0.1, -0.5, 0.0, None, 0.7, None, 96.0, None, 2021-01-06 21:00:00, None
0.0, 0.07, 95.5, None, None, None, None, None, None, None, -1.0, 0.1, -0.5, 0.0, None, 0.7, None, 96.0, None, 2021-01-06 22:00:00, None
0.0, -0.523, 95.7, None, None, None, None, None, None, None, -1.0, -0.5, -0.6, 0.0, None, 0.7, None, 96.0, None, 2021-01-06 23:00:00, None
0.0, -0.6, 95.5, None, None, None, None, None, None, None, -1.0, -0.6, -0.6, 0.0, None, 0.7, None, 96.0, None, 2021-01-07 00:00:00, None
0.0, -0.074, 94.7, None, None, None, None, None, None, None, -1.0, -0.1, -0.6, 0.0, None, 0.7, None, 95.0, None, 2021-01-07 01:00:00, None
0.0, -0.803, 94.8, None, None, None, None, None, None, None, -1.0, -0.8, -0.8, 0.0, None, 0.7, None, 95.0, None, 2021-01-07 02:00:00, None
0.0, -0.939, 95.0, None, None, None, None, None, None, None, -2.0, -0.9, -0.9, 0.0, None, 0.7, None, 95.0, None, 2021-01-07 03:00:00, None
0.0, -1.193, 95.1, None, None, None, None, None, None, None, -2.0, -1.2, -1.4, 0.0, None, 0.7, None, 95.0, None, 2021-01-07 04:00:00, None
0.0, -1.177, 94.7, None, None, None, None, None, None, None, -2.0, -1.2, -1.4, 0.0, None, 0.7, None, 95.0, None, 2021-01-07 05:00:00, None
0.0, -1.561, 93.7, None, None, None, None, None, None, None, -2.0, -1.6, -1.6, 0.0, None, 0.7, None, 94.0, None, 2021-01-07 06:00:00, None
0.0, -1.731, 93.3, None, None, None, None, None, None, None, -3.0, -1.7, -1.7, 0.0, None, -1.5, None, 93.0, None, 2021-01-07 07:00:00, None
0.0, -1.561, 93.1, None, None, None, None, None, None, None, -2.0, -1.6, -1.8, 0.0, None, -1.5, None, 93.0, None, 2021-01-07 08:00:00, None
0.0, -1.27, 91.9, None, None, None, None, None, None, None, -2.0, -1.3, -1.8, 0.0, None, -1.2, None, 92.0, None, 2021-01-07 09:00:00, None
0.0, 0.169, 92.6, None, None, None, None, None, None, None, -1.0, 0.2, -1.8, 0.0, None, 0.2, None, 93.0, None, 2021-01-07 10:00:00, None
0.0, 0.438, 91.6, None, None, None, None, None, None, None, -1.0, 0.4, -1.8, 0.0, None, 0.4, None, 92.0, None, 2021-01-07 11:00:00, None
0.0, 1.321, 88.5, None, None, None, None, None, None, None, 0.0, 1.3, -1.8, 0.0, None, 1.3, None, 89.0, None, 2021-01-07 12:00:00, None
0.0, 1.75, 85.2, None, None, None, None, None, None, None, 0.0, 1.8, -1.8, 0.0, None, 1.7, None, 85.0, None, 2021-01-07 13:00:00, None
0.0, 2.201, 81.6, None, None, None, None, None, None, None, -1.0, 2.2, -1.8, 0.0, None, 2.2, None, 82.0, None, 2021-01-07 14:00:00, None
0.0, 2.019, 83.2, None, None, None, None, None, None, None, -1.0, 2.0, -1.8, 0.0, None, 2.2, None, 83.0, None, 2021-01-07 15:00:00, None
0.0, 0.968, 88.2, None, None, None, None, None, None, None, -1.0, 1.0, -1.8, 0.0, None, 2.2, None, 88.0, None, 2021-01-07 16:00:00, None
0.0, -0.152, 92.1, None, None, None, None, None, None, None, -1.0, -0.2, -1.8, 0.0, None, 2.2, None, 92.0, None, 2021-01-07 17:00:00, None
0.0, -0.613, 93.1, None, None, None, None, None, None, None, -1.0, -0.6, -1.8, 0.0, None, 2.2, None, 93.0, None, 2021-01-07 18:00:00, None
0.0, -0.29, 93.5, None, None, None, None, None, None, None, -1.0, -0.3, -0.7, 0.0, None, -0.3, None, 94.0, None, 2021-01-07 19:00:00, None
0.0, -0.353, 93.1, None, None, None, None, None, None, None, -1.0, -0.4, -0.7, 0.0, None, -0.1, None, 93.0, None, 2021-01-07 20:00:00, None
0.0, -1.351, 93.8, None, None, None, None, None, None, None, -2.0, -1.4, -1.3, 0.0, None, -0.1, None, 94.0, None, 2021-01-07 21:00:00, None
0.0, -1.082, 94.4, None, None, None, None, None, None, None, -2.0, -1.1, -1.4, 0.0, None, -0.1, None, 94.0, None, 2021-01-07 22:00:00, None
