station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-5.184, None, None, 36.9, 11.89, 23.09, 122.3, -6999.0, 23.1, -5.2, -5.6, 0.0, 122.0, -4.9, None, None, -6999.0, None, 2021-01-01 12:00:00, 0.0, None, -6999.0, -6999.0
-5.388, None, None, 32.7, 12.39, 19.83, 120.1, -6999.0, 19.8, -5.4, -5.6, 0.0, 120.0, -4.9, None, None, -6999.0, None, 2021-01-01 13:00:00, 0.0, None, -6999.0, -6999.0
-5.262, None, None, 32.4, 12.65, 19.35, 117.5, -6999.0, 19.4, -5.3, -5.6, 0.0, 118.0, -4.9, None, None, -6999.0, None, 2021-01-01 14:00:00, 0.0, None, -6999.0, -6999.0
-5.914, None, None, 29.6, 10.94, 18.82, 131.6, -6999.0, 18.8, -5.9, -6.2, 0.0, 132.0, -4.9, None, None, -6999.0, None, 2021-01-01 15:00:00, 0.0, None, -6999.0, -6999.0
-5.972, None, None, 31.1, 10.78, 19.06, 129.2, -6999.0, 19.1, -6.0, -7.0, 0.0, 129.0, -4.9, None, None, -6999.0, None, 2021-01-01 16:00:00, 0.0, None, -6999.0, -6999.0
-6.393, None, None, 29.0, 11.03, 18.61, 133.7, -6999.0, 18.6, -6.4, -7.0, 0.0, 134.0, -4.9, None, None, -6999.0, None, 2021-01-01 17:00:00, 0.0, None, -6999.0, -6999.0
-6.441, None, None, 29.6, 10.01, 17.95, 137.8, -6999.0, 18.0, -6.4, -7.0, 0.0, 138.0, -4.9, None, None, -6999.0, None, 2021-01-01 18:00:00, 0.0, None, -6999.0, -6999.0
-6.399, None, None, 28.0, 10.08, 17.25, 135.0, -6999.0, 17.3, -6.4, -6.9, 0.0, 135.0, -6.3, None, None, -6999.0, None, 2021-01-01 19:00:00, 0.0, None, -6999.0, -6999.0
-6.4, None, None, 28.6, 9.5, 17.9, 137.7, -6999.0, 17.9, -6.4, -7.2, 0.0, 138.0, -6.3, None, None, -6999.0, None, 2021-01-01 20:00:00, 0.0, None, -6999.0, -6999.0
-6.596, None, None, 29.7, 9.85, 17.95, 141.4, -6999.0, 18.0, -6.6, -7.2, 0.0, 141.0, -6.3, None, None, -6999.0, None, 2021-01-01 21:00:00, 0.0, None, -6999.0, -6999.0
-6.086, None, None, 34.5, 10.28, 20.49, 131.2, -6999.0, 20.5, -6.1, -7.2, 0.0, 131.0, -5.9, None, None, -6999.0, None, 2021-01-01 22:00:00, 0.0, None, -6999.0, -6999.0
-5.901, None, None, 36.4, 9.35, 25.84, 129.2, -6999.0, 25.8, -5.9, -7.2, 0.0, 129.0, -5.9, None, None, -6999.0, None, 2021-01-01 23:00:00, 0.0, None, -6999.0, -6999.0
-6.46, None, None, 31.7, 10.62, 20.87, 134.9, -6999.0, 20.9, -6.5, -7.4, 0.0, 135.0, -5.4, None, None, -6999.0, None, 2021-01-02 00:00:00, 0.0, None, -6999.0, -6999.0
-5.494, None, None, 33.5, 12.12, 19.77, 123.9, -6999.0, 19.8, -5.5, -7.5, 0.0, 124.0, -5.2, None, None, -6999.0, None, 2021-01-02 01:00:00, 0.0, None, -6999.0, -6999.0
-5.31, None, None, 39.5, 9.9, 22.46, 126.5, -6999.0, 22.5, -5.3, -7.5, 0.0, 127.0, -5.2, None, None, -6999.0, None, 2021-01-02 02:00:00, 0.0, None, -6999.0, -6999.0
-5.126, None, None, 42.6, 9.9, 25.99, 127.2, -6999.0, 26.0, -5.1, -7.5, 0.0, 127.0, -5.0, None, None, -6999.0, None, 2021-01-02 03:00:00, 0.0, None, -6999.0, -6999.0
-5.699, None, None, 47.9, 10.22, 30.36, 136.3, -6999.0, 30.4, -5.7, -7.5, 0.0, 136.0, -5.0, None, None, -6999.0, None, 2021-01-02 04:00:00, 0.0, None, -6999.0, -6999.0
-5.719, None, None, 39.0, 10.31, 26.21, 136.8, -6999.0, 26.2, -5.7, -7.5, 0.0, 137.0, -5.0, None, None, -6999.0, None, 2021-01-02 05:00:00, 0.0, None, -6999.0, -6999.0
-5.475, None, None, 40.5, 10.72, 25.49, 135.6, -6999.0, 25.5, -5.5, -7.5, 0.0, 136.0, -5.0, None, None, -6999.0, None, 2021-01-02 06:00:00, 0.0, None, -6999.0, -6999.0
-5.058, None, None, 46.2, 11.15, 30.3, 138.5, -6999.0, 30.3, -5.1, -5.5, 0.0, 139.0, -5.0, None, None, -6999.0, None, 2021-01-02 07:00:00, 0.0, None, -6999.0, -6999.0
-4.633, None, None, 46.4, 9.74, 32.47, 130.5, -6999.0, 32.5, -4.6, -5.5, 0.0, 131.0, -4.5, None, None, -6999.0, None, 2021-01-02 08:00:00, 0.0, None, -6999.0, -6999.0
-4.266, None, None, 56.3, 9.47, 38.38, 130.4, -6999.0, 38.4, -4.3, -5.5, 0.0, 130.0, -4.2, None, None, -6999.0, None, 2021-01-02 09:00:00, 0.0, None, -6999.0, -6999.0
-4.565, None, None, 58.6, 9.66, 41.24, 129.8, -6999.0, 41.2, -4.6, -5.5, 0.0, 130.0, -4.0, None, None, -6999.0, None, 2021-01-02 10:00:00, 0.0, None, -6999.0, -6999.0
-4.816, None, None, 58.1, 11.43, 34.42, 132.0, -6999.0, 34.4, -4.8, -5.5, 0.0, 132.0, -4.0, None, None, -6999.0, None, 2021-01-02 11:00:00, 0.0, None, -6999.0, -6999.0
-4.71, None, None, 50.2, 11.67, 29.43, 136.2, -6999.0, 29.4, -4.7, -5.5, 0.0, 136.0, -4.0, None, None, -6999.0, None, 2021-01-02 12:00:00, 0.0, None, -6999.0, -6999.0
-4.807, None, None, 44.6, 10.74, 24.29, 135.2, -6999.0, 24.3, -4.8, -5.5, 0.0, 135.0, -4.0, None, None, -6999.0, None, 2021-01-02 13:00:00, 0.0, None, -6999.0, -6999.0
-4.711, None, None, 30.8, 13.86, 17.24, 136.6, -6999.0, 17.2, -4.7, -5.5, 0.0, 137.0, -4.0, None, None, -6999.0, None, 2021-01-02 14:00:00, 0.0, None, -6999.0, -6999.0
-5.37, None, None, 38.0, 11.39, 20.29, 134.7, -6999.0, 20.3, -5.4, -5.5, 0.0, 135.0, -4.0, None, None, -6999.0, None, 2021-01-02 15:00:00, 0.0, None, -6999.0, -6999.0
-5.127, None, None, 42.5, 13.36, 16.82, 129.8, -6999.0, 16.8, -5.1, -5.5, 0.0, 130.0, -4.0, None, None, -6999.0, None, 2021-01-02 16:00:00, 0.0, None, -6999.0, -6999.0
-5.233, None, None, 38.8, 10.89, 23.12, 145.8, -6999.0, 23.1, -5.2, -5.8, 0.0, 146.0, -4.0, None, None, -6999.0, None, 2021-01-02 17:00:00, 0.0, None, -6999.0, -6999.0
-5.476, None, None, 41.6, 9.81, 24.58, 147.3, -6999.0, 24.6, -5.5, -5.8, 0.0, 147.0, -4.0, None, None, -6999.0, None, 2021-01-02 18:00:00, 0.0, None, -6999.0, -6999.0
-5.495, None, None, 38.3, 12.19, 20.17, 148.0, -6999.0, 20.2, -5.5, -5.5, 0.0, 148.0, -5.5, None, None, -6999.0, None, 2021-01-02 19:00:00, 0.0, None, -6999.0, -6999.0
-5.553, None, None, 38.9, 13.05, 18.1, 145.1, -6999.0, 18.1, -5.6, -5.6, 0.0, 145.0, -5.5, None, None, -6999.0, None, 2021-01-02 20:00:00, 0.0, None, -6999.0, -6999.0
-5.436, None, None, 45.6, 11.86, 23.35, 146.4, -6999.0, 23.4, -5.4, -5.6, 0.0, 146.0, -5.4, None, None, -6999.0, None, 2021-01-02 21:00:00, 0.0, None, -6999.0, -6999.0
-5.397, None, None, 47.8, 10.66, 30.46, 146.9, -6999.0, 30.5, -5.4, -5.6, 0.0, 147.0, -5.1, None, None, -6999.0, None, 2021-01-02 22:00:00, 0.0, None, -6999.0, -6999.0
-5.436, None, None, 48.3, 11.09, 29.13, 144.0, -6999.0, 29.1, -5.4, -5.6, 0.0, 144.0, -5.1, None, None, -6999.0, None, 2021-01-02 23:00:00, 0.0, None, -6999.0, -6999.0
-5.456, None, None, 41.4, 12.01, 24.4, 146.4, -6999.0, 24.4, -5.5, -5.6, 0.0, 146.0, -5.1, None, None, -6999.0, None, 2021-01-03 00:00:00, 0.0, None, -6999.0, -6999.0
-5.368, None, None, 33.8, 11.43, 19.71, 141.8, -6999.0, 19.7, -5.4, -5.6, 0.0, 142.0, -5.1, None, None, -6999.0, None, 2021-01-03 01:00:00, 0.0, None, -6999.0, -6999.0
-5.32, None, None, 43.1, 12.06, 23.21, 146.1, -6999.0, 23.2, -5.3, -5.6, 0.0, 146.0, -5.1, None, None, -6999.0, None, 2021-01-03 02:00:00, 0.0, None, -6999.0, -6999.0
-5.33, None, None, 43.2, 11.74, 24.03, 151.7, -6999.0, 24.0, -5.3, -5.6, 0.0, 152.0, -5.1, None, None, -6999.0, None, 2021-01-03 03:00:00, 0.0, None, -6999.0, -6999.0
-5.378, None, None, 38.7, 12.7, 22.3, 157.7, -6999.0, 22.3, -5.4, -5.6, 0.0, 158.0, -5.1, None, None, -6999.0, None, 2021-01-03 04:00:00, 0.0, None, -6999.0, -6999.0
-5.427, None, None, 34.7, 10.6, 23.04, 157.7, -6999.0, 23.0, -5.4, -5.6, 0.0, 158.0, -5.1, None, None, -6999.0, None, 2021-01-03 05:00:00, 0.0, None, -6999.0, -6999.0
-5.184, None, None, 32.4, 9.46, 21.6, 151.0, -6999.0, 21.6, -5.2, -5.6, 0.0, 151.0, -5.1, None, None, -6999.0, None, 2021-01-03 06:00:00, 0.0, None, -6999.0, -6999.0
-5.029, None, None, 22.8, 13.91, 13.05, 148.7, -6999.0, 13.1, -5.0, -5.2, 0.0, 149.0, -4.8, None, None, -6999.0, None, 2021-01-03 07:00:00, 0.0, None, -6999.0, -6999.0
-5.243, None, None, 22.7, 9.64, 13.56, 152.6, -6999.0, 13.6, -5.2, -5.3, 0.0, 153.0, -4.8, None, None, -6999.0, None, 2021-01-03 08:00:00, 0.0, None, -6999.0, -6999.0
-4.904, None, None, 24.8, 9.72, 16.81, 145.1, -6999.0, 16.8, -4.9, -5.3, 0.0, 145.0, -4.8, None, None, -6999.0, None, 2021-01-03 09:00:00, 0.0, None, -6999.0, -6999.0
-4.73, None, None, 19.9, 14.14, 11.53, 157.4, -6999.0, 11.5, -4.7, -5.3, 0.0, 157.0, -4.7, None, None, -6999.0, None, 2021-01-03 10:00:00, 0.0, None, -6999.0, -6999.0
-4.662, None, None, 20.5, 11.93, 13.89, 154.2, -6999.0, 13.9, -4.7, -5.3, 0.0, 154.0, -4.6, None, None, -6999.0, None, 2021-01-03 11:00:00, 0.0, None, -6999.0, -6999.0
-4.575, None, None, 19.9, 11.68, 13.41, 158.2, -6999.0, 13.4, -4.6, -5.3, 0.0, 158.0, -4.5, None, None, -6999.0, None, 2021-01-03 12:00:00, 0.0, None, -6999.0, -6999.0
-4.479, None, None, 21.5, 10.95, 12.73, 161.2, -6999.0, 12.7, -4.5, -5.3, 0.0, 161.0, -4.5, None, None, -6999.0, None, 2021-01-03 13:00:00, 0.0, None, -6999.0, -6999.0
-4.325, None, None, 13.3, 34.39, 5.166, 186.4, -6999.0, 5.2, -4.3, -5.3, 0.0, 186.0, -4.2, None, None, -6999.0, None, 2021-01-03 14:00:00, 0.0, None, -6999.0, -6999.0
-4.363, None, None, 16.6, 35.01, 3.699, 252.9, -6999.0, 3.7, -4.4, -5.3, 0.0, 253.0, -4.2, None, None, -6999.0, None, 2021-01-03 15:00:00, 0.0, None, -6999.0, -6999.0
-4.45, None, None, 9.4, 53.98, 2.2, 224.7, -6999.0, 2.2, -4.5, -5.3, 0.0, 225.0, -4.2, None, None, -6999.0, None, 2021-01-03 16:00:00, 0.0, None, -6999.0, -6999.0
-4.613, None, None, 10.7, 13.82, 6.569, 172.8, -6999.0, 6.6, -4.6, -5.3, 0.0, 173.0, -4.2, None, None, -6999.0, None, 2021-01-03 17:00:00, 0.0, None, -6999.0, -6999.0
-4.913, None, None, 9.1, 29.6, 4.341, 193.3, -6999.0, 4.3, -4.9, -5.3, 0.0, 193.0, -4.2, None, None, -6999.0, None, 2021-01-03 18:00:00, 0.0, None, -6999.0, -6999.0
-5.573, None, None, 28.2, 17.72, 11.58, 149.2, -6999.0, 11.6, -5.6, -5.6, 0.0, 149.0, -4.9, None, None, -6999.0, None, 2021-01-03 19:00:00, 0.0, None, -6999.0, -6999.0
-6.256, None, None, 27.0, 17.86, 14.57, 169.6, -6999.0, 14.6, -6.3, -6.3, 0.0, 170.0, -4.9, None, None, -6999.0, None, 2021-01-03 20:00:00, 0.0, None, -6999.0, -6999.0
-6.784, None, None, 23.4, 21.36, 12.56, 188.0, -6999.0, 12.6, -6.8, -6.9, 0.0, 188.0, -4.9, None, None, -6999.0, None, 2021-01-03 21:00:00, 0.0, None, -6999.0, -6999.0
-6.92, None, None, 27.2, 13.73, 16.95, 157.3, -6999.0, 17.0, -6.9, -6.9, 0.0, 157.0, -4.9, None, None, -6999.0, None, 2021-01-03 22:00:00, 0.0, None, -6999.0, -6999.0
-8.03, None, None, 25.7, 14.38, 15.76, 152.3, -6999.0, 15.8, -8.0, -8.1, 0.0, 152.0, -4.9, None, None, -6999.0, None, 2021-01-03 23:00:00, 0.0, None, -6999.0, -6999.0
-8.09, None, None, 23.7, 16.55, 15.67, 125.6, -6999.0, 15.7, -8.1, -8.6, 0.0, 126.0, -4.9, None, None, -6999.0, None, 2021-01-04 00:00:00, 0.0, None, -6999.0, -6999.0
-7.86, None, None, 22.7, 12.59, 15.37, 113.0, -6999.0, 15.4, -7.9, -8.6, 0.0, 113.0, -4.9, None, None, -6999.0, None, 2021-01-04 01:00:00, 0.0, None, -6999.0, -6999.0
-7.99, None, None, 38.7, 14.36, 21.11, 131.6, -6999.0, 21.1, -8.0, -8.6, 0.0, 132.0, -4.9, None, None, -6999.0, None, 2021-01-04 02:00:00, 0.0, None, -6999.0, -6999.0
-8.52, None, None, 41.1, 16.84, 26.4, 117.4, -6999.0, 26.4, -8.5, -8.6, 0.0, 117.0, -4.9, None, None, -6999.0, None, 2021-01-04 03:00:00, 0.0, None, -6999.0, -6999.0
-8.69, None, None, 36.0, 11.89, 20.82, 110.0, -6999.0, 20.8, -8.7, -8.7, 0.0, 110.0, -4.9, None, None, -6999.0, None, 2021-01-04 04:00:00, 0.0, None, -6999.0, -6999.0
-8.53, None, None, 42.9, 14.85, 21.32, 102.4, -6999.0, 21.3, -8.5, -8.8, 0.0, 102.0, -4.9, None, None, -6999.0, None, 2021-01-04 05:00:00, 0.0, None, -6999.0, -6999.0
-7.74, None, None, 43.1, 15.36, 22.39, 98.9, -6999.0, 22.4, -7.7, -8.8, 0.0, 99.0, -4.9, None, None, -6999.0, None, 2021-01-04 06:00:00, 0.0, None, -6999.0, -6999.0
-7.4, None, None, 55.1, 11.22, 30.38, 95.7, -6999.0, 30.4, -7.4, -7.7, 0.0, 96.0, -6.0, None, None, -6999.0, None, 2021-01-04 07:00:00, 0.0, None, -6999.0, -6999.0
-6.541, None, None, 54.1, 10.77, 31.41, 103.2, -6999.0, 31.4, -6.5, -7.7, 0.0, 103.0, -6.0, None, None, -6999.0, None, 2021-01-04 08:00:00, 0.0, None, -6999.0, -6999.0
-6.347, None, None, 62.0, 9.5, 41.34, 111.7, -6999.0, 41.3, -6.3, -7.7, 0.0, 112.0, -5.9, None, None, -6999.0, None, 2021-01-04 09:00:00, 0.0, None, -6999.0, -6999.0
-7.11, None, None, 66.7, 12.35, 43.68, 117.3, -6999.0, 43.7, -7.1, -7.7, 0.0, 117.0, -5.9, None, None, -6999.0, None, 2021-01-04 10:00:00, 0.0, None, -6999.0, -6999.0
-7.34, None, None, 60.1, 11.29, 43.11, 117.0, -6999.0, 43.1, -7.3, -7.7, 0.0, 117.0, -5.9, None, None, -6999.0, None, 2021-01-04 11:00:00, 0.0, None, -6999.0, -6999.0
-7.47, None, None, 68.2, 13.92, 43.3, 139.7, -6999.0, 43.3, -7.5, -7.7, 0.0, 140.0, -5.9, None, None, -6999.0, None, 2021-01-04 12:00:00, 0.0, None, -6999.0, -6999.0
-7.55, None, None, 70.1, 12.31, 42.15, 145.9, -6999.0, 42.2, -7.6, -7.7, 0.0, 146.0, -5.9, None, None, -6999.0, None, 2021-01-04 13:00:00, 0.0, None, -6999.0, -6999.0
-7.35, None, None, 58.2, 13.65, 33.25, 143.8, -6999.0, 33.3, -7.4, -7.7, 0.0, 144.0, -5.9, None, None, -6999.0, None, 2021-01-04 14:00:00, 0.0, None, -6999.0, -6999.0
-7.23, None, None, 63.3, 16.47, 30.95, 146.1, -6999.0, 31.0, -7.2, -7.7, 0.0, 146.0, -5.9, None, None, -6999.0, None, 2021-01-04 15:00:00, 0.0, None, -6999.0, -6999.0
-6.685, None, None, 74.4, 12.51, 44.12, 147.9, -6999.0, 44.1, -6.7, -7.7, 0.0, 148.0, -5.9, None, None, -6999.0, None, 2021-01-04 16:00:00, 0.0, None, -6999.0, -6999.0
-6.811, None, None, 74.4, 10.58, 45.63, 142.7, -6999.0, 45.6, -6.8, -7.7, 0.0, 143.0, -5.9, None, None, -6999.0, None, 2021-01-04 17:00:00, 0.0, None, -6999.0, -6999.0
-6.948, None, None, 74.5, 11.85, 49.62, 146.8, -6999.0, 49.6, -6.9, -7.7, 0.0, 147.0, -5.9, None, None, -6999.0, None, 2021-01-04 18:00:00, 0.0, None, -6999.0, -6999.0
-7.44, None, None, 73.3, 12.54, 47.44, 150.3, -6999.0, 47.4, -7.4, -7.4, 0.0, 150.0, -6.8, None, None, -6999.0, None, 2021-01-04 19:00:00, 0.0, None, -6999.0, -6999.0
-7.39, None, None, 80.5, 13.44, 45.07, 150.2, -6999.0, 45.1, -7.4, -7.5, 0.0, 150.0, -6.8, None, None, -6999.0, None, 2021-01-04 20:00:00, 0.0, None, -6999.0, -6999.0
-7.36, None, None, 66.8, 12.75, 37.1, 160.0, -6999.0, 37.1, -7.4, -7.5, 0.0, 160.0, -6.8, None, None, -6999.0, None, 2021-01-04 21:00:00, 0.0, None, -6999.0, -6999.0
-7.38, None, None, 42.9, 13.8, 24.86, 155.4, -6999.0, 24.9, -7.4, -7.5, 0.0, 155.0, -6.8, None, None, -6999.0, None, 2021-01-04 22:00:00, 0.0, None, -6999.0, -6999.0
-7.28, None, None, 51.8, 11.58, 27.81, 153.9, -6999.0, 27.8, -7.3, -7.5, 0.0, 154.0, -6.8, None, None, -6999.0, None, 2021-01-04 23:00:00, 0.0, None, -6999.0, -6999.0
-7.2, None, None, 47.2, 10.36, 27.57, 156.4, -6999.0, 27.6, -7.2, -7.5, 0.0, 156.0, -6.8, None, None, -6999.0, None, 2021-01-05 00:00:00, 0.0, None, -6999.0, -6999.0
-7.08, None, None, 36.5, 10.81, 24.37, 156.7, -6999.0, 24.4, -7.1, -7.5, 0.0, 157.0, -6.8, None, None, -6999.0, None, 2021-01-05 01:00:00, 0.0, None, -6999.0, -6999.0
-6.988, None, None, 40.6, 12.04, 24.89, 151.2, -6999.0, 24.9, -7.0, -7.5, 0.0, 151.0, -6.8, None, None, -6999.0, None, 2021-01-05 02:00:00, 0.0, None, -6999.0, -6999.0
-6.928, None, None, 33.0, 9.93, 22.49, 148.1, -6999.0, 22.5, -6.9, -7.5, 0.0, 148.0, -6.8, None, None, -6999.0, None, 2021-01-05 03:00:00, 0.0, None, -6999.0, -6999.0
-6.889, None, None, 35.9, 9.77, 22.42, 144.6, -6999.0, 22.4, -6.9, -7.5, 0.0, 145.0, -6.8, None, None, -6999.0, None, 2021-01-05 04:00:00, 0.0, None, -6999.0, -6999.0
-6.861, None, None, 45.5, 11.2, 22.7, 145.2, -6999.0, 22.7, -6.9, -7.5, 0.0, 145.0, -6.8, None, None, -6999.0, None, 2021-01-05 05:00:00, 0.0, None, -6999.0, -6999.0
-6.863, None, None, 39.7, 12.32, 23.27, 144.2, -6999.0, 23.3, -6.9, -7.5, 0.0, 144.0, -6.8, None, None, -6999.0, None, 2021-01-05 06:00:00, 0.0, None, -6999.0, -6999.0
-6.845, None, None, 45.0, 13.28, 20.85, 140.4, -6999.0, 20.9, -6.8, -6.9, 0.0, 140.0, -6.8, None, None, -6999.0, None, 2021-01-05 07:00:00, 0.0, None, -6999.0, -6999.0
-6.54, None, None, 49.8, 14.01, 27.35, 131.7, -6999.0, 27.4, -6.5, -6.9, 0.0, 132.0, -6.4, None, None, -6999.0, None, 2021-01-05 08:00:00, 0.0, None, -6999.0, -6999.0
-6.147, None, None, 68.5, 13.19, 35.38, 134.0, -6999.0, 35.4, -6.1, -6.9, 0.0, 134.0, -6.0, None, None, -6999.0, None, 2021-01-05 09:00:00, 0.0, None, -6999.0, -6999.0
-6.011, None, None, 65.1, 9.86, 47.05, 130.4, -6999.0, 47.1, -6.0, -6.9, 0.0, 130.0, -5.9, None, None, -6999.0, None, 2021-01-05 10:00:00, 0.0, None, -6999.0, -6999.0
-6.158, None, None, 85.2, 11.85, 51.86, 119.8, -6999.0, 51.9, -6.2, -6.9, 0.0, 120.0, -5.8, None, None, -6999.0, None, 2021-01-05 11:00:00, 0.0, None, -6999.0, -6999.0
-6.275, None, None, 77.5, 11.92, 54.78, 124.0, -6999.0, 54.8, -6.3, -6.9, 0.0, 124.0, -5.8, None, None, -6999.0, None, 2021-01-05 12:00:00, 0.0, None, -6999.0, -6999.0
-6.05, None, None, 86.1, 11.05, 57.29, 129.1, -6999.0, 57.3, -6.1, -6.9, 0.0, 129.0, -5.8, None, None, -6999.0, None, 2021-01-05 13:00:00, 0.0, None, -6999.0, -6999.0
-6.04, None, None, 78.5, 9.54, 57.47, 130.7, -6999.0, 57.5, -6.0, -6.9, 0.0, 131.0, -5.8, None, None, -6999.0, None, 2021-01-05 14:00:00, 0.0, None, -6999.0, -6999.0
-5.923, None, None, 79.0, 10.74, 52.44, 131.6, -6999.0, 52.4, -5.9, -6.9, 0.0, 132.0, -5.8, None, None, -6999.0, None, 2021-01-05 15:00:00, 0.0, None, -6999.0, -6999.0
-5.943, None, None, 73.0, 9.21, 50.86, 131.8, -6999.0, 50.9, -5.9, -6.9, 0.0, 132.0, -5.8, None, None, -6999.0, None, 2021-01-05 16:00:00, 0.0, None, -6999.0, -6999.0
-6.031, None, None, 65.9, 11.15, 42.71, 133.0, -6999.0, 42.7, -6.0, -6.9, 0.0, 133.0, -5.8, None, None, -6999.0, None, 2021-01-05 17:00:00, 0.0, None, -6999.0, -6999.0
-6.031, None, None, 52.0, 12.59, 33.34, 131.6, -6999.0, 33.3, -6.0, -6.9, 0.0, 132.0, -5.8, None, None, -6999.0, None, 2021-01-05 18:00:00, 0.0, None, -6999.0, -6999.0
-6.157, None, None, 46.9, 11.15, 29.28, 139.3, -6999.0, 29.3, -6.2, -6.3, 0.0, 139.0, -6.0, None, None, -6999.0, None, 2021-01-05 19:00:00, 0.0, None, -6999.0, -6999.0
-6.069, None, None, 37.3, 12.61, 19.3, 137.2, -6999.0, 19.3, -6.1, -6.3, 0.0, 137.0, -6.0, None, None, -6999.0, None, 2021-01-05 20:00:00, 0.0, None, -6999.0, -6999.0
-6.029, None, None, 31.1, 12.36, 17.42, 127.8, -6999.0, 17.4, -6.0, -6.3, 0.0, 128.0, -5.8, None, None, -6999.0, None, 2021-01-05 21:00:00, 0.0, None, -6999.0, -6999.0
-6.068, None, None, 33.2, 13.54, 16.07, 143.2, -6999.0, 16.1, -6.1, -6.6, 0.0, 143.0, -5.8, None, None, -6999.0, None, 2021-01-05 22:00:00, 0.0, None, -6999.0, -6999.0
-6.382, None, None, 16.5, 10.9, 12.15, 129.2, -6999.0, 12.2, -6.4, -6.6, 0.0, 129.0, -5.8, None, None, -6999.0, None, 2021-01-05 23:00:00, 0.0, None, -6999.0, -6999.0
-6.264, None, None, 14.5, 10.42, 10.07, 128.9, -6999.0, 10.1, -6.3, -6.6, 0.0, 129.0, -5.7, None, None, -6999.0, None, 2021-01-06 00:00:00, 0.0, None, -6999.0, -6999.0
