station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, 6.6, 0.333, 307.4, -50.0, -2.5, None, None, 307.0, None, None, -6999.0, None, None, 14.1, None, -1.209, None, -1.2, -6999.0, None, 46.46, 0.3, -1.2, 0.2, -6999.0, 2021-01-02 06:00:00, -6999.0
None, None, None, 7.0, 0.632, 353.8, -50.0, -1.2, None, None, 354.0, None, None, -6999.0, None, None, 13.7, None, -1.189, None, -1.2, -6999.0, None, 48.81, 0.6, -1.2, 0.1, -6999.0, 2021-01-02 07:00:00, -6999.0
None, None, None, 8.6, 0.452, 341.3, -50.0, -1.2, None, None, 341.0, None, None, -6999.0, None, None, 13.2, None, -1.131, None, -1.1, -6999.0, None, 57.53, 0.5, -1.1, 0.3, -6999.0, 2021-01-02 08:00:00, -6999.0
None, None, None, 6.6, 0.352, 4.544, -50.0, -1.2, None, None, 5.0, None, None, -6999.0, None, None, 12.1, None, -1.112, None, -1.1, -6999.0, None, 57.26, 0.4, -1.1, 0.5, -6999.0, 2021-01-02 09:00:00, -6999.0
None, None, None, 5.1, 0.145, 30.9, -50.0, -1.2, None, None, 31.0, None, None, -6999.0, None, None, 11.5, None, -0.959, None, -1.0, -6999.0, None, 55.53, 0.1, -1.0, 0.9, -6999.0, 2021-01-02 10:00:00, -6999.0
None, None, None, 0.1, 0.0, 73.2, -50.0, -1.2, None, None, 73.0, None, None, -6999.0, None, None, 11.3, None, -0.758, None, -0.8, -6999.0, None, 0.267, 0.0, -0.8, 0.1, -6999.0, 2021-01-02 11:00:00, -6999.0
None, None, None, 5.1, 0.015, 296.3, -50.0, -1.2, None, None, 296.0, None, None, -6999.0, None, None, 11.1, None, -0.595, None, -0.6, -6999.0, None, 64.76, 0.0, -0.6, 0.2, -6999.0, 2021-01-02 12:00:00, -6999.0
None, None, None, 6.5, 1.785, 63.95, -50.0, -1.2, None, None, 64.0, None, None, -6999.0, None, None, 11.5, None, -0.488, None, -0.5, -6999.0, None, 0.237, 1.8, -0.5, 0.6, -6999.0, 2021-01-02 13:00:00, -6999.0
None, None, None, 5.8, 2.252, 63.85, -50.0, -1.2, None, None, 64.0, None, None, -6999.0, None, None, 12.0, None, -0.576, None, -0.5, -6999.0, None, 0.227, 2.3, -0.6, 0.5, -6999.0, 2021-01-02 14:00:00, -6999.0
None, None, None, 5.6, 1.952, 63.77, -50.0, -1.2, None, None, 64.0, None, None, -6999.0, None, None, 12.7, None, -0.787, None, -0.5, -6999.0, None, 0.252, 2.0, -0.8, 0.7, -6999.0, 2021-01-02 15:00:00, -6999.0
None, None, None, 8.0, 1.917, 63.67, -50.0, -1.2, None, None, 64.0, None, None, -6999.0, None, None, 13.3, None, -0.968, None, -0.5, -6999.0, None, 0.265, 1.9, -1.0, 0.6, -6999.0, 2021-01-02 16:00:00, -6999.0
None, None, None, 6.0, 1.923, 63.57, -50.0, -1.2, None, None, 64.0, None, None, -6999.0, None, None, 14.0, None, -1.122, None, -0.5, -6999.0, None, 0.224, 1.9, -1.1, 0.7, -6999.0, 2021-01-02 17:00:00, -6999.0
None, None, None, 5.9, 1.782, 63.49, -50.0, -1.2, None, None, 63.0, None, None, -6999.0, None, None, 14.6, None, -1.084, None, -0.5, -6999.0, None, 0.225, 1.8, -1.1, 0.8, -6999.0, 2021-01-02 18:00:00, -6999.0
None, None, None, 9.5, 1.455, 42.63, -50.0, -1.1, None, None, 43.0, None, None, -6999.0, None, None, 14.6, None, -0.988, None, -1.0, -6999.0, None, 40.71, 1.5, -1.0, 1.5, -6999.0, 2021-01-02 19:00:00, -6999.0
None, None, None, 9.6, 0.189, 307.2, -50.0, -1.1, None, None, 307.0, None, None, -6999.0, None, None, 13.7, None, -0.681, None, -0.7, -6999.0, None, 75.5, 0.2, -0.7, 1.4, -6999.0, 2021-01-02 20:00:00, -6999.0
None, None, None, 9.2, 0.481, 264.6, -50.0, -1.1, None, None, 265.0, None, None, -6999.0, None, None, 13.3, None, -0.489, None, -0.5, -6999.0, None, 64.31, 0.5, -0.5, 0.9, -6999.0, 2021-01-02 21:00:00, -6999.0
None, None, None, 10.6, 0.582, 242.1, -50.0, -1.1, None, None, 242.0, None, None, -6999.0, None, None, 11.6, None, -0.394, None, -0.4, -6999.0, None, 59.77, 0.6, -0.4, 0.6, -6999.0, 2021-01-02 22:00:00, -6999.0
None, None, None, 12.8, 0.302, 238.1, -50.0, -1.1, None, None, 238.0, None, None, -6999.0, None, None, 11.0, None, -0.508, None, -0.4, -6999.0, None, 73.9, 0.3, -0.5, 0.6, -6999.0, 2021-01-02 23:00:00, -6999.0
None, None, None, 18.3, 0.957, 204.5, -50.0, -1.1, None, None, 205.0, None, None, -6999.0, None, None, 11.8, None, -0.671, None, -0.4, -6999.0, None, 66.97, 1.0, -0.7, 0.8, -6999.0, 2021-01-03 00:00:00, -6999.0
None, None, None, 17.5, 0.765, 264.1, -50.0, -1.1, None, None, 264.0, None, None, -6999.0, None, None, 12.1, None, -0.624, None, -0.4, -6999.0, None, 70.4, 0.8, -0.6, 0.3, -6999.0, 2021-01-03 01:00:00, -6999.0
None, None, None, 12.1, 0.583, 255.4, -50.0, -1.1, None, None, 255.0, None, None, -6999.0, None, None, 12.1, None, -0.681, None, -0.4, -6999.0, None, 65.19, 0.6, -0.7, 0.0, -6999.0, 2021-01-03 02:00:00, -6999.0
None, None, None, 0.1, 0.006, 302.3, -50.0, -1.1, None, None, 302.0, None, None, -6999.0, None, None, 12.1, None, -0.872, None, -0.4, -6999.0, None, 73.2, 0.0, -0.9, 0.0, -6999.0, 2021-01-03 03:00:00, -6999.0
None, None, None, 5.9, 0.007, 124.6, -50.0, -1.1, None, None, 125.0, None, None, -6999.0, None, None, 12.1, None, -1.094, None, -0.4, -6999.0, None, 76.9, 0.0, -1.1, 0.0, -6999.0, 2021-01-03 04:00:00, -6999.0
None, None, None, 9.2, 0.138, 280.1, -50.0, -1.5, None, None, 280.0, None, None, -6999.0, None, None, 12.1, None, -1.469, None, -0.4, -6999.0, None, 70.7, 0.1, -1.5, 0.0, -6999.0, 2021-01-03 05:00:00, -6999.0
None, None, None, 8.9, 0.275, 300.6, -50.0, -1.8, None, None, 301.0, None, None, -6999.0, None, None, 11.9, None, -1.766, None, -0.4, -6999.0, None, 68.12, 0.3, -1.8, 0.0, -6999.0, 2021-01-03 06:00:00, -6999.0
None, None, None, 0.1, 0.006, 339.2, -51.0, -2.2, None, None, 339.0, None, None, -6999.0, None, None, 11.9, None, -2.189, None, -1.8, -6999.0, None, 63.87, 0.0, -2.2, 0.0, -6999.0, 2021-01-03 07:00:00, -6999.0
None, None, None, 0.1, 0.006, 354.1, -51.0, -2.4, None, None, 354.0, None, None, -6999.0, None, None, 11.6, None, -2.411, None, -1.8, -6999.0, None, 64.36, 0.0, -2.4, 0.0, -6999.0, 2021-01-03 08:00:00, -6999.0
None, None, None, 0.1, 0.009, 359.7, -51.0, -2.6, None, None, 360.0, None, None, -6999.0, None, None, 11.1, None, -2.555, None, -1.8, -6999.0, None, 56.86, 0.0, -2.6, 0.0, -6999.0, 2021-01-03 09:00:00, -6999.0
None, None, None, 0.1, 0.01, 355.0, -51.0, -2.6, None, None, 355.0, None, None, -6999.0, None, None, 10.2, None, -2.614, None, -1.8, -6999.0, None, 59.28, 0.0, -2.6, 0.0, -6999.0, 2021-01-03 10:00:00, -6999.0
None, None, None, 0.1, 0.01, 357.5, -51.0, -2.6, None, None, 358.0, None, None, -6999.0, None, None, 10.2, None, -2.605, None, -1.8, -6999.0, None, 57.49, 0.0, -2.6, 0.0, -6999.0, 2021-01-03 11:00:00, -6999.0
None, None, None, 0.1, 0.01, 356.9, -51.0, -2.6, None, None, 357.0, None, None, -6999.0, None, None, 10.0, None, -2.507, None, -1.8, -6999.0, None, 55.0, 0.0, -2.5, 0.0, -6999.0, 2021-01-03 12:00:00, -6999.0
None, None, None, 0.1, 0.009, 10.84, -51.0, -2.6, None, None, 11.0, None, None, -6999.0, None, None, 9.4, None, -2.537, None, -1.8, -6999.0, None, 48.68, 0.0, -2.5, 0.0, -6999.0, 2021-01-03 13:00:00, -6999.0
None, None, None, 10.4, 0.245, 223.8, -51.0, -2.8, None, None, 224.0, None, None, -6999.0, None, None, 8.9, None, -2.741, None, -1.8, -6999.0, None, 70.2, 0.2, -2.7, 0.0, -6999.0, 2021-01-03 14:00:00, -6999.0
None, None, None, 8.8, 0.344, 208.6, -51.0, -2.9, None, None, 209.0, None, None, -6999.0, None, None, 8.8, None, -2.932, None, -1.8, -6999.0, None, 63.53, 0.3, -2.9, 0.6, -6999.0, 2021-01-03 15:00:00, -6999.0
None, None, None, 4.7, 0.016, 119.2, -51.0, -3.1, None, None, 119.0, None, None, -6999.0, None, None, 8.6, None, -3.068, None, -1.8, -6999.0, None, 63.26, 0.0, -3.1, 0.4, -6999.0, 2021-01-03 16:00:00, -6999.0
None, None, None, 0.1, 0.0, 77.5, -51.0, -3.2, None, None, 78.0, None, None, -6999.0, None, None, 8.3, None, -3.156, None, -1.8, -6999.0, None, 43.48, 0.0, -3.2, 0.4, -6999.0, 2021-01-03 17:00:00, -6999.0
None, None, None, 0.1, 0.0, 179.9, -51.0, -3.2, None, None, 180.0, None, None, -6999.0, None, None, 7.5, None, -3.223, None, -1.8, -6999.0, None, 72.4, 0.0, -3.2, 0.0, -6999.0, 2021-01-03 18:00:00, -6999.0
None, None, None, 6.0, 0.065, 294.4, -51.0, -3.2, None, None, 294.0, None, None, -6999.0, None, None, 6.0, None, -3.243, None, -3.2, -6999.0, None, 62.71, 0.1, -3.2, 0.1, -6999.0, 2021-01-03 19:00:00, -6999.0
None, None, None, 10.9, 0.052, 294.4, -51.0, -3.3, None, None, 294.0, None, None, -6999.0, None, None, 4.6, None, -3.251, None, -3.2, -6999.0, None, 78.1, 0.1, -3.3, 0.0, -6999.0, 2021-01-03 20:00:00, -6999.0
None, None, None, 9.6, 0.199, 243.0, -51.0, -3.3, None, None, 243.0, None, None, -6999.0, None, None, 3.7, None, -3.301, None, -3.2, -6999.0, None, 66.65, 0.2, -3.3, 0.0, -6999.0, 2021-01-03 21:00:00, -6999.0
None, None, None, 6.0, 0.05, 2.364, -52.0, -3.4, None, None, 2.0, None, None, -6999.0, None, None, 3.1, None, -3.368, None, -3.2, -6999.0, None, 72.3, 0.1, -3.4, 0.0, -6999.0, 2021-01-03 22:00:00, -6999.0
None, None, None, 2.2, 0.002, 313.4, -52.0, -3.4, None, None, 313.0, None, None, -6999.0, None, None, 2.5, None, -3.407, None, -3.2, -6999.0, None, 72.8, 0.0, -3.4, 0.0, -6999.0, 2021-01-03 23:00:00, -6999.0
None, None, None, 3.2, 0.261, 36.87, -52.0, -3.5, None, None, 37.0, None, None, -6999.0, None, None, 1.7, None, -3.474, None, -3.2, -6999.0, None, 12.16, 0.3, -3.5, 0.0, -6999.0, 2021-01-04 00:00:00, -6999.0
None, None, None, 1.8, 0.011, 25.66, -52.0, -3.5, None, None, 26.0, None, None, -6999.0, None, None, 1.4, None, -3.368, None, -3.2, -6999.0, None, 14.31, 0.0, -3.4, 0.0, -6999.0, 2021-01-04 01:00:00, -6999.0
None, None, None, 6.5, 2.052, 22.31, -52.0, -3.5, None, None, 22.0, None, None, -6999.0, None, None, 1.4, None, -3.348, None, -3.2, -6999.0, None, 15.06, 2.1, -3.3, 0.0, -6999.0, 2021-01-04 02:00:00, -6999.0
None, None, None, 17.2, 5.867, 43.29, -51.0, -3.5, None, None, 43.0, None, None, -6999.0, None, None, 1.4, None, -3.155, None, -3.1, -6999.0, None, 31.6, 5.9, -3.2, 0.0, -6999.0, 2021-01-04 03:00:00, -6999.0
None, None, None, 17.5, 6.776, 32.62, -51.0, -3.5, None, None, 33.0, None, None, -6999.0, None, None, 1.4, None, -3.174, None, -3.1, -6999.0, None, 31.32, 6.8, -3.2, 0.0, -6999.0, 2021-01-04 04:00:00, -6999.0
None, None, None, 19.3, 8.08, 24.22, -51.0, -3.5, None, None, 24.0, None, None, -6999.0, None, None, 1.4, None, -3.116, None, -3.1, -6999.0, None, 29.99, 8.1, -3.1, 0.1, -6999.0, 2021-01-04 05:00:00, -6999.0
None, None, None, 18.3, 7.13, 28.25, -51.0, -3.5, None, None, 28.0, None, None, -6999.0, None, None, 1.4, None, -3.078, None, -3.1, -6999.0, None, 32.52, 7.1, -3.1, 0.0, -6999.0, 2021-01-04 06:00:00, -6999.0
None, None, None, 16.4, 6.341, 18.9, -51.0, -3.1, None, None, 19.0, None, None, -6999.0, None, None, 1.4, None, -3.107, None, -3.1, -6999.0, None, 31.43, 6.3, -3.1, 0.0, -6999.0, 2021-01-04 07:00:00, -6999.0
None, None, None, 25.5, 11.44, 3.425, -51.0, -3.1, None, None, 3.0, None, None, -6999.0, None, None, 1.8, None, -3.048, None, -3.0, -6999.0, None, 18.59, 11.4, -3.0, 0.4, -6999.0, 2021-01-04 08:00:00, -6999.0
None, None, None, 22.2, 10.28, 7.61, -51.0, -3.1, None, None, 8.0, None, None, -6999.0, None, None, 2.2, None, -3.058, None, -3.0, -6999.0, None, 22.35, 10.3, -3.1, 0.4, -6999.0, 2021-01-04 09:00:00, -6999.0
None, None, None, 17.5, 8.06, 15.48, -51.0, -3.1, None, None, 15.0, None, None, -6999.0, None, None, 2.5, None, -2.981, None, -3.0, -6999.0, None, 25.61, 8.1, -3.0, 0.3, -6999.0, 2021-01-04 10:00:00, -6999.0
None, None, None, 16.4, 7.51, 17.67, -51.0, -3.4, None, None, 18.0, None, None, -6999.0, None, None, 2.8, None, -2.855, None, -2.9, -6999.0, None, 27.17, 7.5, -2.9, 0.3, -6999.0, 2021-01-04 11:00:00, -6999.0
None, None, None, 13.9, 6.031, 25.8, -51.0, -3.4, None, None, 26.0, None, None, -6999.0, None, None, 3.5, None, -2.76, None, -2.8, -6999.0, None, 31.69, 6.0, -2.8, 0.7, -6999.0, 2021-01-04 12:00:00, -6999.0
None, None, None, 14.3, 5.758, 34.98, -51.0, -3.4, None, None, 35.0, None, None, -6999.0, None, None, 4.4, None, -2.751, None, -2.7, -6999.0, None, 34.66, 5.8, -2.8, 0.9, -6999.0, 2021-01-04 13:00:00, -6999.0
None, None, None, 14.8, 6.034, 30.87, -51.0, -3.4, None, None, 31.0, None, None, -6999.0, None, None, 5.6, None, -2.739, None, -2.7, -6999.0, None, 33.44, 6.0, -2.7, 1.2, -6999.0, 2021-01-04 14:00:00, -6999.0
None, None, None, 15.6, 5.195, 41.32, -51.0, -3.4, None, None, 41.0, None, None, -6999.0, None, None, 6.6, None, -2.731, None, -2.7, -6999.0, None, 36.09, 5.2, -2.7, 1.6, -6999.0, 2021-01-04 15:00:00, -6999.0
None, None, None, 14.4, 5.138, 48.39, -51.0, -3.4, None, None, 48.0, None, None, -6999.0, None, None, 7.2, None, -2.652, None, -2.7, -6999.0, None, 34.82, 5.1, -2.7, 1.0, -6999.0, 2021-01-04 16:00:00, -6999.0
None, None, None, 12.7, 5.02, 44.08, -51.0, -3.4, None, None, 44.0, None, None, -6999.0, None, None, 7.9, None, -2.528, None, -2.5, -6999.0, None, 31.65, 5.0, -2.5, 1.1, -6999.0, 2021-01-04 17:00:00, -6999.0
None, None, None, 9.1, 3.956, 30.55, -51.0, -3.4, None, None, 31.0, None, None, -6999.0, None, None, 9.9, None, -2.422, None, -2.4, -6999.0, None, 22.36, 4.0, -2.4, 2.0, -6999.0, 2021-01-04 18:00:00, -6999.0
None, None, None, 4.3, 0.968, 15.64, -51.0, -2.4, None, None, 16.0, None, None, -6999.0, None, None, 10.9, None, -2.354, None, -2.3, -6999.0, None, 9.48, 1.0, -2.4, 1.0, -6999.0, 2021-01-04 19:00:00, -6999.0
None, None, None, 6.4, 0.633, 196.3, -51.0, -2.4, None, None, 196.0, None, None, -6999.0, None, None, 12.9, None, -2.268, None, -2.2, -6999.0, None, 3.105, 0.6, -2.3, 2.0, -6999.0, 2021-01-04 20:00:00, -6999.0
None, None, None, 17.7, 2.117, 198.2, -51.0, -2.4, None, None, 198.0, None, None, -6999.0, None, None, 15.3, None, -2.192, None, -2.2, -6999.0, None, 42.19, 2.1, -2.2, 2.4, -6999.0, 2021-01-04 21:00:00, -6999.0
None, None, None, 13.6, 0.71, 222.9, -51.0, -2.4, None, None, 223.0, None, None, -6999.0, None, None, 16.7, None, -2.018, None, -2.0, -6999.0, None, 66.11, 0.7, -2.0, 1.4, -6999.0, 2021-01-04 22:00:00, -6999.0
None, None, None, 11.2, 0.598, 239.9, -51.0, -2.4, None, None, 240.0, None, None, -6999.0, None, None, 17.5, None, -1.853, None, -1.8, -6999.0, None, 68.16, 0.6, -1.9, 0.8, -6999.0, 2021-01-04 23:00:00, -6999.0
None, None, None, 13.1, 1.008, 220.8, -50.0, -2.4, None, None, 221.0, None, None, -6999.0, None, None, 17.5, None, -1.756, None, -1.7, -6999.0, None, 62.79, 1.0, -1.8, 0.0, -6999.0, 2021-01-05 00:00:00, -6999.0
None, None, None, 12.1, 1.159, 227.5, -50.0, -2.4, None, None, 228.0, None, None, -6999.0, None, None, 17.8, None, -1.806, None, -1.7, -6999.0, None, 60.69, 1.2, -1.8, 0.3, -6999.0, 2021-01-05 01:00:00, -6999.0
None, None, None, 12.7, 0.511, 222.8, -51.0, -2.4, None, None, 223.0, None, None, -6999.0, None, None, 17.8, None, -1.911, None, -1.7, -6999.0, None, 69.2, 0.5, -1.9, 0.1, -6999.0, 2021-01-05 02:00:00, -6999.0
None, None, None, 9.6, 0.439, 225.2, -51.0, -2.4, None, None, 225.0, None, None, -6999.0, None, None, 17.8, None, -1.939, None, -1.7, -6999.0, None, 70.4, 0.4, -1.9, 0.0, -6999.0, 2021-01-05 03:00:00, -6999.0
None, None, None, 8.7, 0.088, 332.8, -51.0, -2.4, None, None, 333.0, None, None, -6999.0, None, None, 17.8, None, -2.007, None, -1.7, -6999.0, None, 77.4, 0.1, -2.0, 0.0, -6999.0, 2021-01-05 04:00:00, -6999.0
None, None, None, 9.5, 0.293, 208.8, -51.0, -2.4, None, None, 209.0, None, None, -6999.0, None, None, 17.8, None, -2.162, None, -1.7, -6999.0, None, 69.37, 0.3, -2.2, 0.0, -6999.0, 2021-01-05 05:00:00, -6999.0
None, None, None, 6.4, 0.132, 172.2, -51.0, -2.4, None, None, 172.0, None, None, -6999.0, None, None, 17.8, None, -2.249, None, -1.7, -6999.0, None, 73.5, 0.1, -2.2, 0.1, -6999.0, 2021-01-05 06:00:00, -6999.0
