station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-5.97, 96.5, None, None, 36.3, 5.183, 10.89, 63.17, -6.0, 10.9, -6.0, -6.0, 0.0, -6.0, 63.0, -5.9, None, None, 97.0, None, 2021-01-02 08:00:00, -6999.0, None, -6999.0, -6999.0
-6.116, 96.5, None, None, 31.3, 7.51, 10.48, 56.96, -7.0, 10.5, -6.1, -6.2, 0.0, -7.0, 57.0, -5.9, None, None, 97.0, None, 2021-01-02 09:00:00, -6999.0, None, -6999.0, -6999.0
-6.213, 96.2, None, None, 28.1, 2.338, 11.58, 50.73, -7.0, 11.6, -6.2, -6.3, 0.0, -7.0, 51.0, -5.9, None, None, 96.0, None, 2021-01-02 10:00:00, -6999.0, None, -6999.0, -6999.0
-6.262, 95.9, None, None, 26.0, 1.906, 6.382, 59.44, -7.0, 6.4, -6.3, -6.5, 0.0, -7.0, 59.0, -5.9, None, None, 96.0, None, 2021-01-02 11:00:00, -6999.0, None, -6999.0, -6999.0
-6.31, 96.3, None, None, 18.4, 4.088, 4.556, 61.15, -7.0, 4.6, -6.3, -6.5, 0.0, -7.0, 61.0, -5.9, None, None, 96.0, None, 2021-01-02 12:00:00, -6999.0, None, -6999.0, -6999.0
-6.018, 96.3, None, None, 29.5, 2.251, 8.47, 51.6, -6.0, 8.5, -6.0, -6.5, 0.0, -6.0, 52.0, -5.9, None, None, 96.0, None, 2021-01-02 13:00:00, -6999.0, None, -6999.0, -6999.0
-6.164, 96.3, None, None, 27.1, 4.896, 7.14, 46.45, -7.0, 7.1, -6.2, -6.5, 0.0, -7.0, 46.0, -5.9, None, None, 96.0, None, 2021-01-02 14:00:00, -6999.0, None, -6999.0, -6999.0
-6.116, 96.2, None, None, 26.7, 2.545, 6.16, 46.9, -7.0, 6.2, -6.1, -6.5, 0.0, -7.0, 47.0, -5.9, None, None, 96.0, None, 2021-01-02 15:00:00, -6999.0, None, -6999.0, -6999.0
-6.067, 96.4, None, None, 24.6, 1.965, 6.492, 48.76, -6.0, 6.5, -6.1, -6.5, 0.0, -6.0, 49.0, -5.9, None, None, 96.0, None, 2021-01-02 16:00:00, -6999.0, None, -6999.0, -6999.0
-6.018, 96.6, None, None, 24.7, 7.86, 7.7, 59.01, -6.0, 7.7, -6.0, -6.5, 0.0, -6.0, 59.0, -5.9, None, None, 97.0, None, 2021-01-02 17:00:00, -6999.0, None, -6999.0, -6999.0
-5.921, 96.6, None, None, 21.2, 33.69, 4.937, 120.3, -6.0, 4.9, -5.9, -6.5, 0.0, -6.0, 120.0, -5.9, None, None, 97.0, None, 2021-01-02 18:00:00, -6999.0, None, -6999.0, -6999.0
-5.824, 96.7, None, None, 30.3, 18.63, 6.6, 99.4, -6.0, 6.6, -5.8, -5.9, 0.0, -6.0, 99.0, -5.8, None, None, 97.0, None, 2021-01-02 19:00:00, -6999.0, None, -6999.0, -6999.0
-5.58, 96.9, None, None, 29.2, 72.1, 1.923, 222.8, -6.0, 1.9, -5.6, -5.9, 0.0, -6.0, 223.0, -5.6, None, None, 97.0, None, 2021-01-02 20:00:00, -6999.0, None, -6999.0, -6999.0
-5.386, 97.2, None, None, 42.1, 41.76, 10.1, 269.0, -6.0, 10.1, -5.4, -5.9, 0.0, -6.0, 269.0, -5.4, None, None, 97.0, None, 2021-01-02 21:00:00, -6999.0, None, -6999.0, -6999.0
-5.24, 97.3, None, None, 38.0, 10.75, 14.12, 304.3, -6.0, 14.1, -5.2, -5.9, 0.0, -6.0, 304.0, -5.2, None, None, 97.0, None, 2021-01-02 22:00:00, -6999.0, None, -6999.0, -6999.0
-5.142, 97.4, None, None, 51.8, 51.8, 11.47, 21.74, -5.0, 11.5, -5.1, -5.9, 0.0, -5.0, 22.0, -5.1, None, None, 97.0, None, 2021-01-02 23:00:00, -6999.0, None, -6999.0, -6999.0
-5.337, 97.3, None, None, 87.1, 52.6, 16.42, 104.4, -6.0, 16.4, -5.3, -5.9, 0.0, -6.0, 104.0, -5.1, None, None, 97.0, None, 2021-01-03 00:00:00, -6999.0, None, -6999.0, -6999.0
-5.97, 97.1, None, None, 72.0, 49.44, 22.14, 113.2, -6.0, 22.1, -6.0, -6.0, 0.0, -6.0, 113.0, -5.1, None, None, 97.0, None, 2021-01-03 01:00:00, -6999.0, None, -6999.0, -6999.0
-6.894, 96.4, None, None, 75.8, 47.38, 20.87, 142.9, -7.0, 20.9, -6.9, -6.9, 0.0, -7.0, 143.0, -5.1, None, None, 96.0, None, 2021-01-03 02:00:00, -6999.0, None, -6999.0, -6999.0
-7.43, 95.9, None, None, 50.1, 50.46, 14.1, 122.7, -8.0, 14.1, -7.4, -7.4, 0.0, -8.0, 123.0, -5.1, None, None, 96.0, None, 2021-01-03 03:00:00, -6999.0, None, -6999.0, -6999.0
-7.95, 95.5, None, None, 45.2, 63.81, 8.1, 99.7, -8.0, 8.1, -8.0, -8.0, 0.0, -8.0, 100.0, -5.1, None, None, 96.0, None, 2021-01-03 04:00:00, -6999.0, None, -6999.0, -6999.0
-8.38, 94.9, None, None, 50.1, 55.01, 11.43, 45.68, -9.0, 11.4, -8.4, -8.4, 0.0, -9.0, 46.0, -5.1, None, None, 95.0, None, 2021-01-03 05:00:00, -6999.0, None, -6999.0, -6999.0
-8.77, 94.7, None, None, 45.4, 36.62, 16.62, 29.47, -9.0, 16.6, -8.8, -8.8, 0.0, -9.0, 29.0, -5.1, None, None, 95.0, None, 2021-01-03 06:00:00, -6999.0, None, -6999.0, -6999.0
-9.31, 94.2, None, None, 42.8, 45.09, 14.25, 43.64, -10.0, 14.3, -9.3, -9.3, 0.0, -10.0, 44.0, -8.8, None, None, 94.0, None, 2021-01-03 07:00:00, -6999.0, None, -6999.0, -6999.0
-9.31, 94.2, None, None, 41.4, 61.35, 10.08, 339.7, -10.0, 10.1, -9.3, -9.4, 0.0, -10.0, 340.0, -8.8, None, None, 94.0, None, 2021-01-03 08:00:00, -6999.0, None, -6999.0, -6999.0
-9.31, 94.0, None, None, 38.1, 29.22, 17.16, 74.2, -10.0, 17.2, -9.3, -9.4, 0.0, -10.0, 74.0, -8.8, None, None, 94.0, None, 2021-01-03 09:00:00, -6999.0, None, -6999.0, -6999.0
-9.35, 93.9, None, None, 47.6, 68.8, 6.273, 314.2, -10.0, 6.3, -9.4, -9.4, 0.0, -10.0, 314.0, -8.8, None, None, 94.0, None, 2021-01-03 10:00:00, -6999.0, None, -6999.0, -6999.0
-9.31, 93.9, None, None, 33.5, 10.11, 18.55, 258.7, -10.0, 18.6, -9.3, -9.4, 0.0, -10.0, 259.0, -8.8, None, None, 94.0, None, 2021-01-03 11:00:00, -6999.0, None, -6999.0, -6999.0
-9.4, 93.7, None, None, 32.7, 21.51, 16.69, 251.8, -10.0, 16.7, -9.4, -9.4, 0.0, -10.0, 252.0, -8.8, None, None, 94.0, None, 2021-01-03 12:00:00, -6999.0, None, -6999.0, -6999.0
-9.21, 93.9, None, None, 27.9, 25.2, 10.97, 153.4, -10.0, 11.0, -9.2, -9.4, 0.0, -10.0, 153.0, -8.8, None, None, 94.0, None, 2021-01-03 13:00:00, -6999.0, None, -6999.0, -6999.0
-9.11, 93.9, None, None, 20.1, 8.14, 6.351, 114.3, -10.0, 6.4, -9.1, -9.4, 0.0, -10.0, 114.0, -8.8, None, None, 94.0, None, 2021-01-03 14:00:00, -6999.0, None, -6999.0, -6999.0
-9.11, 93.8, None, None, 14.0, 1.761, 4.615, 107.3, -10.0, 4.6, -9.1, -9.4, 0.0, -10.0, 107.0, -8.8, None, None, 94.0, None, 2021-01-03 15:00:00, -6999.0, None, -6999.0, -6999.0
-9.16, 93.8, None, None, 11.2, 1.08, 2.616, 106.9, -10.0, 2.6, -9.2, -9.4, 0.0, -10.0, 107.0, -8.8, None, None, 94.0, None, 2021-01-03 16:00:00, -6999.0, None, -6999.0, -6999.0
-9.21, 94.1, None, None, 16.9, 23.47, 6.432, 71.5, -10.0, 6.4, -9.2, -9.4, 0.0, -10.0, 72.0, -8.8, None, None, 94.0, None, 2021-01-03 17:00:00, -6999.0, None, -6999.0, -6999.0
-9.01, 93.9, None, None, 16.9, 6.71, 6.916, 40.22, -10.0, 6.9, -9.0, -9.4, 0.0, -10.0, 40.0, -8.8, None, None, 94.0, None, 2021-01-03 18:00:00, -6999.0, None, -6999.0, -6999.0
-8.87, 94.1, None, None, 19.2, 0.649, 4.845, 27.38, -10.0, 4.8, -8.9, -9.0, 0.0, -10.0, 27.0, -8.9, None, None, 94.0, None, 2021-01-03 19:00:00, -6999.0, None, -6999.0, -6999.0
-8.67, 94.3, None, None, 24.8, 15.69, 10.45, 39.94, -9.0, 10.5, -8.7, -9.0, 0.0, -9.0, 40.0, -8.7, None, None, 94.0, None, 2021-01-03 20:00:00, -6999.0, None, -6999.0, -6999.0
-8.62, 94.2, None, None, 34.1, 60.4, 5.712, 88.7, -9.0, 5.7, -8.6, -9.0, 0.0, -9.0, 89.0, -8.6, None, None, 94.0, None, 2021-01-03 21:00:00, -6999.0, None, -6999.0, -6999.0
-8.77, 94.2, None, None, 27.7, 59.0, 6.38, 328.3, -9.0, 6.4, -8.8, -9.0, 0.0, -9.0, 328.0, -8.6, None, None, 94.0, None, 2021-01-03 22:00:00, -6999.0, None, -6999.0, -6999.0
-8.97, 93.8, None, None, 24.8, 9.47, 10.35, 53.88, -10.0, 10.4, -9.0, -9.0, 0.0, -10.0, 54.0, -8.6, None, None, 94.0, None, 2021-01-03 23:00:00, -6999.0, None, -6999.0, -6999.0
-9.16, 93.8, None, None, 21.2, 8.09, 7.22, 54.68, -10.0, 7.2, -9.2, -9.2, 0.0, -10.0, 55.0, -8.6, None, None, 94.0, None, 2021-01-04 00:00:00, -6999.0, None, -6999.0, -6999.0
-9.01, 93.8, None, None, 13.3, 4.76, 4.616, 47.41, -10.0, 4.6, -9.0, -9.2, 0.0, -10.0, 47.0, -8.6, None, None, 94.0, None, 2021-01-04 01:00:00, -6999.0, None, -6999.0, -6999.0
-9.11, 93.6, None, None, 12.8, 2.053, 3.575, 48.14, -10.0, 3.6, -9.1, -9.2, 0.0, -10.0, 48.0, -8.6, None, None, 94.0, None, 2021-01-04 02:00:00, -6999.0, None, -6999.0, -6999.0
-9.26, 93.5, None, None, 11.7, 1.122, 2.906, 45.09, -10.0, 2.9, -9.3, -9.3, 0.0, -10.0, 45.0, -8.6, None, None, 94.0, None, 2021-01-04 03:00:00, -6999.0, None, -6999.0, -6999.0
-9.06, 93.8, None, None, 9.6, 0.739, 1.8, 45.02, -10.0, 1.8, -9.1, -9.3, 0.0, -10.0, 45.0, -8.6, None, None, 94.0, None, 2021-01-04 04:00:00, -6999.0, None, -6999.0, -6999.0
-9.06, 94.0, None, None, 9.7, 8.14, 3.298, 48.64, -10.0, 3.3, -9.1, -9.3, 0.0, -10.0, 49.0, -8.6, None, None, 94.0, None, 2021-01-04 05:00:00, -6999.0, None, -6999.0, -6999.0
-8.82, 94.0, None, None, 11.6, 4.3, 2.945, 46.49, -10.0, 2.9, -8.8, -9.3, 0.0, -10.0, 46.0, -8.6, None, None, 94.0, None, 2021-01-04 06:00:00, -6999.0, None, -6999.0, -6999.0
-8.53, 94.3, None, None, 10.8, 0.341, 1.624, 44.56, -9.0, 1.6, -8.5, -8.8, 0.0, -9.0, 45.0, -8.5, None, None, 94.0, None, 2021-01-04 07:00:00, -6999.0, None, -6999.0, -6999.0
-7.94, 94.9, None, None, 13.3, 33.71, 3.229, 87.8, -9.0, 3.2, -7.9, -8.8, 0.0, -9.0, 88.0, -7.9, None, None, 95.0, None, 2021-01-04 08:00:00, -6999.0, None, -6999.0, -6999.0
-7.12, 95.4, None, None, 15.5, 10.02, 2.3, 135.9, -8.0, 2.3, -7.1, -8.8, 0.0, -8.0, 136.0, -7.1, None, None, 95.0, None, 2021-01-04 09:00:00, -6999.0, None, -6999.0, -6999.0
-6.679, 95.7, None, None, 11.2, 23.4, 1.877, 98.6, -7.0, 1.9, -6.7, -8.8, 0.0, -7.0, 99.0, -6.7, None, None, 96.0, None, 2021-01-04 10:00:00, -6999.0, None, -6999.0, -6999.0
-6.359, 95.9, None, None, 16.7, 18.7, 3.427, 99.5, -7.0, 3.4, -6.4, -8.8, 0.0, -7.0, 100.0, -6.4, None, None, 96.0, None, 2021-01-04 11:00:00, -6999.0, None, -6999.0, -6999.0
-5.921, 96.1, None, None, 13.8, 13.21, 3.406, 120.4, -6.0, 3.4, -5.9, -8.8, 0.0, -6.0, 120.0, -5.9, None, None, 96.0, None, 2021-01-04 12:00:00, -6999.0, None, -6999.0, -6999.0
-5.58, 96.3, None, None, 10.6, 4.591, 1.982, 124.0, -6.0, 2.0, -5.6, -8.8, 0.0, -6.0, 124.0, -5.5, None, None, 96.0, None, 2021-01-04 13:00:00, -6999.0, None, -6999.0, -6999.0
-5.191, 96.8, None, None, 13.6, 21.29, 2.345, 135.1, -6.0, 2.3, -5.2, -8.8, 0.0, -6.0, 135.0, -5.2, None, None, 97.0, None, 2021-01-04 14:00:00, -6999.0, None, -6999.0, -6999.0
-5.142, 96.9, None, None, 13.8, 31.3, 1.445, 155.0, -6.0, 1.4, -5.1, -8.8, 0.0, -6.0, 155.0, -5.1, None, None, 97.0, None, 2021-01-04 15:00:00, -6999.0, None, -6999.0, -6999.0
-5.288, 96.9, None, None, 8.7, 5.631, 1.608, 164.8, -6.0, 1.6, -5.3, -8.8, 0.0, -6.0, 165.0, -5.1, None, None, 97.0, None, 2021-01-04 16:00:00, -6999.0, None, -6999.0, -6999.0
-5.288, 96.8, None, None, 13.1, 19.18, 1.234, 146.6, -6.0, 1.2, -5.3, -8.8, 0.0, -6.0, 147.0, -5.1, None, None, 97.0, None, 2021-01-04 17:00:00, -6999.0, None, -6999.0, -6999.0
-5.434, 96.7, None, None, 8.5, 8.38, 2.771, 117.5, -6.0, 2.8, -5.4, -8.8, 0.0, -6.0, 118.0, -5.1, None, None, 97.0, None, 2021-01-04 18:00:00, -6999.0, None, -6999.0, -6999.0
-5.775, 96.6, None, None, 8.2, 12.66, 3.857, 94.1, -6.0, 3.9, -5.8, -5.8, 0.0, -6.0, 94.0, -5.4, None, None, 97.0, None, 2021-01-04 19:00:00, -6999.0, None, -6999.0, -6999.0
-5.483, 96.8, None, None, 21.2, 7.65, 6.979, 72.7, -6.0, 7.0, -5.5, -5.8, 0.0, -6.0, 73.0, -5.4, None, None, 97.0, None, 2021-01-04 20:00:00, -6999.0, None, -6999.0, -6999.0
-5.678, 96.6, None, None, 23.4, 18.62, 6.27, 97.0, -6.0, 6.3, -5.7, -5.8, 0.0, -6.0, 97.0, -5.4, None, None, 97.0, None, 2021-01-04 21:00:00, -6999.0, None, -6999.0, -6999.0
-6.456, 96.2, None, None, 39.8, 29.56, 11.35, 137.2, -7.0, 11.4, -6.5, -6.5, 0.0, -7.0, 137.0, -5.4, None, None, 96.0, None, 2021-01-04 22:00:00, -6999.0, None, -6999.0, -6999.0
-6.748, 96.1, None, None, 43.2, 64.68, 9.15, 345.9, -7.0, 9.2, -6.7, -6.7, 0.0, -7.0, 346.0, -5.4, None, None, 96.0, None, 2021-01-04 23:00:00, -6999.0, None, -6999.0, -6999.0
-6.7, 95.9, None, None, 30.3, 2.275, 15.82, 1.948, -7.0, 15.8, -6.7, -6.7, 0.0, -7.0, 2.0, -5.4, None, None, 96.0, None, 2021-01-05 00:00:00, -6999.0, None, -6999.0, -6999.0
-6.846, 95.9, None, None, 29.4, 67.85, 3.999, 31.1, -7.0, 4.0, -6.8, -6.8, 0.0, -7.0, 31.0, -5.4, None, None, 96.0, None, 2021-01-05 01:00:00, -6999.0, None, -6999.0, -6999.0
-7.38, 95.6, None, None, 35.2, 66.8, 6.285, 287.5, -8.0, 6.3, -7.4, -7.4, 0.0, -8.0, 288.0, -5.4, None, None, 96.0, None, 2021-01-05 02:00:00, -6999.0, None, -6999.0, -6999.0
-7.75, 95.3, None, None, 28.7, 52.98, 9.99, 148.9, -8.0, 10.0, -7.8, -7.8, 0.0, -8.0, 149.0, -5.4, None, None, 95.0, None, 2021-01-05 03:00:00, -6999.0, None, -6999.0, -6999.0
-7.89, 94.9, None, None, 28.6, 60.9, 5.823, 149.8, -8.0, 5.8, -7.9, -7.9, 0.0, -8.0, 150.0, -5.4, None, None, 95.0, None, 2021-01-05 04:00:00, -6999.0, None, -6999.0, -6999.0
-8.48, 94.4, None, None, 27.7, 58.71, 5.955, 82.6, -9.0, 6.0, -8.5, -8.5, 0.0, -9.0, 83.0, -5.4, None, None, 94.0, None, 2021-01-05 05:00:00, -6999.0, None, -6999.0, -6999.0
-8.67, 94.2, None, None, 21.2, 16.66, 9.83, 64.14, -9.0, 9.8, -8.7, -8.7, 0.0, -9.0, 64.0, -5.4, None, None, 94.0, None, 2021-01-05 06:00:00, -6999.0, None, -6999.0, -6999.0
-8.92, 93.7, None, None, 21.7, 45.56, 5.807, 93.0, -10.0, 5.8, -8.9, -8.9, 0.0, -10.0, 93.0, -8.5, None, None, 94.0, None, 2021-01-05 07:00:00, -6999.0, None, -6999.0, -6999.0
-9.31, 93.7, None, None, 15.4, 6.128, 3.728, 154.6, -10.0, 3.7, -9.3, -9.3, 0.0, -10.0, 155.0, -8.5, None, None, 94.0, None, 2021-01-05 08:00:00, -6999.0, None, -6999.0, -6999.0
-9.26, 93.4, None, None, 14.3, 8.75, 7.25, 111.8, -10.0, 7.3, -9.3, -9.3, 0.0, -10.0, 112.0, -8.5, None, None, 93.0, None, 2021-01-05 09:00:00, -6999.0, None, -6999.0, -6999.0
-9.21, 93.3, None, None, 13.2, 12.09, 4.938, 94.7, -10.0, 4.9, -9.2, -9.5, 0.0, -10.0, 95.0, -8.5, None, None, 93.0, None, 2021-01-05 10:00:00, -6999.0, None, -6999.0, -6999.0
-8.82, 93.2, None, None, 12.9, 5.143, 3.772, 64.31, -10.0, 3.8, -8.8, -9.5, 0.0, -10.0, 64.0, -8.5, None, None, 93.0, None, 2021-01-05 11:00:00, -6999.0, None, -6999.0, -6999.0
-9.01, 92.9, None, None, 11.6, 1.688, 3.93, 57.32, -10.0, 3.9, -9.0, -9.5, 0.0, -10.0, 57.0, -8.5, None, None, 93.0, None, 2021-01-05 12:00:00, -6999.0, None, -6999.0, -6999.0
-8.77, 93.2, None, None, 13.8, 2.226, 3.109, 50.69, -10.0, 3.1, -8.8, -9.5, 0.0, -10.0, 51.0, -8.5, None, None, 93.0, None, 2021-01-05 13:00:00, -6999.0, None, -6999.0, -6999.0
-9.02, 93.0, None, None, 10.3, 0.311, 1.985, 47.24, -10.0, 2.0, -9.0, -9.5, 0.0, -10.0, 47.0, -8.5, None, None, 93.0, None, 2021-01-05 14:00:00, -6999.0, None, -6999.0, -6999.0
