station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
22.1, None, None, 27.8, 9.14, 240.2, -22.0, -5.5, -22.0, None, 240.0, None, None, -6999.0, None, None, None, -5.488, None, -5.4, None, None, 34.13, 9.1, -5.5, 0.0, -6999.0, 22.0, 2021-01-02 07:00:00, -6999.0
22.04, None, None, 34.0, 9.81, 251.4, -22.0, -5.5, -22.0, None, 251.0, None, None, -6999.0, None, None, None, -5.498, None, -5.4, None, None, 33.64, 9.8, -5.5, 0.0, -6999.0, 22.0, 2021-01-02 08:00:00, -6999.0
22.1, None, None, 31.9, 9.13, 246.3, -22.0, -5.6, -22.0, None, 246.0, None, None, -6999.0, None, None, None, -5.508, None, -5.4, None, None, 34.84, 9.1, -5.5, 0.0, -6999.0, 22.0, 2021-01-02 09:00:00, -6999.0
22.03, None, None, 16.2, 5.495, 220.6, -22.0, -5.6, -22.0, None, 221.0, None, None, -6999.0, None, None, None, -5.264, None, -5.3, None, None, 43.12, 5.5, -5.3, 0.0, -6999.0, 22.0, 2021-01-02 10:00:00, -6999.0
22.12, None, None, 34.0, 7.98, 209.8, -22.0, -5.6, -22.0, None, 210.0, None, None, -6999.0, None, None, None, -5.557, None, -5.3, None, None, 39.41, 8.0, -5.6, 0.0, -6999.0, 22.0, 2021-01-02 11:00:00, -6999.0
22.03, None, None, 33.4, 11.79, 196.8, -22.0, -5.6, -22.0, None, 197.0, None, None, -6999.0, None, None, None, -5.274, None, -5.1, None, None, 27.61, 11.8, -5.3, 0.0, -6999.0, 22.0, 2021-01-02 12:00:00, -6999.0
22.07, None, None, 24.8, 5.588, 228.5, -22.0, -5.6, -22.0, None, 229.0, None, None, -6999.0, None, None, None, -5.41, None, -5.0, None, None, 45.74, 5.6, -5.4, 0.0, -6999.0, 22.0, 2021-01-02 13:00:00, -6999.0
21.99, None, None, 25.3, 9.76, 202.6, -22.0, -5.6, -22.0, None, 203.0, None, None, -6999.0, None, None, None, -5.352, None, -5.0, None, None, 31.47, 9.8, -5.4, 0.0, -6999.0, 22.0, 2021-01-02 14:00:00, -6999.0
22.11, None, None, 35.1, 8.94, 206.6, -22.0, -5.6, -22.0, None, 207.0, None, None, -6999.0, None, None, None, -5.537, None, -5.0, None, None, 34.54, 8.9, -5.5, 0.0, -6999.0, 22.0, 2021-01-02 15:00:00, -6999.0
22.11, None, None, 29.7, 9.88, 196.2, -22.0, -5.6, -22.0, None, 196.0, None, None, -6999.0, None, None, None, -5.546, None, -5.0, None, None, 31.21, 9.9, -5.5, 0.0, -6999.0, 22.0, 2021-01-02 16:00:00, -6999.0
22.07, None, None, 26.1, 9.12, 201.9, -22.0, -5.6, -22.0, None, 202.0, None, None, -6999.0, None, None, None, -5.401, None, -5.0, None, None, 31.98, 9.1, -5.4, 0.0, -6999.0, 22.0, 2021-01-02 17:00:00, -6999.0
22.05, None, None, 23.1, 7.73, 211.7, -22.0, -5.6, -22.0, None, 212.0, None, None, -6999.0, None, None, None, -5.342, None, -5.0, None, None, 39.06, 7.7, -5.3, 0.0, -6999.0, 22.0, 2021-01-02 18:00:00, -6999.0
22.02, None, None, 18.8, 5.97, 257.6, -22.0, -5.3, -22.0, None, 258.0, None, None, -6999.0, None, None, None, -5.245, None, -5.2, None, None, 35.85, 6.0, -5.2, 0.0, -6999.0, 22.0, 2021-01-02 19:00:00, -6999.0
21.97, None, None, 22.6, 6.44, 239.2, -22.0, -5.3, -22.0, None, 239.0, None, None, -6999.0, None, None, None, -5.06, None, -5.1, None, None, 38.24, 6.4, -5.1, 0.0, -6999.0, 22.0, 2021-01-02 20:00:00, -6999.0
21.92, None, None, 32.8, 12.81, 265.3, -22.0, -5.3, -22.0, None, 265.0, None, None, -6999.0, None, None, None, -4.915, None, -4.9, None, None, 25.88, 12.8, -4.9, 0.0, -6999.0, 22.0, 2021-01-02 21:00:00, -6999.0
21.87, None, None, 45.3, 20.41, 266.2, -21.0, -5.3, -21.0, None, 266.0, None, None, -6999.0, None, None, None, -4.749, None, -4.7, None, None, 21.67, 20.4, -4.7, 0.0, -6999.0, 22.0, 2021-01-02 22:00:00, -6999.0
21.86, None, None, 51.7, 22.91, 267.9, -21.0, -5.3, -21.0, None, 268.0, None, None, -6999.0, None, None, None, -4.711, None, -4.7, None, None, 21.09, 22.9, -4.7, 0.0, -6999.0, 22.0, 2021-01-02 23:00:00, -6999.0
21.87, None, None, 38.1, 17.32, 274.2, -21.0, -5.3, -21.0, None, 274.0, None, None, -6999.0, None, None, None, -4.75, None, -4.7, None, None, 23.82, 17.3, -4.8, 0.0, -6999.0, 22.0, 2021-01-03 00:00:00, -6999.0
22.05, None, None, 40.8, 18.3, 285.6, -22.0, -5.3, -22.0, None, 286.0, None, None, -6999.0, None, None, None, -5.323, None, -4.7, None, None, 23.45, 18.3, -5.3, 0.0, -6999.0, 22.0, 2021-01-03 01:00:00, -6999.0
22.28, None, None, 37.8, 16.52, 294.9, -22.0, -6.1, -22.0, None, 295.0, None, None, -6999.0, None, None, None, -6.084, None, -4.7, None, None, 25.63, 16.5, -6.1, 0.0, -6999.0, 22.0, 2021-01-03 02:00:00, -6999.0
22.42, None, None, 32.4, 14.23, 287.8, -23.0, -6.6, -23.0, None, 288.0, None, None, -6999.0, None, None, None, -6.566, None, -4.7, None, None, 23.02, 14.2, -6.6, 0.0, -6999.0, 22.0, 2021-01-03 03:00:00, -6999.0
22.59, None, None, 30.9, 13.51, 282.2, -23.0, -7.1, -23.0, None, 282.0, None, None, -6999.0, None, None, None, -7.12, None, -4.7, None, None, 22.15, 13.5, -7.1, 0.0, -6999.0, 23.0, 2021-01-03 04:00:00, -6999.0
22.78, None, None, 27.7, 14.77, 285.4, -24.0, -7.8, -24.0, None, 285.0, None, None, -6999.0, None, None, None, -7.76, None, -4.7, None, None, 22.53, 14.8, -7.8, 0.0, -6999.0, 23.0, 2021-01-03 05:00:00, -6999.0
22.92, None, None, 26.3, 11.47, 295.2, -24.0, -8.2, -24.0, None, 295.0, None, None, -6999.0, None, None, None, -8.22, None, -4.7, None, None, 25.58, 11.5, -8.2, 0.0, -6999.0, 23.0, 2021-01-03 06:00:00, -6999.0
23.13, None, None, 33.7, 11.82, 294.9, -25.0, -9.0, -25.0, None, 295.0, None, None, -6999.0, None, None, None, -8.95, None, -8.2, None, None, 24.42, 11.8, -9.0, 0.0, -6999.0, 23.0, 2021-01-03 07:00:00, -6999.0
23.08, None, None, 21.3, 11.05, 299.3, -24.0, -9.0, -24.0, None, 299.0, None, None, -6999.0, None, None, None, -8.77, None, -8.2, None, None, 23.19, 11.1, -8.8, 0.0, -6999.0, 23.0, 2021-01-03 08:00:00, -6999.0
22.98, None, None, 20.7, 10.12, 295.6, -24.0, -9.0, -24.0, None, 296.0, None, None, -6999.0, None, None, None, -8.43, None, -8.2, None, None, 22.14, 10.1, -8.4, 0.0, -6999.0, 23.0, 2021-01-03 09:00:00, -6999.0
22.91, None, None, 27.1, 11.79, 295.6, -24.0, -9.0, -24.0, None, 296.0, None, None, -6999.0, None, None, None, -8.21, None, -8.2, None, None, 23.77, 11.8, -8.2, 0.0, -6999.0, 23.0, 2021-01-03 10:00:00, -6999.0
22.89, None, None, 21.4, 9.48, 293.6, -24.0, -9.0, -24.0, None, 294.0, None, None, -6999.0, None, None, None, -8.15, None, -8.0, None, None, 25.35, 9.5, -8.2, 0.0, -6999.0, 23.0, 2021-01-03 11:00:00, -6999.0
22.89, None, None, 22.5, 9.1, 286.6, -24.0, -9.0, -24.0, None, 287.0, None, None, -6999.0, None, None, None, -8.15, None, -8.0, None, None, 20.41, 9.1, -8.2, 0.0, -6999.0, 23.0, 2021-01-03 12:00:00, -6999.0
22.87, None, None, 19.3, 7.88, 285.8, -24.0, -9.0, -24.0, None, 286.0, None, None, -6999.0, None, None, None, -8.06, None, -8.0, None, None, 24.17, 7.9, -8.1, 0.0, -6999.0, 23.0, 2021-01-03 13:00:00, -6999.0
22.86, None, None, 20.0, 7.97, 273.1, -24.0, -9.0, -24.0, None, 273.0, None, None, -6999.0, None, None, None, -8.04, None, -8.0, None, None, 22.95, 8.0, -8.0, 0.0, -6999.0, 23.0, 2021-01-03 14:00:00, -6999.0
22.93, None, None, 17.1, 6.557, 266.9, -24.0, -9.0, -24.0, None, 267.0, None, None, -6999.0, None, None, None, -8.26, None, -7.8, None, None, 19.87, 6.6, -8.3, 0.0, -6999.0, 23.0, 2021-01-03 15:00:00, -6999.0
23.01, None, None, 10.8, 3.99, 189.3, -24.0, -9.0, -24.0, None, 189.0, None, None, -6999.0, None, None, None, -8.54, None, -7.8, None, None, 35.66, 4.0, -8.5, 0.0, -6999.0, 23.0, 2021-01-03 16:00:00, -6999.0
23.01, None, None, 11.2, 5.528, 143.6, -24.0, -9.0, -24.0, None, 144.0, None, None, -6999.0, None, None, None, -8.53, None, -7.8, None, None, 24.61, 5.5, -8.5, 0.0, -6999.0, 23.0, 2021-01-03 17:00:00, -6999.0
22.99, None, None, 14.5, 3.386, 220.4, -24.0, -9.0, -24.0, None, 220.0, None, None, -6999.0, None, None, None, -8.46, None, -7.8, None, None, 43.52, 3.4, -8.5, 0.0, -6999.0, 23.0, 2021-01-03 18:00:00, -6999.0
22.93, None, None, 21.7, 6.819, 262.9, -24.0, -8.5, -24.0, None, 263.0, None, None, -6999.0, None, None, None, -8.27, None, -8.3, None, None, 23.87, 6.8, -8.3, 0.0, -6999.0, 23.0, 2021-01-03 19:00:00, -6999.0
22.86, None, None, 23.4, 9.65, 264.7, -24.0, -8.5, -24.0, None, 265.0, None, None, -6999.0, None, None, None, -8.05, None, -8.1, None, None, 24.34, 9.7, -8.1, 0.0, -6999.0, 23.0, 2021-01-03 20:00:00, -6999.0
22.84, None, None, 24.0, 10.64, 269.8, -24.0, -8.5, -24.0, None, 270.0, None, None, -6999.0, None, None, None, -7.97, None, -8.0, None, None, 24.66, 10.6, -8.0, 0.0, -6999.0, 23.0, 2021-01-03 21:00:00, -6999.0
22.91, None, None, 24.8, 9.18, 271.1, -24.0, -8.5, -24.0, None, 271.0, None, None, -6999.0, None, None, None, -8.2, None, -8.0, None, None, 24.25, 9.2, -8.2, 0.0, -6999.0, 23.0, 2021-01-03 22:00:00, -6999.0
22.91, None, None, 26.5, 11.23, 260.2, -24.0, -8.5, -24.0, None, 260.0, None, None, -6999.0, None, None, None, -8.2, None, -8.0, None, None, 21.24, 11.2, -8.2, 0.0, -6999.0, 23.0, 2021-01-03 23:00:00, -6999.0
22.96, None, None, 21.6, 8.92, 266.2, -24.0, -8.5, -24.0, None, 266.0, None, None, -6999.0, None, None, None, -8.36, None, -8.0, None, None, 19.65, 8.9, -8.4, 0.0, -6999.0, 23.0, 2021-01-04 00:00:00, -6999.0
22.92, None, None, 17.1, 6.559, 277.3, -24.0, -8.5, -24.0, None, 277.0, None, None, -6999.0, None, None, None, -8.23, None, -8.0, None, None, 21.05, 6.6, -8.2, 0.0, -6999.0, 23.0, 2021-01-04 01:00:00, -6999.0
22.97, None, None, 13.3, 4.77, 242.6, -24.0, -8.5, -24.0, None, 243.0, None, None, -6999.0, None, None, None, -8.4, None, -8.0, None, None, 36.46, 4.8, -8.4, 0.0, -6999.0, 23.0, 2021-01-04 02:00:00, -6999.0
22.97, None, None, 16.2, 8.35, 170.3, -24.0, -8.5, -24.0, None, 170.0, None, None, -6999.0, None, None, None, -8.39, None, -8.0, None, None, 23.46, 8.4, -8.4, 0.0, -6999.0, 23.0, 2021-01-04 03:00:00, -6999.0
22.99, None, None, 13.5, 5.958, 193.6, -24.0, -8.5, -24.0, None, 194.0, None, None, -6999.0, None, None, None, -8.45, None, -8.0, None, None, 21.34, 6.0, -8.5, 0.0, -6999.0, 23.0, 2021-01-04 04:00:00, -6999.0
23.1, None, None, 13.8, 6.911, 101.4, -24.0, -8.8, -24.0, None, 101.0, None, None, -6999.0, None, None, None, -8.83, None, -8.0, None, None, 24.27, 6.9, -8.8, 0.0, -6999.0, 23.0, 2021-01-04 05:00:00, -6999.0
22.95, None, None, 18.4, 11.28, 78.2, -24.0, -8.8, -24.0, None, 78.0, None, None, -6999.0, None, None, None, -8.34, None, -8.0, None, None, 10.57, 11.3, -8.3, 0.0, -6999.0, 23.0, 2021-01-04 06:00:00, -6999.0
22.9, None, None, 15.2, 7.96, 80.9, -24.0, -8.3, -24.0, None, 81.0, None, None, -6999.0, None, None, None, -8.18, None, -8.2, None, None, 17.77, 8.0, -8.2, 0.0, -6999.0, 23.0, 2021-01-04 07:00:00, -6999.0
22.83, None, None, 23.5, 14.71, 79.3, -24.0, -8.3, -24.0, None, 79.0, None, None, -6999.0, None, None, None, -7.94, None, -7.9, None, None, 9.55, 14.7, -7.9, 0.0, -6999.0, 23.0, 2021-01-04 08:00:00, -6999.0
22.76, None, None, 26.8, 17.89, 82.3, -24.0, -8.3, -24.0, None, 82.0, None, None, -6999.0, None, None, None, -7.7, None, -7.7, None, None, 9.24, 17.9, -7.7, 0.0, -6999.0, 23.0, 2021-01-04 09:00:00, -6999.0
22.62, None, None, 26.5, 17.79, 83.2, -23.0, -8.3, -23.0, None, 83.0, None, None, -6999.0, None, None, None, -7.22, None, -7.2, None, None, 7.61, 17.8, -7.2, 0.0, -6999.0, 23.0, 2021-01-04 10:00:00, -6999.0
22.41, None, None, 19.6, 13.23, 86.6, -23.0, -8.3, -23.0, None, 87.0, None, None, -6999.0, None, None, None, -6.547, None, -6.5, None, None, 9.65, 13.2, -6.5, 0.0, -6999.0, 22.0, 2021-01-04 11:00:00, -6999.0
22.23, None, None, 17.1, 8.59, 94.5, -22.0, -8.3, -22.0, None, 95.0, None, None, -6999.0, None, None, None, -5.947, None, -5.8, None, None, 24.95, 8.6, -5.9, 0.0, -6999.0, 22.0, 2021-01-04 12:00:00, -6999.0
22.29, None, None, 19.4, 10.6, 80.3, -22.0, -8.3, -22.0, None, 80.0, None, None, -6999.0, None, None, None, -6.124, None, -5.6, None, None, 15.92, 10.6, -6.1, 0.0, -6999.0, 22.0, 2021-01-04 13:00:00, -6999.0
22.21, None, None, 19.3, 12.94, 79.2, -22.0, -8.3, -22.0, None, 79.0, None, None, -6999.0, None, None, None, -5.859, None, -5.6, None, None, 11.23, 12.9, -5.9, 0.0, -6999.0, 22.0, 2021-01-04 14:00:00, -6999.0
22.06, None, None, 16.8, 9.64, 90.7, -22.0, -8.3, -22.0, None, 91.0, None, None, -6999.0, None, None, None, -5.371, None, -5.4, None, None, 14.73, 9.6, -5.4, 0.0, -6999.0, 22.0, 2021-01-04 15:00:00, -6999.0
21.95, None, None, 12.1, 6.033, 92.3, -22.0, -8.3, -22.0, None, 92.0, None, None, -6999.0, None, None, None, -5.011, None, -5.0, None, None, 23.09, 6.0, -5.0, 0.0, -6999.0, 22.0, 2021-01-04 16:00:00, -6999.0
21.92, None, None, 12.4, 2.73, 104.7, -22.0, -8.3, -22.0, None, 105.0, None, None, -6999.0, None, None, None, -4.885, None, -4.9, None, None, 32.24, 2.7, -4.9, 0.0, -6999.0, 22.0, 2021-01-04 17:00:00, -6999.0
22.04, None, None, 9.1, 3.613, 283.3, -22.0, -8.3, -22.0, None, 283.0, None, None, -6999.0, None, None, None, -5.284, None, -4.9, None, None, 18.63, 3.6, -5.3, 0.0, -6999.0, 22.0, 2021-01-04 18:00:00, -6999.0
22.05, None, None, 11.0, 5.172, 273.4, -22.0, -5.3, -22.0, None, 273.0, None, None, -6999.0, None, None, None, -5.322, None, -5.3, None, None, 19.13, 5.2, -5.3, 0.0, -6999.0, 22.0, 2021-01-04 19:00:00, -6999.0
22.03, None, None, 13.1, 6.724, 228.9, -22.0, -5.3, -22.0, None, 229.0, None, None, -6999.0, None, None, None, -5.265, None, -5.3, None, None, 21.36, 6.7, -5.3, 0.0, -6999.0, 22.0, 2021-01-04 20:00:00, -6999.0
22.12, None, None, 16.1, 6.247, 268.7, -22.0, -5.6, -22.0, None, 269.0, None, None, -6999.0, None, None, None, -5.557, None, -5.2, None, None, 27.41, 6.2, -5.6, 0.0, -6999.0, 22.0, 2021-01-04 21:00:00, -6999.0
22.25, None, None, 24.3, 11.65, 276.9, -22.0, -6.0, -22.0, None, 277.0, None, None, -6999.0, None, None, None, -5.996, None, -5.2, None, None, 20.92, 11.7, -6.0, 0.0, -6999.0, 22.0, 2021-01-04 22:00:00, -6999.0
22.33, None, None, 20.5, 8.77, 287.5, -23.0, -6.3, -23.0, None, 288.0, None, None, -6999.0, None, None, None, -6.251, None, -5.2, None, None, 25.14, 8.8, -6.3, 0.0, -6999.0, 22.0, 2021-01-04 23:00:00, -6999.0
22.33, None, None, 16.9, 7.22, 282.4, -23.0, -6.3, -23.0, None, 282.0, None, None, -6999.0, None, None, None, -6.251, None, -5.2, None, None, 23.3, 7.2, -6.3, 0.0, -6999.0, 22.0, 2021-01-05 00:00:00, -6999.0
22.33, None, None, 17.7, 7.65, 283.8, -23.0, -6.3, -23.0, None, 284.0, None, None, -6999.0, None, None, None, -6.281, None, -5.2, None, None, 23.93, 7.7, -6.3, 0.0, -6999.0, 22.0, 2021-01-05 01:00:00, -6999.0
22.46, None, None, 17.9, 8.79, 294.3, -23.0, -6.7, -23.0, None, 294.0, None, None, -6999.0, None, None, None, -6.694, None, -5.2, None, None, 21.27, 8.8, -6.7, 0.0, -6999.0, 22.0, 2021-01-05 02:00:00, -6999.0
22.62, None, None, 15.4, 6.519, 289.2, -23.0, -7.2, -23.0, None, 289.0, None, None, -6999.0, None, None, None, -7.23, None, -5.2, None, None, 23.9, 6.5, -7.2, 0.0, -6999.0, 23.0, 2021-01-05 03:00:00, -6999.0
22.75, None, None, 15.7, 6.497, 290.2, -24.0, -7.7, -24.0, None, 290.0, None, None, -6999.0, None, None, None, -7.68, None, -5.2, None, None, 22.18, 6.5, -7.7, 0.0, -6999.0, 23.0, 2021-01-05 04:00:00, -6999.0
22.95, None, None, 12.2, 4.836, 278.9, -24.0, -8.3, -24.0, None, 279.0, None, None, -6999.0, None, None, None, -8.34, None, -5.2, None, None, 26.16, 4.8, -8.3, 0.0, -6999.0, 23.0, 2021-01-05 05:00:00, -6999.0
