station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
92.7, None, None, 6.8, 2.544, 189.7, -5.0, -4.1, -5.0, 920.0, 190.0, None, None, 21.0, None, 21.02, None, None, -3.852, None, -3.4, None, None, 23.68, 2.5, -3.9, 1025.3, 0.0, 0.0, 93.0, 2021-01-01 00:00:00, 920.0
93.7, None, None, 7.1, 3.514, 186.7, -5.0, -4.5, -5.0, 920.0, 187.0, None, None, 21.0, None, 20.91, None, None, -4.519, None, -3.4, None, None, 14.07, 3.5, -4.5, 1025.2, 0.0, 0.0, 94.0, 2021-01-01 01:00:00, 920.0
94.1, None, None, 6.9, 2.02, 180.2, -5.0, -4.5, -5.0, 920.0, 180.0, None, None, 21.0, None, 21.18, None, None, -4.527, None, -3.4, None, None, 20.28, 2.0, -4.5, 1025.2, 0.0, 1.0, 94.0, 2021-01-01 02:00:00, 920.0
94.3, None, None, 6.4, 1.058, 215.0, -6.0, -4.9, -6.0, 919.0, 215.0, None, None, 21.0, None, 21.4, None, None, -4.869, None, -3.4, None, None, 68.23, 1.1, -4.9, 1024.2, 0.0, 0.0, 94.0, 2021-01-01 03:00:00, 919.0
93.2, None, None, 12.0, 5.861, 178.0, -4.0, -4.9, -4.0, 919.0, 178.0, None, None, 22.0, None, 21.8, None, None, -3.271, None, -3.3, None, None, 13.33, 5.9, -3.3, 1024.0, 0.0, 1.0, 93.0, 2021-01-01 04:00:00, 919.0
92.7, None, None, 11.6, 5.485, 177.7, -4.0, -4.9, -4.0, 919.0, 178.0, None, None, 22.0, None, 21.8, None, None, -3.271, None, -3.2, None, None, 12.67, 5.5, -3.3, 1024.1, 0.0, 0.0, 93.0, 2021-01-01 05:00:00, 919.0
92.7, None, None, 7.3, 2.625, 182.3, -4.0, -4.9, -4.0, 918.0, 182.0, None, None, 22.0, None, 21.67, None, None, -3.174, None, -3.1, None, None, 22.98, 2.6, -3.2, 1023.0, 0.0, 0.0, 93.0, 2021-01-01 06:00:00, 918.0
93.9, None, None, 12.1, 7.119, 191.1, -4.0, -3.6, -4.0, 918.0, 191.0, None, None, 22.0, None, 21.55, None, None, -3.585, None, -3.0, None, None, 11.55, 7.1, -3.6, 1023.0, 0.0, 0.0, 94.0, 2021-01-01 07:00:00, 918.0
94.8, None, None, 12.6, 6.28, 190.6, -4.0, -3.6, -4.0, 917.0, 191.0, None, None, 22.0, None, 21.5, None, None, -3.398, None, -3.0, None, None, 13.17, 6.3, -3.4, 1021.9, 0.0, 0.0, 95.0, 2021-01-01 08:00:00, 917.0
94.6, None, None, 12.5, 7.343, 190.6, -3.0, -3.6, -3.0, 917.0, 191.0, None, None, 22.0, None, 21.74, None, None, -2.836, None, -2.5, None, None, 12.79, 7.3, -2.8, 1021.8, 0.0, 0.0, 95.0, 2021-01-01 09:00:00, 917.0
93.2, None, None, 8.1, 2.732, 197.7, -1.0, -3.6, -1.0, 916.0, 198.0, None, None, 21.0, None, 21.29, None, None, -0.501, None, -0.6, None, None, 32.94, 2.7, -0.5, 1020.4, 0.0, 0.0, 93.0, 2021-01-01 10:00:00, 916.0
